Size,RunIndex,CaseName,Tool,Sequence,Scenario,MetricValue,PhaseName,MetricName,Iteration
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,245290,Modification,Time,2
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,28560048,Modification,Memory,2
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,309110961,M2MTransformation2,Time,2
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,28568768,M2MTransformation2,Memory,2
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,198039800,M2MTransformation2,AverageMemory,2
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,325149056,M2MTransformation2,PeakMemory,2
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,168963,Modification,Time,3
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,28567984,Modification,Memory,3
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,287389394,M2MTransformation2,Time,3
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,28576736,M2MTransformation2,Memory,3
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,325157016,M2MTransformation2,PeakMemory,3
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,198047748,M2MTransformation2,AverageMemory,3
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,165413,Modification,Time,4
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,28576928,Modification,Memory,4
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,271377038,M2MTransformation2,Time,4
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,28584704,M2MTransformation2,Memory,4
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,325166216,M2MTransformation2,PeakMemory,4
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,198056832,M2MTransformation2,AverageMemory,4
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,205621,Modification,Time,5
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,28584904,Modification,Memory,5
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,268141018,M2MTransformation2,Time,5
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,28592464,M2MTransformation2,Memory,5
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,325173920,M2MTransformation2,PeakMemory,5
16,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,198064660,M2MTransformation2,AverageMemory,5
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,1,BasicXform,141893,EMFResourceInitialization,Time,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,1,BasicXform,11233864,EMFResourceInitialization,Memory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,4220189435,Generation,Time,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,199224888,Generation,Memory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,32067,Initialization,Time,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,13930784,Initialization,Memory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,56321544,Initialization,PeakMemory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,35126264,Initialization,AverageMemory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,37784615479,M2MTransformation1,Time,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,17829384,M2MTransformation1,Memory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,3475647224,M2MTransformation1,PeakMemory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,1441337406,M2MTransformation1,AverageMemory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,5,BasicXform,316180,Modification,Time,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,5,BasicXform,17829504,Modification,Memory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,36323361124,M2MTransformation2,Time,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,18873336,M2MTransformation2,Memory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,3166413088,M2MTransformation2,PeakMemory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,961032367,M2MTransformation2,AverageMemory,1
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,7,BasicXform,169048,Modification,Time,2
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,7,BasicXform,18873456,Modification,Memory,2
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,37642722128,M2MTransformation2,Time,2
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,19820568,M2MTransformation2,Memory,2
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,3157790384,M2MTransformation2,PeakMemory,2
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,1136156042,M2MTransformation2,AverageMemory,2
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,9,BasicXform,101264,Modification,Time,3
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,9,BasicXform,19820688,Modification,Memory,3
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,36305060212,M2MTransformation2,Time,3
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,20966160,M2MTransformation2,Memory,3
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,3159212800,M2MTransformation2,PeakMemory,3
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,1256268515,M2MTransformation2,AverageMemory,3
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,11,BasicXform,115104,Modification,Time,4
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,11,BasicXform,20966344,Modification,Memory,4
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,36670044852,M2MTransformation2,Time,4
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,21917088,M2MTransformation2,Memory,4
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,1032546978,M2MTransformation2,AverageMemory,4
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,3149430304,M2MTransformation2,PeakMemory,4
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,13,BasicXform,127129,Modification,Time,5
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,13,BasicXform,21917208,Modification,Memory,5
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,36619942538,M2MTransformation2,Time,5
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,22869280,M2MTransformation2,Memory,5
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,3142582360,M2MTransformation2,PeakMemory,5
16,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,855946810,M2MTransformation2,AverageMemory,5
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,387900,EMFResourceInitialization,Time,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,11219712,EMFResourceInitialization,Memory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,111802494,Generation,Time,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,13185008,Generation,Memory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,77482824,Initialization,Time,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,13637536,Initialization,Memory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,97228408,Initialization,PeakMemory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,65016132,Initialization,AverageMemory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,38112061,M2MTransformation1,Time,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,13957760,M2MTransformation1,Memory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,45850408,M2MTransformation1,PeakMemory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,40481688,M2MTransformation1,AverageMemory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,171449,Modification,Time,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,13957960,Modification,Memory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,25795533,M2MTransformation2,Time,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,13964032,M2MTransformation2,Memory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,35433560,M2MTransformation2,AverageMemory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,35433560,M2MTransformation2,PeakMemory,1
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,154240,Modification,Time,2
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,13964192,Modification,Memory,2
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,25656756,M2MTransformation2,Time,2
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,13969872,M2MTransformation2,Memory,2
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,35439792,M2MTransformation2,AverageMemory,2
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,56914648,M2MTransformation2,PeakMemory,2
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,135458,Modification,Time,3
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,13970032,Modification,Memory,3
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,26395765,M2MTransformation2,Time,3
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,13981456,M2MTransformation2,Memory,3
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,35445632,M2MTransformation2,AverageMemory,3
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,35445632,M2MTransformation2,PeakMemory,3
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,144843,Modification,Time,4
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,13981640,Modification,Memory,4
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,25045275,M2MTransformation2,Time,4
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,13988136,M2MTransformation2,Memory,4
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,35457264,M2MTransformation2,AverageMemory,4
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,56932120,M2MTransformation2,PeakMemory,4
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,150798,Modification,Time,5
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,13988296,Modification,Memory,5
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,24998240,M2MTransformation2,Time,5
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,13994312,M2MTransformation2,Memory,5
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,35463896,M2MTransformation2,PeakMemory,5
1,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,35463896,M2MTransformation2,AverageMemory,5
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,280620,EMFResourceInitialization,Time,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,11451088,EMFResourceInitialization,Memory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,4099965860,Generation,Time,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,195368072,Generation,Memory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,552836778,Initialization,Time,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,117504192,Initialization,Memory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,214293328,Initialization,AverageMemory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,372348112,Initialization,PeakMemory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,415935126,M2MTransformation1,Time,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,139342312,M2MTransformation1,Memory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,233467820,M2MTransformation1,AverageMemory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,307341208,M2MTransformation1,PeakMemory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,5326420,Modification,Time,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,141317080,Modification,Memory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,16730,M2MTransformation2,Time,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,141318728,M2MTransformation2,Memory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,162363312,M2MTransformation2,AverageMemory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,183408496,M2MTransformation2,PeakMemory,1
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,2585874,Modification,Time,2
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,141355224,Modification,Memory,2
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,15724,M2MTransformation2,Time,2
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,141356072,M2MTransformation2,Memory,2
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,183446640,M2MTransformation2,PeakMemory,2
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,162401456,M2MTransformation2,AverageMemory,2
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,1447054,Modification,Time,3
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,141392560,Modification,Memory,3
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,15389,M2MTransformation2,Time,3
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,184343432,M2MTransformation2,Memory,3
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,183483976,M2MTransformation2,PeakMemory,3
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,162438792,M2MTransformation2,AverageMemory,3
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,1412719,Modification,Time,4
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,141430096,Modification,Memory,4
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,15389,M2MTransformation2,Time,4
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,141430968,M2MTransformation2,Memory,4
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,183521536,M2MTransformation2,PeakMemory,4
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,162476352,M2MTransformation2,AverageMemory,4
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,1489248,Modification,Time,5
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,141467360,Modification,Memory,5
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,18734,M2MTransformation2,Time,5
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,141468208,M2MTransformation2,Memory,5
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,183558776,M2MTransformation2,PeakMemory,5
16,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,162513592,M2MTransformation2,AverageMemory,5
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,268702,EMFResourceInitialization,Time,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,11358912,EMFResourceInitialization,Memory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,980966259,Generation,Time,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,58158152,Generation,Memory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,166658652,Initialization,Time,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,38619744,Initialization,Memory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,135326632,Initialization,PeakMemory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,78656844,Initialization,AverageMemory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,202155110,M2MTransformation1,Time,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,48727856,M2MTransformation1,Memory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,130484952,M2MTransformation1,PeakMemory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,100062252,M2MTransformation1,AverageMemory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,4228880,Modification,Time,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,49708088,Modification,Memory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,18494,M2MTransformation2,Time,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,49708928,M2MTransformation2,Memory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,69990632,M2MTransformation2,AverageMemory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,69990632,M2MTransformation2,PeakMemory,1
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,2446254,Modification,Time,2
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,49827760,Modification,Memory,2
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,16566,M2MTransformation2,Time,2
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,49828600,M2MTransformation2,Memory,2
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,70110304,M2MTransformation2,PeakMemory,2
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,59969552,M2MTransformation2,AverageMemory,2
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,2091363,Modification,Time,3
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,49909960,Modification,Memory,3
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,19531,M2MTransformation2,Time,3
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,49910800,M2MTransformation2,Memory,3
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,60051752,M2MTransformation2,AverageMemory,3
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,70192504,M2MTransformation2,PeakMemory,3
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,2271944,Modification,Time,4
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,49991880,Modification,Memory,4
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,18273,M2MTransformation2,Time,4
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,49992744,M2MTransformation2,Memory,4
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,60133696,M2MTransformation2,AverageMemory,4
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,70274448,M2MTransformation2,PeakMemory,4
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,3775439,Modification,Time,5
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,50598040,Modification,Memory,5
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,16101,M2MTransformation2,Time,5
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,50599080,M2MTransformation2,Memory,5
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,60739832,M2MTransformation2,AverageMemory,5
8,2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,70880584,M2MTransformation2,PeakMemory,5
