MetricName,RunIndex,CaseName,PhaseName,MetricValue,Scenario,Sequence,Size,Iteration,Tool
AverageMemory,2,StatisticBasedCase,M2MTransformation2,2941444796,BasicXform,10,64,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Modification,5069300,BasicXform,11,64,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Modification,2982821672,BasicXform,11,64,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,25808,BasicXform,12,64,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,2982822264,BasicXform,12,64,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,3007644488,BasicXform,12,64,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,3007644488,BasicXform,12,64,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Modification,4935800,BasicXform,13,64,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Modification,2983058280,BasicXform,13,64,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,16504,BasicXform,14,64,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,2983058816,BasicXform,14,64,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,3009934040,BasicXform,14,64,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,2990729376,BasicXform,14,64,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,652330,BasicXform,1,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11224760,BasicXform,1,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Generation,565223329,BasicXform,2,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Generation,23246272,BasicXform,2,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Initialization,206874248,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,21472584,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,54674192,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,76159528,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,252277981,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,25997736,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,53701120,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,64443792,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,3269518,BasicXform,5,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,26424608,BasicXform,5,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,31773,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,26425168,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,47910488,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,47910488,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,7741557,BasicXform,7,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,26457920,BasicXform,7,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,34561,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,26458480,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,47943800,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,47943800,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,6914348,BasicXform,9,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,26490064,BasicXform,9,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,16555,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,26490624,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,47975944,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,37233384,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,2510950,BasicXform,11,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,26522984,BasicXform,11,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,18048,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,26523568,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,48008888,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,37266328,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,2577469,BasicXform,13,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,26555552,BasicXform,13,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,17440,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,26556112,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,48041432,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,48041432,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,294804,BasicXform,1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11220176,BasicXform,1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Generation,1586478569,BasicXform,2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Generation,58109960,BasicXform,2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Initialization,265345197,BasicXform,3,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,15899440,BasicXform,3,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,55275592,BasicXform,3,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,76760928,BasicXform,3,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,677632030,BasicXform,4,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,18927232,BasicXform,4,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,166297416,BasicXform,4,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,101841352,BasicXform,4,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,329014,BasicXform,5,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,18927224,BasicXform,5,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,186970393,BasicXform,6,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,18939304,BasicXform,6,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,104869112,BasicXform,6,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,169325136,BasicXform,6,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,174835,BasicXform,7,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,18940072,BasicXform,7,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,170012610,BasicXform,8,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,18955168,BasicXform,8,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,169338144,BasicXform,8,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,104882040,BasicXform,8,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,157003,BasicXform,9,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,18955936,BasicXform,9,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,161717838,BasicXform,10,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,18963104,BasicXform,10,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,169353952,BasicXform,10,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,104897876,BasicXform,10,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,161009,BasicXform,11,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,18963896,BasicXform,11,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,155097045,BasicXform,12,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,18970952,BasicXform,12,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,169361832,BasicXform,12,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,104905808,BasicXform,12,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,157244,BasicXform,13,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,18971744,BasicXform,13,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,155409690,BasicXform,14,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,18979168,BasicXform,14,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,169369776,BasicXform,14,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,104913692,BasicXform,14,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,EMFResourceInitialization,1034972,BasicXform,1,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,EMFResourceInitialization,11491280,BasicXform,1,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Generation,23949810968,BasicXform,2,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Generation,774619584,BasicXform,2,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Initialization,520605981,BasicXform,3,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Initialization,49951592,BasicXform,3,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,Initialization,133080488,BasicXform,3,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,Initialization,189959344,BasicXform,3,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation1,837666044,BasicXform,4,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation1,64816288,BasicXform,4,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation1,656402040,BasicXform,4,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation1,383499568,BasicXform,4,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,590291,BasicXform,5,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,64816272,BasicXform,5,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,645015790,BasicXform,6,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,64910784,BasicXform,6,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,707672272,BasicXform,6,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,418387312,BasicXform,6,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,530030,BasicXform,7,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,64911552,BasicXform,7,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,544324182,BasicXform,8,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,64917888,BasicXform,8,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,418482660,BasicXform,8,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,707767688,BasicXform,8,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,469621,BasicXform,9,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,64918656,BasicXform,9,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,525255060,BasicXform,10,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,64925024,BasicXform,10,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,418489804,BasicXform,10,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,707774872,BasicXform,10,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,482346,BasicXform,11,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,64925816,BasicXform,11,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,497136474,BasicXform,12,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,64932488,BasicXform,12,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,418507236,BasicXform,12,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,707802552,BasicXform,12,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,449474,BasicXform,13,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,64933280,BasicXform,13,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,494754886,BasicXform,14,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,64939616,BasicXform,14,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,418504320,BasicXform,14,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,707789280,BasicXform,14,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,665325,BasicXform,1,4,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11021592,BasicXform,1,4,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Generation,644250137,BasicXform,2,4,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Generation,22860696,BasicXform,2,4,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Initialization,18182,BasicXform,3,4,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,11510680,BasicXform,3,4,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,22253256,BasicXform,3,4,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,32995632,BasicXform,3,4,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,1848583225,BasicXform,4,4,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,12320096,BasicXform,4,4,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,363010413,BasicXform,4,4,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,1086661864,BasicXform,4,4,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,156210,BasicXform,5,4,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,12320512,BasicXform,5,4,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1809941469,BasicXform,6,4,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,12554568,BasicXform,6,4,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1440841832,BasicXform,6,4,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,677294466,BasicXform,6,4,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,122923,BasicXform,7,4,2,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,12554952,BasicXform,7,4,2,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1809524727,BasicXform,8,4,2,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,12804072,BasicXform,8,4,2,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,672536184,BasicXform,8,4,2,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1442999392,BasicXform,8,4,2,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,85925,BasicXform,9,4,3,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,12804456,BasicXform,9,4,3,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1799741468,BasicXform,10,4,3,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,13029792,BasicXform,10,4,3,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1444207280,BasicXform,10,4,3,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,688848509,BasicXform,10,4,3,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,86564,BasicXform,11,4,4,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,13030200,BasicXform,11,4,4,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,2118640259,BasicXform,12,4,4,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,13306488,BasicXform,12,4,4,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1445227736,BasicXform,12,4,4,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,499869017,BasicXform,12,4,4,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,88679,BasicXform,13,4,5,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,13306896,BasicXform,13,4,5,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1817214985,BasicXform,14,4,5,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,13535472,BasicXform,14,4,5,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,689885952,BasicXform,14,4,5,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1445447000,BasicXform,14,4,5,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,297431,BasicXform,1,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11150880,BasicXform,1,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Generation,267142755,BasicXform,2,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Generation,14523224,BasicXform,2,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Initialization,101832816,BasicXform,3,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
