Iteration,Sequence,Tool,Scenario,RunIndex,MetricValue,MetricName,PhaseName,CaseName,Size
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24922200,Memory,Modification,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,370466269,Time,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24926688,Memory,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,151188872,AverageMemory,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,235366096,PeakMemory,M2MTransformation2,StatisticBasedCase,16
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,344521,Time,Modification,StatisticBasedCase,16
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24926672,Memory,Modification,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,295549122,Time,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24953376,Memory,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,235370768,PeakMemory,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,151193444,AverageMemory,M2MTransformation2,StatisticBasedCase,16
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,268249,Time,Modification,StatisticBasedCase,16
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24952416,Memory,Modification,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,271046984,Time,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24959352,Memory,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,151219192,AverageMemory,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,235396520,PeakMemory,M2MTransformation2,StatisticBasedCase,16
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,278805,Time,Modification,StatisticBasedCase,16
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24959368,Memory,Modification,StatisticBasedCase,16
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,255680847,Time,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24965200,Memory,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,235403328,PeakMemory,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,151226084,AverageMemory,M2MTransformation2,StatisticBasedCase,16
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,296756,Time,Modification,StatisticBasedCase,16
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24964416,Memory,Modification,StatisticBasedCase,16
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,242343930,Time,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,24971064,Memory,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,235408368,PeakMemory,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,151231116,AverageMemory,M2MTransformation2,StatisticBasedCase,16
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,335204,Time,EMFResourceInitialization,StatisticBasedCase,8
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,9447864,Memory,EMFResourceInitialization,StatisticBasedCase,8
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,927060374,Time,Generation,StatisticBasedCase,8
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,32546256,Memory,Generation,StatisticBasedCase,8
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,117654829,Time,Initialization,StatisticBasedCase,8
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,20909488,Memory,Initialization,StatisticBasedCase,8
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,64229888,AverageMemory,Initialization,StatisticBasedCase,8
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,96442168,PeakMemory,Initialization,StatisticBasedCase,8
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,85578394,Time,M2MTransformation1,StatisticBasedCase,8
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24174608,Memory,M2MTransformation1,StatisticBasedCase,8
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,63859800,PeakMemory,M2MTransformation1,StatisticBasedCase,8
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,53122364,AverageMemory,M2MTransformation1,StatisticBasedCase,8
1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,335945,Time,Modification,StatisticBasedCase,8
1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24177792,Memory,Modification,StatisticBasedCase,8
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,83084769,Time,M2MTransformation2,StatisticBasedCase,8
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24289136,Memory,M2MTransformation2,StatisticBasedCase,8
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,67128272,PeakMemory,M2MTransformation2,StatisticBasedCase,8
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,56390848,AverageMemory,M2MTransformation2,StatisticBasedCase,8
2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,310012,Time,Modification,StatisticBasedCase,8
2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24294512,Memory,Modification,StatisticBasedCase,8
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,84331439,Time,M2MTransformation2,StatisticBasedCase,8
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24305200,Memory,M2MTransformation2,StatisticBasedCase,8
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,88719872,PeakMemory,M2MTransformation2,StatisticBasedCase,8
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,56507580,AverageMemory,M2MTransformation2,StatisticBasedCase,8
3,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,298259,Time,Modification,StatisticBasedCase,8
3,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24307200,Memory,Modification,StatisticBasedCase,8
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,75217316,Time,M2MTransformation2,StatisticBasedCase,8
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24316072,Memory,M2MTransformation2,StatisticBasedCase,8
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,56520256,AverageMemory,M2MTransformation2,StatisticBasedCase,8
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,88732536,PeakMemory,M2MTransformation2,StatisticBasedCase,8
4,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,216462,Time,Modification,StatisticBasedCase,8
4,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24317888,Memory,Modification,StatisticBasedCase,8
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,69109441,Time,M2MTransformation2,StatisticBasedCase,8
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24523864,Memory,M2MTransformation2,StatisticBasedCase,8
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,67268416,PeakMemory,M2MTransformation2,StatisticBasedCase,8
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,56530980,AverageMemory,M2MTransformation2,StatisticBasedCase,8
5,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,179266,Time,Modification,StatisticBasedCase,8
5,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24524888,Memory,Modification,StatisticBasedCase,8
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,68468642,Time,M2MTransformation2,StatisticBasedCase,8
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,24530928,Memory,M2MTransformation2,StatisticBasedCase,8
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,88950408,PeakMemory,M2MTransformation2,StatisticBasedCase,8
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,56738036,AverageMemory,M2MTransformation2,StatisticBasedCase,8
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,273832,Time,EMFResourceInitialization,StatisticBasedCase,1
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,9460064,Memory,EMFResourceInitialization,StatisticBasedCase,1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,71431875,Time,Generation,StatisticBasedCase,1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,10622720,Memory,Generation,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,73758737,Time,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12129464,Memory,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,52524508,AverageMemory,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,73999344,PeakMemory,Initialization,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,33668582,Time,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12636432,Memory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,33604944,AverageMemory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,33604944,PeakMemory,M2MTransformation1,StatisticBasedCase,1
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,201478,Time,Modification,StatisticBasedCase,1
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12636888,Memory,Modification,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,32635766,Time,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12642800,Memory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34112568,AverageMemory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34112568,PeakMemory,M2MTransformation2,StatisticBasedCase,1
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,157738,Time,Modification,StatisticBasedCase,1
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12643288,Memory,Modification,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,33079077,Time,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12651200,Memory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,55593824,PeakMemory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34118968,AverageMemory,M2MTransformation2,StatisticBasedCase,1
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,161319,Time,Modification,StatisticBasedCase,1
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12651688,Memory,Modification,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,36259750,Time,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12657736,Memory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34127368,PeakMemory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34127368,AverageMemory,M2MTransformation2,StatisticBasedCase,1
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,324247,Time,Modification,StatisticBasedCase,1
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12658160,Memory,Modification,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,29733079,Time,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12669776,Memory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34133864,PeakMemory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34133864,AverageMemory,M2MTransformation2,StatisticBasedCase,1
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,128782,Time,Modification,StatisticBasedCase,1
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12670232,Memory,Modification,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,29843363,Time,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,12675736,Memory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34145912,PeakMemory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,3,34145912,AverageMemory,M2MTransformation2,StatisticBasedCase,1
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,480723,Time,EMFResourceInitialization,StatisticBasedCase,2
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,9519856,Memory,EMFResourceInitialization,StatisticBasedCase,2
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,81345254,Time,Generation,StatisticBasedCase,2
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,11342464,Memory,Generation,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,65751758,Time,Initialization,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,12687616,Memory,Initialization,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,41970344,AverageMemory,Initialization,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,63445208,PeakMemory,Initialization,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,61638149,Time,M2MTransformation1,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13750312,Memory,M2MTransformation1,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,44900512,AverageMemory,M2MTransformation1,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,55637936,PeakMemory,M2MTransformation1,StatisticBasedCase,2
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,2439189,Time,Modification,StatisticBasedCase,2
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13806512,Memory,Modification,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,16533,Time,M2MTransformation2,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13807384,Memory,M2MTransformation2,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,35282192,PeakMemory,M2MTransformation2,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,24544888,AverageMemory,M2MTransformation2,StatisticBasedCase,2
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,1755136,Time,Modification,StatisticBasedCase,2
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13823728,Memory,Modification,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,34057,Time,M2MTransformation2,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13824600,Memory,M2MTransformation2,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,56774264,PeakMemory,M2MTransformation2,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,35299408,AverageMemory,M2MTransformation2,StatisticBasedCase,2
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,1865926,Time,Modification,StatisticBasedCase,2
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13841568,Memory,Modification,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,17610,Time,M2MTransformation2,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13842440,Memory,M2MTransformation2,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,24579944,AverageMemory,M2MTransformation2,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,35317248,PeakMemory,M2MTransformation2,StatisticBasedCase,2
4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,2374784,Time,Modification,StatisticBasedCase,2
4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13870848,Memory,Modification,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,18454,Time,M2MTransformation2,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13871744,Memory,M2MTransformation2,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,35346552,PeakMemory,M2MTransformation2,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,35346552,AverageMemory,M2MTransformation2,StatisticBasedCase,2
5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,1872209,Time,Modification,StatisticBasedCase,2
5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13887608,Memory,Modification,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,16559,Time,M2MTransformation2,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,13888480,Memory,M2MTransformation2,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,24625984,AverageMemory,M2MTransformation2,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,35363288,PeakMemory,M2MTransformation2,StatisticBasedCase,2
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,497021,Time,EMFResourceInitialization,StatisticBasedCase,16
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,9630976,Memory,EMFResourceInitialization,StatisticBasedCase,16
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,3834475866,Time,Generation,StatisticBasedCase,16
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,99665088,Memory,Generation,StatisticBasedCase,16
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,194233430,Time,Initialization,StatisticBasedCase,16
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,19422408,Memory,Initialization,StatisticBasedCase,16
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,118851208,PeakMemory,Initialization,StatisticBasedCase,16
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,86853960,AverageMemory,Initialization,StatisticBasedCase,16
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,352148013,Time,M2MTransformation1,StatisticBasedCase,16
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24920256,Memory,M2MTransformation1,StatisticBasedCase,16
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,232018792,PeakMemory,M2MTransformation1,StatisticBasedCase,16
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,146980496,AverageMemory,M2MTransformation1,StatisticBasedCase,16
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,384832,Time,Modification,StatisticBasedCase,16
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24920464,Memory,Modification,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,321362891,Time,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24929336,Memory,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,152478736,AverageMemory,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,237517032,PeakMemory,M2MTransformation2,StatisticBasedCase,16
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,252389,Time,Modification,StatisticBasedCase,16
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24929320,Memory,Modification,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,300941900,Time,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24952856,Memory,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,280475648,PeakMemory,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,152487624,AverageMemory,M2MTransformation2,StatisticBasedCase,16
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,300157,Time,Modification,StatisticBasedCase,16
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24952744,Memory,Modification,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,273324340,Time,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24959336,Memory,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,152511012,AverageMemory,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,237549304,PeakMemory,M2MTransformation2,StatisticBasedCase,16
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,228535,Time,Modification,StatisticBasedCase,16
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24959344,Memory,Modification,StatisticBasedCase,16
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,270521099,Time,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,24964432,Memory,M2MTransformation2,StatisticBasedCase,16
