CaseName,Size,Sequence,PhaseName,Iteration,MetricName,Tool,Scenario,MetricValue,RunIndex
StatisticBasedCase,64,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,500946696,3
StatisticBasedCase,64,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1035085448,3
StatisticBasedCase,64,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2931757110,3
StatisticBasedCase,64,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519940224,3
StatisticBasedCase,64,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1143069593,3
StatisticBasedCase,64,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2187267152,3
StatisticBasedCase,64,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1115593,3
StatisticBasedCase,64,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519940496,3
StatisticBasedCase,64,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1620964985,3
StatisticBasedCase,64,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519752888,3
StatisticBasedCase,64,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2013498344,3
StatisticBasedCase,64,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1312817314,3
StatisticBasedCase,64,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,805678,3
StatisticBasedCase,64,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519752968,3
StatisticBasedCase,64,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1774111450,3
StatisticBasedCase,64,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519762312,3
StatisticBasedCase,64,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1320295122,3
StatisticBasedCase,64,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2050866192,3
StatisticBasedCase,64,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,632787,3
StatisticBasedCase,64,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519763384,3
StatisticBasedCase,64,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1455960449,3
StatisticBasedCase,64,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519772160,3
StatisticBasedCase,64,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2091961816,3
StatisticBasedCase,64,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1367349936,3
StatisticBasedCase,64,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,534928,3
StatisticBasedCase,64,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519773256,3
StatisticBasedCase,64,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1650442445,3
StatisticBasedCase,64,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519782536,3
StatisticBasedCase,64,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1327118368,3
StatisticBasedCase,64,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2084205336,3
StatisticBasedCase,64,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,611189,3
StatisticBasedCase,64,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519783632,3
StatisticBasedCase,64,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1452846721,3
StatisticBasedCase,64,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,519792336,3
StatisticBasedCase,64,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2021790048,3
StatisticBasedCase,64,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1360192344,3
StatisticBasedCase,32,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,686574,3
StatisticBasedCase,32,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,9861800,3
StatisticBasedCase,32,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,15639706149,3
StatisticBasedCase,32,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,397277544,3
StatisticBasedCase,32,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,584660934,3
StatisticBasedCase,32,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,57502448,3
StatisticBasedCase,32,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,258605288,3
StatisticBasedCase,32,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,153352016,3
StatisticBasedCase,32,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,920605254,3
StatisticBasedCase,32,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115738240,3
StatisticBasedCase,32,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,808367392,3
StatisticBasedCase,32,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,464221224,3
StatisticBasedCase,32,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,563684,3
StatisticBasedCase,32,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115738552,3
StatisticBasedCase,32,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,769333456,3
StatisticBasedCase,32,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115657912,3
StatisticBasedCase,32,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,931028184,3
StatisticBasedCase,32,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,554669764,3
StatisticBasedCase,32,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,666084,3
StatisticBasedCase,32,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115658984,3
StatisticBasedCase,32,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,699661516,3
StatisticBasedCase,32,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115667496,3
StatisticBasedCase,32,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,866524288,3
StatisticBasedCase,32,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,522378032,3
StatisticBasedCase,32,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,356204,3
StatisticBasedCase,32,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115668568,3
StatisticBasedCase,32,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,674695966,3
StatisticBasedCase,32,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115677032,3
StatisticBasedCase,32,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,866533576,3
StatisticBasedCase,32,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,522387468,3
StatisticBasedCase,32,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,300739,3
StatisticBasedCase,32,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115678128,3
StatisticBasedCase,32,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,674449918,3
StatisticBasedCase,32,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115686672,3
StatisticBasedCase,32,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,522397096,3
StatisticBasedCase,32,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,866543248,3
StatisticBasedCase,32,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,315498,3
StatisticBasedCase,32,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115687768,3
StatisticBasedCase,32,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,664540590,3
StatisticBasedCase,32,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115696048,3
StatisticBasedCase,32,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,866552736,3
StatisticBasedCase,32,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,522406648,3
StatisticBasedCase,1,1,EMFResourceInitialization,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,220485,2
StatisticBasedCase,1,1,EMFResourceInitialization,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,9595040,2
StatisticBasedCase,1,2,Generation,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,49708508,2
StatisticBasedCase,1,2,Generation,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,10950408,2
StatisticBasedCase,1,3,Initialization,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,50092797,2
StatisticBasedCase,1,3,Initialization,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12090864,2
StatisticBasedCase,1,3,Initialization,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,41921200,2
StatisticBasedCase,1,3,Initialization,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,63396064,2
StatisticBasedCase,1,4,M2MTransformation1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,39727843,2
StatisticBasedCase,1,4,M2MTransformation1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12909536,2
StatisticBasedCase,1,4,M2MTransformation1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,44303616,2
StatisticBasedCase,1,4,M2MTransformation1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,55041040,2
StatisticBasedCase,1,5,Modification,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3016956,2
StatisticBasedCase,1,5,Modification,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12992880,2
StatisticBasedCase,1,6,M2MTransformation2,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,21640,2
StatisticBasedCase,1,6,M2MTransformation2,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12993752,2
StatisticBasedCase,1,6,M2MTransformation2,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,55943368,2
StatisticBasedCase,1,6,M2MTransformation2,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34468512,2
StatisticBasedCase,1,7,Modification,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2148485,2
StatisticBasedCase,1,7,Modification,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13022024,2
StatisticBasedCase,1,8,M2MTransformation2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,20179,2
StatisticBasedCase,1,8,M2MTransformation2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13022896,2
StatisticBasedCase,1,8,M2MTransformation2,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34497656,2
StatisticBasedCase,1,8,M2MTransformation2,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,23760376,2
StatisticBasedCase,1,9,Modification,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2091737,2
StatisticBasedCase,1,9,Modification,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13051392,2
StatisticBasedCase,1,10,M2MTransformation2,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15907,2
StatisticBasedCase,1,10,M2MTransformation2,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13052264,2
StatisticBasedCase,1,10,M2MTransformation2,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,23789744,2
StatisticBasedCase,1,10,M2MTransformation2,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34527024,2
StatisticBasedCase,1,11,Modification,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2263941,2
StatisticBasedCase,1,11,Modification,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13079296,2
StatisticBasedCase,1,12,M2MTransformation2,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,21768,2
StatisticBasedCase,1,12,M2MTransformation2,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13080192,2
StatisticBasedCase,1,12,M2MTransformation2,4,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34554952,2
StatisticBasedCase,1,12,M2MTransformation2,4,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34554952,2
StatisticBasedCase,1,13,Modification,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2330271,2
StatisticBasedCase,1,13,Modification,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13111352,2
StatisticBasedCase,1,14,M2MTransformation2,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,21007,2
StatisticBasedCase,1,14,M2MTransformation2,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13112224,2
StatisticBasedCase,1,14,M2MTransformation2,5,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34586984,2
StatisticBasedCase,1,14,M2MTransformation2,5,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34586984,2
StatisticBasedCase,1,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,349942,3
StatisticBasedCase,1,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,9511384,3
StatisticBasedCase,1,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,71288975,3
StatisticBasedCase,1,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,10910936,3
StatisticBasedCase,1,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,52173140,3
StatisticBasedCase,1,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,12342288,3
StatisticBasedCase,1,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,95522088,3
StatisticBasedCase,1,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,63309820,3
StatisticBasedCase,1,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,26798407,3
StatisticBasedCase,1,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13106776,3
StatisticBasedCase,1,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,33817768,3
StatisticBasedCase,1,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,33817768,3
StatisticBasedCase,1,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,169051,3
StatisticBasedCase,1,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13107888,3
StatisticBasedCase,1,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,27229447,3
StatisticBasedCase,1,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13117288,3
StatisticBasedCase,1,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34583568,3
StatisticBasedCase,1,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34583568,3
StatisticBasedCase,1,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,208930,3
StatisticBasedCase,1,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13118352,3
StatisticBasedCase,1,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,31468267,3
StatisticBasedCase,1,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13128264,3
StatisticBasedCase,1,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,56068888,3
StatisticBasedCase,1,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34594032,3
StatisticBasedCase,1,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,265560,3
StatisticBasedCase,1,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13129328,3
StatisticBasedCase,1,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,31340873,3
StatisticBasedCase,1,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13138496,3
StatisticBasedCase,1,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34605008,3
StatisticBasedCase,1,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34605008,3
StatisticBasedCase,1,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,144981,3
StatisticBasedCase,1,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13139584,3
StatisticBasedCase,1,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,32939432,3
StatisticBasedCase,1,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13150952,3
StatisticBasedCase,1,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,45352716,3
StatisticBasedCase,1,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,77565000,3
StatisticBasedCase,1,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,205709,3
StatisticBasedCase,1,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13152016,3
StatisticBasedCase,1,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,36117902,3
StatisticBasedCase,1,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13162328,3
StatisticBasedCase,1,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,56102552,3
StatisticBasedCase,1,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,77577408,3
StatisticBasedCase,8,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,179579,2
StatisticBasedCase,8,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,9589728,2
StatisticBasedCase,8,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,836810268,2
StatisticBasedCase,8,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34277096,2
StatisticBasedCase,8,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,67536272,2
StatisticBasedCase,8,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,16581416,2
StatisticBasedCase,8,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,75112696,2
StatisticBasedCase,8,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,53637860,2
StatisticBasedCase,8,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,229665293,2
StatisticBasedCase,8,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,24225760,2
StatisticBasedCase,8,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,188380992,2
StatisticBasedCase,8,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,113218920,2
StatisticBasedCase,8,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,263963,2
StatisticBasedCase,8,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,24227064,2
StatisticBasedCase,8,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,225550801,2
