CaseName,Scenario,Sequence,Tool,PhaseName,MetricName,MetricValue,RunIndex,Size,Iteration
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,194774,2,1,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,12839128,2,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,36644355,2,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,12846448,2,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,55789616,2,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,34314760,2,1,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,131254,2,1,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,12846264,2,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,38187050,2,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,12854456,2,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,34321896,2,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,34321896,2,1,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,107847,2,1,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,12854264,2,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,40419321,2,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,12860296,2,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,34329920,2,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,34329920,2,1,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,172886,2,1,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,12860080,2,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,42560768,2,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,12868912,2,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,34335712,2,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,34335712,2,1,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,542501,1,4,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,9402232,1,4,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,320624035,1,4,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,15748752,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,58609868,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,13440496,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,52828808,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,42091384,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,41554048,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,14883768,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,34915928,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,34915928,1,4,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,400499,1,4,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,14892096,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,46662483,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,14950568,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,36367728,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,36367728,1,4,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,388786,1,4,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,14957192,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,43289293,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,14963632,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,57907680,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,36432824,1,4,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,571345,1,4,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,14971704,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,40883673,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,14980880,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,36447336,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,36447336,1,4,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,330862,1,4,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,14989264,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,39035197,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,15095768,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,36464920,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,36464920,1,4,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,346027,1,4,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,15104208,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,42235611,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,15116536,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,58054696,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,36579840,1,4,5
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,479471,3,16,1
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,9677016,3,16,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,3864494499,3,16,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,99765864,3,16,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,748809990,3,16,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,58055816,3,16,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,246427208,3,16,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,150661324,3,16,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,385973012,3,16,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,68115288,3,16,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,153822324,3,16,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,207073992,3,16,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,4752983,3,16,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,68482672,3,16,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,17870,3,16,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,68483544,3,16,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,110997704,3,16,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,110997704,3,16,1
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1753834,3,16,2
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,68510256,3,16,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,21145,3,16,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,68511128,3,16,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,111025288,3,16,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,111025288,3,16,2
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1279353,3,16,3
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,68530864,3,16,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,19672,3,16,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,68531736,3,16,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,111045896,3,16,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,111045896,3,16,3
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1498393,3,16,4
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,68551352,3,16,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14312,3,16,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,68552248,3,16,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,89809428,3,16,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,111066408,3,16,4
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1463104,3,16,5
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,68571512,3,16,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,18453,3,16,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,68572584,3,16,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,111086544,3,16,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,111086544,3,16,5
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,369313,1,1,1
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,9508144,1,1,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,51574572,1,1,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,10699624,1,1,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,53942079,1,1,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,11615856,1,1,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,63307248,1,1,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,41832384,1,1,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,30229718,1,1,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,12119880,1,1,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,65303568,1,1,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,43828704,1,1,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,2944702,1,1,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,12167888,1,1,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,20669,1,1,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12168760,1,1,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,33643520,1,1,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,33643520,1,1,1
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,2250218,1,1,2
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,12194040,1,1,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,20399,1,1,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12194912,1,1,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,33669672,1,1,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,22932392,1,1,2
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,2298621,1,1,3
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,12220832,1,1,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,17595,1,1,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12221704,1,1,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,22959184,1,1,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,33696464,1,1,3
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,2704747,1,1,4
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,12249024,1,1,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,43284,1,1,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12249920,1,1,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,55199536,1,1,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,33724680,1,1,4
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,2471215,1,1,5
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,12273984,1,1,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,18449,1,1,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12275168,1,1,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,33749616,1,1,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,23012336,1,1,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Time,299746,2,64,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Memory,10186968,2,64,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Time,72333993030,2,64,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Memory,1721131208,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,Time,3938558198,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,Memory,262643528,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,AverageMemory,581140432,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,PeakMemory,1063063176,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Time,33879369233,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Memory,293228040,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,PeakMemory,2230476032,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,AverageMemory,1266911547,2,64,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,2427152,2,64,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,293228248,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,33263262472,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,293243024,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,3032854760,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,1519386602,2,64,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,651967,2,64,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,293243008,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,33541450149,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,293243296,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,3548232272,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,1844384269,2,64,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,611839,2,64,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,293243280,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,33152359895,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,293245680,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,3772103520,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,1902560290,2,64,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,635403,2,64,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,293245704,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,33081278848,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,293253968,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,1869388298,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,3641042160,2,64,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,293459,2,64,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,293253976,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,33116735572,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,293257120,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,1836342419,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,3516253480,2,64,5
StatisticBasedCase,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,395093,1,1,1
StatisticBasedCase,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,9221896,1,1,1
StatisticBasedCase,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,74695892,1,1,1
StatisticBasedCase,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,10382472,1,1,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,18203,1,1,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,9338584,1,1,1
