MetricName,PhaseName,Scenario,CaseName,Iteration,RunIndex,Size,Tool,MetricValue,Sequence
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11807824,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,41937752,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,63412616,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,20373706,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13022064,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,33283256,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,33283256,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,183186,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13025120,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,22949909,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13059008,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34500752,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34500752,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,200944,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13062600,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,23814232,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13072024,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56013088,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34538232,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,206260,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13075312,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,21891252,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13085768,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34550944,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34550944,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,196484,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13088944,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,21507570,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13157216,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34564600,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34564600,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,218634,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13160664,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,21809554,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13170440,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34636296,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34636296,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,201085,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,9516752,1
Time,Generation,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,1995681355,2
Memory,Generation,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,51938024,2
Time,Initialization,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,12522,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,12212256,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,32493592,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,22353024,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,34068371017,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,16008808,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,1450724048,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,701432502,4
Time,Modification,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,272602,5
Memory,Modification,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,16008928,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,33517076943,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,16988176,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,733186202,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,BATCH_OPTIMIZED-TEMPLATE,1451334000,6
Time,Modification,BasicXform,StatisticBasedCase,2,3,16,BATCH_OPTIMIZED-TEMPLATE,230843,7
Memory,Modification,BasicXform,StatisticBasedCase,2,3,16,BATCH_OPTIMIZED-TEMPLATE,16988264,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,BATCH_OPTIMIZED-TEMPLATE,33221465863,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,BATCH_OPTIMIZED-TEMPLATE,18019424,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,BATCH_OPTIMIZED-TEMPLATE,1452428024,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,BATCH_OPTIMIZED-TEMPLATE,710055836,8
Time,Modification,BasicXform,StatisticBasedCase,3,3,16,BATCH_OPTIMIZED-TEMPLATE,184371,9
Memory,Modification,BasicXform,StatisticBasedCase,3,3,16,BATCH_OPTIMIZED-TEMPLATE,18018560,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,BATCH_OPTIMIZED-TEMPLATE,34027374328,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,BATCH_OPTIMIZED-TEMPLATE,18952144,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,BATCH_OPTIMIZED-TEMPLATE,1453269856,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,BATCH_OPTIMIZED-TEMPLATE,771788147,10
Time,Modification,BasicXform,StatisticBasedCase,4,3,16,BATCH_OPTIMIZED-TEMPLATE,163365,11
Memory,Modification,BasicXform,StatisticBasedCase,4,3,16,BATCH_OPTIMIZED-TEMPLATE,18952256,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,BATCH_OPTIMIZED-TEMPLATE,33520050627,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,BATCH_OPTIMIZED-TEMPLATE,20084096,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,BATCH_OPTIMIZED-TEMPLATE,1454377736,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,BATCH_OPTIMIZED-TEMPLATE,694134117,12
Time,Modification,BasicXform,StatisticBasedCase,5,3,16,BATCH_OPTIMIZED-TEMPLATE,209843,13
Memory,Modification,BasicXform,StatisticBasedCase,5,3,16,BATCH_OPTIMIZED-TEMPLATE,20084208,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,16,BATCH_OPTIMIZED-TEMPLATE,33626026814,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,16,BATCH_OPTIMIZED-TEMPLATE,21020792,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,16,BATCH_OPTIMIZED-TEMPLATE,1455310928,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,16,BATCH_OPTIMIZED-TEMPLATE,691057137,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,143107,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9663648,1
Time,Generation,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1196345709,2
Memory,Generation,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34595760,2
Time,Initialization,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,169707650,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27894800,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128876096,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,75188980,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,183342298,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34748496,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,135269696,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,92319964,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2749275,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35291832,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19580,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35292704,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,67504904,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56767464,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1778460,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35332160,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17134,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35333032,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56807792,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56807792,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1236305,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35352488,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16591,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35353360,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56828120,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56828120,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1231478,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35373368,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17137,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35374264,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56849024,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56849024,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1467702,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35394208,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17884,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35395080,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56869840,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56869840,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,270895,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,9348800,1
Time,Generation,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,68222500,2
Memory,Generation,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,10610912,2
Time,Initialization,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,14355,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,9459640,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,30933832,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,30933832,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,90790334,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,9641360,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,267160840,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,149047792,4
Time,Modification,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,84381,5
Memory,Modification,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,9641480,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,88697369,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,9697656,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,267342784,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,1,BATCH_OPTIMIZED-TEMPLATE,149229948,6
Time,Modification,BasicXform,StatisticBasedCase,2,3,1,BATCH_OPTIMIZED-TEMPLATE,99132,7
Memory,Modification,BasicXform,StatisticBasedCase,2,3,1,BATCH_OPTIMIZED-TEMPLATE,9697736,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,1,BATCH_OPTIMIZED-TEMPLATE,85647184,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,1,BATCH_OPTIMIZED-TEMPLATE,9758984,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,1,BATCH_OPTIMIZED-TEMPLATE,149285672,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,1,BATCH_OPTIMIZED-TEMPLATE,288872832,8
Time,Modification,BasicXform,StatisticBasedCase,3,3,1,BATCH_OPTIMIZED-TEMPLATE,78084,9
Memory,Modification,BasicXform,StatisticBasedCase,3,3,1,BATCH_OPTIMIZED-TEMPLATE,9759064,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,1,BATCH_OPTIMIZED-TEMPLATE,87845791,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,1,BATCH_OPTIMIZED-TEMPLATE,9815848,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,1,BATCH_OPTIMIZED-TEMPLATE,267459432,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,1,BATCH_OPTIMIZED-TEMPLATE,149347064,10
Time,Modification,BasicXform,StatisticBasedCase,4,3,1,BATCH_OPTIMIZED-TEMPLATE,111102,11
Memory,Modification,BasicXform,StatisticBasedCase,4,3,1,BATCH_OPTIMIZED-TEMPLATE,9815952,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,1,BATCH_OPTIMIZED-TEMPLATE,86714407,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,1,BATCH_OPTIMIZED-TEMPLATE,9887120,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,1,BATCH_OPTIMIZED-TEMPLATE,267517320,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,1,BATCH_OPTIMIZED-TEMPLATE,149404464,12
Time,Modification,BasicXform,StatisticBasedCase,5,3,1,BATCH_OPTIMIZED-TEMPLATE,138834,13
Memory,Modification,BasicXform,StatisticBasedCase,5,3,1,BATCH_OPTIMIZED-TEMPLATE,9887200,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,1,BATCH_OPTIMIZED-TEMPLATE,88006425,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,1,BATCH_OPTIMIZED-TEMPLATE,9949672,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,1,BATCH_OPTIMIZED-TEMPLATE,149475632,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,1,BATCH_OPTIMIZED-TEMPLATE,267588432,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,343060,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9509824,1
Time,Generation,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,225574896,2
Memory,Generation,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16565072,2
Time,Initialization,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,50758146,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14625192,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,52953976,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,74428824,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35232140,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17063368,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36100672,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36100672,4
Time,Modification,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,298964,5
Memory,Modification,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17067632,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,43144590,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17126408,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38543312,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38543312,6
Time,Modification,BasicXform,StatisticBasedCase,2,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,164971,7
Memory,Modification,BasicXform,StatisticBasedCase,2,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17127928,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38262396,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17137608,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,60078464,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38603608,8
Time,Modification,BasicXform,StatisticBasedCase,3,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,189096,9
Memory,Modification,BasicXform,StatisticBasedCase,3,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17139288,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35448916,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17149464,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38614968,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38614968,10
Time,Modification,BasicXform,StatisticBasedCase,4,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,291076,11
Memory,Modification,BasicXform,StatisticBasedCase,4,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17151328,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,43511195,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17280864,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,60101888,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38627032,12
Time,Modification,BasicXform,StatisticBasedCase,5,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,306563,13
Memory,Modification,BasicXform,StatisticBasedCase,5,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17282720,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,43545003,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,17312856,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38758400,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38758400,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,308689,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9666544,1
Time,Generation,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,884179365,2
Memory,Generation,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34597200,2
Time,Initialization,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,184182572,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,28064200,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,75191420,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,118141120,3
