Size,MetricValue,RunIndex,Scenario,MetricName,Tool,Sequence,CaseName,PhaseName,Iteration
8,1449118336,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
8,394551420,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
8,135297,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,StatisticBasedCase,Modification,3
8,17896504,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,StatisticBasedCase,Modification,3
8,3862439910,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,17899992,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,1449191584,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,362353739,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,101601,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,StatisticBasedCase,Modification,4
8,17900184,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,StatisticBasedCase,Modification,4
8,3872348017,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,17903648,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,1450227480,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,379611601,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,115661,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,StatisticBasedCase,Modification,5
8,17903840,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,StatisticBasedCase,Modification,5
8,4674124987,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
8,17907040,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
8,1450255688,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
8,619599140,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,319936,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,11774616,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,14314814709,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,2,StatisticBasedCase,Generation,1
32,772513824,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,2,StatisticBasedCase,Generation,1
32,1525204420,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,404110400,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,1236778520,5,BasicXform,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,698128482,5,BasicXform,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,3733144404,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,875050832,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,1142667649,5,BasicXform,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,1824412200,5,BasicXform,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,2153288,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,5,StatisticBasedCase,Modification,1
32,875175552,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,5,StatisticBasedCase,Modification,1
32,4120,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,875176400,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,933227128,5,BasicXform,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,876414600,5,BasicXform,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,2305078,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,7,StatisticBasedCase,Modification,2
32,875716896,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,7,StatisticBasedCase,Modification,2
32,3683,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,875717712,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,858187620,5,BasicXform,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,938699152,5,BasicXform,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,1692966,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,9,StatisticBasedCase,Modification,3
32,875812896,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,9,StatisticBasedCase,Modification,3
32,4303,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,875814544,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,938795152,5,BasicXform,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,928538212,5,BasicXform,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,1690029,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,11,StatisticBasedCase,Modification,4
32,875909792,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,11,StatisticBasedCase,Modification,4
32,3898,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,875910664,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,916052220,5,BasicXform,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,938892072,5,BasicXform,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,1590678,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,13,StatisticBasedCase,Modification,5
32,876007120,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,13,StatisticBasedCase,Modification,5
32,5118,5,BasicXform,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,876008768,5,BasicXform,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,910120212,5,BasicXform,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,938989376,5,BasicXform,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,353660,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
1,11159032,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
1,42046240,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
1,12908784,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
1,20525506,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,12819280,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,64959016,1,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,48852872,1,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,15297216,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,13809616,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,34294584,1,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,34294584,1,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,474522,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
1,13821672,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
1,15900763,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,13835696,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,46034700,1,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,56772128,1,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,294577,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
1,13848744,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
1,15132958,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,13863528,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,35324344,1,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,35324344,1,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,259612,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
1,13874784,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
1,14899536,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,13890184,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,35350384,1,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,35350384,1,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,220401,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
1,13900888,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
1,14918285,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,13914880,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,35376512,1,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,35376512,1,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,283885,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
1,13925672,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
1,15633824,1,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,13939216,1,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,35401272,1,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,35401272,1,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,242439,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
64,11956424,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
64,81497716438,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
64,3398750640,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
64,10116106239,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,1671552080,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,1513677489,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,3658607448,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,963328382,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,1879490208,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,2430076584,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,2063048368,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,1647234,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,5,StatisticBasedCase,Modification,1
64,1879572792,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,5,StatisticBasedCase,Modification,1
64,136887835,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,1878932384,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,1983110308,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,2088307856,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,1178980,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,7,StatisticBasedCase,Modification,2
64,1878958200,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,7,StatisticBasedCase,Modification,2
64,123793213,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,1879885208,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,1982495708,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,2087693248,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,930976,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,9,StatisticBasedCase,Modification,3
64,1879911168,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,9,StatisticBasedCase,Modification,3
64,123386837,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,1879943504,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,2047231736,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,1962741436,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,983816,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,11,StatisticBasedCase,Modification,4
64,1879969648,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,11,StatisticBasedCase,Modification,4
64,176103557,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,1880002248,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,2004214584,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,1962799888,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,936112,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,13,StatisticBasedCase,Modification,5
64,1880028552,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,13,StatisticBasedCase,Modification,5
64,124492633,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,1880060864,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,2045688104,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,1983566072,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,351105,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,11508704,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,14402983353,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
32,797139552,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
32,535013830,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,134793312,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,406976984,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,227277500,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,318496993,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,179564080,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,374629680,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,284691216,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,590778,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
32,179576136,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
32,372198635,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,179589840,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,436561752,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,340192432,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,351997,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
32,179600296,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
32,352822107,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,179613064,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,436585936,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,340216604,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,457675,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
32,179623456,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
32,336620519,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,179637392,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,340239776,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,436609120,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
32,446098,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
32,179646944,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
32,334644950,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,179660024,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,340263324,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,501057232,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
32,444788,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
32,179670416,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
32,341442368,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,179684360,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,340286728,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,436656064,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,438355,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,11590704,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,14431073166,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
32,772376272,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
32,1500285949,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,335558120,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,946007256,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,598090034,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,462869562,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,421532944,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
