Iteration,MetricName,Scenario,Tool,PhaseName,MetricValue,RunIndex,Size,Sequence,CaseName
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34765312,2,1,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34765312,2,1,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,201936,2,1,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13296256,2,1,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,29665648,2,1,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,13302584,2,1,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34771888,2,1,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,56246744,2,1,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,188083,2,1,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13302560,2,1,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28224787,2,1,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,13308584,2,1,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34778192,2,1,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34778192,2,1,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,139697,2,1,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13308584,2,1,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28152557,2,1,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,13317808,2,1,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34784240,2,1,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34784240,2,1,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,141006,2,1,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13317784,2,1,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28560081,2,1,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,13323688,2,1,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34793416,2,1,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,34793416,2,1,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,617575,1,4,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9483376,1,4,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,262186215,1,4,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,16088128,1,4,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,56660616,1,4,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,13778704,1,4,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,52939960,1,4,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,42202536,1,4,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,46087522,1,4,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,15267432,1,4,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,35254184,1,4,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,35254184,1,4,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,314959,1,4,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,15270048,1,4,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,49109355,1,4,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,15331752,1,4,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36745728,1,4,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36745728,1,4,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,197408,1,4,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,15334888,1,4,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,45165654,1,4,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,15339744,1,4,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,58285424,1,4,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36810568,1,4,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,218157,1,4,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,15341104,1,4,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,42088548,1,4,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,15349232,1,4,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36816784,1,4,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,58291640,1,4,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,222227,1,4,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,15350704,1,4,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,42057295,1,4,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,15479656,1,4,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36826408,1,4,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36826408,1,4,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,234455,1,4,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,15481256,1,4,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,41735207,1,4,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,15490896,1,4,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36956936,1,4,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,36956936,1,4,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,265938,2,64,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,10273240,2,64,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,71472754571,2,64,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,1721372272,2,64,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3861592484,2,64,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,272272216,2,64,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,505023236,2,64,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,900890984,2,64,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,1196062539,2,64,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,302857544,2,64,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,1039058256,2,64,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,719386528,2,64,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,1917718,2,64,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,302858008,2,64,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1156198804,2,64,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,302873088,2,64,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,762657744,2,64,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1030873760,2,64,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,596752,2,64,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,302871128,2,64,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1111032042,2,64,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,302871000,2,64,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1030887000,2,64,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,775443144,2,64,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,597457,2,64,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,302871272,2,64,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1097883072,2,64,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,302879416,2,64,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1030887256,2,64,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,775443360,2,64,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,561425,2,64,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,302879648,2,64,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1073811471,2,64,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,302883632,2,64,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1031026488,2,64,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,788311160,2,64,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,298208,2,64,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,302883864,2,64,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1059900654,2,64,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,302889856,2,64,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,788228002,2,64,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,1030899656,2,64,14,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,271400,1,1,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,9297184,1,1,1,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Generation,89232183,1,1,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Generation,10516416,1,1,2,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,16637,1,1,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,9415360,1,1,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,30889800,1,1,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,20152680,1,1,3,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,101598916,1,1,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,9608000,1,1,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,149003332,1,1,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,288590808,1,1,4,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,83323,1,1,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,9608128,1,1,5,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,96965415,1,1,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,9668680,1,1,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,267309912,1,1,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,149196860,1,1,6,StatisticBasedCase
2,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,97084,1,1,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,9668760,1,1,7,StatisticBasedCase
2,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,99070096,1,1,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,9734256,1,1,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,288844832,1,1,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,149257208,1,1,8,StatisticBasedCase
3,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,61901,1,1,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,9734336,1,1,9,StatisticBasedCase
3,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,99216831,1,1,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,9795848,1,1,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,267437144,1,1,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,149323580,1,1,10,StatisticBasedCase
4,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,71921,1,1,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,9795952,1,1,11,StatisticBasedCase
4,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,100349704,1,1,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,9873792,1,1,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,160121936,1,1,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,288972216,1,1,12,StatisticBasedCase
5,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,114159,1,1,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,9873880,1,1,13,StatisticBasedCase
5,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,102433228,1,1,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,9939072,1,1,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,289050424,1,1,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,160199992,1,1,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,477802,2,1,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9453664,2,1,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,45555936,2,1,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,10608608,2,1,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,32385119,2,1,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,10675440,2,1,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,41778336,2,1,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,63253200,2,1,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,12715572,2,1,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,11041256,2,1,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,32150872,2,1,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,32150872,2,1,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,269446,2,1,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11046672,2,1,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,13658689,2,1,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11069840,2,1,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32522304,2,1,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32522304,2,1,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,240756,2,1,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11074088,2,1,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,13189278,2,1,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11081992,2,1,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32549720,2,1,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32549720,2,1,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,250819,2,1,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11085456,2,1,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12590571,2,1,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11092384,2,1,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32561088,2,1,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32561088,2,1,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,209504,2,1,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11095760,2,1,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12450951,2,1,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11134632,2,1,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32571416,2,1,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32571416,2,1,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,252224,2,1,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11137968,2,1,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12129960,2,1,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11144960,2,1,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32613600,2,1,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32613600,2,1,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,292832,1,64,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,10263944,1,64,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,66569637384,1,64,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,1721737856,1,64,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,1804702452,1,64,3,StatisticBasedCase
