MetricValue,RunIndex,Scenario,Sequence,Tool,MetricName,PhaseName,CaseName,Size,Iteration
56601576,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,4
281559,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,4,5
13668152,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,4,5
89296273,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,5
13694216,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,5
78093456,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,5
56618620,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,5
176585,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,1,1
9510832,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,1,1
58677324,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Generation,StatisticBasedCase,1,1
10751336,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Generation,StatisticBasedCase,1,1
52171424,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Initialization,StatisticBasedCase,1,1
11976584,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Initialization,StatisticBasedCase,1,1
52574548,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,1,1
84786824,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,1,1
22738723,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,1,1
12252792,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,1,1
33452016,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,1,1
33452016,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,1,1
213372,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,1,1
12252616,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,1,1
24431094,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,1
12258552,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,1
33728248,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,1
33728248,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,1
113654,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,1,2
12258336,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,1,2
24560328,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,2
12265000,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,2
33733968,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,2
33733968,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,2
117542,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,1,3
12264784,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,1,3
25851840,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,3
12272832,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,3
33740416,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,3
33740416,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,3
118630,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,1,4
12272640,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,1,4
24740197,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,4
12278488,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,4
44485724,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,4
55223152,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,4
186262,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,1,5
12278272,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,1,5
25271144,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,5
12288616,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,5
33753904,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,5
33753904,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,5
193495,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,4,1
9516912,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,4,1
176784552,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Generation,StatisticBasedCase,4,1
13188888,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Generation,StatisticBasedCase,4,1
46516723,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Initialization,StatisticBasedCase,4,1
13015784,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Initialization,StatisticBasedCase,4,1
52943136,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,4,1
42205712,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,4,1
32888192,2,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,4,1
14603768,2,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,4,1
34491216,2,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,4,1
34491216,2,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,4,1
218181,2,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,1
14607568,2,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,1
39587237,2,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,1
14669400,2,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,1
36083200,2,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,1
36083200,2,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,1
198404,2,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,2
14673272,2,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,2
37584374,2,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,2
14680872,2,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,2
36148904,2,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,2
57623760,2,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,2
259368,2,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,3
14682808,2,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,3
35086310,2,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,3
14690088,2,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,3
36158440,2,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,3
36158440,2,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,3
319822,2,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,4
14692368,2,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,4
38884997,2,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,4
14798216,2,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,4
36168024,2,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,4
57642880,2,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,4
347018,2,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,5
14800432,2,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,5
58140194,2,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,5
14811992,2,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,5
47013492,2,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,5
57750920,2,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,5
251796,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,8,1
9592128,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,8,1
654204441,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Generation,StatisticBasedCase,8,1
20436016,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Generation,StatisticBasedCase,8,1
89825218,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Initialization,StatisticBasedCase,8,1
13398872,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Initialization,StatisticBasedCase,8,1
75086488,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,8,1
53611636,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,8,1
207660834,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,8,1
15867280,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,8,1
142248704,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,8,1
88561504,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,8,1
216390,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,8,1
15867328,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,8,1
173280415,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,1
15877224,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,1
91030084,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,1
144717208,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,1
219937,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,8,2
15877016,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,8,2
155193792,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,2
15886880,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,2
166201704,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,2
91039748,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,2
213773,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,8,3
15885720,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,8,3
140173476,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,3
15892960,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,3
144735832,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,3
91048592,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,3
206147,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,8,4
15892776,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,8,4
131747526,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,4
15898320,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,4
91055572,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,4
144742712,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,4
193498,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,8,5
15898136,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,8,5
125873243,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,5
15905184,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,5
144748296,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,5
91061032,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,5
247600,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,32,1
9862344,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,32,1
16803426041,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Generation,StatisticBasedCase,32,1
386697136,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Generation,StatisticBasedCase,32,1
604150745,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Initialization,StatisticBasedCase,32,1
37668144,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Initialization,StatisticBasedCase,32,1
162337728,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,32,1
242689240,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,32,1
713402150,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,32,1
50008072,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,32,1
615877312,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,32,1
358895736,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,32,1
467348,1,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,32,1
50007992,1,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,32,1
592944183,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,1
50020656,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,1
371235676,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,1
628217168,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,1
383707,1,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,32,2
50020440,1,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,32,2
541508623,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,2
50025776,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,2
692654104,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,2
371248104,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,2
337845,1,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,32,3
50025560,1,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,32,3
491073741,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,3
50030816,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,3
628234704,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,3
371253228,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,3
356961,1,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,32,4
50030624,1,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,32,4
479433773,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,4
50036952,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,4
692664304,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,4
371258308,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,4
420668,1,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,32,5
50036768,1,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,32,5
484949141,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,5
50042808,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,5
628246152,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,5
371264556,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,5
249173,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,4,1
9548616,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,4,1
492315011,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Generation,StatisticBasedCase,4,1
16360320,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Generation,StatisticBasedCase,4,1
74016994,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Initialization,StatisticBasedCase,4,1
12463600,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Initialization,StatisticBasedCase,4,1
74466112,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,4,1
52991252,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,4,1
86659316,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,4,1
13628072,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,4,1
55413796,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,4,1
76888656,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,4,1
138004,2,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,4,1
