MetricValue,Iteration,Size,Scenario,MetricName,CaseName,RunIndex,PhaseName,Sequence,Tool
1242573,3,16,BasicXform,Time,StatisticBasedCase,1,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79971464,3,16,BasicXform,Memory,StatisticBasedCase,1,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
20157,3,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79972336,3,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122055912,3,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122055912,3,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1325655,4,16,BasicXform,Time,StatisticBasedCase,1,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79993616,4,16,BasicXform,Memory,StatisticBasedCase,1,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19612,4,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79994512,4,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122078088,4,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122078088,4,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1424892,5,16,BasicXform,Time,StatisticBasedCase,1,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
80014856,5,16,BasicXform,Memory,StatisticBasedCase,1,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
17213,5,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
80015728,5,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122099304,5,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122099304,5,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
574566,1,8,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
9664552,1,8,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
972861865,1,8,BasicXform,Time,StatisticBasedCase,2,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
32360544,1,8,BasicXform,Memory,StatisticBasedCase,2,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
172133628,1,8,BasicXform,Time,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
27304120,1,8,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
96638888,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64426624,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
166849948,1,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34054336,1,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
102466864,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
70254484,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3106391,1,8,BasicXform,Time,StatisticBasedCase,2,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34589984,1,8,BasicXform,Memory,StatisticBasedCase,2,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
16561,1,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34590856,1,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56065616,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56065616,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1526051,2,8,BasicXform,Time,StatisticBasedCase,2,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34610280,2,8,BasicXform,Memory,StatisticBasedCase,2,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
17139,2,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34611152,2,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
45348632,2,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56085912,2,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1466478,3,8,BasicXform,Time,StatisticBasedCase,2,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34630768,3,8,BasicXform,Memory,StatisticBasedCase,2,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
18448,3,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34631640,3,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56106400,3,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56106400,3,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1489310,4,8,BasicXform,Time,StatisticBasedCase,2,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34651984,4,8,BasicXform,Memory,StatisticBasedCase,2,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
17462,4,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34652880,4,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56127640,4,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
45390360,4,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1654053,5,8,BasicXform,Time,StatisticBasedCase,2,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34673152,5,8,BasicXform,Memory,StatisticBasedCase,2,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
17803,5,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34674056,5,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56148784,5,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56148784,5,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
153758,1,2,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
9602544,1,2,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
88569224,1,2,BasicXform,Time,StatisticBasedCase,2,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12207000,1,2,BasicXform,Memory,StatisticBasedCase,2,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
61114460,1,2,BasicXform,Time,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
13703856,1,2,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
95745992,1,2,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
63532692,1,2,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
70037821,1,2,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15281936,1,2,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
88866424,1,2,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
56654132,1,2,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2209661,1,2,BasicXform,Time,StatisticBasedCase,2,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15431088,1,2,BasicXform,Memory,StatisticBasedCase,2,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
20817,1,2,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15431960,1,2,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
36906720,1,2,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
36906720,1,2,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1986789,2,2,BasicXform,Time,StatisticBasedCase,2,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15456728,2,2,BasicXform,Memory,StatisticBasedCase,2,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
28166,2,2,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15457600,2,2,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
36932360,2,2,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
58407216,2,2,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3038172,3,2,BasicXform,Time,StatisticBasedCase,2,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15482328,3,2,BasicXform,Memory,StatisticBasedCase,2,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
23475,3,2,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15483200,3,2,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
36957960,3,2,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
36957960,3,2,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1961225,4,2,BasicXform,Time,StatisticBasedCase,2,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15503392,4,2,BasicXform,Memory,StatisticBasedCase,2,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
45189,4,2,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15504288,4,2,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
58453904,4,2,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
47716476,4,2,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2406954,5,2,BasicXform,Time,StatisticBasedCase,2,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15525064,5,2,BasicXform,Memory,StatisticBasedCase,2,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
28006,5,2,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
15525936,5,2,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
26263416,5,2,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
37000696,5,2,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
260412,1,1,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
9511928,1,1,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
62339964,1,1,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
10806232,1,1,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
51761452,1,1,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12241424,1,1,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
74048928,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
52574084,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
27380091,1,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12751504,1,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
33716856,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
33716856,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
130161,1,1,BasicXform,Time,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12751864,1,1,BasicXform,Memory,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
30554020,1,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12759624,1,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
34227496,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
34227496,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
135116,2,1,BasicXform,Time,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12760080,2,1,BasicXform,Memory,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
29364831,2,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12765808,2,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
34235712,2,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
34235712,2,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
170833,3,1,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12766296,3,1,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
28439326,3,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12778584,3,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
34241928,3,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
34241928,3,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
200513,4,1,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12779064,4,1,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
28621281,4,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12788744,4,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
44992140,4,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
55729560,4,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
146367,5,1,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12789136,5,1,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
29545060,5,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12795048,5,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
45002200,5,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
55739632,5,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
196969,1,16,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
9647736,1,16,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3259493783,1,16,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
101322048,1,16,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
357134685,1,16,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
53700152,1,16,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
129381232,1,16,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
225364720,1,16,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
165413118,1,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65141360,1,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
181243184,1,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
138729040,1,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
456115,1,16,BasicXform,Time,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65154200,1,16,BasicXform,Memory,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
156163008,1,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65380376,1,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
150183268,1,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
235647112,1,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
364790,2,16,BasicXform,Time,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65383760,2,16,BasicXform,Memory,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
156710578,2,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65394464,2,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
171887668,2,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
278826352,2,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
278450,3,16,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65396944,3,16,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
135516735,3,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65666112,3,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
192940176,3,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
150426020,3,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
270546,4,16,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65669784,4,16,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
149005045,4,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65809168,4,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
150698868,4,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
193213008,4,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
434801,5,16,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65812912,5,16,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
142454539,5,16,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65826080,5,16,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
150842004,5,16,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
236305872,5,16,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
267129,1,2,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
9517504,1,2,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
175749966,1,2,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12201912,1,2,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
126198840,1,2,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12130112,1,2,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
74186504,1,2,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
52711648,1,2,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
79713014,1,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
