RunIndex,Tool,Sequence,Iteration,Scenario,CaseName,Size,MetricName,PhaseName,MetricValue
1,BATCH_OPTIMIZED-TEMPLATE,4,1,BasicXform,StatisticBasedCase,4,Memory,M2MTransformation1,10705200
1,BATCH_OPTIMIZED-TEMPLATE,4,1,BasicXform,StatisticBasedCase,4,AverageMemory,M2MTransformation1,185827019
1,BATCH_OPTIMIZED-TEMPLATE,4,1,BasicXform,StatisticBasedCase,4,PeakMemory,M2MTransformation1,1084540824
1,BATCH_OPTIMIZED-TEMPLATE,5,1,BasicXform,StatisticBasedCase,4,Time,Modification,120318
1,BATCH_OPTIMIZED-TEMPLATE,5,1,BasicXform,StatisticBasedCase,4,Memory,Modification,10705288
1,BATCH_OPTIMIZED-TEMPLATE,6,1,BasicXform,StatisticBasedCase,4,Time,M2MTransformation2,2356183615
1,BATCH_OPTIMIZED-TEMPLATE,6,1,BasicXform,StatisticBasedCase,4,Memory,M2MTransformation2,10944808
1,BATCH_OPTIMIZED-TEMPLATE,6,1,BasicXform,StatisticBasedCase,4,AverageMemory,M2MTransformation2,568386202
1,BATCH_OPTIMIZED-TEMPLATE,6,1,BasicXform,StatisticBasedCase,4,PeakMemory,M2MTransformation2,1440553776
1,BATCH_OPTIMIZED-TEMPLATE,7,2,BasicXform,StatisticBasedCase,4,Time,Modification,119208
1,BATCH_OPTIMIZED-TEMPLATE,7,2,BasicXform,StatisticBasedCase,4,Memory,Modification,10944896
1,BATCH_OPTIMIZED-TEMPLATE,8,2,BasicXform,StatisticBasedCase,4,Time,M2MTransformation2,1967581706
1,BATCH_OPTIMIZED-TEMPLATE,8,2,BasicXform,StatisticBasedCase,4,Memory,M2MTransformation2,11198056
1,BATCH_OPTIMIZED-TEMPLATE,8,2,BasicXform,StatisticBasedCase,4,AverageMemory,M2MTransformation2,833976424
1,BATCH_OPTIMIZED-TEMPLATE,8,2,BasicXform,StatisticBasedCase,4,PeakMemory,M2MTransformation2,1441913624
1,BATCH_OPTIMIZED-TEMPLATE,9,3,BasicXform,StatisticBasedCase,4,Time,Modification,89358
1,BATCH_OPTIMIZED-TEMPLATE,9,3,BasicXform,StatisticBasedCase,4,Memory,Modification,11198144
1,BATCH_OPTIMIZED-TEMPLATE,10,3,BasicXform,StatisticBasedCase,4,Time,M2MTransformation2,1975383011
1,BATCH_OPTIMIZED-TEMPLATE,10,3,BasicXform,StatisticBasedCase,4,Memory,M2MTransformation2,11428584
1,BATCH_OPTIMIZED-TEMPLATE,10,3,BasicXform,StatisticBasedCase,4,PeakMemory,M2MTransformation2,1442830360
1,BATCH_OPTIMIZED-TEMPLATE,10,3,BasicXform,StatisticBasedCase,4,AverageMemory,M2MTransformation2,833175304
1,BATCH_OPTIMIZED-TEMPLATE,11,4,BasicXform,StatisticBasedCase,4,Time,Modification,70570
1,BATCH_OPTIMIZED-TEMPLATE,11,4,BasicXform,StatisticBasedCase,4,Memory,Modification,11428696
1,BATCH_OPTIMIZED-TEMPLATE,12,4,BasicXform,StatisticBasedCase,4,Time,M2MTransformation2,1981336844
1,BATCH_OPTIMIZED-TEMPLATE,12,4,BasicXform,StatisticBasedCase,4,Memory,M2MTransformation2,11718264
1,BATCH_OPTIMIZED-TEMPLATE,12,4,BasicXform,StatisticBasedCase,4,AverageMemory,M2MTransformation2,833448005
1,BATCH_OPTIMIZED-TEMPLATE,12,4,BasicXform,StatisticBasedCase,4,PeakMemory,M2MTransformation2,1443151160
1,BATCH_OPTIMIZED-TEMPLATE,13,5,BasicXform,StatisticBasedCase,4,Time,Modification,92457
1,BATCH_OPTIMIZED-TEMPLATE,13,5,BasicXform,StatisticBasedCase,4,Memory,Modification,11718352
1,BATCH_OPTIMIZED-TEMPLATE,14,5,BasicXform,StatisticBasedCase,4,Time,M2MTransformation2,2007251119
1,BATCH_OPTIMIZED-TEMPLATE,14,5,BasicXform,StatisticBasedCase,4,Memory,M2MTransformation2,11952000
1,BATCH_OPTIMIZED-TEMPLATE,14,5,BasicXform,StatisticBasedCase,4,PeakMemory,M2MTransformation2,1443350568
1,BATCH_OPTIMIZED-TEMPLATE,14,5,BasicXform,StatisticBasedCase,4,AverageMemory,M2MTransformation2,927269293
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,BasicXform,StatisticBasedCase,16,Time,EMFResourceInitialization,296164
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,BasicXform,StatisticBasedCase,16,Memory,EMFResourceInitialization,9687096
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,BasicXform,StatisticBasedCase,16,Time,Generation,3025061535
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,BasicXform,StatisticBasedCase,16,Memory,Generation,101331584
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,16,Time,Initialization,115507635
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,16,Memory,Initialization,21332912
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,16,PeakMemory,Initialization,118908904
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,16,AverageMemory,Initialization,86911412
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,16,Time,M2MTransformation1,397076474
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation1,31474768
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation1,212674364
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation1,361495008
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,BasicXform,StatisticBasedCase,16,Time,Modification,393599
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,BasicXform,StatisticBasedCase,16,Memory,Modification,31475360
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,409507291
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,31501544
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,371637552
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,222816952
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,2,BasicXform,StatisticBasedCase,16,Time,Modification,331585
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,2,BasicXform,StatisticBasedCase,16,Memory,Modification,31499992
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,352305885
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,31508536
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,414612080
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,222841684
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,3,BasicXform,StatisticBasedCase,16,Time,Modification,226103
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,3,BasicXform,StatisticBasedCase,16,Memory,Modification,31508904
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,336194889
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,31513704
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,222850508
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,371671120
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,4,BasicXform,StatisticBasedCase,16,Time,Modification,243202
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,4,BasicXform,StatisticBasedCase,16,Memory,Modification,31514096
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,320184262
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,31522304
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,222855788
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,371676464
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,5,BasicXform,StatisticBasedCase,16,Time,Modification,185196
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,5,BasicXform,StatisticBasedCase,16,Memory,Modification,31522696
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,320343002
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,31527168
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,222864292
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,371684896
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Time,EMFResourceInitialization,241858
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Memory,EMFResourceInitialization,9510728
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Time,Generation,56538634
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Memory,Generation,10792728
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Time,Initialization,55647338
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Memory,Initialization,11974960
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,AverageMemory,Initialization,52572892
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,PeakMemory,Initialization,95522624
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation1,26035315
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation1,12252120
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation1,33450392
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation1,33450392
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Time,Modification,218510
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Memory,Modification,12251944
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,27105241
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12262456
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,33727576
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,33727576
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Time,Modification,182618
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Memory,Modification,12262240
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,27464658
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12268848
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,55212728
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,33737872
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Time,Modification,119541
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Memory,Modification,12268632
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,27786667
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12277640
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,33744264
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,55219120
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Time,Modification,143839
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Memory,Modification,12277448
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,30638486
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12283904
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,33753104
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,55227960
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,5,BasicXform,StatisticBasedCase,1,Time,Modification,197043
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,5,BasicXform,StatisticBasedCase,1,Memory,Modification,12283688
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,30713721
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12289728
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,33759320
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,33759320
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Time,EMFResourceInitialization,163803
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Memory,EMFResourceInitialization,9596008
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Time,Generation,49193869
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Memory,Generation,10878664
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Time,Initialization,50576096
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Memory,Initialization,12004088
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,AverageMemory,Initialization,41922344
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,PeakMemory,Initialization,52659768
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation1,39581233
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation1,12742816
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation1,54954360
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation1,44216936
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Time,Modification,3105273
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Memory,Modification,12824400
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,17291
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12825272
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,34300032
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34300032
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Time,Modification,2384230
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Memory,Modification,12851744
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,19998
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12852616
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,34327376
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,55802232
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Time,Modification,2717205
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Memory,Modification,12879936
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,19969
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12880808
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34355568
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,34355568
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Time,Modification,2357472
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Memory,Modification,12905544
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,20721
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12906440
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34381200
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,34381200
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,5,BasicXform,StatisticBasedCase,1,Time,Modification,2220910
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,5,BasicXform,StatisticBasedCase,1,Memory,Modification,12935960
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,17692
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12937632
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,23674312
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34411592
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Time,EMFResourceInitialization,189982
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Memory,EMFResourceInitialization,9481376
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Time,Generation,47894179
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Memory,Generation,10766032
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Time,Initialization,32426542
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Memory,Initialization,10955648
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,AverageMemory,Initialization,41807024
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,PeakMemory,Initialization,52544448
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation1,12163610
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation1,11538144
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation1,43167512
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation1,32430072
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Time,Modification,223108
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Memory,Modification,11541728
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,12319401
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,11563232
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,33017360
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,33017360
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Time,Modification,323545
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Memory,Modification,11566768
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,11837272
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,11576568
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,33042400
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,54517256
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Time,Modification,448843
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Memory,Modification,11580312
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,12161199
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,11589248
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,43793372
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,54530800
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Time,Modification,287541
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Memory,Modification,11592936
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,12378177
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,11633408
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,33068592
