Size,CaseName,MetricValue,Scenario,RunIndex,PhaseName,Sequence,MetricName,Iteration,Tool
8,StatisticBasedCase,24389168,BasicXform,2,Modification,9,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,81185347,BasicXform,2,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24396936,BasicXform,2,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,67339752,BasicXform,2,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56602300,BasicXform,2,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,452371,BasicXform,2,Modification,11,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24405864,BasicXform,2,Modification,11,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,70705663,BasicXform,2,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24614752,BasicXform,2,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,67356600,BasicXform,2,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56619084,BasicXform,2,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,416398,BasicXform,2,Modification,13,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24623776,BasicXform,2,Modification,13,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,69216102,BasicXform,2,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24632184,BasicXform,2,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56836880,BasicXform,2,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,67574304,BasicXform,2,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1,StatisticBasedCase,339345,BasicXform,3,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,9484824,BasicXform,3,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,65299970,BasicXform,3,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,10654240,BasicXform,3,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,69438252,BasicXform,3,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12259232,BasicXform,3,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,95500784,BasicXform,3,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,52551092,BasicXform,3,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,24347237,BasicXform,3,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12770320,BasicXform,3,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,33734712,BasicXform,3,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,33734712,BasicXform,3,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,118806,BasicXform,3,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12770720,BasicXform,3,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,24917100,BasicXform,3,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12777216,BasicXform,3,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34246400,BasicXform,3,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34246400,BasicXform,3,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,114486,BasicXform,3,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12777576,BasicXform,3,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,25053356,BasicXform,3,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12785496,BasicXform,3,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34253256,BasicXform,3,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34253256,BasicXform,3,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,157670,BasicXform,3,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12785984,BasicXform,3,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,25291701,BasicXform,3,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12793664,BasicXform,3,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34261664,BasicXform,3,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,55736520,BasicXform,3,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,165327,BasicXform,3,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12794048,BasicXform,3,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,24064136,BasicXform,3,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12802192,BasicXform,3,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,55744608,BasicXform,3,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34269752,BasicXform,3,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,177165,BasicXform,3,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12802584,BasicXform,3,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,25867303,BasicXform,3,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12809624,BasicXform,3,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34278264,BasicXform,3,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34278264,BasicXform,3,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,StatisticBasedCase,561528,BasicXform,2,EMFResourceInitialization,1,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,9557944,BasicXform,2,EMFResourceInitialization,1,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,95251484,BasicXform,2,Generation,2,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,11355456,BasicXform,2,Generation,2,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,61512591,BasicXform,2,Initialization,3,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,12683216,BasicXform,2,Initialization,3,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,74216392,BasicXform,2,Initialization,3,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,42004112,BasicXform,2,Initialization,3,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,61209622,BasicXform,2,M2MTransformation1,4,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13717488,BasicXform,2,M2MTransformation1,4,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,66370976,BasicXform,2,M2MTransformation1,4,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,44896112,BasicXform,2,M2MTransformation1,4,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,2438971,BasicXform,2,Modification,5,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13775296,BasicXform,2,Modification,5,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,17005,BasicXform,2,M2MTransformation2,6,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13776168,BasicXform,2,M2MTransformation2,6,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35250976,BasicXform,2,M2MTransformation2,6,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35250976,BasicXform,2,M2MTransformation2,6,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,1946318,BasicXform,2,Modification,7,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13793360,BasicXform,2,Modification,7,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,19786,BasicXform,2,M2MTransformation2,8,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13794232,BasicXform,2,M2MTransformation2,8,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,24531736,BasicXform,2,M2MTransformation2,8,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35269040,BasicXform,2,M2MTransformation2,8,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,2098568,BasicXform,2,Modification,9,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13811952,BasicXform,2,Modification,9,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,18274,BasicXform,2,M2MTransformation2,10,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13812824,BasicXform,2,M2MTransformation2,10,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35287632,BasicXform,2,M2MTransformation2,10,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35287632,BasicXform,2,M2MTransformation2,10,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,1727475,BasicXform,2,Modification,11,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13830832,BasicXform,2,Modification,11,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,19266,BasicXform,2,M2MTransformation2,12,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13831728,BasicXform,2,M2MTransformation2,12,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35306536,BasicXform,2,M2MTransformation2,12,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35306536,BasicXform,2,M2MTransformation2,12,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,1917265,BasicXform,2,Modification,13,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13855304,BasicXform,2,Modification,13,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,18860,BasicXform,2,M2MTransformation2,14,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,13856176,BasicXform,2,M2MTransformation2,14,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35330984,BasicXform,2,M2MTransformation2,14,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,35330984,BasicXform,2,M2MTransformation2,14,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
16,StatisticBasedCase,520412,BasicXform,1,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,9668192,BasicXform,1,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,2822124870,BasicXform,1,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,50461072,BasicXform,1,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,222151281,BasicXform,1,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,19397712,BasicXform,1,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,59193380,BasicXform,1,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,85296448,BasicXform,1,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,380132123,BasicXform,1,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24796800,BasicXform,1,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,123070060,BasicXform,1,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,206007448,BasicXform,1,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,369182,BasicXform,1,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24797040,BasicXform,1,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,391540630,BasicXform,1,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24801192,BasicXform,1,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,211406728,BasicXform,1,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,128469460,BasicXform,1,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,328413,BasicXform,1,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24801176,BasicXform,1,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,348396221,BasicXform,1,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24811784,BasicXform,1,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,128473840,BasicXform,1,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,211411352,BasicXform,1,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,307219,BasicXform,1,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24811768,BasicXform,1,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,292118177,BasicXform,1,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24818944,BasicXform,1,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,211421592,BasicXform,1,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,128484256,BasicXform,1,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,348128,BasicXform,1,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24818000,BasicXform,1,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,263200038,BasicXform,1,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24821624,BasicXform,1,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,211427944,BasicXform,1,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,128490560,BasicXform,1,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,267269,BasicXform,1,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24821632,BasicXform,1,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,260014309,BasicXform,1,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,24825648,BasicXform,1,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,128494172,BasicXform,1,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16,StatisticBasedCase,211431560,BasicXform,1,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,333652,BasicXform,1,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,9490136,BasicXform,1,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,62517682,BasicXform,1,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,10659864,BasicXform,1,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,64118650,BasicXform,1,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12265200,BasicXform,1,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,74031816,BasicXform,1,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,63294372,BasicXform,1,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,28538138,BasicXform,1,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12775320,BasicXform,1,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,33740680,BasicXform,1,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,33740680,BasicXform,1,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,127504,BasicXform,1,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12775720,BasicXform,1,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,28007241,BasicXform,1,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12781752,BasicXform,1,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34251400,BasicXform,1,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34251400,BasicXform,1,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,179577,BasicXform,1,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12782112,BasicXform,1,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,27277742,BasicXform,1,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12790664,BasicXform,1,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34257792,BasicXform,1,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34257792,BasicXform,1,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,144706,BasicXform,1,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12791152,BasicXform,1,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,28453463,BasicXform,1,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12798536,BasicXform,1,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34266832,BasicXform,1,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34266832,BasicXform,1,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,127597,BasicXform,1,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12798920,BasicXform,1,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,27331391,BasicXform,1,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12806048,BasicXform,1,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34274624,BasicXform,1,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,34274624,BasicXform,1,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,167253,BasicXform,1,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12806440,BasicXform,1,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,28441902,BasicXform,1,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,12813480,BasicXform,1,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
