PhaseName,Scenario,RunIndex,Sequence,Iteration,Size,MetricValue,Tool,CaseName,MetricName
M2MTransformation2,BasicXform,3,12,4,32,634451828,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,3,13,5,32,1340985,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,13,5,32,572224128,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,32,11092,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,14,5,32,572224696,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,32,637646504,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,3,14,5,32,637646504,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,1,1,1,1,770475,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,1,13200632,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,1,129502317,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,1,15379448,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,1,18795,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,1,13313520,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,1,24056096,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,1,3,1,1,34798472,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,1,183519368,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,1,13507504,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,1,185198448,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,1,335597520,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,5,1,1,118186,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,5,1,1,13507880,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,1,126708507,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,6,1,1,13568424,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,1,185392264,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,6,1,1,335790768,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,7,2,1,80771,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,7,2,1,13568800,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,1,120870196,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,8,2,1,13633640,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,1,185453860,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,8,2,1,335853040,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,9,3,1,69304,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,1,13634016,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,1,121435884,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,1,13696552,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,1,196261728,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,10,3,1,357403560,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,11,4,1,90003,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,1,13696952,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,1,122598315,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,1,13772760,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,1,196323696,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,12,4,1,357464536,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,13,5,1,67550,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,1,13773136,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,1,124063996,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,1,13837152,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,1,357542240,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,14,5,1,196400628,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,1,1,1,2,304365,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,2,11063584,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,2,107058134,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,2,15907688,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,2,47639729,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,2,14725224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,2,32786176,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,1,3,1,2,32786176,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,2,61403411,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,2,18715664,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,2,36211080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,2,36211080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,5,1,2,300509,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,5,1,2,18730064,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,2,56944750,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,6,1,2,18762808,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,2,40215944,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,6,1,2,40215944,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,7,2,2,356189,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,7,2,2,18810104,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,2,51180278,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,8,2,2,18847552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,2,40295984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,8,2,2,40295984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,9,3,2,164893,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,2,18862280,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,2,42452715,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,2,18908200,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,2,40348160,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,10,3,2,40348160,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,11,4,2,161805,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,2,18923072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,2,40197106,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,2,18950640,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,2,40408976,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,12,4,2,40408976,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,13,5,2,187917,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,2,18965776,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,2,40891533,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,2,18993312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,2,40451656,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,14,5,2,40451656,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,3,1,1,16,731384,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,3,1,1,16,11102000,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,3,2,1,16,2829863653,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,3,2,1,16,202644264,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,16,11353,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,3,3,1,16,13783408,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,16,13170216,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,3,3,1,16,48208408,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,3,4,1,16,36292234187,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,3,4,1,16,17680688,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,3,4,1,16,796668292,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,3,4,1,16,2000610376,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,5,1,16,247873,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,5,1,16,17681096,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,16,36532729650,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,6,1,16,18724272,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,16,794566109,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,6,1,16,1912880456,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,7,2,16,229054,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,7,2,16,18724648,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,16,36909135474,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,8,2,16,19671240,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,16,743388549,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,8,2,16,1906395512,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,9,3,16,223918,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,9,3,16,19671616,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,16,36452860673,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,10,3,16,20816552,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,16,767191473,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,10,3,16,1900709088,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,11,4,16,232632,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,11,4,16,20816952,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,16,36534338904,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,12,4,16,21767232,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,16,832984097,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,12,4,16,1892048576,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,13,5,16,230727,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,13,5,16,21767632,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,16,36626273098,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,14,5,16,22719152,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,16,1888557088,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,3,14,5,16,834358918,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,1,1,1,8,773220,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,8,11217608,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,8,735489705,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,8,61483456,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,8,151001917,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,8,44012048,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,8,117512088,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Initialization,BasicXform,1,3,1,8,75368700,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,8,194727179,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,8,54075824,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,8,96346100,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,8,127746832,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,5,1,8,3209943,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,5,1,8,55030008,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,8,13563,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,6,1,8,55030568,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,8,65497556,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,6,1,8,75964344,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,7,2,8,2028821,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,7,2,8,55152024,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,8,12988,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,8,2,8,55152784,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,8,65619572,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,8,2,8,76086360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,9,3,8,2013557,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,8,55237704,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,8,13134,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,8,55238264,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,8,76172040,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,10,3,8,76172040,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,11,4,8,1955173,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,8,55323824,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,8,13995,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,8,55324408,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,8,76258184,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,12,4,8,65791396,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,13,5,8,4349422,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,8,55933608,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,8,25070,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,8,55934168,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,8,76867944,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,14,5,8,76867944,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,3,1,1,1,783595,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,3,1,1,1,10923072,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,3,2,1,1,151935181,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,3,2,1,1,13096696,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,1,19820,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,3,3,1,1,11035864,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,1,32520816,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,3,3,1,1,32520816,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,3,4,1,1,183892227,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,3,4,1,1,11229736,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,3,4,1,1,333319912,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,3,4,1,1,182920816,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,3,5,1,1,84904,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,5,1,1,11230112,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,1,165031473,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,6,1,1,11290656,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,1,183114352,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,6,1,1,333512712,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,7,2,1,110564,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,7,2,1,11291032,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,1,120459756,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,8,2,1,11355872,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,1,183175732,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,8,2,1,333574552,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,9,3,1,55580,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,9,3,1,11356248,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,1,121327328,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,10,3,1,11418816,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,1,193983780,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,10,3,1,355125432,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,11,4,1,55800,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,11,4,1,11419216,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,1,123418434,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,12,4,1,11494264,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,1,355187792,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,3,12,4,1,194046456,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,3,13,5,1,70455,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,13,5,1,11494640,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,1,124100196,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,14,5,1,11559400,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,1,194121592,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,AverageMemory
