PhaseName,MetricValue,Iteration,Sequence,Tool,CaseName,Scenario,Size,MetricName,RunIndex
M2MTransformation2,19461584,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,4
M2MTransformation2,73139756,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,4
M2MTransformation2,105352048,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,4
Modification,218883,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,4
Modification,19461976,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,4
M2MTransformation2,121317700,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,4
M2MTransformation2,19469392,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,4
M2MTransformation2,105362456,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,4
M2MTransformation2,73150068,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,4
Modification,222186,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,4
Modification,19469816,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,4
M2MTransformation2,118137676,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,4
M2MTransformation2,19477560,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,4
M2MTransformation2,73157764,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,4
M2MTransformation2,105370032,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,4
EMFResourceInitialization,245568,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
EMFResourceInitialization,9762080,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
Generation,4078793027,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
Generation,99804864,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
Initialization,119898584,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
Initialization,15430728,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
Initialization,61372884,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,5
Initialization,68352224,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,5
M2MTransformation1,122780106708,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
M2MTransformation1,17934600,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation1,1131151691,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,5
M2MTransformation1,3105417168,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,5
Modification,753270,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
Modification,17934408,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,122525947150,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
M2MTransformation2,17936992,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,3053749328,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,5
M2MTransformation2,1096709430,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,5
Modification,217629,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
Modification,17936768,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,124187865738,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
M2MTransformation2,17941584,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,1198132119,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,5
M2MTransformation2,3042620560,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,5
Modification,179871,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
Modification,17941360,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,122648727647,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
M2MTransformation2,17943568,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,1127542292,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,5
M2MTransformation2,3040900768,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,5
Modification,247084,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
Modification,17943368,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,124650987955,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
M2MTransformation2,17944944,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,1143817590,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,5
M2MTransformation2,3031738032,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,5
Modification,226999,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
Modification,17944744,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,122853222551,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,5
M2MTransformation2,17951024,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,5
M2MTransformation2,3028128776,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,5
M2MTransformation2,1081604848,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,5
EMFResourceInitialization,219132,1,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,5
EMFResourceInitialization,9572856,1,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,5
Generation,344168537,1,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,5
Generation,16155176,1,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,5
Initialization,47616074,1,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,5
Initialization,12705432,1,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,5
Initialization,63751344,1,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,5
Initialization,42276480,1,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,5
M2MTransformation1,54903357,1,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,5
M2MTransformation1,15079472,1,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,5
M2MTransformation1,34180784,1,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,5
M2MTransformation1,34180784,1,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,5
Modification,361107,1,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,5
Modification,15087416,1,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,5
M2MTransformation2,63991085,1,6,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,5
M2MTransformation2,15742672,1,6,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,5
M2MTransformation2,36563096,1,6,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,5
M2MTransformation2,36563096,1,6,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,5
Modification,403600,2,7,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,5
