Iteration,Scenario,CaseName,Size,MetricValue,MetricName,RunIndex,PhaseName,Tool,Sequence
1,BasicXform,StatisticBasedCase,1,14195128,Memory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,1,35648600,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,1,35648600,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6
2,BasicXform,StatisticBasedCase,1,361258,Time,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7
2,BasicXform,StatisticBasedCase,1,14208304,Memory,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7
2,BasicXform,StatisticBasedCase,1,15318585,Time,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,1,14230072,Memory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,1,35683968,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,1,35683968,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
3,BasicXform,StatisticBasedCase,1,234522,Time,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9
3,BasicXform,StatisticBasedCase,1,14242928,Memory,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9
3,BasicXform,StatisticBasedCase,1,15619312,Time,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,1,14265144,Memory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,1,35718528,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,1,35718528,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
4,BasicXform,StatisticBasedCase,1,333389,Time,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11
4,BasicXform,StatisticBasedCase,1,14276168,Memory,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11
4,BasicXform,StatisticBasedCase,1,15487453,Time,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,1,14299744,Memory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,1,35751792,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,1,35751792,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
5,BasicXform,StatisticBasedCase,1,309960,Time,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13
5,BasicXform,StatisticBasedCase,1,14310680,Memory,1,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13
5,BasicXform,StatisticBasedCase,1,17206248,Time,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,1,14333344,Memory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,1,57261136,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,1,46523708,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
1,BasicXform,StatisticBasedCase,64,299654,Time,3,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,1
1,BasicXform,StatisticBasedCase,64,11997768,Memory,3,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,1
1,BasicXform,StatisticBasedCase,64,78944815025,Time,3,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,2
1,BasicXform,StatisticBasedCase,64,3330796408,Memory,3,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,2
1,BasicXform,StatisticBasedCase,64,11567336709,Time,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,64,1664781424,Memory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,64,3725086376,PeakMemory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,64,1478801592,AverageMemory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,64,1170294833,Time,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,64,1872209360,Memory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,64,2404871456,PeakMemory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,64,2133900000,AverageMemory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,64,1718262,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,5
1,BasicXform,StatisticBasedCase,64,1872292240,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,5
1,BasicXform,StatisticBasedCase,64,138024616,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,64,1876688272,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,64,2074071912,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,64,1972813000,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
2,BasicXform,StatisticBasedCase,64,1103033,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,7
2,BasicXform,StatisticBasedCase,64,1876714416,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,7
2,BasicXform,StatisticBasedCase,64,121740459,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,64,1877645200,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,64,2037547392,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,64,1977235284,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
3,BasicXform,StatisticBasedCase,64,989591,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,9
3,BasicXform,StatisticBasedCase,64,1877671600,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,9
3,BasicXform,StatisticBasedCase,64,119522964,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,64,1877707328,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,64,2038504376,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,64,1978192368,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
4,BasicXform,StatisticBasedCase,64,998131,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,11
4,BasicXform,StatisticBasedCase,64,1877733912,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,11
4,BasicXform,StatisticBasedCase,64,113984914,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,64,1877770024,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,64,2038566736,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,64,1978254716,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
5,BasicXform,StatisticBasedCase,64,922549,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,13
5,BasicXform,StatisticBasedCase,64,1877796640,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,13
5,BasicXform,StatisticBasedCase,64,115949479,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,64,1877832312,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,64,1978317504,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,64,2038629608,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
1,BasicXform,StatisticBasedCase,32,610707,Time,2,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,32,11547672,Memory,2,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,32,14378899369,Time,2,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,32,755581696,Memory,2,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,32,737301748,Time,2,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,286506448,Memory,2,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,672971544,PeakMemory,2,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,377810512,AverageMemory,2,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,456309651,Time,2,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,331278104,Memory,2,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,413036700,AverageMemory,2,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,476301584,PeakMemory,2,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,590847,Time,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5
1,BasicXform,StatisticBasedCase,32,331289680,Memory,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5
1,BasicXform,StatisticBasedCase,32,363503145,Time,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,32,331311528,Memory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,32,584349968,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,32,489452644,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6
2,BasicXform,StatisticBasedCase,32,412955,Time,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7
2,BasicXform,StatisticBasedCase,32,331320424,Memory,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7
2,BasicXform,StatisticBasedCase,32,344931998,Time,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,32,331340232,Memory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,32,489483404,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,32,584380744,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
3,BasicXform,StatisticBasedCase,32,307825,Time,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9
3,BasicXform,StatisticBasedCase,32,331350120,Memory,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9
3,BasicXform,StatisticBasedCase,32,332107668,Time,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,32,331369416,Memory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,32,584410416,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,32,489513088,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10
4,BasicXform,StatisticBasedCase,32,352740,Time,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11
4,BasicXform,StatisticBasedCase,32,331379328,Memory,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11
4,BasicXform,StatisticBasedCase,32,334662338,Time,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,32,331398912,Memory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,32,489542320,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,32,648864176,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12
5,BasicXform,StatisticBasedCase,32,329669,Time,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13
5,BasicXform,StatisticBasedCase,32,331408800,Memory,2,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13
5,BasicXform,StatisticBasedCase,32,335512752,Time,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,32,331428472,Memory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,32,500040788,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,32,605407136,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14
1,BasicXform,StatisticBasedCase,32,191209,Time,3,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,1
1,BasicXform,StatisticBasedCase,32,11636752,Memory,3,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,1
1,BasicXform,StatisticBasedCase,32,14898829688,Time,3,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,2
1,BasicXform,StatisticBasedCase,32,792326432,Memory,3,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,2
1,BasicXform,StatisticBasedCase,32,1730637177,Time,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,333363184,Memory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,645389581,AverageMemory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,1116613112,PeakMemory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,554839364,Time,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,419344768,Memory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,649893728,PeakMemory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,523281688,AverageMemory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,32,1198897,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,5
1,BasicXform,StatisticBasedCase,32,419388880,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,5
1,BasicXform,StatisticBasedCase,32,61865463,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,32,419022984,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,32,482695592,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,32,482695592,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
2,BasicXform,StatisticBasedCase,32,730756,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,7
2,BasicXform,StatisticBasedCase,32,419038064,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,7
2,BasicXform,StatisticBasedCase,32,57946495,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,32,419516624,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,32,546769304,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,32,482344776,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
3,BasicXform,StatisticBasedCase,32,685306,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,9
3,BasicXform,StatisticBasedCase,32,419530808,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,9
3,BasicXform,StatisticBasedCase,32,49107464,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,32,419561112,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,32,482837520,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,32,482837520,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
4,BasicXform,StatisticBasedCase,32,622279,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,11
4,BasicXform,StatisticBasedCase,32,419576472,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,11
4,BasicXform,StatisticBasedCase,32,46833379,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,32,419606656,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,32,482883208,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,32,482883208,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
5,BasicXform,StatisticBasedCase,32,648296,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,13
5,BasicXform,StatisticBasedCase,32,419622176,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,13
5,BasicXform,StatisticBasedCase,32,46918461,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,32,419652096,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,32,482928888,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,32,482928888,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
1,BasicXform,StatisticBasedCase,16,251444,Time,3,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,11634664,Memory,3,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,3345627633,Time,3,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,198939616,Memory,3,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,484597160,Time,3,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,109483464,Memory,3,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,370421224,PeakMemory,3,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,213223612,AverageMemory,3,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,1287683506,Time,3,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,358652808,Memory,3,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,443052018,AverageMemory,3,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,651532040,PeakMemory,3,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,2808177,Time,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,358832640,Memory,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,3725,Time,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,358833488,Memory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,379681556,AverageMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,400529424,PeakMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,6
2,BasicXform,StatisticBasedCase,16,2338955,Time,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,359170648,Memory,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,4698,Time,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,359171496,Memory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,400867432,PeakMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,380019564,AverageMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8
3,BasicXform,StatisticBasedCase,16,1824152,Time,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,359271792,Memory,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,4149,Time,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,359272640,Memory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,380120708,AverageMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,400968576,PeakMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
4,BasicXform,StatisticBasedCase,16,1601677,Time,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,359376352,Memory,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,3931,Time,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,359377224,Memory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,380225292,AverageMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,401073160,PeakMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
5,BasicXform,StatisticBasedCase,16,2081608,Time,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,359479552,Memory,3,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,4293,Time,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,359480600,Memory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,380328468,AverageMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,401176336,PeakMemory,3,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
1,BasicXform,StatisticBasedCase,32,294176,Time,4,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,32,11546424,Memory,4,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,32,14424594729,Time,4,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,32,755580808,Memory,4,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,32,774867008,Time,4,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,286505456,Memory,4,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,32,686169952,PeakMemory,4,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3
