CaseName,Sequence,PhaseName,RunIndex,Tool,MetricValue,Scenario,MetricName,Iteration,Size
StatisticBasedCase,14,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,2647844736,BasicXform,PeakMemory,5,32
StatisticBasedCase,14,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,1036578767,BasicXform,AverageMemory,5,32
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,376956,BasicXform,Time,1,4
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9404896,BasicXform,Memory,1,4
StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,350400896,BasicXform,Time,1,4
StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15749400,BasicXform,Memory,1,4
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,59138674,BasicXform,Time,1,4
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13441328,BasicXform,Memory,1,4
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,52829384,BasicXform,PeakMemory,1,4
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,42091960,BasicXform,AverageMemory,1,4
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,42240467,BasicXform,Time,1,4
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14884552,BasicXform,Memory,1,4
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34916808,BasicXform,AverageMemory,1,4
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34916808,BasicXform,PeakMemory,1,4
StatisticBasedCase,5,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,393237,BasicXform,Time,1,4
StatisticBasedCase,5,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14892880,BasicXform,Memory,1,4
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,50139357,BasicXform,Time,1,4
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14952448,BasicXform,Memory,1,4
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36368560,BasicXform,AverageMemory,1,4
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36368560,BasicXform,PeakMemory,1,4
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,402313,BasicXform,Time,2,4
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14959072,BasicXform,Memory,2,4
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,43561724,BasicXform,Time,2,4
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14965696,BasicXform,Memory,2,4
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,57909608,BasicXform,PeakMemory,2,4
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36434752,BasicXform,AverageMemory,2,4
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,440066,BasicXform,Time,3,4
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14973768,BasicXform,Memory,3,4
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,41363983,BasicXform,Time,3,4
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14982288,BasicXform,Memory,3,4
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,57924304,BasicXform,PeakMemory,3,4
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,47186876,BasicXform,AverageMemory,3,4
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,353217,BasicXform,Time,4,4
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14990672,BasicXform,Memory,4,4
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,41321942,BasicXform,Time,4,4
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15095712,BasicXform,Memory,4,4
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36466376,BasicXform,AverageMemory,4,4
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36466376,BasicXform,PeakMemory,4,4
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,301657,BasicXform,Time,5,4
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15104152,BasicXform,Memory,5,4
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38625703,BasicXform,Time,5,4
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15112288,BasicXform,Memory,5,4
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36579832,BasicXform,AverageMemory,5,4
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36579832,BasicXform,PeakMemory,5,4
StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,548523,BasicXform,Time,1,32
StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9856792,BasicXform,Memory,1,32
StatisticBasedCase,2,Generation,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14510981885,BasicXform,Time,1,32
StatisticBasedCase,2,Generation,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,385671136,BasicXform,Memory,1,32
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2131608470,BasicXform,Time,1,32
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,204053088,BasicXform,Memory,1,32
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,516021256,BasicXform,AverageMemory,1,32
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,832316080,BasicXform,PeakMemory,1,32
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,582746139,BasicXform,Time,1,32
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,226286128,BasicXform,Memory,1,32
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,489223912,BasicXform,PeakMemory,1,32
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,378258544,BasicXform,AverageMemory,1,32
StatisticBasedCase,5,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8986447,BasicXform,Time,1,32
StatisticBasedCase,5,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227064128,BasicXform,Memory,1,32
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,48513,BasicXform,Time,1,32
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227065008,BasicXform,Memory,1,32
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290304408,BasicXform,AverageMemory,1,32
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,354728936,BasicXform,PeakMemory,1,32
StatisticBasedCase,7,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2181385,BasicXform,Time,2,32
StatisticBasedCase,7,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227100768,BasicXform,Memory,2,32
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19782,BasicXform,Time,2,32
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227101648,BasicXform,Memory,2,32
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290341048,BasicXform,AverageMemory,2,32
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290341048,BasicXform,PeakMemory,2,32
StatisticBasedCase,9,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1464192,BasicXform,Time,3,32
StatisticBasedCase,9,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227122880,BasicXform,Memory,3,32
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17251,BasicXform,Time,3,32
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227123760,BasicXform,Memory,3,32
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290363160,BasicXform,AverageMemory,3,32
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290363160,BasicXform,PeakMemory,3,32
StatisticBasedCase,11,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1673206,BasicXform,Time,4,32
StatisticBasedCase,11,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227145184,BasicXform,Memory,4,32
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15966,BasicXform,Time,4,32
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,291570944,BasicXform,Memory,4,32
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,258765888,BasicXform,AverageMemory,4,32
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290385488,BasicXform,PeakMemory,4,32
StatisticBasedCase,13,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1453001,BasicXform,Time,5,32
StatisticBasedCase,13,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227167304,BasicXform,Memory,5,32
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18286,BasicXform,Time,5,32
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,227168184,BasicXform,Memory,5,32
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290407584,BasicXform,AverageMemory,5,32
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,290407584,BasicXform,PeakMemory,5,32
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_OPTIMIZED-TEMPLATE,509252,BasicXform,Time,1,8
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_OPTIMIZED-TEMPLATE,9303504,BasicXform,Memory,1,8
StatisticBasedCase,2,Generation,1,BATCH_OPTIMIZED-TEMPLATE,1122886890,BasicXform,Time,1,8
StatisticBasedCase,2,Generation,1,BATCH_OPTIMIZED-TEMPLATE,32662200,BasicXform,Memory,1,8
StatisticBasedCase,3,Initialization,1,BATCH_OPTIMIZED-TEMPLATE,24613,BasicXform,Time,1,8
StatisticBasedCase,3,Initialization,1,BATCH_OPTIMIZED-TEMPLATE,10397320,BasicXform,Memory,1,8
StatisticBasedCase,3,Initialization,1,BATCH_OPTIMIZED-TEMPLATE,21134640,BasicXform,AverageMemory,1,8
StatisticBasedCase,3,Initialization,1,BATCH_OPTIMIZED-TEMPLATE,31871760,BasicXform,PeakMemory,1,8
StatisticBasedCase,4,M2MTransformation1,1,BATCH_OPTIMIZED-TEMPLATE,7425693821,BasicXform,Time,1,8
StatisticBasedCase,4,M2MTransformation1,1,BATCH_OPTIMIZED-TEMPLATE,12179656,BasicXform,Memory,1,8
StatisticBasedCase,4,M2MTransformation1,1,BATCH_OPTIMIZED-TEMPLATE,723538232,BasicXform,AverageMemory,1,8
StatisticBasedCase,4,M2MTransformation1,1,BATCH_OPTIMIZED-TEMPLATE,1438113000,BasicXform,PeakMemory,1,8
StatisticBasedCase,5,Modification,1,BATCH_OPTIMIZED-TEMPLATE,196372,BasicXform,Time,1,8
StatisticBasedCase,5,Modification,1,BATCH_OPTIMIZED-TEMPLATE,12179784,BasicXform,Memory,1,8
StatisticBasedCase,6,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,7252356662,BasicXform,Time,1,8
StatisticBasedCase,6,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,12672000,BasicXform,Memory,1,8
StatisticBasedCase,6,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,1444008128,BasicXform,PeakMemory,1,8
StatisticBasedCase,6,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,788119690,BasicXform,AverageMemory,1,8
StatisticBasedCase,7,Modification,1,BATCH_OPTIMIZED-TEMPLATE,196024,BasicXform,Time,2,8
StatisticBasedCase,7,Modification,1,BATCH_OPTIMIZED-TEMPLATE,12672096,BasicXform,Memory,2,8
StatisticBasedCase,8,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,7259009268,BasicXform,Time,2,8
StatisticBasedCase,8,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,13189952,BasicXform,Memory,2,8
StatisticBasedCase,8,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,658243934,BasicXform,AverageMemory,2,8
StatisticBasedCase,8,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,1444344776,BasicXform,PeakMemory,2,8
StatisticBasedCase,9,Modification,1,BATCH_OPTIMIZED-TEMPLATE,110418,BasicXform,Time,3,8
StatisticBasedCase,9,Modification,1,BATCH_OPTIMIZED-TEMPLATE,13190048,BasicXform,Memory,3,8
StatisticBasedCase,10,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,7286635967,BasicXform,Time,3,8
StatisticBasedCase,10,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,13661360,BasicXform,Memory,3,8
StatisticBasedCase,10,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,1445845720,BasicXform,PeakMemory,3,8
StatisticBasedCase,10,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,798646132,BasicXform,AverageMemory,3,8
StatisticBasedCase,11,Modification,1,BATCH_OPTIMIZED-TEMPLATE,116479,BasicXform,Time,4,8
StatisticBasedCase,11,Modification,1,BATCH_OPTIMIZED-TEMPLATE,13661480,BasicXform,Memory,4,8
StatisticBasedCase,12,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,7289269264,BasicXform,Time,4,8
StatisticBasedCase,12,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,14231672,BasicXform,Memory,4,8
StatisticBasedCase,12,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,1446489256,BasicXform,PeakMemory,4,8
StatisticBasedCase,12,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,656139758,BasicXform,AverageMemory,4,8
StatisticBasedCase,13,Modification,1,BATCH_OPTIMIZED-TEMPLATE,108833,BasicXform,Time,5,8
StatisticBasedCase,13,Modification,1,BATCH_OPTIMIZED-TEMPLATE,14231792,BasicXform,Memory,5,8
StatisticBasedCase,14,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,7298002042,BasicXform,Time,5,8
StatisticBasedCase,14,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,14705032,BasicXform,Memory,5,8
StatisticBasedCase,14,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,1446887464,BasicXform,PeakMemory,5,8
StatisticBasedCase,14,M2MTransformation2,1,BATCH_OPTIMIZED-TEMPLATE,653604501,BasicXform,AverageMemory,5,8
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,395403,BasicXform,Time,1,2
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9487288,BasicXform,Memory,1,2
StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,130118897,BasicXform,Time,1,2
StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11898520,BasicXform,Memory,1,2
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,53644051,BasicXform,Time,1,2
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13140112,BasicXform,Memory,1,2
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,74155544,BasicXform,PeakMemory,1,2
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,52680688,BasicXform,AverageMemory,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,120523524,BasicXform,Time,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13724184,BasicXform,Memory,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,77565288,BasicXform,PeakMemory,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56090440,BasicXform,AverageMemory,1,2
StatisticBasedCase,5,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,196417,BasicXform,Time,1,2
StatisticBasedCase,5,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13724000,BasicXform,Memory,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,114044299,BasicXform,Time,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13730480,BasicXform,Memory,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56674548,BasicXform,AverageMemory,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78149416,BasicXform,PeakMemory,1,2
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,247545,BasicXform,Time,2,2
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13730296,BasicXform,Memory,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,111436714,BasicXform,Time,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13738952,BasicXform,Memory,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,99631072,BasicXform,PeakMemory,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56681096,BasicXform,AverageMemory,2,2
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,215928,BasicXform,Time,3,2
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13738736,BasicXform,Memory,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,104776919,BasicXform,Time,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13753024,BasicXform,Memory,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56689280,BasicXform,AverageMemory,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78164144,BasicXform,PeakMemory,3,2
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,168101,BasicXform,Time,4,2
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13752832,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,103808754,BasicXform,Time,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13757784,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78178272,BasicXform,PeakMemory,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56703404,BasicXform,AverageMemory,4,2
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,147096,BasicXform,Time,5,2
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13757568,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,103385529,BasicXform,Time,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13763680,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56708132,BasicXform,AverageMemory,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78183016,BasicXform,PeakMemory,5,2
StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,217358,BasicXform,Time,1,8
StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9587448,BasicXform,Memory,1,8
StatisticBasedCase,2,Generation,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,963500118,BasicXform,Time,1,8
StatisticBasedCase,2,Generation,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32644576,BasicXform,Memory,1,8
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,223330100,BasicXform,Time,1,8
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25199184,BasicXform,Memory,1,8
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,96575848,BasicXform,PeakMemory,1,8
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64363580,BasicXform,AverageMemory,1,8
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,207011544,BasicXform,Time,1,8
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,29911536,BasicXform,Memory,1,8
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,78886864,BasicXform,AverageMemory,1,8
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,121836560,BasicXform,PeakMemory,1,8
StatisticBasedCase,5,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2932093,BasicXform,Time,1,8
StatisticBasedCase,5,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30096912,BasicXform,Memory,1,8
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16424,BasicXform,Time,1,8
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30097784,BasicXform,Memory,1,8
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,51572544,BasicXform,PeakMemory,1,8
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40835264,BasicXform,AverageMemory,1,8
StatisticBasedCase,7,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1867517,BasicXform,Time,2,8
StatisticBasedCase,7,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30138008,BasicXform,Memory,2,8
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16798,BasicXform,Time,2,8
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30138880,BasicXform,Memory,2,8
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,51613640,BasicXform,AverageMemory,2,8
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,51613640,BasicXform,PeakMemory,2,8
StatisticBasedCase,9,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1759696,BasicXform,Time,3,8
StatisticBasedCase,9,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30155232,BasicXform,Memory,3,8
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16906,BasicXform,Time,3,8
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30156104,BasicXform,Memory,3,8
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40893584,BasicXform,AverageMemory,3,8
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,51630864,BasicXform,PeakMemory,3,8
StatisticBasedCase,11,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1637573,BasicXform,Time,4,8
StatisticBasedCase,11,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30173512,BasicXform,Memory,4,8
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15872,BasicXform,Time,4,8
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30174408,BasicXform,Memory,4,8
