PhaseName,Scenario,RunIndex,Size,CaseName,MetricName,Iteration,Tool,MetricValue,Sequence
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,47063585,8
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12727992,8
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,44936200,8
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55673632,8
Modification,BasicXform,2,2,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,167195,9
Modification,BasicXform,2,2,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12727768,9
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,48725525,10
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12732584,10
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,44940812,10
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,77153080,10
Modification,BasicXform,2,2,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,200916,11
Modification,BasicXform,2,2,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12732424,11
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,49636505,12
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12737608,12
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55682944,12
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,44945512,12
Modification,BasicXform,2,2,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,163308,13
Modification,BasicXform,2,2,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12737384,13
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,48680003,14
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12749096,14
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55688056,14
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,44950536,14
EMFResourceInitialization,BasicXform,3,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,180306,1
EMFResourceInitialization,BasicXform,3,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9863944,1
Generation,BasicXform,3,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15975235193,2
Generation,BasicXform,3,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,389097848,2
Initialization,BasicXform,3,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,694355736,3
Initialization,BasicXform,3,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,37662072,3
Initialization,BasicXform,3,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,242694392,3
Initialization,BasicXform,3,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,162340716,3
M2MTransformation1,BasicXform,3,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,664035001,4
M2MTransformation1,BasicXform,3,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50007392,4
M2MTransformation1,BasicXform,3,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,326772084,4
M2MTransformation1,BasicXform,3,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,551634968,4
Modification,BasicXform,3,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,653253,5
Modification,BasicXform,3,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50006416,5
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,562465546,6
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50012592,6
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,692650520,6
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,371239856,6
Modification,BasicXform,3,32,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,503716,7
Modification,BasicXform,3,32,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50012376,7
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,624585881,8
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50015320,8
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,628231904,8
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,371245792,8
Modification,BasicXform,3,32,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,599822,9
Modification,BasicXform,3,32,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50015104,9
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,520847019,10
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50023568,10
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,371248528,10
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,692659176,10
Modification,BasicXform,3,32,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,299336,11
Modification,BasicXform,3,32,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50023376,11
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,493899159,12
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50029336,12
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,371256880,12
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,628243056,12
Modification,BasicXform,3,32,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,309741,13
Modification,BasicXform,3,32,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50029144,13
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,492597273,14
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50035264,14
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,628249008,14
M2MTransformation2,BasicXform,3,32,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,371262728,14
EMFResourceInitialization,BasicXform,1,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,352170,1
EMFResourceInitialization,BasicXform,1,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9762856,1
Generation,BasicXform,1,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3012634057,2
Generation,BasicXform,1,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,101429112,2
Initialization,BasicXform,1,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,540968560,3
Initialization,BasicXform,1,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64060944,3
Initialization,BasicXform,1,16,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,162034368,3
Initialization,BasicXform,1,16,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,247596480,3
M2MTransformation1,BasicXform,1,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,349171717,4
M2MTransformation1,BasicXform,1,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,78820672,4
M2MTransformation1,BasicXform,1,16,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,234567232,4
M2MTransformation1,BasicXform,1,16,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,159836308,4
Modification,BasicXform,1,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5323399,5
Modification,BasicXform,1,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79972272,5
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18677,6
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79973144,6
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122491760,6
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,143966616,6
Modification,BasicXform,1,16,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1470690,7
Modification,BasicXform,1,16,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79993360,7
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17529,8
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79994232,8
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122512848,8
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122512848,8
Modification,BasicXform,1,16,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1344957,9
Modification,BasicXform,1,16,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,80015136,9
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17077,10
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,80016008,10
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122534624,10
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122534624,10
Modification,BasicXform,1,16,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1247126,11
Modification,BasicXform,1,16,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,80037328,11
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18695,12
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,80038224,12
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122556840,12
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122556840,12
Modification,BasicXform,1,16,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1737603,13
Modification,BasicXform,1,16,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,80059480,13
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18448,14
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,80060352,14
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122578968,14
M2MTransformation2,BasicXform,1,16,StatisticBasedCase,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122578968,14
EMFResourceInitialization,BasicXform,2,8,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,159573,1
EMFResourceInitialization,BasicXform,2,8,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9672224,1
Generation,BasicXform,2,8,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,785726091,2
Generation,BasicXform,2,8,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32387456,2
Initialization,BasicXform,2,8,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,165874897,3
Initialization,BasicXform,2,8,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27333440,3
Initialization,BasicXform,2,8,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,96661296,3
Initialization,BasicXform,2,8,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64449020,3
M2MTransformation1,BasicXform,2,8,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,159901574,4
M2MTransformation1,BasicXform,2,8,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34083432,4
M2MTransformation1,BasicXform,2,8,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,91758584,4
M2MTransformation1,BasicXform,2,8,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,70283748,4
Modification,BasicXform,2,8,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2863758,5
Modification,BasicXform,2,8,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34619104,5
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14492,6
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34619976,6
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56094784,6
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56094784,6
Modification,BasicXform,2,8,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1189603,7
Modification,BasicXform,2,8,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34639400,7
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17097,8
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34640272,8
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56115080,8
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,77589936,8
Modification,BasicXform,2,8,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1253291,9
Modification,BasicXform,2,8,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34660016,9
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13477,10
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34660888,10
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56135696,10
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45398392,10
Modification,BasicXform,2,8,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1085102,11
Modification,BasicXform,2,8,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34681360,11
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17124,12
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34682256,12
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56157064,12
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45419760,12
Modification,BasicXform,2,8,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1155793,13
Modification,BasicXform,2,8,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34702528,13
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15728,14
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34703400,14
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45440904,14
M2MTransformation2,BasicXform,2,8,StatisticBasedCase,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56178208,14
EMFResourceInitialization,BasicXform,2,2,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,185079,1
EMFResourceInitialization,BasicXform,2,2,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9605656,1
Generation,BasicXform,2,2,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110537093,2
Generation,BasicXform,2,2,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12208768,2
Initialization,BasicXform,2,2,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,159121137,3
Initialization,BasicXform,2,2,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13720800,3
Initialization,BasicXform,2,2,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,95745728,3
Initialization,BasicXform,2,2,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63533460,3
M2MTransformation1,BasicXform,2,2,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,77028890,4
M2MTransformation1,BasicXform,2,2,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15301304,4
M2MTransformation1,BasicXform,2,2,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40563928,4
M2MTransformation1,BasicXform,2,2,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45932648,4
Modification,BasicXform,2,2,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4874417,5
Modification,BasicXform,2,2,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15439792,5
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16628,6
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15440664,6
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36915424,6
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36915424,6
Modification,BasicXform,2,2,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1514303,7
Modification,BasicXform,2,2,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15465128,7
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14086,8
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15466000,8
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36940760,8
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36940760,8
Modification,BasicXform,2,2,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1348214,9
Modification,BasicXform,2,2,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15491824,9
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15796,10
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15492896,10
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36967456,10
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36967456,10
Modification,BasicXform,2,2,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1624010,11
Modification,BasicXform,2,2,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15512936,11
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14058,12
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15513832,12
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36988592,12
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26251312,12
Modification,BasicXform,2,2,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1899096,13
Modification,BasicXform,2,2,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15534488,13
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14747,14
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15536160,14
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26272840,14
M2MTransformation2,BasicXform,2,2,StatisticBasedCase,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37010120,14
EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,221989,1
EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9511552,1
Generation,BasicXform,1,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,55083153,2
Generation,BasicXform,1,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10818776,2
Initialization,BasicXform,1,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,56247163,3
Initialization,BasicXform,1,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12246648,3
