RunIndex,Scenario,MetricValue,CaseName,Iteration,MetricName,Size,Tool,PhaseName,Sequence
3,BasicXform,157339,StatisticBasedCase,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,11
3,BasicXform,13225248,StatisticBasedCase,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,11
3,BasicXform,31317776,StatisticBasedCase,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
3,BasicXform,13238712,StatisticBasedCase,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
3,BasicXform,34700952,StatisticBasedCase,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
3,BasicXform,34700952,StatisticBasedCase,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
3,BasicXform,208947,StatisticBasedCase,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13
3,BasicXform,13239104,StatisticBasedCase,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13
3,BasicXform,29913567,StatisticBasedCase,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
3,BasicXform,13243920,StatisticBasedCase,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
3,BasicXform,34714784,StatisticBasedCase,5,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
3,BasicXform,34714784,StatisticBasedCase,5,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
2,BasicXform,623009,StatisticBasedCase,1,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
2,BasicXform,9521616,StatisticBasedCase,1,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
2,BasicXform,96191903,StatisticBasedCase,1,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,2
2,BasicXform,11890272,StatisticBasedCase,1,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,2
2,BasicXform,63961076,StatisticBasedCase,1,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
2,BasicXform,12901752,StatisticBasedCase,1,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
2,BasicXform,41974088,StatisticBasedCase,1,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
2,BasicXform,52711512,StatisticBasedCase,1,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
2,BasicXform,66122080,StatisticBasedCase,1,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
2,BasicXform,13982712,StatisticBasedCase,1,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
2,BasicXform,45114648,StatisticBasedCase,1,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
2,BasicXform,66589512,StatisticBasedCase,1,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
2,BasicXform,3027653,StatisticBasedCase,1,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,5
2,BasicXform,14046752,StatisticBasedCase,1,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,5
2,BasicXform,19796,StatisticBasedCase,1,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
2,BasicXform,14047624,StatisticBasedCase,1,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
2,BasicXform,35522432,StatisticBasedCase,1,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
2,BasicXform,24785128,StatisticBasedCase,1,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
2,BasicXform,2230500,StatisticBasedCase,2,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,7
2,BasicXform,14073016,StatisticBasedCase,2,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,7
2,BasicXform,21492,StatisticBasedCase,2,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
2,BasicXform,14073888,StatisticBasedCase,2,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
2,BasicXform,35548696,StatisticBasedCase,2,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
2,BasicXform,35548696,StatisticBasedCase,2,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
2,BasicXform,2348954,StatisticBasedCase,3,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,9
2,BasicXform,14102256,StatisticBasedCase,3,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,9
2,BasicXform,16940,StatisticBasedCase,3,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
2,BasicXform,14103128,StatisticBasedCase,3,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
2,BasicXform,35577936,StatisticBasedCase,3,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
2,BasicXform,24840632,StatisticBasedCase,3,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
2,BasicXform,2237009,StatisticBasedCase,4,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,11
2,BasicXform,14125896,StatisticBasedCase,4,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,11
2,BasicXform,18036,StatisticBasedCase,4,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
2,BasicXform,14126824,StatisticBasedCase,4,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
2,BasicXform,24864296,StatisticBasedCase,4,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
2,BasicXform,35601600,StatisticBasedCase,4,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
2,BasicXform,2213264,StatisticBasedCase,5,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,13
2,BasicXform,14149016,StatisticBasedCase,5,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,13
2,BasicXform,16539,StatisticBasedCase,5,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
2,BasicXform,14149888,StatisticBasedCase,5,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
2,BasicXform,35624696,StatisticBasedCase,5,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
2,BasicXform,24887392,StatisticBasedCase,5,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
1,BasicXform,669888,StatisticBasedCase,1,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,9640808,StatisticBasedCase,1,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,1875597899,StatisticBasedCase,1,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,2
1,BasicXform,50524048,StatisticBasedCase,1,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,2
1,BasicXform,199210979,StatisticBasedCase,1,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,20551024,StatisticBasedCase,1,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,84045392,StatisticBasedCase,1,PeakMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,58351032,StatisticBasedCase,1,AverageMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,2176501291,StatisticBasedCase,1,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,26004816,StatisticBasedCase,1,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,305111092,StatisticBasedCase,1,AverageMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,488043640,StatisticBasedCase,1,PeakMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,898861,StatisticBasedCase,1,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,5
1,BasicXform,26004832,StatisticBasedCase,1,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,5
1,BasicXform,2085104724,StatisticBasedCase,1,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,26014136,StatisticBasedCase,1,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,514985008,StatisticBasedCase,1,PeakMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,325818510,StatisticBasedCase,1,AverageMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,413552,StatisticBasedCase,2,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,7
1,BasicXform,26013128,StatisticBasedCase,2,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,7
1,BasicXform,2058776719,StatisticBasedCase,2,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,8
1,BasicXform,26019584,StatisticBasedCase,2,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,8
1,BasicXform,493514640,StatisticBasedCase,2,PeakMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,8
1,BasicXform,325823904,StatisticBasedCase,2,AverageMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,8
1,BasicXform,184740,StatisticBasedCase,3,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,9
1,BasicXform,26019600,StatisticBasedCase,3,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,9
1,BasicXform,2079043459,StatisticBasedCase,3,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,26022848,StatisticBasedCase,3,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,325819921,StatisticBasedCase,3,AverageMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,493504384,StatisticBasedCase,3,PeakMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,232569,StatisticBasedCase,4,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,11
1,BasicXform,26022984,StatisticBasedCase,4,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,11
1,BasicXform,2054957329,StatisticBasedCase,4,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,26030040,StatisticBasedCase,4,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,493524064,StatisticBasedCase,4,PeakMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,325833490,StatisticBasedCase,4,AverageMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,238868,StatisticBasedCase,5,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13
1,BasicXform,26030056,StatisticBasedCase,5,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13
1,BasicXform,2083467171,StatisticBasedCase,5,Time,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,26043072,StatisticBasedCase,5,Memory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,493514968,StatisticBasedCase,5,PeakMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,320749123,StatisticBasedCase,5,AverageMemory,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,172362,StatisticBasedCase,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,9475040,StatisticBasedCase,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,58115438,StatisticBasedCase,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,2
1,BasicXform,10652040,StatisticBasedCase,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,2
1,BasicXform,52685348,StatisticBasedCase,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,3
1,BasicXform,12688920,StatisticBasedCase,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,3
1,BasicXform,95491512,StatisticBasedCase,1,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,3
1,BasicXform,52541800,StatisticBasedCase,1,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,3
1,BasicXform,25325515,StatisticBasedCase,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,4
1,BasicXform,13199936,StatisticBasedCase,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,4
1,BasicXform,34164608,StatisticBasedCase,1,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,4
1,BasicXform,34164608,StatisticBasedCase,1,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,4
1,BasicXform,205950,StatisticBasedCase,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,5
1,BasicXform,13200336,StatisticBasedCase,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,5
1,BasicXform,24936943,StatisticBasedCase,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,6
1,BasicXform,13212384,StatisticBasedCase,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,6
1,BasicXform,34675968,StatisticBasedCase,1,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,6
1,BasicXform,34675968,StatisticBasedCase,1,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,6
1,BasicXform,263744,StatisticBasedCase,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,7
1,BasicXform,13212744,StatisticBasedCase,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,7
1,BasicXform,25025856,StatisticBasedCase,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,8
1,BasicXform,13219336,StatisticBasedCase,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,8
1,BasicXform,34688376,StatisticBasedCase,2,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,8
1,BasicXform,34688376,StatisticBasedCase,2,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,8
1,BasicXform,136744,StatisticBasedCase,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,9
1,BasicXform,13219824,StatisticBasedCase,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,9
1,BasicXform,25147995,StatisticBasedCase,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,10
1,BasicXform,13229656,StatisticBasedCase,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,10
1,BasicXform,34695456,StatisticBasedCase,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,10
1,BasicXform,34695456,StatisticBasedCase,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,10
1,BasicXform,170803,StatisticBasedCase,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,11
1,BasicXform,13230040,StatisticBasedCase,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,11
1,BasicXform,27412332,StatisticBasedCase,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
1,BasicXform,13240232,StatisticBasedCase,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
1,BasicXform,34705696,StatisticBasedCase,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
1,BasicXform,34705696,StatisticBasedCase,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,12
1,BasicXform,192240,StatisticBasedCase,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13
1,BasicXform,13240624,StatisticBasedCase,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13
1,BasicXform,26763913,StatisticBasedCase,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
1,BasicXform,13246064,StatisticBasedCase,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
1,BasicXform,34716256,StatisticBasedCase,5,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
1,BasicXform,34716256,StatisticBasedCase,5,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,14
1,BasicXform,314667,StatisticBasedCase,1,Time,16,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,9394600,StatisticBasedCase,1,Memory,16,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,1818795839,StatisticBasedCase,1,Time,16,BATCH_OPTIMIZED-TEMPLATE,Generation,2
1,BasicXform,48422120,StatisticBasedCase,1,Memory,16,BATCH_OPTIMIZED-TEMPLATE,Generation,2
1,BasicXform,13712,StatisticBasedCase,1,Time,16,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
1,BasicXform,12090936,StatisticBasedCase,1,Memory,16,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
1,BasicXform,32083600,StatisticBasedCase,1,PeakMemory,16,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
1,BasicXform,22087368,StatisticBasedCase,1,AverageMemory,16,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
1,BasicXform,29038714162,StatisticBasedCase,1,Time,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
1,BasicXform,15902480,StatisticBasedCase,1,Memory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
1,BasicXform,1450596352,StatisticBasedCase,1,PeakMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
1,BasicXform,721057248,StatisticBasedCase,1,AverageMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
1,BasicXform,294319,StatisticBasedCase,1,Time,16,BATCH_OPTIMIZED-TEMPLATE,Modification,5
1,BasicXform,15902600,StatisticBasedCase,1,Memory,16,BATCH_OPTIMIZED-TEMPLATE,Modification,5
1,BasicXform,29120463331,StatisticBasedCase,1,Time,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
1,BasicXform,16886488,StatisticBasedCase,1,Memory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
1,BasicXform,1451131448,StatisticBasedCase,1,PeakMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
1,BasicXform,677029097,StatisticBasedCase,1,AverageMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
1,BasicXform,189689,StatisticBasedCase,2,Time,16,BATCH_OPTIMIZED-TEMPLATE,Modification,7
1,BasicXform,16887048,StatisticBasedCase,2,Memory,16,BATCH_OPTIMIZED-TEMPLATE,Modification,7
1,BasicXform,29040343727,StatisticBasedCase,2,Time,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
1,BasicXform,17921736,StatisticBasedCase,2,Memory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
1,BasicXform,1452253080,StatisticBasedCase,2,PeakMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
1,BasicXform,655497068,StatisticBasedCase,2,AverageMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
1,BasicXform,157174,StatisticBasedCase,3,Time,16,BATCH_OPTIMIZED-TEMPLATE,Modification,9
1,BasicXform,17921824,StatisticBasedCase,3,Memory,16,BATCH_OPTIMIZED-TEMPLATE,Modification,9
1,BasicXform,29256374475,StatisticBasedCase,3,Time,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
1,BasicXform,18859960,StatisticBasedCase,3,Memory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
1,BasicXform,772548399,StatisticBasedCase,3,AverageMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
1,BasicXform,1453074816,StatisticBasedCase,3,PeakMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
1,BasicXform,216034,StatisticBasedCase,4,Time,16,BATCH_OPTIMIZED-TEMPLATE,Modification,11
1,BasicXform,18860072,StatisticBasedCase,4,Memory,16,BATCH_OPTIMIZED-TEMPLATE,Modification,11
1,BasicXform,29196819854,StatisticBasedCase,4,Time,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
1,BasicXform,19996464,StatisticBasedCase,4,Memory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
1,BasicXform,1454414544,StatisticBasedCase,4,PeakMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
1,BasicXform,668704674,StatisticBasedCase,4,AverageMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
1,BasicXform,195492,StatisticBasedCase,5,Time,16,BATCH_OPTIMIZED-TEMPLATE,Modification,13
1,BasicXform,19996576,StatisticBasedCase,5,Memory,16,BATCH_OPTIMIZED-TEMPLATE,Modification,13
1,BasicXform,29226079621,StatisticBasedCase,5,Time,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
1,BasicXform,20937712,StatisticBasedCase,5,Memory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
1,BasicXform,1455149568,StatisticBasedCase,5,PeakMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
1,BasicXform,632609069,StatisticBasedCase,5,AverageMemory,16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
3,BasicXform,536405,StatisticBasedCase,1,Time,1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,1
3,BasicXform,9221576,StatisticBasedCase,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,1
3,BasicXform,70207136,StatisticBasedCase,1,Time,1,BATCH_OPTIMIZED-TEMPLATE,Generation,2
3,BasicXform,10382912,StatisticBasedCase,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE,Generation,2
3,BasicXform,18430,StatisticBasedCase,1,Time,1,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
3,BasicXform,9338984,StatisticBasedCase,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
3,BasicXform,30813424,StatisticBasedCase,1,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
3,BasicXform,30813424,StatisticBasedCase,1,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
3,BasicXform,99509592,StatisticBasedCase,1,Time,1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
3,BasicXform,9528032,StatisticBasedCase,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
3,BasicXform,245565128,StatisticBasedCase,1,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
3,BasicXform,138189732,StatisticBasedCase,1,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
3,BasicXform,71787,StatisticBasedCase,1,Time,1,BATCH_OPTIMIZED-TEMPLATE,Modification,5
3,BasicXform,9528120,StatisticBasedCase,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE,Modification,5
