Iteration,RunIndex,Tool,Sequence,MetricValue,Size,CaseName,Scenario,MetricName,PhaseName
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,12235704,2,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,27007568,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,12243608,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,33711336,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,55186192,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,278836,2,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,12248200,2,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,26258705,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,12267992,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,44461260,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,55198688,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,240148,2,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,12272400,2,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,24061348,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,12327384,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,33748056,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,33748056,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,253390,2,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,12331984,2,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,23488552,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,12339608,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,55282472,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,33807616,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,1,534019,4,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,BATCH_OPTIMIZED-TEMPLATE,1,9262808,4,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,BATCH_OPTIMIZED-TEMPLATE,2,203250923,4,StatisticBasedCase,BasicXform,Time,Generation
1,2,BATCH_OPTIMIZED-TEMPLATE,2,12847504,4,StatisticBasedCase,BasicXform,Memory,Generation
1,2,BATCH_OPTIMIZED-TEMPLATE,3,18625,4,StatisticBasedCase,BasicXform,Time,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,3,9754424,4,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,3,20491720,4,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,3,31228816,4,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,4,1731265597,4,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,4,10561768,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,4,1084381032,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,4,561525149,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,5,138951,4,StatisticBasedCase,BasicXform,Time,Modification
1,2,BATCH_OPTIMIZED-TEMPLATE,5,10561896,4,StatisticBasedCase,BasicXform,Memory,Modification
1,2,BATCH_OPTIMIZED-TEMPLATE,6,1597618373,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,6,10797096,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,6,1085188832,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,6,342421200,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,7,123510,4,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_OPTIMIZED-TEMPLATE,7,10797192,4,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_OPTIMIZED-TEMPLATE,8,1676751711,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,8,11046192,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,8,1441184288,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,8,648869344,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,9,102920,4,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_OPTIMIZED-TEMPLATE,9,11046288,4,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_OPTIMIZED-TEMPLATE,10,1604579780,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,10,11272472,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,10,1441908456,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,10,716608952,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,11,91254,4,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_OPTIMIZED-TEMPLATE,11,11272592,4,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_OPTIMIZED-TEMPLATE,12,1616541807,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,12,11549400,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,12,1442929472,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,12,717342290,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,13,97457,4,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_OPTIMIZED-TEMPLATE,13,11549520,4,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_OPTIMIZED-TEMPLATE,14,1627937980,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,14,11778552,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,14,717911368,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,14,1443132584,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,168070,4,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9550576,4,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,285954294,4,StatisticBasedCase,BasicXform,Time,Generation
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,16419888,4,StatisticBasedCase,BasicXform,Memory,Generation
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,82143532,4,StatisticBasedCase,BasicXform,Time,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,15880528,4,StatisticBasedCase,BasicXform,Memory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,74467632,4,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,52992780,4,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,102428448,4,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,18027864,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,58830780,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,91043056,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2866767,4,StatisticBasedCase,BasicXform,Time,Modification
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,18121896,4,StatisticBasedCase,BasicXform,Memory,Modification
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,19615,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,18122768,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,39597528,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,39597528,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,1956172,4,StatisticBasedCase,BasicXform,Time,Modification
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,18142176,4,StatisticBasedCase,BasicXform,Memory,Modification
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,18643,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,18143048,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,39617808,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,39617808,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,1735796,4,StatisticBasedCase,BasicXform,Time,Modification
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,18163624,4,StatisticBasedCase,BasicXform,Memory,Modification
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,17014,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,18164496,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,28901976,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,39639256,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,1784798,4,StatisticBasedCase,BasicXform,Time,Modification
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,18197512,4,StatisticBasedCase,BasicXform,Memory,Modification
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,17511,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,18198408,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,39673168,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,39673168,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,2004070,4,StatisticBasedCase,BasicXform,Time,Modification
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,18229416,4,StatisticBasedCase,BasicXform,Memory,Modification
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,17171,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,18230288,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,39705048,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,28967768,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,419566,32,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9729264,32,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,15496187162,32,StatisticBasedCase,BasicXform,Time,Generation
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,385550896,32,StatisticBasedCase,BasicXform,Memory,Generation
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2331515772,32,StatisticBasedCase,BasicXform,Time,Initialization
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,188477656,32,StatisticBasedCase,BasicXform,Memory,Initialization
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,483156620,32,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,837323096,32,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,295412069,32,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,204183144,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,315537400,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,379066944,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,770839,32,StatisticBasedCase,BasicXform,Time,Modification
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,204190728,32,StatisticBasedCase,BasicXform,Memory,Modification
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,312248227,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,204592600,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,394780192,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,331250636,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,591353,32,StatisticBasedCase,BasicXform,Time,Modification
2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,204612408,32,StatisticBasedCase,BasicXform,Memory,Modification
2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,299640950,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,204621808,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,395201928,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,331672344,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,470564,32,StatisticBasedCase,BasicXform,Time,Modification
3,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,204627408,32,StatisticBasedCase,BasicXform,Memory,Modification
3,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,295312861,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,205159280,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,331687336,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,395216912,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,490756,32,StatisticBasedCase,BasicXform,Time,Modification
4,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,205165112,32,StatisticBasedCase,BasicXform,Memory,Modification
4,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,286640780,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,205434608,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,395754584,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,332225036,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,529038,32,StatisticBasedCase,BasicXform,Time,Modification
5,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,205440360,32,StatisticBasedCase,BasicXform,Memory,Modification
5,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,287690579,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,205445064,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,396029888,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,332500300,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,321474,32,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,9833184,32,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,8290885573,32,StatisticBasedCase,BasicXform,Time,Generation
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,185313944,32,StatisticBasedCase,BasicXform,Memory,Generation
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,289241798,32,StatisticBasedCase,BasicXform,Time,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,44369152,32,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,81460988,32,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,102720984,32,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,721031865,32,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,76428520,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,440999552,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,263944164,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1348953,32,StatisticBasedCase,BasicXform,Time,Modification
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,76429144,32,StatisticBasedCase,BasicXform,Memory,Modification
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,539686716,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,76446616,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,459101008,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,289024980,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,349023,32,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,76446976,32,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,522879392,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,76456264,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,289042832,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,459118880,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,312886,32,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,76456632,32,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,500152327,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,76460824,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,289052412,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,459128384,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,373058,32,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,76461216,32,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,494861489,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,76465192,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,289057196,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,459133344,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,358490,32,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,76465584,32,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,498996236,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,76477704,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,459137520,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,289061456,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,499731,8,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9597408,8,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1067022160,8,StatisticBasedCase,BasicXform,Time,Generation
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,32651392,8,StatisticBasedCase,BasicXform,Memory,Generation
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,216570799,8,StatisticBasedCase,BasicXform,Time,Initialization
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,25205808,8,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,96586600,8,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,64372280,8,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,189855152,8,StatisticBasedCase,BasicXform,Time,M2MTransformation1
