MetricValue,CaseName,Scenario,Sequence,Iteration,Size,MetricName,Tool,PhaseName,RunIndex
4307,StatisticBasedCase,BasicXform,14,5,64,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,5
1827116480,StatisticBasedCase,BasicXform,14,5,64,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,5
1854057008,StatisticBasedCase,BasicXform,14,5,64,PeakMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,5
1838489692,StatisticBasedCase,BasicXform,14,5,64,AverageMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,5
169561,StatisticBasedCase,BasicXform,1,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,5
11075320,StatisticBasedCase,BasicXform,1,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,5
102300382,StatisticBasedCase,BasicXform,2,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,Generation,5
14191712,StatisticBasedCase,BasicXform,2,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Generation,5
13058,StatisticBasedCase,BasicXform,3,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,Initialization,5
11312296,StatisticBasedCase,BasicXform,3,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Initialization,5
22049592,StatisticBasedCase,BasicXform,3,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,Initialization,5
32786688,StatisticBasedCase,BasicXform,3,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,Initialization,5
514943123,StatisticBasedCase,BasicXform,4,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,5
11711256,StatisticBasedCase,BasicXform,4,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,5
1085480152,StatisticBasedCase,BasicXform,4,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,5
108162868,StatisticBasedCase,BasicXform,4,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,5
143612,StatisticBasedCase,BasicXform,5,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,5
11711376,StatisticBasedCase,BasicXform,5,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,5
526854602,StatisticBasedCase,BasicXform,6,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
11829760,StatisticBasedCase,BasicXform,6,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
1085945064,StatisticBasedCase,BasicXform,6,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
119332464,StatisticBasedCase,BasicXform,6,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
90515,StatisticBasedCase,BasicXform,7,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,5
11829904,StatisticBasedCase,BasicXform,7,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,5
525164008,StatisticBasedCase,BasicXform,8,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
11954912,StatisticBasedCase,BasicXform,8,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
1086063592,StatisticBasedCase,BasicXform,8,2,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
119450700,StatisticBasedCase,BasicXform,8,2,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
77656,StatisticBasedCase,BasicXform,9,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,5
11955032,StatisticBasedCase,BasicXform,9,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,5
460420895,StatisticBasedCase,BasicXform,10,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
12069264,StatisticBasedCase,BasicXform,10,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
1086155952,StatisticBasedCase,BasicXform,10,3,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
119559488,StatisticBasedCase,BasicXform,10,3,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
99985,StatisticBasedCase,BasicXform,11,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,5
12069408,StatisticBasedCase,BasicXform,11,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,5
462862029,StatisticBasedCase,BasicXform,12,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
12209080,StatisticBasedCase,BasicXform,12,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
1086319520,StatisticBasedCase,BasicXform,12,4,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
123221496,StatisticBasedCase,BasicXform,12,4,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
63323,StatisticBasedCase,BasicXform,13,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,5
12209200,StatisticBasedCase,BasicXform,13,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,5
473414751,StatisticBasedCase,BasicXform,14,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
12325160,StatisticBasedCase,BasicXform,14,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
1270840216,StatisticBasedCase,BasicXform,14,5,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
655827596,StatisticBasedCase,BasicXform,14,5,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,5
499416,StatisticBasedCase,BasicXform,1,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
11360680,StatisticBasedCase,BasicXform,1,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
979745124,StatisticBasedCase,BasicXform,2,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,1
56600616,StatisticBasedCase,BasicXform,2,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,1
154074587,StatisticBasedCase,BasicXform,3,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
38611416,StatisticBasedCase,BasicXform,3,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
124992456,StatisticBasedCase,BasicXform,3,1,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
78899352,StatisticBasedCase,BasicXform,3,1,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
175280900,StatisticBasedCase,BasicXform,4,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
48711984,StatisticBasedCase,BasicXform,4,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
130798112,StatisticBasedCase,BasicXform,4,1,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
94886140,StatisticBasedCase,BasicXform,4,1,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
3380438,StatisticBasedCase,BasicXform,5,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
49646936,StatisticBasedCase,BasicXform,5,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
18746,StatisticBasedCase,BasicXform,6,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
49648088,StatisticBasedCase,BasicXform,6,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
59828916,StatisticBasedCase,BasicXform,6,1,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
70009856,StatisticBasedCase,BasicXform,6,1,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
2050110,StatisticBasedCase,BasicXform,7,2,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
49757088,StatisticBasedCase,BasicXform,7,2,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
17364,StatisticBasedCase,BasicXform,8,2,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
49757928,StatisticBasedCase,BasicXform,8,2,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
70120008,StatisticBasedCase,BasicXform,8,2,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
59939068,StatisticBasedCase,BasicXform,8,2,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
1645439,StatisticBasedCase,BasicXform,9,3,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
49834680,StatisticBasedCase,BasicXform,9,3,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
18761,StatisticBasedCase,BasicXform,10,3,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
49835520,StatisticBasedCase,BasicXform,10,3,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
70197600,StatisticBasedCase,BasicXform,10,3,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
70197600,StatisticBasedCase,BasicXform,10,3,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
1574300,StatisticBasedCase,BasicXform,11,4,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
49912920,StatisticBasedCase,BasicXform,11,4,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
17072,StatisticBasedCase,BasicXform,12,4,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
49913784,StatisticBasedCase,BasicXform,12,4,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
60094924,StatisticBasedCase,BasicXform,12,4,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
70275864,StatisticBasedCase,BasicXform,12,4,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
3431975,StatisticBasedCase,BasicXform,13,5,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
50514936,StatisticBasedCase,BasicXform,13,5,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
16804,StatisticBasedCase,BasicXform,14,5,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
50516576,StatisticBasedCase,BasicXform,14,5,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
60696916,StatisticBasedCase,BasicXform,14,5,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
70877856,StatisticBasedCase,BasicXform,14,5,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
183009,StatisticBasedCase,BasicXform,1,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,EMFResourceInitialization,3
11235824,StatisticBasedCase,BasicXform,1,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,EMFResourceInitialization,3
130790620,StatisticBasedCase,BasicXform,2,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Generation,3
15390656,StatisticBasedCase,BasicXform,2,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Generation,3
52035380,StatisticBasedCase,BasicXform,3,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
14016432,StatisticBasedCase,BasicXform,3,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
75904328,StatisticBasedCase,BasicXform,3,1,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
54429332,StatisticBasedCase,BasicXform,3,1,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
496706197,StatisticBasedCase,BasicXform,4,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
14482440,StatisticBasedCase,BasicXform,4,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
185818048,StatisticBasedCase,BasicXform,4,1,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
110654980,StatisticBasedCase,BasicXform,4,1,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
134796,StatisticBasedCase,BasicXform,5,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
14482704,StatisticBasedCase,BasicXform,5,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
496428209,StatisticBasedCase,BasicXform,6,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
14487312,StatisticBasedCase,BasicXform,6,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
186282352,StatisticBasedCase,BasicXform,6,1,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
111120352,StatisticBasedCase,BasicXform,6,1,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
147948,StatisticBasedCase,BasicXform,7,2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
14486560,StatisticBasedCase,BasicXform,7,2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
505203637,StatisticBasedCase,BasicXform,8,2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
14491672,StatisticBasedCase,BasicXform,8,2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
186286208,StatisticBasedCase,BasicXform,8,2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
111124208,StatisticBasedCase,BasicXform,8,2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
308464,StatisticBasedCase,BasicXform,9,3,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
14491912,StatisticBasedCase,BasicXform,9,3,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
507415228,StatisticBasedCase,BasicXform,10,3,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
14495488,StatisticBasedCase,BasicXform,10,3,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
111129556,StatisticBasedCase,BasicXform,10,3,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
186291552,StatisticBasedCase,BasicXform,10,3,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
241576,StatisticBasedCase,BasicXform,11,4,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
14495752,StatisticBasedCase,BasicXform,11,4,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
496871985,StatisticBasedCase,BasicXform,12,4,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
14501280,StatisticBasedCase,BasicXform,12,4,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
207770288,StatisticBasedCase,BasicXform,12,4,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
111133428,StatisticBasedCase,BasicXform,12,4,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
172010,StatisticBasedCase,BasicXform,13,5,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
14501520,StatisticBasedCase,BasicXform,13,5,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
498562651,StatisticBasedCase,BasicXform,14,5,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
14504880,StatisticBasedCase,BasicXform,14,5,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
229254928,StatisticBasedCase,BasicXform,14,5,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
121878620,StatisticBasedCase,BasicXform,14,5,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
375364,StatisticBasedCase,BasicXform,1,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,4
11361968,StatisticBasedCase,BasicXform,1,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,4
587685395,StatisticBasedCase,BasicXform,2,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,4
31964616,StatisticBasedCase,BasicXform,2,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,4
132165734,StatisticBasedCase,BasicXform,3,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,4
32037864,StatisticBasedCase,BasicXform,3,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,4
119805984,StatisticBasedCase,BasicXform,3,1,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,4
76856248,StatisticBasedCase,BasicXform,3,1,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,4
181565320,StatisticBasedCase,BasicXform,4,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
41960168,StatisticBasedCase,BasicXform,4,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
139412736,StatisticBasedCase,BasicXform,4,1,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
96463016,StatisticBasedCase,BasicXform,4,1,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
2989088,StatisticBasedCase,BasicXform,5,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
42833024,StatisticBasedCase,BasicXform,5,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
17652,StatisticBasedCase,BasicXform,6,1,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
42833864,StatisticBasedCase,BasicXform,6,1,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64308624,StatisticBasedCase,BasicXform,6,1,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64308624,StatisticBasedCase,BasicXform,6,1,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
1350024,StatisticBasedCase,BasicXform,7,2,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
42867656,StatisticBasedCase,BasicXform,7,2,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
15948,StatisticBasedCase,BasicXform,8,2,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
42868496,StatisticBasedCase,BasicXform,8,2,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64343256,StatisticBasedCase,BasicXform,8,2,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64343256,StatisticBasedCase,BasicXform,8,2,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
1424529,StatisticBasedCase,BasicXform,9,3,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
42902560,StatisticBasedCase,BasicXform,9,3,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
18719,StatisticBasedCase,BasicXform,10,3,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
42903400,StatisticBasedCase,BasicXform,10,3,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64378160,StatisticBasedCase,BasicXform,10,3,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64378160,StatisticBasedCase,BasicXform,10,3,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
1296786,StatisticBasedCase,BasicXform,11,4,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
42937984,StatisticBasedCase,BasicXform,11,4,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
24750,StatisticBasedCase,BasicXform,12,4,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
42938848,StatisticBasedCase,BasicXform,12,4,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64413608,StatisticBasedCase,BasicXform,12,4,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
53676328,StatisticBasedCase,BasicXform,12,4,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
1398299,StatisticBasedCase,BasicXform,13,5,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
42977168,StatisticBasedCase,BasicXform,13,5,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
18900,StatisticBasedCase,BasicXform,14,5,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
42978008,StatisticBasedCase,BasicXform,14,5,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64452768,StatisticBasedCase,BasicXform,14,5,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
64452768,StatisticBasedCase,BasicXform,14,5,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
321764,StatisticBasedCase,BasicXform,1,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,3
11382592,StatisticBasedCase,BasicXform,1,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,3
4041250137,StatisticBasedCase,BasicXform,2,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Generation,3
199092296,StatisticBasedCase,BasicXform,2,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Generation,3
190175238,StatisticBasedCase,BasicXform,3,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
65481264,StatisticBasedCase,BasicXform,3,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
130719008,StatisticBasedCase,BasicXform,3,1,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
204998896,StatisticBasedCase,BasicXform,3,1,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
171370763,StatisticBasedCase,BasicXform,4,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,3
85092904,StatisticBasedCase,BasicXform,4,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,3
192566600,StatisticBasedCase,BasicXform,4,1,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,3
150204984,StatisticBasedCase,BasicXform,4,1,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,3
476094,StatisticBasedCase,BasicXform,5,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,3
85106688,StatisticBasedCase,BasicXform,5,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,3
194784103,StatisticBasedCase,BasicXform,6,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
85129000,StatisticBasedCase,BasicXform,6,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
169830688,StatisticBasedCase,BasicXform,6,1,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
212192312,StatisticBasedCase,BasicXform,6,1,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
324485,StatisticBasedCase,BasicXform,7,2,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,3
85140768,StatisticBasedCase,BasicXform,7,2,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,3
172134725,StatisticBasedCase,BasicXform,8,2,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
85162168,StatisticBasedCase,BasicXform,8,2,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
169864868,StatisticBasedCase,BasicXform,8,2,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
255176288,StatisticBasedCase,BasicXform,8,2,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,3
