MetricName,Tool,RunIndex,PhaseName,CaseName,Scenario,MetricValue,Sequence,Size,Iteration
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,680789976,8,64,2
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1017612008,8,64,2
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1430929048,8,64,2
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1247229476,8,64,2
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,930043,9,64,3
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1017622584,9,64,3
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,662922382,10,64,3
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1017632712,10,64,3
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1430947136,10,64,3
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1247247680,10,64,3
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,827860,11,64,4
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1017643936,11,64,4
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,647512656,12,64,4
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1018172968,12,64,4
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1431493184,12,64,4
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1247531392,12,64,4
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,791948,13,64,5
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1018184464,13,64,5
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,625049895,14,64,5
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1020286648,14,64,5
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1431509320,14,64,5
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1247809712,14,64,5
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,EMFResourceInitialization,StatisticBasedCase,BasicXform,506643,1,8,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,EMFResourceInitialization,StatisticBasedCase,BasicXform,9549016,1,8,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Generation,StatisticBasedCase,BasicXform,1028178817,2,8,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Generation,StatisticBasedCase,BasicXform,32673208,2,8,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,116431048,3,8,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,14210592,3,8,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,75067248,3,8,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,53592412,3,8,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,685294734,4,8,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,16752344,4,8,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,110848496,4,8,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,186010960,4,8,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,514236,5,8,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,16752176,5,8,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,653399304,6,8,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,16765264,6,8,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,188555840,6,8,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,113391824,6,8,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,351379,7,8,2
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,16764072,7,8,2
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,620588703,8,8,2
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,16778480,8,8,2
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,210038568,8,8,2
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,113401708,8,8,2
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,267387,9,8,3
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,16778312,9,8,3
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,586463077,10,8,3
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,16784048,10,8,3
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,188577976,10,8,3
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,113415960,10,8,3
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,230691,11,8,4
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,16783904,11,8,4
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,628293123,12,8,4
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,16803024,12,8,4
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,188583568,12,8,4
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,113421564,12,8,4
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,257858,13,8,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,16802848,13,8,5
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,590260123,14,8,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,16809424,14,8,5
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,113440540,14,8,5
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,188602600,14,8,5
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,191829,1,64,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,10194008,1,64,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,68133419972,2,64,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,1721491144,2,64,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,2184036685,3,64,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,205917904,3,64,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,406858206,3,64,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,754679464,3,64,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,1323487562,4,64,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,260001000,4,64,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,722760021,4,64,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,1091836104,4,64,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,1026552,5,64,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,260001720,5,64,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1203467289,6,64,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,260001928,6,64,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1108359872,6,64,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,776393928,6,64,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,577496,7,64,2
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,260001376,7,64,2
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1134128462,8,64,2
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,260008064,8,64,2
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1108359424,8,64,2
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,800983616,8,64,2
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,575965,9,64,3
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,260008464,9,64,3
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1137446676,10,64,3
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,260016400,10,64,3
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1108366536,10,64,3
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,800990690,10,64,3
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,585990,11,64,4
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,260016824,11,64,4
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1139577269,12,64,4
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,260021456,12,64,4
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,800999144,12,64,4
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1108375040,12,64,4
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,307872,13,64,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,260021880,13,64,5
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1127394378,14,64,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,260031504,14,64,5
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,801004264,14,64,5
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1108380152,14,64,5
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,195206,1,32,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,9854384,1,32,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,14550420428,2,32,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,385679832,2,32,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,2221986173,3,32,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,202768928,3,32,1
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,493793125,3,32,1
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,867673520,3,32,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,645108728,4,32,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,225004576,4,32,1
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,377627644,4,32,1
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,521197792,4,32,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,7236192,5,32,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,225781168,5,32,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,48034,6,32,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,225782048,6,32,1
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,353707696,6,32,1
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,289283168,6,32,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,1611857,7,32,2
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,225817344,7,32,2
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,13855,8,32,2
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,225818224,8,32,2
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,289319344,8,32,2
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,257568884,8,32,2
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,1221273,9,32,3
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,225839408,9,32,3
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,14606,10,32,3
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,225840288,10,32,3
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,289341408,10,32,3
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,289341408,10,32,3
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,1350066,11,32,4
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,225861360,11,32,4
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,17527,12,32,4
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,290287120,12,32,4
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,289363384,12,32,4
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,257612924,12,32,4
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,1272677,13,32,5
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,225883368,13,32,5
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,14497,14,32,5
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,225884248,14,32,5
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,289385368,14,32,5
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,257634908,14,32,5
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,EMFResourceInitialization,StatisticBasedCase,BasicXform,486715,1,64,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,EMFResourceInitialization,StatisticBasedCase,BasicXform,10221760,1,64,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,StatisticBasedCase,BasicXform,82263522338,2,64,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,StatisticBasedCase,BasicXform,1579624664,2,64,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,11492721216,3,64,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,974096656,3,64,1
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,1076133063,3,64,1
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,2848517840,3,64,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,1657748521,4,64,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,1027540720,4,64,1
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,1274286741,4,64,1
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,1513098944,4,64,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,14955157,5,64,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1029361120,5,64,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,48732,6,64,1
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1029362000,6,64,1
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1118673152,6,64,1
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1073720680,6,64,1
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,2522267,7,64,2
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1029390488,7,64,2
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,19660,8,64,2
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1029391368,8,64,2
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1073750048,8,64,2
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1073750048,8,64,2
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,2019539,9,64,3
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1029420320,9,64,3
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,18181,10,64,3
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1029421200,10,64,3
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1073779880,10,64,3
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1073779880,10,64,3
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1975081,11,64,4
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1029449984,11,64,4
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,60007,12,64,4
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1029450888,12,64,4
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1118762040,12,64,4
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1096285804,12,64,4
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1686752,13,64,5
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,1029479312,13,64,5
Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,16148,14,64,5
Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1029480192,14,64,5
PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1073838872,14,64,5
AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,1054281072,14,64,5
