RunIndex,MetricName,MetricValue,Scenario,Size,Sequence,PhaseName,CaseName,Iteration,Tool
2,Memory,59562000,BasicXform,32,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,PeakMemory,755227584,BasicXform,32,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,AverageMemory,439012864,BasicXform,32,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Time,372359,BasicXform,32,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Memory,59561816,BasicXform,32,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Time,579083070,BasicXform,32,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Memory,59569352,BasicXform,32,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,PeakMemory,755243200,BasicXform,32,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,AverageMemory,439024356,BasicXform,32,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Time,334136,BasicXform,32,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Memory,59569192,BasicXform,32,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Time,572897697,BasicXform,32,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Memory,59576536,BasicXform,32,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,PeakMemory,755242360,BasicXform,32,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,AverageMemory,439027636,BasicXform,32,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Time,396367,BasicXform,32,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Memory,59576376,BasicXform,32,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Time,570669123,BasicXform,32,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Memory,59583408,BasicXform,32,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,PeakMemory,819673840,BasicXform,32,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,AverageMemory,439034692,BasicXform,32,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,479030,BasicXform,4,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,8776320,BasicXform,4,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,310095030,BasicXform,4,2,Generation,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,21208680,BasicXform,4,2,Generation,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,13702,BasicXform,4,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,9270464,BasicXform,4,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,20007784,BasicXform,4,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,30744904,BasicXform,4,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,2288827362,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10093496,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,1083897072,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,174025714,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,99492,BasicXform,4,5,Modification,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10093584,BasicXform,4,5,Modification,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,2304931474,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10333632,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,610043686,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,1438899608,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,113952,BasicXform,4,7,Modification,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10333720,BasicXform,4,7,Modification,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
1,Time,2276807001,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10587920,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,656799265,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,1441310672,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
1,Time,95761,BasicXform,4,9,Modification,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10588008,BasicXform,4,9,Modification,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
1,Time,2756185674,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10819072,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,1442197728,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,628209006,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
1,Time,72656,BasicXform,4,11,Modification,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
1,Memory,10819184,BasicXform,4,11,Modification,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
1,Time,2284575851,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
1,Memory,11109616,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,663707682,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,1442551888,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
1,Time,83222,BasicXform,4,13,Modification,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
1,Memory,11109704,BasicXform,4,13,Modification,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
1,Time,2291953853,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
1,Memory,11344216,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,1442733728,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,664199777,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
1,Time,301438,BasicXform,2,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,8918616,BasicXform,2,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,98019504,BasicXform,2,2,Generation,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,13052464,BasicXform,2,2,Generation,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,54287784,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,11578640,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,PeakMemory,95063992,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,AverageMemory,52114276,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,52026834,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12357664,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,PeakMemory,54528896,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,AverageMemory,43791484,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,220465,BasicXform,2,5,Modification,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12357512,BasicXform,2,5,Modification,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,52561770,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12364888,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,PeakMemory,55308016,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,AverageMemory,44570580,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,212344,BasicXform,2,7,Modification,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12364696,BasicXform,2,7,Modification,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,51835841,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12375216,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,AverageMemory,44577740,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,PeakMemory,55315152,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,177920,BasicXform,2,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12375088,BasicXform,2,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,61828089,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12383200,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,AverageMemory,44588148,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,PeakMemory,76800432,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,193128,BasicXform,2,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12383032,BasicXform,2,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,57241735,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12399536,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,AverageMemory,44596100,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,PeakMemory,55333512,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,180402,BasicXform,2,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12399344,BasicXform,2,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,54780838,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Memory,12406864,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,AverageMemory,44612420,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,PeakMemory,55349864,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
1,Time,236417,BasicXform,1,1,EMFResourceInitialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,8986864,BasicXform,1,1,EMFResourceInitialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,54853170,BasicXform,1,2,Generation,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,10937136,BasicXform,1,2,Generation,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,44972730,BasicXform,1,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,12072784,BasicXform,1,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,PeakMemory,52051160,BasicXform,1,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,AverageMemory,41313736,BasicXform,1,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,24830068,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13163952,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,AverageMemory,33548208,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,PeakMemory,33548208,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,2846431,BasicXform,1,5,Modification,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13301512,BasicXform,1,5,Modification,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,22733,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13302384,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,AverageMemory,24039864,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,PeakMemory,34777144,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,2065128,BasicXform,1,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13347120,BasicXform,1,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,20326,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13347992,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,PeakMemory,56297608,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,AverageMemory,34822752,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,2134016,BasicXform,1,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13397456,BasicXform,1,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,22155,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13398328,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,AverageMemory,34873088,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,PeakMemory,56347944,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,2057228,BasicXform,1,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13444744,BasicXform,1,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,20357,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13445640,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,AverageMemory,34920400,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,PeakMemory,34920400,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,1962243,BasicXform,1,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13490280,BasicXform,1,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Time,21381,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,Memory,13491152,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,PeakMemory,34965912,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1,AverageMemory,24228632,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,194664,BasicXform,1,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,8872152,BasicXform,1,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,45090436,BasicXform,1,2,Generation,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,10774664,BasicXform,1,2,Generation,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,32179082,BasicXform,1,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,10906760,BasicXform,1,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,PeakMemory,51935888,BasicXform,1,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,AverageMemory,41198464,BasicXform,1,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,13443637,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11767560,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,AverageMemory,32382192,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,PeakMemory,32382192,BasicXform,1,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,204250,BasicXform,1,5,Modification,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11778560,BasicXform,1,5,Modification,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,14927391,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11793576,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,AverageMemory,33254192,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,PeakMemory,33254192,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,297338,BasicXform,1,7,Modification,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11805696,BasicXform,1,7,Modification,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,14429871,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11822504,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,PeakMemory,33281328,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,AverageMemory,33281328,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,230724,BasicXform,1,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11833760,BasicXform,1,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,13551150,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11852608,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,AverageMemory,33309392,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,PeakMemory,33309392,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,328797,BasicXform,1,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11864048,BasicXform,1,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,12957399,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11879512,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,AverageMemory,33339704,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,PeakMemory,54814560,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,211165,BasicXform,1,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11891088,BasicXform,1,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,12501746,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Memory,11905792,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,PeakMemory,33366720,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,AverageMemory,33366720,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,Time,574506,BasicXform,2,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Memory,8922600,BasicXform,2,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
2,Time,102219667,BasicXform,2,2,Generation,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
