CaseName,MetricName,RunIndex,PhaseName,Iteration,Scenario,Size,Sequence,MetricValue,Tool
StatisticBasedCase,PeakMemory,3,M2MTransformation2,4,BasicXform,64,12,2286700120,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,4,BasicXform,64,12,2034186484,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Modification,5,BasicXform,64,13,3200419,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Modification,5,BasicXform,64,13,1739981808,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,5,BasicXform,64,14,733234491,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,5,BasicXform,64,14,1739996496,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,5,BasicXform,64,14,2034581868,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,5,BasicXform,64,14,2287095576,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,EMFResourceInitialization,1,BasicXform,64,1,290600,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,EMFResourceInitialization,1,BasicXform,64,1,11893976,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,Generation,1,BasicXform,64,2,83349912636,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,Generation,1,BasicXform,64,2,3332000928,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,Initialization,1,BasicXform,64,3,9782980883,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,Initialization,1,BasicXform,64,3,1645590416,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,2,Initialization,1,BasicXform,64,3,3773473224,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,2,Initialization,1,BasicXform,64,3,1459497178,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation1,1,BasicXform,64,4,587590669,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation1,1,BasicXform,64,4,1738021904,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation1,1,BasicXform,64,4,2146580312,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation1,1,BasicXform,64,4,1908010864,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,Modification,1,BasicXform,64,5,3894585,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,Modification,1,BasicXform,64,5,1738400832,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,1,BasicXform,64,6,739464802,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,1,BasicXform,64,6,1738416560,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,1,BasicXform,64,6,2287966192,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,1,BasicXform,64,6,2032811200,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,Modification,2,BasicXform,64,7,3223674,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,Modification,2,BasicXform,64,7,1738796448,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,2,BasicXform,64,8,711374196,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,2,BasicXform,64,8,1738811104,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,2,BasicXform,64,8,2288362232,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,2,BasicXform,64,8,2033207012,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,Modification,3,BasicXform,64,9,2984090,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,Modification,3,BasicXform,64,9,1739191152,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,3,BasicXform,64,10,714130809,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,3,BasicXform,64,10,1739205856,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,3,BasicXform,64,10,2033601664,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,3,BasicXform,64,10,2288756832,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,Modification,4,BasicXform,64,11,3091992,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,Modification,4,BasicXform,64,11,1739586088,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,4,BasicXform,64,12,697200771,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,4,BasicXform,64,12,1739601056,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,4,BasicXform,64,12,2289151592,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,4,BasicXform,64,12,2033996524,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,Modification,5,BasicXform,64,13,3219144,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,Modification,5,BasicXform,64,13,1739981424,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,5,BasicXform,64,14,770185486,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,5,BasicXform,64,14,1739996048,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,5,BasicXform,64,14,2289547240,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,5,BasicXform,64,14,2034392004,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,EMFResourceInitialization,1,BasicXform,64,1,635076,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,EMFResourceInitialization,1,BasicXform,64,1,11996008,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Generation,1,BasicXform,64,2,86218575545,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Generation,1,BasicXform,64,2,2803119432,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Initialization,1,BasicXform,64,3,12573441673,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Initialization,1,BasicXform,64,3,2735890160,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,Initialization,1,BasicXform,64,3,4487813848,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,Initialization,1,BasicXform,64,3,1911088986,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation1,1,BasicXform,64,4,1593891047,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation1,1,BasicXform,64,4,2856110296,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation1,1,BasicXform,64,4,3410881008,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation1,1,BasicXform,64,4,3116057701,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,1,BasicXform,64,5,17451440,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,1,BasicXform,64,5,2866730912,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,1,BasicXform,64,6,73585,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,1,BasicXform,64,6,2866731760,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,1,BasicXform,64,6,2889650256,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,1,BasicXform,64,6,2889650256,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,2,BasicXform,64,7,1876738,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,2,BasicXform,64,7,2866785384,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,2,BasicXform,64,8,32478,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,2,BasicXform,64,8,2866786232,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,2,BasicXform,64,8,2913570336,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,2,BasicXform,64,8,2889704728,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,3,BasicXform,64,9,1524154,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,3,BasicXform,64,9,2866840256,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,3,BasicXform,64,10,31792,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,3,BasicXform,64,10,2866841104,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,3,BasicXform,64,10,2889759632,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,3,BasicXform,64,10,2889759632,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,4,BasicXform,64,11,1773297,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,4,BasicXform,64,11,2866895968,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,4,BasicXform,64,12,16518,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,4,BasicXform,64,12,2866896840,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,4,BasicXform,64,12,2882428324,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,4,BasicXform,64,12,2891668152,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,5,BasicXform,64,13,1686760,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,5,BasicXform,64,13,2866951600,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,5,BasicXform,64,14,14342,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,5,BasicXform,64,14,2866952448,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,5,BasicXform,64,14,2893324840,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,5,BasicXform,64,14,2877517304,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,EMFResourceInitialization,1,BasicXform,4,1,233893,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,EMFResourceInitialization,1,BasicXform,4,1,11315512,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,Generation,1,BasicXform,4,2,158846338,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,Generation,1,BasicXform,4,2,17943928,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,Initialization,1,BasicXform,4,3,66188433,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,Initialization,1,BasicXform,4,3,20883440,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,1,Initialization,1,BasicXform,4,3,54746272,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,1,Initialization,1,BasicXform,4,3,76221120,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation1,1,BasicXform,4,4,88237525,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation1,1,BasicXform,4,4,25439408,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation1,1,BasicXform,4,4,96045976,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation1,1,BasicXform,4,4,63833700,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,Modification,1,BasicXform,4,5,2141589,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,Modification,1,BasicXform,4,5,25853680,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,1,BasicXform,4,6,15518,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,1,BasicXform,4,6,25854520,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,1,BasicXform,4,6,47329280,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,1,BasicXform,4,6,36592000,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,Modification,2,BasicXform,4,7,1262881,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,Modification,2,BasicXform,4,7,25886176,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,2,BasicXform,4,8,17554,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,2,BasicXform,4,8,25887016,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,2,BasicXform,4,8,36624496,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,2,BasicXform,4,8,47361776,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,Modification,3,BasicXform,4,9,1253241,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,Modification,3,BasicXform,4,9,25918912,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,3,BasicXform,4,10,21689,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,3,BasicXform,4,10,25919752,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,3,BasicXform,4,10,47394512,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,3,BasicXform,4,10,47394512,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,Modification,4,BasicXform,4,11,1447129,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,Modification,4,BasicXform,4,11,25952168,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,4,BasicXform,4,12,17654,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,4,BasicXform,4,12,25953832,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,4,BasicXform,4,12,36690512,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,4,BasicXform,4,12,47427792,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,Modification,5,BasicXform,4,13,1470148,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,Modification,5,BasicXform,4,13,25984896,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,5,BasicXform,4,14,19404,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,5,BasicXform,4,14,25985736,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,5,BasicXform,4,14,47460496,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,5,BasicXform,4,14,47460496,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,EMFResourceInitialization,1,BasicXform,8,1,252568,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,EMFResourceInitialization,1,BasicXform,8,1,11291440,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Generation,1,BasicXform,8,2,817374638,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Generation,1,BasicXform,8,2,56504464,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Initialization,1,BasicXform,8,3,75390526,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Initialization,1,BasicXform,8,3,16181880,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,Initialization,1,BasicXform,8,3,76798664,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,Initialization,1,BasicXform,8,3,55323812,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation1,1,BasicXform,8,4,195487026,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation1,1,BasicXform,8,4,19239336,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation1,1,BasicXform,8,4,166506432,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation1,1,BasicXform,8,4,102081872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Modification,1,BasicXform,8,5,217322,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Modification,1,BasicXform,8,5,19239736,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,1,BasicXform,8,6,203892713,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,1,BasicXform,8,6,19248232,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,1,BasicXform,8,6,169564408,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,1,BasicXform,8,6,105139872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Modification,2,BasicXform,8,7,161952,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Modification,2,BasicXform,8,7,19248408,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,2,BasicXform,8,8,191051957,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,2,BasicXform,8,8,19265080,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,2,BasicXform,8,8,105148540,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,2,BasicXform,8,8,169573072,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Modification,3,BasicXform,8,9,161771,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Modification,3,BasicXform,8,9,19265256,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,3,BasicXform,8,10,189018543,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,3,BasicXform,8,10,19275792,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,3,BasicXform,8,10,191064888,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,3,BasicXform,8,10,105165444,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Modification,4,BasicXform,8,11,176937,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Modification,4,BasicXform,8,11,19275008,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,4,BasicXform,8,12,161484057,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,4,BasicXform,8,12,19284416,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,4,BasicXform,8,12,169599800,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,4,BasicXform,8,12,105175216,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Modification,5,BasicXform,8,13,229951,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Modification,5,BasicXform,8,13,19284616,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,5,BasicXform,8,14,140337443,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,5,BasicXform,8,14,19292736,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,5,BasicXform,8,14,105184764,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,5,BasicXform,8,14,169609312,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,2,EMFResourceInitialization,1,BasicXform,32,1,1337926,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,2,EMFResourceInitialization,1,BasicXform,32,1,11560840,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,2,Generation,1,BasicXform,32,2,15520483471,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,2,Generation,1,BasicXform,32,2,792812480,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,2,Initialization,1,BasicXform,32,3,654488478,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,2,Initialization,1,BasicXform,32,3,50274552,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,2,Initialization,1,BasicXform,32,3,156350068,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,2,Initialization,1,BasicXform,32,3,230061544,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation1,1,BasicXform,32,4,678767219,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation1,1,BasicXform,32,4,65206376,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation1,1,BasicXform,32,4,398108892,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation1,1,BasicXform,32,4,682700152,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,2,Modification,1,BasicXform,32,5,644122,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,2,Modification,1,BasicXform,32,5,65204752,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
