Sequence,MetricValue,Tool,CaseName,Size,Scenario,RunIndex,PhaseName,Iteration,MetricName
9,2466276,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,3,Time
9,66015376,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,3,Memory
10,19265,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,Time
10,66016248,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,Memory
10,108750360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,PeakMemory
10,108750360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,AverageMemory
11,2557300,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,4,Time
11,66106008,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,4,Memory
12,17348,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,Time
12,66106904,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,Memory
12,108841016,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,PeakMemory
12,87474060,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,AverageMemory
13,2287875,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,5,Time
13,66157088,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,5,Memory
14,15395,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,Time
14,66157960,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,Memory
14,108892072,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,PeakMemory
14,87525116,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,AverageMemory
1,248259,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,EMFResourceInitialization,1,Time
1,9530864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,EMFResourceInitialization,1,Memory
2,1471373691,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Generation,1,Time
2,32620520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Generation,1,Memory
3,190261900,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Initialization,1,Time
3,24953464,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Initialization,1,Memory
3,64840976,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Initialization,1,AverageMemory
3,108317016,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Initialization,1,PeakMemory
4,195355485,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation1,1,Time
4,29666024,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation1,1,Memory
4,121590864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation1,1,PeakMemory
4,78641160,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation1,1,AverageMemory
5,4119713,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,1,Time
5,29864824,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,1,Memory
6,17156,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,1,Time
6,29865696,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,1,Memory
6,51340456,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,1,PeakMemory
6,51340456,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,1,AverageMemory
7,2558465,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,2,Time
7,29915936,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,2,Memory
8,17683,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,2,Time
8,29916808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,2,Memory
8,51391568,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,2,PeakMemory
8,51391568,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,2,AverageMemory
9,2019272,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,3,Time
9,29947728,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,3,Memory
10,17722,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,3,Time
10,29948600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,3,Memory
10,51423360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,3,PeakMemory
10,51423360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,3,AverageMemory
11,2137508,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,4,Time
11,29980360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,4,Memory
12,18172,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,4,Time
12,29981256,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,4,Memory
12,51456016,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,4,PeakMemory
12,51456016,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,4,AverageMemory
13,2004931,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,5,Time
13,30012240,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,Modification,5,Memory
14,16587,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,5,Time
14,30013112,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,5,Memory
14,51487872,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,5,PeakMemory
14,51487872,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,2,M2MTransformation2,5,AverageMemory
1,173529,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,EMFResourceInitialization,1,Time
1,9462472,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,EMFResourceInitialization,1,Memory
2,91595336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Generation,1,Time
2,11846912,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Generation,1,Memory
3,59659266,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Initialization,1,Time
3,12829512,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Initialization,1,Memory
3,63390280,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Initialization,1,PeakMemory
3,41915416,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Initialization,1,AverageMemory
4,56217229,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation1,1,Time
4,13908656,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation1,1,Memory
4,66517224,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation1,1,PeakMemory
4,45042360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation1,1,AverageMemory
5,2957737,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,1,Time
5,13972704,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,1,Memory
6,18919,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,1,Time
6,13973576,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,1,Memory
6,35448336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,1,AverageMemory
6,35448336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,1,PeakMemory
7,2216254,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,2,Time
7,14000096,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,2,Memory
8,17684,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,2,Time
8,14000968,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,2,Memory
8,35475728,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,2,PeakMemory
8,35475728,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,2,AverageMemory
9,2258356,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,3,Time
9,14030400,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,3,Memory
10,22952,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,3,Time
10,14032072,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,3,Memory
10,35506032,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,3,PeakMemory
10,24768752,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,3,AverageMemory
11,2420613,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,4,Time
11,14055448,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,4,Memory
12,16886,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,4,Time
12,14056344,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,4,Memory
12,35531104,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,4,AverageMemory
12,35531104,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,4,PeakMemory
13,2438196,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,5,Time
13,14080512,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,Modification,5,Memory
14,18443,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,5,Time
14,14081384,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,5,Memory
14,57031000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,5,PeakMemory
14,35556144,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2,M2MTransformation2,5,AverageMemory
1,156411,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,EMFResourceInitialization,1,Time
1,9393456,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,EMFResourceInitialization,1,Memory
2,69111354,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Generation,1,Time
2,10562272,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Generation,1,Memory
3,100929549,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Initialization,1,Time
3,12167800,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Initialization,1,Memory
3,41721500,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Initialization,1,AverageMemory
3,52458912,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Initialization,1,PeakMemory
4,28633307,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation1,1,Time
4,12678352,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation1,1,Memory
4,33643240,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation1,1,AverageMemory
4,33643240,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation1,1,PeakMemory
5,169611,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,1,Time
5,12679064,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,1,Memory
6,31616948,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,1,Time
6,12684752,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,1,Memory
6,34154696,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,1,PeakMemory
6,34154696,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,1,AverageMemory
7,229336,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,2,Time
7,12685112,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,2,Memory
8,24206381,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,2,Time
8,12693336,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,2,Memory
8,55635600,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,2,PeakMemory
8,34160744,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,2,AverageMemory
9,140095,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,3,Time
9,12693728,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,3,Memory
10,25623825,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,3,Time
10,12702064,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,3,Memory
10,34169360,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,3,AverageMemory
10,34169360,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,3,PeakMemory
11,118628,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,4,Time
11,12702592,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,4,Memory
12,26141790,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,4,Time
12,12709888,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,4,Memory
12,34178248,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,4,AverageMemory
12,34178248,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,4,PeakMemory
13,135548,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,5,Time
13,12710248,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,Modification,5,Memory
14,25560536,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,5,Time
14,12716456,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,5,Memory
14,34185880,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,5,AverageMemory
14,34185880,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,1,M2MTransformation2,5,PeakMemory
1,282780,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,EMFResourceInitialization,1,Time
1,9483984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,EMFResourceInitialization,1,Memory
2,4329321114,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Generation,1,Time
2,99573816,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Generation,1,Memory
3,382366464,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Initialization,1,Time
3,50057960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Initialization,1,Memory
3,129736504,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Initialization,1,AverageMemory
3,204770440,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Initialization,1,PeakMemory
4,138428819,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation1,1,Time
4,57106088,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation1,1,Memory
4,135087872,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation1,1,PeakMemory
4,113830544,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation1,1,AverageMemory
5,477208,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,1,Time
5,57110896,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,1,Memory
6,150795677,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,1,Time
6,57315968,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,1,Memory
6,120883652,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,1,AverageMemory
6,142140976,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,1,PeakMemory
7,315116,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,2,Time
7,57326232,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,2,Memory
8,140756707,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,2,Time
8,57333656,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,2,Memory
8,142356496,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,2,PeakMemory
8,121099080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,2,AverageMemory
9,260020,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,3,Time
9,57335600,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,3,Memory
10,133037237,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,Time
10,57607448,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,Memory
10,121108356,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,AverageMemory
10,142365680,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,3,PeakMemory
11,251623,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,4,Time
11,57610648,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,4,Memory
12,130417210,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,Time
12,57747776,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,Memory
12,142640752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,PeakMemory
12,121383428,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,4,AverageMemory
13,296167,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,5,Time
13,57751152,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,Modification,5,Memory
14,125306619,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,Time
14,57761552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,Memory
14,142781240,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,PeakMemory
14,121523912,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1,M2MTransformation2,5,AverageMemory
1,280763,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,EMFResourceInitialization,1,Time
1,9412296,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,EMFResourceInitialization,1,Memory
2,135541077,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,Generation,1,Time
2,11786240,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,Generation,1,Memory
3,68356103,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,Initialization,1,Time
3,12279288,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,Initialization,1,Memory
3,74081872,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,Initialization,1,PeakMemory
3,52607020,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,Initialization,1,AverageMemory
4,53108105,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,1,M2MTransformation1,1,Time
