CaseName,PhaseName,Scenario,RunIndex,Sequence,Tool,Size,Iteration,MetricValue,MetricName
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,14420,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,1121558048,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,1166559632,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,1134883900,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,1359296,Time
StatisticBasedCase,Modification,BasicXform,2,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,1121585864,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,14787,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,1121586744,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,1166588328,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,1148019796,AverageMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,172602,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,9683512,Memory
StatisticBasedCase,Generation,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,5032502776,Time
StatisticBasedCase,Generation,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,101348696,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,110236913,Time
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,21326752,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,140365272,PeakMemory
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,86895912,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,436165860,Time
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,31470976,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,361441072,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,212641328,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,361747,Time
StatisticBasedCase,Modification,BasicXform,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,31470656,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,382452452,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,31494768,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,222785384,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,371585096,PeakMemory
StatisticBasedCase,Modification,BasicXform,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,288768,Time
StatisticBasedCase,Modification,BasicXform,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31495136,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,352130840,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31512032,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,371609488,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,222809820,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,256779,Time
StatisticBasedCase,Modification,BasicXform,2,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,31511408,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,330961822,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,31514688,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,222826104,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,371625784,PeakMemory
StatisticBasedCase,Modification,BasicXform,2,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,221717,Time
StatisticBasedCase,Modification,BasicXform,2,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,31515176,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,329352828,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,31524152,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,371629576,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,222829896,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,239205,Time
StatisticBasedCase,Modification,BasicXform,2,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,31524640,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,311821551,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,31530840,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,371639176,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,222839416,AverageMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,167332,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,9629232,Memory
StatisticBasedCase,Generation,BasicXform,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,258332673,Time
StatisticBasedCase,Generation,BasicXform,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,16605544,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,92139922,Time
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,17170184,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,117495360,PeakMemory
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,63808240,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,94343811,Time
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,20315352,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,92332720,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,60120444,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,2464045,Time
StatisticBasedCase,Modification,BasicXform,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,20571048,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,42250,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,20571920,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,52784120,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,42046680,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,1898058,Time
StatisticBasedCase,Modification,BasicXform,1,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,20589224,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,18186,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,20590096,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,42064856,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,42064856,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,1254249,Time
StatisticBasedCase,Modification,BasicXform,1,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,20608832,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,17937,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,20609704,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,42084464,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,42084464,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,1245583,Time
StatisticBasedCase,Modification,BasicXform,1,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,20638272,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,16236,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,20639272,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,63588784,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,42113928,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,1256688,Time
StatisticBasedCase,Modification,BasicXform,1,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,20666512,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,18022,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,20667696,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,42142144,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,31404864,AverageMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,4,1,233269,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,BATCH_OPTIMIZED-TEMPLATE,4,1,9384528,Memory
StatisticBasedCase,Generation,BasicXform,1,2,BATCH_OPTIMIZED-TEMPLATE,4,1,368913035,Time
StatisticBasedCase,Generation,BasicXform,1,2,BATCH_OPTIMIZED-TEMPLATE,4,1,16364320,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,BATCH_OPTIMIZED-TEMPLATE,4,1,15109,Time
StatisticBasedCase,Initialization,BasicXform,1,3,BATCH_OPTIMIZED-TEMPLATE,4,1,9880000,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,BATCH_OPTIMIZED-TEMPLATE,4,1,31354192,PeakMemory
StatisticBasedCase,Initialization,BasicXform,1,3,BATCH_OPTIMIZED-TEMPLATE,4,1,31354520,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,BATCH_OPTIMIZED-TEMPLATE,4,1,3258773957,Time
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,BATCH_OPTIMIZED-TEMPLATE,4,1,10702656,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,BATCH_OPTIMIZED-TEMPLATE,4,1,540809305,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,BATCH_OPTIMIZED-TEMPLATE,4,1,1084506408,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,5,BATCH_OPTIMIZED-TEMPLATE,4,1,115413,Time
StatisticBasedCase,Modification,BasicXform,1,5,BATCH_OPTIMIZED-TEMPLATE,4,1,10702744,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_OPTIMIZED-TEMPLATE,4,1,2397071975,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_OPTIMIZED-TEMPLATE,4,1,10942688,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_OPTIMIZED-TEMPLATE,4,1,361323668,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_OPTIMIZED-TEMPLATE,4,1,1440631072,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,7,BATCH_OPTIMIZED-TEMPLATE,4,2,126137,Time
StatisticBasedCase,Modification,BasicXform,1,7,BATCH_OPTIMIZED-TEMPLATE,4,2,10942776,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_OPTIMIZED-TEMPLATE,4,2,2052933569,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_OPTIMIZED-TEMPLATE,4,2,11196136,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_OPTIMIZED-TEMPLATE,4,2,856270811,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_OPTIMIZED-TEMPLATE,4,2,1441938176,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,9,BATCH_OPTIMIZED-TEMPLATE,4,3,88515,Time
StatisticBasedCase,Modification,BasicXform,1,9,BATCH_OPTIMIZED-TEMPLATE,4,3,11196224,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_OPTIMIZED-TEMPLATE,4,3,2063926647,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_OPTIMIZED-TEMPLATE,4,3,11426664,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_OPTIMIZED-TEMPLATE,4,3,1442828440,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_OPTIMIZED-TEMPLATE,4,3,855600149,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,11,BATCH_OPTIMIZED-TEMPLATE,4,4,71707,Time
StatisticBasedCase,Modification,BasicXform,1,11,BATCH_OPTIMIZED-TEMPLATE,4,4,11426776,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,BATCH_OPTIMIZED-TEMPLATE,4,4,2070393231,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,BATCH_OPTIMIZED-TEMPLATE,4,4,11716344,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,BATCH_OPTIMIZED-TEMPLATE,4,4,855734210,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,BATCH_OPTIMIZED-TEMPLATE,4,4,1443132840,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,13,BATCH_OPTIMIZED-TEMPLATE,4,5,124907,Time
StatisticBasedCase,Modification,BasicXform,1,13,BATCH_OPTIMIZED-TEMPLATE,4,5,11716432,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,BATCH_OPTIMIZED-TEMPLATE,4,5,2082187775,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,BATCH_OPTIMIZED-TEMPLATE,4,5,11950080,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,BATCH_OPTIMIZED-TEMPLATE,4,5,1443348648,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,BATCH_OPTIMIZED-TEMPLATE,4,5,849281793,AverageMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,175302,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,9681296,Memory
StatisticBasedCase,Generation,BasicXform,3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,4414466891,Time
StatisticBasedCase,Generation,BasicXform,3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,101354744,Memory
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,147943769,Time
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,21332952,Memory
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,140382040,PeakMemory
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,86910156,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,465421614,Time
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,31473448,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,361487544,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,212670164,AverageMemory
StatisticBasedCase,Modification,BasicXform,3,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,418377,Time
StatisticBasedCase,Modification,BasicXform,3,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,31474056,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,466784497,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,31482264,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,222811400,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,1,371628728,PeakMemory
StatisticBasedCase,Modification,BasicXform,3,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,432114,Time
StatisticBasedCase,Modification,BasicXform,3,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31482624,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,429056091,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31516784,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,414586944,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,222819944,AverageMemory
StatisticBasedCase,Modification,BasicXform,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,329955,Time
StatisticBasedCase,Modification,BasicXform,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,31516128,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,364620665,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,31521032,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,222853572,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,371671000,PeakMemory
StatisticBasedCase,Modification,BasicXform,3,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,289953,Time
StatisticBasedCase,Modification,BasicXform,3,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,31521520,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,405465601,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,31530360,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,371676288,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,4,222858924,AverageMemory
StatisticBasedCase,Modification,BasicXform,3,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,303194,Time
StatisticBasedCase,Modification,BasicXform,3,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,31530848,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,406575928,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,31536920,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,222868204,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,5,371685544,PeakMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,385282,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,9512896,Memory
StatisticBasedCase,Generation,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,85950311,Time
StatisticBasedCase,Generation,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,10819352,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,76547081,Time
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,11976456,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,52575068,AverageMemory
StatisticBasedCase,Initialization,BasicXform,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,74049920,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,25250502,Time
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,12254704,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,33451888,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,33451888,AverageMemory
