RunIndex,MetricName,Tool,CaseName,Size,Scenario,MetricValue,Iteration,PhaseName,Sequence
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,27325755,5,M2MTransformation2,14
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12800104,5,M2MTransformation2,14
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34269464,5,M2MTransformation2,14
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34269464,5,M2MTransformation2,14
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,450018,1,EMFResourceInitialization,1
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,9588472,1,EMFResourceInitialization,1
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,1020396649,1,Generation,2
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,33864072,1,Generation,2
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,64046596,1,Initialization,3
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,15377272,1,Initialization,3
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,53626860,1,Initialization,3
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,75101712,1,Initialization,3
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,185895564,1,M2MTransformation1,4
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20092448,1,M2MTransformation1,4
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,101277344,1,M2MTransformation1,4
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,165701936,1,M2MTransformation1,4
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,281255,1,Modification,5
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20092824,1,Modification,5
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,181827367,1,M2MTransformation2,6
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20100976,1,M2MTransformation2,6
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,105993000,1,M2MTransformation2,6
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,170417496,1,M2MTransformation2,6
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,239270,2,Modification,7
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20101352,2,Modification,7
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,172408404,2,M2MTransformation2,8
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20120152,2,M2MTransformation2,8
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,106001572,2,M2MTransformation2,8
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,170426112,2,M2MTransformation2,8
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,146034,3,Modification,9
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20120528,3,Modification,9
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,171703019,3,M2MTransformation2,10
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20130904,3,M2MTransformation2,10
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,170445432,3,M2MTransformation2,10
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,106020820,3,M2MTransformation2,10
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,144156,4,Modification,11
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20131304,4,Modification,11
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,175604466,4,M2MTransformation2,12
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20137488,4,M2MTransformation2,12
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,106031616,4,M2MTransformation2,12
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,170456224,4,M2MTransformation2,12
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,213960,5,Modification,13
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20138152,5,Modification,13
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,170602365,5,M2MTransformation2,14
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,20143880,5,M2MTransformation2,14
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,106038428,5,M2MTransformation2,14
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,8,BasicXform,170463024,5,M2MTransformation2,14
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,323230,1,EMFResourceInitialization,1
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,9514160,1,EMFResourceInitialization,1
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,236227932,1,Generation,2
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,16523808,1,Generation,2
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,52180709,1,Initialization,3
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,14617072,1,Initialization,3
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,95905840,1,Initialization,3
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,52956124,1,Initialization,3
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38526737,1,M2MTransformation1,4
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17062408,1,M2MTransformation1,4
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,36092504,1,M2MTransformation1,4
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,36092504,1,M2MTransformation1,4
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,321485,1,Modification,5
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17068776,1,Modification,5
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,42716360,1,M2MTransformation2,6
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17128928,1,M2MTransformation2,6
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38544408,1,M2MTransformation2,6
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38544408,1,M2MTransformation2,6
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,335892,2,Modification,7
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17135472,2,Modification,7
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,42704231,2,M2MTransformation2,8
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17144256,2,M2MTransformation2,8
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,81560816,2,M2MTransformation2,8
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,49348532,2,M2MTransformation2,8
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,375457,3,Modification,9
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17152752,3,Modification,9
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,42013807,3,M2MTransformation2,10
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17160720,3,M2MTransformation2,10
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38628384,3,M2MTransformation2,10
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38628384,3,M2MTransformation2,10
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,337413,4,Modification,11
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17169240,4,Modification,11
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,39475320,4,M2MTransformation2,12
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17301488,4,M2MTransformation2,12
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38644896,4,M2MTransformation2,12
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38644896,4,M2MTransformation2,12
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,329678,5,Modification,13
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17310368,5,Modification,13
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38440685,5,M2MTransformation2,14
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,17320104,5,M2MTransformation2,14
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38786000,5,M2MTransformation2,14
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,38786000,5,M2MTransformation2,14
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,302045,1,EMFResourceInitialization,1
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,9833088,1,EMFResourceInitialization,1
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,15267233630,1,Generation,2
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,406045280,1,Generation,2
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,1516476669,1,Initialization,3
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,194755200,1,Initialization,3
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,483384672,1,Initialization,3
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,828933320,1,Initialization,3
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,272726503,1,M2MTransformation1,4
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,220389320,1,M2MTransformation1,4
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,386606208,1,M2MTransformation1,4
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,322655708,1,M2MTransformation1,4
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,820311,1,Modification,5
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,220413736,1,Modification,5
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,298079871,1,M2MTransformation2,6
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,220819720,1,M2MTransformation2,6
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,412265776,1,M2MTransformation2,6
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,348315360,1,M2MTransformation2,6
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,526286,2,Modification,7
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,220824152,2,Modification,7
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,274291413,2,M2MTransformation2,8
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,220839136,2,M2MTransformation2,8
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,348725968,2,M2MTransformation2,8
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,477101104,2,M2MTransformation2,8
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,482153,3,Modification,9
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,220844920,3,Modification,9
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,263777976,3,M2MTransformation2,10
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,221373136,3,M2MTransformation2,10
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,412697144,3,M2MTransformation2,10
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,348746636,3,M2MTransformation2,10
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,468845,4,Modification,11
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,221379088,4,Modification,11
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,286715258,4,M2MTransformation2,12
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,221646008,4,M2MTransformation2,12
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,349280740,4,M2MTransformation2,12
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,477655688,4,M2MTransformation2,12
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,447852,5,Modification,13
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,221652328,5,Modification,13
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,254262460,5,M2MTransformation2,14
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,221661256,5,M2MTransformation2,14
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,413504368,5,M2MTransformation2,14
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,32,BasicXform,349553952,5,M2MTransformation2,14
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,334308,1,EMFResourceInitialization,1
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,10225648,1,EMFResourceInitialization,1
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,66960311461,1,Generation,2
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1727729136,1,Generation,2
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1940799363,1,Initialization,3
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,206198336,1,Initialization,3
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,437052941,1,Initialization,3
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,849217408,1,Initialization,3
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1585009551,1,M2MTransformation1,4
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260670112,1,M2MTransformation1,4
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1444696768,1,M2MTransformation1,4
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,878526416,1,M2MTransformation1,4
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,864705,1,Modification,5
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260670768,1,Modification,5
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1372000684,1,M2MTransformation2,6
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260678384,1,M2MTransformation2,6
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,948707570,1,M2MTransformation2,6
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1485142312,1,M2MTransformation2,6
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,658841,2,Modification,7
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260677792,2,Modification,7
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1262280567,2,M2MTransformation2,8
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260679408,2,M2MTransformation2,8
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1470013240,2,M2MTransformation2,8
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,974761925,2,M2MTransformation2,8
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,566307,3,Modification,9
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260679808,3,Modification,9
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1213915483,3,M2MTransformation2,10
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260693208,3,M2MTransformation2,10
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1494298088,3,M2MTransformation2,10
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1003135600,3,M2MTransformation2,10
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,581283,4,Modification,11
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260693728,4,Modification,11
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1295313344,4,M2MTransformation2,12
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260691872,4,M2MTransformation2,12
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1488224424,4,M2MTransformation2,12
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,999485720,4,M2MTransformation2,12
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,594719,5,Modification,13
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260692296,5,Modification,13
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1205357029,5,M2MTransformation2,14
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,260702120,5,M2MTransformation2,14
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1519962168,5,M2MTransformation2,14
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,64,BasicXform,1008395232,5,M2MTransformation2,14
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,331774,1,EMFResourceInitialization,1
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,9650400,1,EMFResourceInitialization,1
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1434685588,1,Generation,2
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,52121032,1,Generation,2
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,310710394,1,Initialization,3
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,39094944,1,Initialization,3
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,79560952,1,Initialization,3
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,136903776,1,Initialization,3
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,151993112,1,M2MTransformation1,4
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50373176,1,M2MTransformation1,4
2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,153780928,1,M2MTransformation1,4
2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,101378624,1,M2MTransformation1,4
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,558028,1,Modification,5
2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50386368,1,Modification,5
2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,160923805,1,M2MTransformation2,6
