PhaseName,MetricValue,Scenario,Sequence,CaseName,Iteration,RunIndex,MetricName,Tool,Size
Modification,1586676,BasicXform,7,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Modification,48192664,BasicXform,7,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,24286,BasicXform,8,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,48193536,BasicXform,8,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,69668344,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,69668344,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Modification,1476006,BasicXform,9,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Modification,48226048,BasicXform,9,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,22612,BasicXform,10,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,48226920,BasicXform,10,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,58964424,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,69701728,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Modification,1385213,BasicXform,11,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Modification,48260080,BasicXform,11,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,20151,BasicXform,12,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,48260976,BasicXform,12,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,69735784,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,58998480,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Modification,1555042,BasicXform,13,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Modification,48293584,BasicXform,13,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,21568,BasicXform,14,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,48294456,BasicXform,14,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,69769264,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
M2MTransformation2,69769264,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
EMFResourceInitialization,237686,BasicXform,1,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
EMFResourceInitialization,8997896,BasicXform,1,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Generation,92807602,BasicXform,2,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Generation,13278328,BasicXform,2,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Initialization,57344215,BasicXform,3,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Initialization,14449664,BasicXform,3,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Initialization,73659672,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Initialization,62922244,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation1,56745286,BasicXform,4,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation1,16766360,BasicXform,4,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation1,68137376,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation1,46662512,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,2162880,BasicXform,5,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,16996240,BasicXform,5,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,23294,BasicXform,6,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,16997112,BasicXform,6,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,38471872,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,38471872,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,1448505,BasicXform,7,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,17032696,BasicXform,7,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,23443,BasicXform,8,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,17033568,BasicXform,8,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,38508328,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,59983184,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,1602577,BasicXform,9,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,17101104,BasicXform,9,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,17535,BasicXform,10,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,17101976,BasicXform,10,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,38576736,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,27839456,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,1457421,BasicXform,11,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,17149608,BasicXform,11,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,20505,BasicXform,12,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,17150504,BasicXform,12,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,38625264,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,38625264,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,1797551,BasicXform,13,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Modification,17185464,BasicXform,13,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,17474,BasicXform,14,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,17186336,BasicXform,14,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,38661096,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
M2MTransformation2,27923816,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
EMFResourceInitialization,297372,BasicXform,1,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
EMFResourceInitialization,9042176,BasicXform,1,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Generation,3106651162,BasicXform,2,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Generation,187382472,BasicXform,2,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,348160087,BasicXform,3,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,84653672,BasicXform,3,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,286027664,BasicXform,3,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,169950872,BasicXform,3,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,158377588,BasicXform,4,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,101460088,BasicXform,4,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,211061488,BasicXform,4,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,168925756,BasicXform,4,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,419322,BasicXform,5,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101483176,BasicXform,5,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,220925558,BasicXform,6,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101501848,BasicXform,6,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,227891232,BasicXform,6,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185755472,BasicXform,6,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,596871,BasicXform,7,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101510256,BasicXform,7,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,158806362,BasicXform,8,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101526360,BasicXform,8,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,227918496,BasicXform,8,StatisticBasedCase,2,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185782644,BasicXform,8,StatisticBasedCase,2,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,334216,BasicXform,9,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101533960,BasicXform,9,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,140996335,BasicXform,10,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101548744,BasicXform,10,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185806248,BasicXform,10,StatisticBasedCase,3,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,270891696,BasicXform,10,StatisticBasedCase,3,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,254973,BasicXform,11,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101557480,BasicXform,11,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,142227299,BasicXform,12,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101572528,BasicXform,12,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,227965536,BasicXform,12,StatisticBasedCase,4,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185829788,BasicXform,12,StatisticBasedCase,4,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,284097,BasicXform,13,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101581424,BasicXform,13,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,137148223,BasicXform,14,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101596184,BasicXform,14,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,227989456,BasicXform,14,StatisticBasedCase,5,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185853708,BasicXform,14,StatisticBasedCase,5,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
EMFResourceInitialization,578244,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
EMFResourceInitialization,8744096,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
Generation,65787945,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
Generation,10621008,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
Initialization,14200,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
Initialization,8856472,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
Initialization,30330912,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1
Initialization,19593792,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation1,121506464,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation1,9047288,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation1,330983728,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation1,180657776,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1
Modification,47884,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
Modification,9047376,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,116934013,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,9106760,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,180848116,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,331173176,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1
Modification,85430,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
Modification,9106848,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,118122430,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,9171496,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,180908168,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,352708664,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1
Modification,70933,BasicXform,9,StatisticBasedCase,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
Modification,9171584,BasicXform,9,StatisticBasedCase,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,119388924,BasicXform,10,StatisticBasedCase,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,9232256,BasicXform,10,StatisticBasedCase,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,180972620,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,331297976,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1
Modification,48744,BasicXform,11,StatisticBasedCase,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
Modification,9232368,BasicXform,11,StatisticBasedCase,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,136441381,BasicXform,12,StatisticBasedCase,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,9309536,BasicXform,12,StatisticBasedCase,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,352833496,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,191770784,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1
Modification,78006,BasicXform,13,StatisticBasedCase,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
Modification,9309624,BasicXform,13,StatisticBasedCase,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,140744594,BasicXform,14,StatisticBasedCase,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,9374160,BasicXform,14,StatisticBasedCase,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,331436032,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1
M2MTransformation2,181110668,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1
EMFResourceInitialization,258628,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
EMFResourceInitialization,8756496,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
Generation,187612700,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
Generation,11715896,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
Initialization,13168,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
Initialization,8979416,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
Initialization,30453856,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2
Initialization,19716736,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation1,395100550,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation1,9353816,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation1,996829608,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation1,513642188,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2
Modification,117836,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
Modification,9353904,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,364741589,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,9462624,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,997203160,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,513787896,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2
Modification,54397,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
Modification,9462712,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,363938217,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,9578704,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,1010817960,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,520571432,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2
Modification,65562,BasicXform,9,StatisticBasedCase,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
Modification,9578792,BasicXform,9,StatisticBasedCase,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,367741925,BasicXform,10,StatisticBasedCase,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,9684120,BasicXform,10,StatisticBasedCase,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,518324512,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,1027779328,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2
Modification,117658,BasicXform,11,StatisticBasedCase,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
Modification,9684232,BasicXform,11,StatisticBasedCase,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,374064733,BasicXform,12,StatisticBasedCase,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,9815752,BasicXform,12,StatisticBasedCase,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,516878184,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,1003369728,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2
Modification,97207,BasicXform,13,StatisticBasedCase,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
Modification,9815840,BasicXform,13,StatisticBasedCase,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,376409650,BasicXform,14,StatisticBasedCase,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,9924000,BasicXform,14,StatisticBasedCase,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,526319240,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2
M2MTransformation2,1022161920,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2
EMFResourceInitialization,258972,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
EMFResourceInitialization,9094832,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
Generation,14363855611,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
Generation,753194336,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
Initialization,12883,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
Initialization,16932464,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
Initialization,80390584,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32
Initialization,48661624,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation1,150229927306,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation1,25677728,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation1,1090873554,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation1,3257839768,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32
Modification,429814,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
Modification,25677848,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation2,150200498311,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation2,27768376,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation2,2541777600,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation2,954735039,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32
Modification,311325,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
Modification,27767512,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation2,149643847878,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation2,29661848,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32
M2MTransformation2,2510468432,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32
