Iteration,CaseName,Tool,Size,Scenario,MetricName,Sequence,MetricValue,PhaseName,RunIndex
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Memory,12,59575936,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,PeakMemory,12,701081032,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,AverageMemory,12,412400800,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Time,13,343331,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Memory,13,59575752,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Time,14,585104106,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Memory,14,59582808,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,PeakMemory,14,765512544,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,AverageMemory,14,412407848,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,1,279446,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,1,11371256,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,2,48938594,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,2,13078160,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,3,51188763,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,3,13852808,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,PeakMemory,3,97388136,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,AverageMemory,3,65175844,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,4,32374949,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,4,14218880,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,PeakMemory,4,56803144,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,AverageMemory,4,46065716,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,5,228376,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,5,14218696,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,6,32106795,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,6,14226520,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,PeakMemory,6,35694376,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,AverageMemory,6,35694376,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,7,296826,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,7,14227376,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,8,35151302,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,8,14236488,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,PeakMemory,8,57177912,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,AverageMemory,8,46440484,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,9,282048,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,9,14236352,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,10,33976623,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,10,14244824,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,AverageMemory,10,35712032,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,PeakMemory,10,35712032,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,11,151760,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,11,14244664,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,12,37997754,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,12,14252744,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,PeakMemory,12,35720368,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,AverageMemory,12,35720368,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,13,237352,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,13,14252560,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Time,14,30102556,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,Memory,14,14258288,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,PeakMemory,14,57203080,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,BasicXform,AverageMemory,14,46465660,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,1,265554,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,1,8995288,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,2,847105865,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,2,47813896,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,3,79613533,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,3,15975488,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,PeakMemory,3,74506936,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,AverageMemory,3,53032100,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,4,11059987035,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,4,24085280,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,AverageMemory,4,544334766,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,PeakMemory,4,1098024256,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,5,370370,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,5,24086568,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,6,10382809976,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,6,24045888,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,AverageMemory,6,644039823,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,PeakMemory,6,1438976480,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,7,204338,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,7,24046952,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,8,9652869215,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,8,24073272,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,AverageMemory,8,670621364,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,PeakMemory,8,1450500688,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,9,161133,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,9,24074336,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,10,9178040916,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,10,24083968,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,PeakMemory,10,1456311608,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,AverageMemory,10,683697682,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,11,134000,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,11,24085056,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,12,9717170608,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,12,24095264,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,PeakMemory,12,1458165584,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,AverageMemory,12,691044594,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,13,187735,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,13,24096352,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Time,14,10169771877,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,Memory,14,24107088,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,PeakMemory,14,1458398056,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,BasicXform,AverageMemory,14,690600511,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,1,263301,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,1,9088520,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,2,4223779727,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,2,161106608,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,3,120188727,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,3,23824432,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,3,118304384,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,3,86306856,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,4,56157052824,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,4,43644576,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,4,1522188331,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,4,3362960288,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,5,413525,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,5,43645856,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,6,58688960990,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,6,43544296,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,6,1758547756,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,6,3537709288,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,7,271666,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,7,43545352,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,8,56926345413,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,8,43554960,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,8,3043809424,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,8,1326149232,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,9,217302,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,9,43556016,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,10,57678072252,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,10,43566008,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,10,2371981568,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,10,1121326466,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,11,185601,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,11,43567088,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,12,56735947113,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,12,43577008,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,12,3289364040,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,12,1166792795,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,13,238406,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,13,43578088,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,14,57720917319,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,14,43587720,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,14,3051134792,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,14,1367755833,M2MTransformation2,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,1,183412,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,1,8784464,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,2,191887268,Generation,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,2,14464776,Generation,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,3,14294,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,3,9269352,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,3,20006648,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,3,30743744,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,4,2057672948,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,4,10073528,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,4,554294608,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,4,1083895960,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,5,142583,Modification,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,5,10073448,Modification,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,6,2222631961,M2MTransformation2,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,6,10307848,M2MTransformation2,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,6,668386088,M2MTransformation2,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,6,1439119072,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,7,128074,Modification,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,7,10307936,Modification,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,8,1870837818,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,8,10555488,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,8,1441243896,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,8,624264970,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,9,100695,Modification,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,9,10555576,Modification,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,10,1875937537,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,10,10780048,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,10,1441630736,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,10,629004365,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,11,79807,Modification,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,11,10780160,Modification,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,12,1889711317,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,12,11054832,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,12,1442445264,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,12,630596112,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,13,104700,Modification,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,13,11054944,Modification,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,14,2023942873,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,14,11281472,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,14,1442654392,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,14,640351234,M2MTransformation2,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,Time,1,186658,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,Memory,1,8761792,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,Time,2,91711113,Generation,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,Memory,2,11537552,Generation,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,Time,3,12725,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,Memory,3,8997696,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,PeakMemory,3,30472088,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,AverageMemory,3,19734992,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,Time,4,675953551,M2MTransformation1,1
