Size,Iteration,Sequence,PhaseName,MetricValue,Tool,Scenario,RunIndex,MetricName,CaseName
8,2,7,Modification,2074515,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,2,7,Modification,43381936,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,19813,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,2,8,M2MTransformation2,43382808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,86332424,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,2,8,M2MTransformation2,64857568,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,3,9,Modification,1846363,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,3,9,Modification,43446984,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,21077,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,3,10,M2MTransformation2,43447856,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,64922616,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,3,10,M2MTransformation2,64922616,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,4,11,Modification,2307161,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,4,11,Modification,43512184,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,17490,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,4,12,M2MTransformation2,43513080,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,64987840,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,4,12,M2MTransformation2,64987840,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,5,13,Modification,3288334,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,5,13,Modification,44101176,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,18734,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,5,14,M2MTransformation2,44102048,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,65576808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,5,14,M2MTransformation2,65576808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,1,1,EMFResourceInitialization,229819,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,1,EMFResourceInitialization,8997288,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,2,Generation,98531586,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,2,Generation,12699808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,3,Initialization,55095791,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,3,Initialization,13934528,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,3,Initialization,62924516,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,1,3,Initialization,84399384,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,1,4,M2MTransformation1,53544393,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,4,M2MTransformation1,16049192,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,4,M2MTransformation1,35409952,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,1,4,M2MTransformation1,46147392,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,1,5,Modification,2593357,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,5,Modification,16264328,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,6,M2MTransformation2,24756,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,6,M2MTransformation2,16265200,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,6,M2MTransformation2,37739960,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,1,6,M2MTransformation2,37739960,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,2,7,Modification,2250362,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,2,7,Modification,16336248,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,2,8,M2MTransformation2,21845,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,2,8,M2MTransformation2,16337120,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,2,8,M2MTransformation2,37811880,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,2,8,M2MTransformation2,37811880,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,3,9,Modification,1986769,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,3,9,Modification,16386184,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,3,10,M2MTransformation2,27887,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,3,10,M2MTransformation2,16387056,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,3,10,M2MTransformation2,37861816,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,3,10,M2MTransformation2,37861816,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,4,11,Modification,2010992,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,4,11,Modification,16424904,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,4,12,M2MTransformation2,20387,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,4,12,M2MTransformation2,16425800,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,4,12,M2MTransformation2,37900560,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,4,12,M2MTransformation2,27163280,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,5,13,Modification,2220684,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,5,13,Modification,16462256,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,5,14,M2MTransformation2,20410,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,5,14,M2MTransformation2,16463128,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,5,14,M2MTransformation2,37937888,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,5,14,M2MTransformation2,37937888,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
16,1,1,EMFResourceInitialization,634937,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,1,1,EMFResourceInitialization,9041552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,1,2,Generation,4137749095,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,1,2,Generation,152696536,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,1,3,Initialization,348432670,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,1,3,Initialization,70445960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,1,3,Initialization,245810216,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
16,1,3,Initialization,150032464,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
16,1,4,M2MTransformation1,146161032,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,1,4,M2MTransformation1,85887968,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,1,4,M2MTransformation1,198007448,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
16,1,4,M2MTransformation1,155487212,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
16,1,5,Modification,432624,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,1,5,Modification,85907536,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,1,6,M2MTransformation2,166728604,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,1,6,M2MTransformation2,85924512,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,1,6,M2MTransformation2,170948632,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
16,1,6,M2MTransformation2,213468792,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
16,2,7,Modification,383565,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,2,7,Modification,85930920,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,2,8,M2MTransformation2,163089652,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,2,8,M2MTransformation2,85945192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,2,8,M2MTransformation2,256441888,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
16,2,8,M2MTransformation2,192446872,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
16,3,9,Modification,342130,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,3,9,Modification,85951696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,3,10,M2MTransformation2,140766208,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,3,10,M2MTransformation2,85966816,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,3,10,M2MTransformation2,213512952,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
16,3,10,M2MTransformation2,170992792,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
16,4,11,Modification,295141,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,4,11,Modification,85972464,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,4,12,M2MTransformation2,139421225,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,4,12,M2MTransformation2,85986280,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,4,12,M2MTransformation2,213533752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
16,4,12,M2MTransformation2,171013588,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
16,5,13,Modification,311224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,5,13,Modification,85993032,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,5,14,M2MTransformation2,140696345,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
16,5,14,M2MTransformation2,86006728,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
16,5,14,M2MTransformation2,171034152,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
16,5,14,M2MTransformation2,213554336,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
1,1,1,EMFResourceInitialization,273966,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,1,1,EMFResourceInitialization,8743448,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,1,2,Generation,72419996,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,1,2,Generation,10496136,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,1,3,Initialization,13712,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,1,3,Initialization,8860256,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,1,3,Initialization,30334696,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
1,1,3,Initialization,30334696,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
1,1,4,M2MTransformation1,126137961,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,1,4,M2MTransformation1,9051712,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,1,4,M2MTransformation1,330984912,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
1,1,4,M2MTransformation1,180660260,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
1,1,5,Modification,67697,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,1,5,Modification,9051800,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,1,6,M2MTransformation2,123247804,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,1,6,M2MTransformation2,9111576,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,1,6,M2MTransformation2,352652344,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
1,1,6,M2MTransformation2,180852484,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
1,2,7,Modification,61727,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,2,7,Modification,9111664,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,2,8,M2MTransformation2,124154021,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,2,8,M2MTransformation2,9176720,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,2,8,M2MTransformation2,180912556,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
1,2,8,M2MTransformation2,352712624,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
1,3,9,Modification,87301,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,3,9,Modification,9176808,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,3,10,M2MTransformation2,123084631,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,3,10,M2MTransformation2,9238448,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,3,10,M2MTransformation2,331302640,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
1,3,10,M2MTransformation2,180977564,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
1,4,11,Modification,60012,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,4,11,Modification,9238560,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,4,12,M2MTransformation2,124575688,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,4,12,M2MTransformation2,9316176,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,4,12,M2MTransformation2,352838856,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
1,4,12,M2MTransformation2,191776560,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
1,5,13,Modification,97655,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,5,13,Modification,9316264,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,5,14,M2MTransformation2,126469944,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
1,5,14,M2MTransformation2,9381304,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
1,5,14,M2MTransformation2,352917480,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
1,5,14,M2MTransformation2,191854712,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,1,1,EMFResourceInitialization,304260,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,1,EMFResourceInitialization,8754000,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,2,Generation,159930524,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,2,Generation,11561592,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,3,Initialization,25870,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,3,Initialization,19723384,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,3,Initialization,30460016,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,1,3,Initialization,19722920,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,1,4,M2MTransformation1,491539682,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,4,M2MTransformation1,9371096,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,4,M2MTransformation1,30690372,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,1,4,M2MTransformation1,1083186248,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,1,5,Modification,82678,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,5,Modification,9371176,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,6,M2MTransformation2,411952031,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,1,6,M2MTransformation2,9483880,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,1,6,M2MTransformation2,1083572128,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,1,6,M2MTransformation2,41813340,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,2,7,Modification,77305,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,2,7,Modification,9483960,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,2,8,M2MTransformation2,416167502,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,2,8,M2MTransformation2,9604232,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,2,8,M2MTransformation2,1083717680,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,2,8,M2MTransformation2,41942784,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,3,9,Modification,84258,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,3,9,Modification,9604312,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,3,10,M2MTransformation2,414055855,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,3,10,M2MTransformation2,9714176,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,3,10,M2MTransformation2,1083772496,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,3,10,M2MTransformation2,42030464,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,4,11,Modification,82949,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,4,11,Modification,9714304,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,4,12,M2MTransformation2,416000475,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,4,12,M2MTransformation2,9850440,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,4,12,M2MTransformation2,45746136,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
2,4,12,M2MTransformation2,1083964448,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,5,13,Modification,123694,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,5,13,Modification,9850520,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,5,14,M2MTransformation2,424309433,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
2,5,14,M2MTransformation2,9963040,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
2,5,14,M2MTransformation2,1154059216,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
2,5,14,M2MTransformation2,596257772,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
32,1,1,EMFResourceInitialization,182579,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,1,EMFResourceInitialization,9090800,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,2,Generation,14181986862,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,2,Generation,632692544,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,3,Initialization,14081,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,3,Initialization,16930936,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,3,Initialization,79806920,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
32,1,3,Initialization,48369028,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
32,1,4,M2MTransformation1,151375184881,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,4,M2MTransformation1,25676208,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,4,M2MTransformation1,3342477984,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
32,1,4,M2MTransformation1,1056860588,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
32,1,5,Modification,448689,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,5,Modification,25676328,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,6,M2MTransformation2,152249976586,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,6,M2MTransformation2,27766504,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,6,M2MTransformation2,997064051,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
32,1,6,M2MTransformation2,2695580880,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
32,2,7,Modification,290427,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,2,7,Modification,27765640,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,2,8,M2MTransformation2,151456319418,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,2,8,M2MTransformation2,29659536,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,2,8,M2MTransformation2,2669317632,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
