RunIndex,Iteration,Sequence,PhaseName,Scenario,CaseName,Tool,Size,MetricValue,MetricName
3,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,38533808,PeakMemory
3,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,351992,Time
3,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,17074960,Memory
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,34202599,Time
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,17085240,Memory
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,38550592,PeakMemory
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,38550592,AverageMemory
3,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,299642,Time
3,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,17092960,Memory
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,33370742,Time
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,17223944,Memory
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,38568616,AverageMemory
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,38568616,PeakMemory
3,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,399743,Time
3,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,17232856,Memory
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,40648706,Time
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,17247384,Memory
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,60183344,PeakMemory
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,38708488,AverageMemory
2,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,240588,Time
2,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,9829608,Memory
2,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,14306967379,Time
2,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,406079504,Memory
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,1555158535,Time
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,195672744,Memory
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,531825410,AverageMemory
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,885257136,PeakMemory
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,280475899,Time
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,221296888,Memory
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,388534688,PeakMemory
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,324225384,AverageMemory
2,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,715724,Time
2,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,221321272,Memory
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,306633540,Time
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,221728704,Memory
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,478478024,PeakMemory
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,349809652,AverageMemory
2,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,486008,Time
2,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,221733104,Memory
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,281316517,Time
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,221744080,Memory
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,478889688,PeakMemory
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,350221400,AverageMemory
2,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,437473,Time
2,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,221749736,Memory
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,336440665,Time
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,222279008,Memory
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,478906536,PeakMemory
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,350238140,AverageMemory
2,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,427450,Time
2,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,222284960,Memory
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,270926958,Time
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,222555160,Memory
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,415017216,PeakMemory
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,350773368,AverageMemory
2,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,456031,Time
2,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,222561352,Memory
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,265221881,Time
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,222574856,Memory
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,415293376,PeakMemory
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,351049632,AverageMemory
1,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,418415,Time
1,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,10226312,Memory
1,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,57983565494,Time
1,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,840587456,Memory
1,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1712217119,Time
1,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,206172392,Memory
1,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,887770208,PeakMemory
1,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,460517296,AverageMemory
1,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1323086529,Time
1,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260327488,Memory
1,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,901494288,AverageMemory
1,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1405602904,PeakMemory
1,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1111729,Time
1,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260327216,Memory
1,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1352003177,Time
1,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260329944,Memory
1,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,966140984,AverageMemory
1,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1519346560,PeakMemory
1,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,679260,Time
1,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260330344,Memory
1,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1185046364,Time
1,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260336976,Memory
1,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1578071296,PeakMemory
1,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1042449552,AverageMemory
1,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,610771,Time
1,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260337376,Memory
1,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1160364891,Time
1,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260349672,Memory
1,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1519357928,PeakMemory
1,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1042456517,AverageMemory
1,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,587341,Time
1,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260350096,Memory
1,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1157194912,Time
1,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260353120,Memory
1,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1042469357,AverageMemory
1,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1519370832,PeakMemory
1,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,310267,Time
1,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260353544,Memory
1,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1152541876,Time
1,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,260361528,Memory
1,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1519374480,PeakMemory
1,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,64,1042472917,AverageMemory
2,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,392295,Time
2,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,9648368,Memory
2,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,1634601054,Time
2,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,52041248,Memory
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,252092767,Time
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,38737680,Memory
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,85086076,AverageMemory
2,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,137189848,PeakMemory
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,201627394,Time
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,49998368,Memory
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,95733004,AverageMemory
2,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,132077328,PeakMemory
2,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,707014,Time
2,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50011600,Memory
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,191419915,Time
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50224184,Memory
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,132613960,PeakMemory
2,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,101638372,AverageMemory
2,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,324992,Time
2,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50227912,Memory
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,135339866,Time
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50236760,Memory
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,154305376,PeakMemory
2,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,101854808,AverageMemory
2,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,304268,Time
2,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50239648,Memory
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,125774811,Time
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50512808,Memory
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,101866560,AverageMemory
2,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,132842288,PeakMemory
2,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,261005,Time
2,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50516816,Memory
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,123116113,Time
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50656664,Memory
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,102143644,AverageMemory
2,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,133119264,PeakMemory
2,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,311283,Time
2,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50661112,Memory
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,120967325,Time
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,50683984,Memory
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,133263576,PeakMemory
2,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,102287936,AverageMemory
3,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,200134,Time
3,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,10193648,Memory
3,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,71866402611,Time
3,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1820705768,Memory
3,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,10620448811,Time
3,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,993183408,Memory
3,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2525789104,PeakMemory
3,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,973377088,AverageMemory
3,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,551561666,Time
3,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1056286456,Memory
3,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1411399872,PeakMemory
3,1,4,M2MTransformation1,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1223202732,AverageMemory
3,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1254711,Time
3,1,5,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1056334232,Memory
3,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,660383505,Time
3,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1057658696,Memory
3,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1307264876,AverageMemory
3,1,6,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1516373152,PeakMemory
3,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,746285,Time
3,2,7,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1057668656,Memory
3,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,614942398,Time
3,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1057684872,Memory
3,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1517707112,PeakMemory
3,2,8,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1308599068,AverageMemory
3,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,707401,Time
3,3,9,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1057695104,Memory
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,613518438,Time
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1057703544,Memory
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1517733936,PeakMemory
3,3,10,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1308625704,AverageMemory
3,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,699267,Time
3,4,11,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1057714408,Memory
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,608250897,Time
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1058238056,Memory
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1559790720,PeakMemory
3,4,12,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1308645044,AverageMemory
3,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,764954,Time
3,5,13,Modification,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1058249512,Memory
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,608439573,Time
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1060357816,Memory
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1518288232,PeakMemory
3,5,14,M2MTransformation2,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,1309180056,AverageMemory
1,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,176259,Time
1,1,1,EMFResourceInitialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,9547264,Memory
1,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,258604213,Time
1,1,2,Generation,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,16551304,Memory
1,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,55410606,Time
1,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,13432008,Memory
1,1,3,Initialization,BasicXform,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,85206152,PeakMemory
