RunIndex,CaseName,MetricValue,Tool,Iteration,MetricName,Sequence,Scenario,Size,PhaseName
3,StatisticBasedCase,40462552,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Memory,9,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,130449,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Time,10,ToolChainPerformance,2,Modification
3,StatisticBasedCase,39477920,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Memory,10,ToolChainPerformance,2,Modification
3,StatisticBasedCase,4288070338,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Time,11,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,38970992,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Memory,11,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,653017646,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Time,12,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,45794992,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Memory,12,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,120095,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Time,13,ToolChainPerformance,2,Modification
3,StatisticBasedCase,46411024,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Memory,13,ToolChainPerformance,2,Modification
3,StatisticBasedCase,4350075369,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Time,14,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,43345000,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Memory,14,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,648173830,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Time,15,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,49667408,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Memory,15,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,96947,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Time,16,ToolChainPerformance,2,Modification
3,StatisticBasedCase,49473592,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Memory,16,ToolChainPerformance,2,Modification
3,StatisticBasedCase,4448753004,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Time,17,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,49110024,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Memory,17,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,647893069,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Time,18,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,56066744,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Memory,18,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,149414,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Time,19,ToolChainPerformance,2,Modification
3,StatisticBasedCase,56017488,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Memory,19,ToolChainPerformance,2,Modification
3,StatisticBasedCase,4546225386,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Time,20,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,53428816,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Memory,20,ToolChainPerformance,2,M2MTransformation2
3,StatisticBasedCase,639939434,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Time,21,ToolChainPerformance,2,M2TTransformation2
3,StatisticBasedCase,59942728,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Memory,21,ToolChainPerformance,2,M2TTransformation2
2,StatisticBasedCase,894399,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,1,ToolChainPerformance,4,EMFResourceInitialization
2,StatisticBasedCase,14247992,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,1,ToolChainPerformance,4,EMFResourceInitialization
2,StatisticBasedCase,374181933,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,2,ToolChainPerformance,4,Generation
2,StatisticBasedCase,28615936,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,2,ToolChainPerformance,4,Generation
2,StatisticBasedCase,112812700,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,3,ToolChainPerformance,4,Initialization
2,StatisticBasedCase,237231373,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,4,ToolChainPerformance,4,M2MTransformation1
2,StatisticBasedCase,30675048,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,4,ToolChainPerformance,4,M2MTransformation1
2,StatisticBasedCase,1530185975,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,5,ToolChainPerformance,4,M2TTransformation1
2,StatisticBasedCase,44682024,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,5,ToolChainPerformance,4,M2TTransformation1
2,StatisticBasedCase,30046694,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,6,ToolChainPerformance,4,ChangeMonitorInitialization
2,StatisticBasedCase,45999264,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,6,ToolChainPerformance,4,ChangeMonitorInitialization
2,StatisticBasedCase,6477141,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,7,ToolChainPerformance,4,Modification
2,StatisticBasedCase,46477520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,7,ToolChainPerformance,4,Modification
2,StatisticBasedCase,18318,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,8,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,46475640,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,8,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,11040746,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,9,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,46534600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,9,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,5397364,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time,10,ToolChainPerformance,4,Modification
2,StatisticBasedCase,46609792,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory,10,ToolChainPerformance,4,Modification
2,StatisticBasedCase,17430,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time,11,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,46607032,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory,11,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,19896582,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time,12,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,57413088,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory,12,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,5917439,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time,13,ToolChainPerformance,4,Modification
2,StatisticBasedCase,57633056,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Memory,13,ToolChainPerformance,4,Modification
2,StatisticBasedCase,26073,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time,14,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,46888256,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Memory,14,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,29901308,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time,15,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,47015040,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Memory,15,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,5444023,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,16,ToolChainPerformance,4,Modification
2,StatisticBasedCase,47098816,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,16,ToolChainPerformance,4,Modification
2,StatisticBasedCase,16243,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,17,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,47096104,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,17,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,39474069,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,18,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,47254432,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,18,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,5488437,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time,19,ToolChainPerformance,4,Modification
2,StatisticBasedCase,58080136,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory,19,ToolChainPerformance,4,Modification
2,StatisticBasedCase,16164,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time,20,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,47334336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory,20,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,51157835,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time,21,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,47483712,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory,21,ToolChainPerformance,4,M2TTransformation2
1,StatisticBasedCase,245303,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,1,ToolChainPerformance,2,EMFResourceInitialization
1,StatisticBasedCase,14117672,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,1,ToolChainPerformance,2,EMFResourceInitialization
1,StatisticBasedCase,221126692,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,2,ToolChainPerformance,2,Generation
1,StatisticBasedCase,18844008,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,2,ToolChainPerformance,2,Generation
1,StatisticBasedCase,77585185,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,3,ToolChainPerformance,2,Initialization
1,StatisticBasedCase,144855667,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,4,ToolChainPerformance,2,M2MTransformation1
1,StatisticBasedCase,21423944,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,4,ToolChainPerformance,2,M2MTransformation1
1,StatisticBasedCase,807290050,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,5,ToolChainPerformance,2,M2TTransformation1
1,StatisticBasedCase,27842512,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,5,ToolChainPerformance,2,M2TTransformation1
1,StatisticBasedCase,25331215,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,6,ToolChainPerformance,2,ChangeMonitorInitialization
1,StatisticBasedCase,28885432,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,6,ToolChainPerformance,2,ChangeMonitorInitialization
1,StatisticBasedCase,9594620,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,7,ToolChainPerformance,2,Modification
1,StatisticBasedCase,39628288,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,7,ToolChainPerformance,2,Modification
1,StatisticBasedCase,19534,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,8,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,28884792,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,8,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,10443881,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,9,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,28976152,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,9,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6734808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time,10,ToolChainPerformance,2,Modification
1,StatisticBasedCase,28989944,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory,10,ToolChainPerformance,2,Modification
1,StatisticBasedCase,26726,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time,11,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,28987376,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory,11,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,20067352,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time,12,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,29051792,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory,12,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6921172,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time,13,ToolChainPerformance,2,Modification
1,StatisticBasedCase,29118336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Memory,13,ToolChainPerformance,2,Modification
1,StatisticBasedCase,20277,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time,14,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,29116624,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Memory,14,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,29081163,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time,15,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,29246328,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Memory,15,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6658079,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,16,ToolChainPerformance,2,Modification
1,StatisticBasedCase,29208192,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,16,ToolChainPerformance,2,Modification
1,StatisticBasedCase,18753,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,17,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,39949520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,17,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,39191571,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,18,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,29364360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,18,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6522952,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time,19,ToolChainPerformance,2,Modification
1,StatisticBasedCase,29414056,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory,19,ToolChainPerformance,2,Modification
1,StatisticBasedCase,19364,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time,20,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,29412504,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory,20,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,48169539,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time,21,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,29606384,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory,21,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,309286,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,1,ToolChainPerformance,16,EMFResourceInitialization
4,StatisticBasedCase,29159016,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,1,ToolChainPerformance,16,EMFResourceInitialization
4,StatisticBasedCase,3145540087,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,2,ToolChainPerformance,16,Generation
4,StatisticBasedCase,226051520,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,2,ToolChainPerformance,16,Generation
4,StatisticBasedCase,268651783,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,3,ToolChainPerformance,16,Initialization
4,StatisticBasedCase,268973910,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,4,ToolChainPerformance,16,M2MTransformation1
4,StatisticBasedCase,159999904,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,4,ToolChainPerformance,16,M2MTransformation1
4,StatisticBasedCase,5542093778,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,5,ToolChainPerformance,16,M2TTransformation1
4,StatisticBasedCase,226839232,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,5,ToolChainPerformance,16,M2TTransformation1
4,StatisticBasedCase,522,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,6,ToolChainPerformance,16,EmptyChangeMonitorInitialization
4,StatisticBasedCase,226835464,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,6,ToolChainPerformance,16,EmptyChangeMonitorInitialization
4,StatisticBasedCase,397535,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,7,ToolChainPerformance,16,Modification
4,StatisticBasedCase,221953832,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,7,ToolChainPerformance,16,Modification
4,StatisticBasedCase,283875845,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,8,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,218607584,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,8,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,5057775204,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,9,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,299507176,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,9,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,354818,BATCH_VIATRA_QUERY_RETE-JDT,2,Time,10,ToolChainPerformance,16,Modification
4,StatisticBasedCase,299397816,BATCH_VIATRA_QUERY_RETE-JDT,2,Memory,10,ToolChainPerformance,16,Modification
4,StatisticBasedCase,270989642,BATCH_VIATRA_QUERY_RETE-JDT,2,Time,11,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,295637040,BATCH_VIATRA_QUERY_RETE-JDT,2,Memory,11,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,4619625533,BATCH_VIATRA_QUERY_RETE-JDT,2,Time,12,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,377070080,BATCH_VIATRA_QUERY_RETE-JDT,2,Memory,12,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,349945,BATCH_VIATRA_QUERY_RETE-JDT,3,Time,13,ToolChainPerformance,16,Modification
4,StatisticBasedCase,378977008,BATCH_VIATRA_QUERY_RETE-JDT,3,Memory,13,ToolChainPerformance,16,Modification
4,StatisticBasedCase,263125739,BATCH_VIATRA_QUERY_RETE-JDT,3,Time,14,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,373462536,BATCH_VIATRA_QUERY_RETE-JDT,3,Memory,14,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,4434626024,BATCH_VIATRA_QUERY_RETE-JDT,3,Time,15,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,456498008,BATCH_VIATRA_QUERY_RETE-JDT,3,Memory,15,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,360332,BATCH_VIATRA_QUERY_RETE-JDT,4,Time,16,ToolChainPerformance,16,Modification
4,StatisticBasedCase,454281480,BATCH_VIATRA_QUERY_RETE-JDT,4,Memory,16,ToolChainPerformance,16,Modification
4,StatisticBasedCase,256217446,BATCH_VIATRA_QUERY_RETE-JDT,4,Time,17,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,450629416,BATCH_VIATRA_QUERY_RETE-JDT,4,Memory,17,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,4269199642,BATCH_VIATRA_QUERY_RETE-JDT,4,Time,18,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,532109624,BATCH_VIATRA_QUERY_RETE-JDT,4,Memory,18,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,365800,BATCH_VIATRA_QUERY_RETE-JDT,5,Time,19,ToolChainPerformance,16,Modification
4,StatisticBasedCase,531435120,BATCH_VIATRA_QUERY_RETE-JDT,5,Memory,19,ToolChainPerformance,16,Modification
4,StatisticBasedCase,263696919,BATCH_VIATRA_QUERY_RETE-JDT,5,Time,20,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,528534896,BATCH_VIATRA_QUERY_RETE-JDT,5,Memory,20,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,4148727635,BATCH_VIATRA_QUERY_RETE-JDT,5,Time,21,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,611584672,BATCH_VIATRA_QUERY_RETE-JDT,5,Memory,21,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,1060042,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,1,ToolChainPerformance,16,EMFResourceInitialization
2,StatisticBasedCase,29133040,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,1,ToolChainPerformance,16,EMFResourceInitialization
2,StatisticBasedCase,3093298452,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,2,ToolChainPerformance,16,Generation
2,StatisticBasedCase,230865704,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,2,ToolChainPerformance,16,Generation
2,StatisticBasedCase,287800779,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,3,ToolChainPerformance,16,Initialization
2,StatisticBasedCase,274428172,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,4,ToolChainPerformance,16,M2MTransformation1
2,StatisticBasedCase,142460624,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,4,ToolChainPerformance,16,M2MTransformation1
2,StatisticBasedCase,5509528250,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,5,ToolChainPerformance,16,M2TTransformation1
2,StatisticBasedCase,222837752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,5,ToolChainPerformance,16,M2TTransformation1
2,StatisticBasedCase,498,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,6,ToolChainPerformance,16,EmptyChangeMonitorInitialization
2,StatisticBasedCase,222825272,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,6,ToolChainPerformance,16,EmptyChangeMonitorInitialization
2,StatisticBasedCase,352277,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,7,ToolChainPerformance,16,Modification
2,StatisticBasedCase,240887560,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,7,ToolChainPerformance,16,Modification
2,StatisticBasedCase,286236685,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,8,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,226562912,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,8,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,5125914138,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time,9,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,300201416,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory,9,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,302264,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,10,ToolChainPerformance,16,Modification
2,StatisticBasedCase,307108984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,10,ToolChainPerformance,16,Modification
2,StatisticBasedCase,279212204,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,11,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,296310896,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,11,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,4704240558,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time,12,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,377806328,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory,12,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,297039,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Time,13,ToolChainPerformance,16,Modification
2,StatisticBasedCase,377211208,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Memory,13,ToolChainPerformance,16,Modification
2,StatisticBasedCase,260196844,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Time,14,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,374224192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Memory,14,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,4577593258,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Time,15,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,460201880,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Memory,15,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,312010,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Time,16,ToolChainPerformance,16,Modification
2,StatisticBasedCase,454135848,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Memory,16,ToolChainPerformance,16,Modification
2,StatisticBasedCase,254340598,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Time,17,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,453055632,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Memory,17,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,4388810718,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Time,18,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,532855696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Memory,18,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,305578,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Time,19,ToolChainPerformance,16,Modification
2,StatisticBasedCase,533420568,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Memory,19,ToolChainPerformance,16,Modification
2,StatisticBasedCase,266386082,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Time,20,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,529245056,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Memory,20,ToolChainPerformance,16,M2MTransformation2
2,StatisticBasedCase,4248999710,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Time,21,ToolChainPerformance,16,M2TTransformation2
2,StatisticBasedCase,611158904,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Memory,21,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,422341,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,1,ToolChainPerformance,4,EMFResourceInitialization
1,StatisticBasedCase,14313928,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,1,ToolChainPerformance,4,EMFResourceInitialization
1,StatisticBasedCase,338665215,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,2,ToolChainPerformance,4,Generation
1,StatisticBasedCase,29177912,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,2,ToolChainPerformance,4,Generation
1,StatisticBasedCase,103141842,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,3,ToolChainPerformance,4,Initialization
1,StatisticBasedCase,333567756,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,4,ToolChainPerformance,4,M2MTransformation1
