MetricName,MetricValue,PhaseName,Size,Iteration,Tool,RunIndex,Sequence,Scenario,CaseName
Time,1669579,Modification,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,49855392,Modification,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,18999,M2MTransformation2,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,49856232,M2MTransformation2,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,70091896,M2MTransformation2,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,59974164,M2MTransformation2,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Time,1376854,Modification,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Memory,49888440,Modification,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,17044,M2MTransformation2,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,49889280,M2MTransformation2,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,70124944,M2MTransformation2,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,70124944,M2MTransformation2,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,1451091,Modification,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,49922008,Modification,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,18256,M2MTransformation2,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,49922872,M2MTransformation2,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,60040804,M2MTransformation2,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,70158536,M2MTransformation2,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,1463553,Modification,8,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,49955232,Modification,8,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,22018,M2MTransformation2,8,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,49956072,M2MTransformation2,8,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,91666592,M2MTransformation2,8,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,70191736,M2MTransformation2,8,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,539555,EMFResourceInitialization,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11291648,EMFResourceInitialization,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,99414894,Generation,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,14339960,Generation,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,67078608,Initialization,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,16079224,Initialization,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,75942816,Initialization,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,54467968,Initialization,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,55220828,M2MTransformation1,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,18271504,M2MTransformation1,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,48292072,M2MTransformation1,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,69766936,M2MTransformation1,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,1974730,Modification,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,18475232,Modification,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,21043,M2MTransformation2,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,18476072,M2MTransformation2,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,39950832,M2MTransformation2,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,39950832,M2MTransformation2,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,1198735,Modification,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,18494800,Modification,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,21602,M2MTransformation2,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,18495640,M2MTransformation2,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,39970400,M2MTransformation2,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,29233120,M2MTransformation2,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Time,1138335,Modification,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Memory,18514528,Modification,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,19570,M2MTransformation2,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,18515368,M2MTransformation2,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,39990128,M2MTransformation2,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,39990128,M2MTransformation2,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,1079095,Modification,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,18550904,Modification,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,24325,M2MTransformation2,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,18551768,M2MTransformation2,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,40026528,M2MTransformation2,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,40026528,M2MTransformation2,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,1371510,Modification,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,18570960,Modification,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,20574,M2MTransformation2,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,18571800,M2MTransformation2,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,29309280,M2MTransformation2,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,40046560,M2MTransformation2,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,183247,EMFResourceInitialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Memory,11348304,EMFResourceInitialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Time,3664071914,Generation,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Memory,189816112,Generation,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Time,385636993,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Memory,85621840,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
PeakMemory,329955920,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
AverageMemory,193030992,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Time,219902425,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Memory,102429920,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
PeakMemory,233284720,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
AverageMemory,180484828,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Time,693134,Modification,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Memory,102453832,Modification,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Time,169156205,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Memory,102469520,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
PeakMemory,228642440,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
AverageMemory,186579760,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Time,314676,Modification,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Memory,102478536,Modification,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Time,163310721,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Memory,102494536,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
AverageMemory,186604280,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
PeakMemory,228666776,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Time,294582,Modification,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Memory,102502704,Modification,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Time,151837226,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Memory,102518088,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
PeakMemory,228691136,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
AverageMemory,186628544,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Time,253225,Modification,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Memory,102527432,Modification,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Time,140557068,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Memory,102542488,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
PeakMemory,271665760,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
AverageMemory,186653384,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Time,254602,Modification,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Memory,102552248,Modification,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Time,138632883,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Memory,102566904,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
PeakMemory,228740496,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
AverageMemory,186677996,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Time,241274,EMFResourceInitialization,1,1,BATCH_OPTIMIZED-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11060936,EMFResourceInitialization,1,1,BATCH_OPTIMIZED-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,94251790,Generation,1,1,BATCH_OPTIMIZED-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,12960904,Generation,1,1,BATCH_OPTIMIZED-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,15285,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,11174680,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,32649072,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,21911976,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,112138136,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,11367328,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,182975340,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,333300696,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,79822,Modification,1,1,BATCH_OPTIMIZED-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,11367448,Modification,1,1,BATCH_OPTIMIZED-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,114673538,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,11427968,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,333494304,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,183168676,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,54129,Modification,1,2,BATCH_OPTIMIZED-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,11428128,Modification,1,2,BATCH_OPTIMIZED-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,116506723,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,11494160,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,355029128,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,193966428,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Time,41422,Modification,1,3,BATCH_OPTIMIZED-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Memory,11494280,Modification,1,3,BATCH_OPTIMIZED-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,117710792,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,11556248,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,355094776,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,194032328,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,72163,Modification,1,4,BATCH_OPTIMIZED-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,11556392,Modification,1,4,BATCH_OPTIMIZED-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,121902234,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,11634736,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,355158016,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,194095016,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,51859,Modification,1,5,BATCH_OPTIMIZED-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,11634856,Modification,1,5,BATCH_OPTIMIZED-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,120486299,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,11700696,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,355236784,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,194173620,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,170761,EMFResourceInitialization,2,1,BATCH_OPTIMIZED-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11070768,EMFResourceInitialization,2,1,BATCH_OPTIMIZED-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,106606029,Generation,2,1,BATCH_OPTIMIZED-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,14213496,Generation,2,1,BATCH_OPTIMIZED-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,14602,Initialization,2,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,11307992,Initialization,2,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,22044976,Initialization,2,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,32782072,Initialization,2,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,485452313,M2MTransformation1,2,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,11706560,M2MTransformation1,2,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,1085541528,M2MTransformation1,2,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,108191720,M2MTransformation1,2,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,89632,Modification,2,1,BATCH_OPTIMIZED-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,11706712,Modification,2,1,BATCH_OPTIMIZED-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,467949766,M2MTransformation2,2,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,11825320,M2MTransformation2,2,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,1085907632,M2MTransformation2,2,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,119311436,M2MTransformation2,2,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,75709,Modification,2,2,BATCH_OPTIMIZED-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,11825440,Modification,2,2,BATCH_OPTIMIZED-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,460692328,M2MTransformation2,2,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,11951408,M2MTransformation2,2,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,1086026360,M2MTransformation2,2,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,119430028,M2MTransformation2,2,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Time,174523,Modification,2,3,BATCH_OPTIMIZED-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Memory,11951528,Modification,2,3,BATCH_OPTIMIZED-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,460186602,M2MTransformation2,2,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,12067136,M2MTransformation2,2,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,1086185216,M2MTransformation2,2,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,119572232,M2MTransformation2,2,3,BATCH_OPTIMIZED-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,88225,Modification,2,4,BATCH_OPTIMIZED-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,12067280,Modification,2,4,BATCH_OPTIMIZED-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,465189506,M2MTransformation2,2,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,12208832,M2MTransformation2,2,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,1086300992,M2MTransformation2,2,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,123211548,M2MTransformation2,2,4,BATCH_OPTIMIZED-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,71991,Modification,2,5,BATCH_OPTIMIZED-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,12208976,Modification,2,5,BATCH_OPTIMIZED-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,474544703,M2MTransformation2,2,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,12331288,M2MTransformation2,2,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,670128868,M2MTransformation2,2,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,1299442984,M2MTransformation2,2,5,BATCH_OPTIMIZED-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,130036,EMFResourceInitialization,32,1,BATCH_OPTIMIZED-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11408824,EMFResourceInitialization,32,1,BATCH_OPTIMIZED-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,16659857392,Generation,32,1,BATCH_OPTIMIZED-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,755446296,Generation,32,1,BATCH_OPTIMIZED-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,13197,Initialization,32,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,19246632,Initialization,32,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,74645320,Initialization,32,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,51542956,Initialization,32,1,BATCH_OPTIMIZED-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,146325541958,M2MTransformation1,32,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,27991304,M2MTransformation1,32,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,3238162480,M2MTransformation1,32,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,1019090676,M2MTransformation1,32,1,BATCH_OPTIMIZED-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,747679,Modification,32,1,BATCH_OPTIMIZED-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,27991456,Modification,32,1,BATCH_OPTIMIZED-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,146156269341,M2MTransformation2,32,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,30079024,M2MTransformation2,32,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,981196671,M2MTransformation2,32,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,2382757928,M2MTransformation2,32,1,BATCH_OPTIMIZED-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,200921,Modification,32,2,BATCH_OPTIMIZED-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,30078152,Modification,32,2,BATCH_OPTIMIZED-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,149646957495,M2MTransformation2,32,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,31969400,M2MTransformation2,32,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,971667835,M2MTransformation2,32,2,BATCH_OPTIMIZED-TEMPLATE,2,8,BasicXform,StatisticBasedCase
