RunIndex,PhaseName,Scenario,Sequence,CaseName,Iteration,Tool,Size,MetricName,MetricValue
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,339220761
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,299671040
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,AverageMemory,458286092
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,PeakMemory,553702472
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,490982
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,299679872
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,311485822
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,299695144
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,PeakMemory,554124408
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,AverageMemory,458708000
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,527967
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,299705576
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,301311172
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,300234288
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,AverageMemory,458733716
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,PeakMemory,554150136
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,371459
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,300244872
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,328374018
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,300518288
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,PeakMemory,554689408
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,AverageMemory,459273012
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,343989
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,300529064
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Time,296874134
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,Memory,300539368
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,AverageMemory,459557280
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,PeakMemory,554973776
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,272601
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,12192680
2,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,3174155588
2,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,141058976
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,381479339
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,73148520
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,173229188
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,289389464
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,158075875
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,86823688
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,242606232
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,178962248
2,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,586207
2,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,86840512
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,222810158
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87067760
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,171179572
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,256298408
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,287062
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87073312
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,165385499
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87084824
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,213581496
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,171412364
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,233578
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87090600
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,151441004
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87363416
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,171432116
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,213603712
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,226555
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87369360
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,138879032
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87514688
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,213877560
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,171708432
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,248829
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87521016
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,134165990
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,87535416
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,214029232
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,171860084
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,869867
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,12738320
3,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,85174392154
3,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,2410292984
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,11580772094
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1329018648
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,3180896696
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1515211216
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,719359093
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1404574048
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1821306888
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1590547036
3,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,826415
3,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1404633584
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,761314325
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1405958432
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1716813516
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1984395648
3,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,546184
3,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1405975136
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,711631054
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1405988592
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1718155408
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1985737880
3,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,591505
3,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406005536
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,710852844
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406025600
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1985768040
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1718185704
3,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,539545
3,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406043112
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,708830633
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406564672
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1718223128
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1985805320
3,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,572737
3,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406582600
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,703633275
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1408702752
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1986345552
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1718762976
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,668738
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,12738464
2,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,88869756480
2,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,2474466776
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,11506123220
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1329010720
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,3290497336
2,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1561181479
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,633527139
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1404572744
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1589851300
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1818086320
2,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,1349721
2,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1404632952
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,757760109
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1405964560
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,2028920720
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1716408024
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,1075950
2,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1405981120
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,717196258
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1405981016
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1940451576
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1695486300
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,913608
2,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1405998184
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,708116477
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406024920
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1940468672
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1695503396
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,577897
2,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406042512
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,688869506
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406568648
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1940512880
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1695547660
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,597253
2,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1406586800
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Time,692596703
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,Memory,1408698872
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,PeakMemory,1985596640
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,AverageMemory,1718361672
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,193745
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,12857168
2,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,79858722888
2,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,2410484752
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,11316229820
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1369062672
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,AverageMemory,1354079676
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,PeakMemory,3371264720
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,1682730105
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1469933144
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,PeakMemory,2044739624
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,AverageMemory,1729315448
2,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,19947116
2,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477300064
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,72797
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477300944
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,AverageMemory,1516557712
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,PeakMemory,1516557712
2,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,1870167
2,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477338456
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,30907
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477339336
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,PeakMemory,1557343816
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,AverageMemory,1516596136
2,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,1549898
2,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477377360
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,33678
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477378240
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,AverageMemory,1516635008
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,PeakMemory,1557382688
2,Modification,BasicXform,11,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,1627443
2,Modification,BasicXform,11,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477417504
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,17401
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477418608
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,PeakMemory,1516675176
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,AverageMemory,1516675176
2,Modification,BasicXform,13,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,2376659
2,Modification,BasicXform,13,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477457344
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Time,16224
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,Memory,1477458224
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,PeakMemory,1516714992
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,AverageMemory,1497086708
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,232278
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,12173960
1,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,157250893
1,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,17450680
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,71618838
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,20223368
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,66342604
1,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,77080032
