Size,Tool,Iteration,MetricValue,Scenario,Sequence,RunIndex,MetricName,CaseName,PhaseName
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,55687856,BasicXform,12,2,AverageMemory,StatisticBasedCase,M2MTransformation2
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,66040264,BasicXform,12,2,PeakMemory,StatisticBasedCase,M2MTransformation2
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,271971,BasicXform,13,2,Time,StatisticBasedCase,Modification
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,24837008,BasicXform,13,2,Memory,StatisticBasedCase,Modification
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,67407464,BasicXform,14,2,Time,StatisticBasedCase,M2MTransformation2
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,24840984,BasicXform,14,2,Memory,StatisticBasedCase,M2MTransformation2
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,55894756,BasicXform,14,2,AverageMemory,StatisticBasedCase,M2MTransformation2
8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,66247088,BasicXform,14,2,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,663735,BasicXform,1,3,Time,StatisticBasedCase,EMFResourceInitialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,9526496,BasicXform,1,3,Memory,StatisticBasedCase,EMFResourceInitialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,70686672,BasicXform,2,3,Time,StatisticBasedCase,Generation
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,10653544,BasicXform,2,3,Memory,StatisticBasedCase,Generation
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,4301225,BasicXform,3,3,Time,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,9871736,BasicXform,3,3,Memory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,31109952,BasicXform,3,3,PeakMemory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,31109952,BasicXform,3,3,AverageMemory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,35777243,BasicXform,4,3,Time,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,10783024,BasicXform,4,3,Memory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,42084592,BasicXform,4,3,AverageMemory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,52822016,BasicXform,4,3,PeakMemory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,154498,BasicXform,5,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,10783384,BasicXform,5,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,25428753,BasicXform,6,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,10789088,BasicXform,6,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32259016,BasicXform,6,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32259016,BasicXform,6,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,160969,BasicXform,7,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,10789448,BasicXform,7,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,23954109,BasicXform,8,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,10796584,BasicXform,8,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,53739936,BasicXform,8,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,32265080,BasicXform,8,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,141124,BasicXform,9,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,10797072,BasicXform,9,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,26001974,BasicXform,10,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,10805808,BasicXform,10,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32272704,BasicXform,10,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32272704,BasicXform,10,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,120926,BasicXform,11,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,10806192,BasicXform,11,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,25326218,BasicXform,12,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,10812512,BasicXform,12,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,32281848,BasicXform,12,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,53756704,BasicXform,12,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,165789,BasicXform,13,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,10813160,BasicXform,13,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,26520421,BasicXform,14,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,10823720,BasicXform,14,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32289832,BasicXform,14,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32289832,BasicXform,14,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,271807,BasicXform,1,2,Time,StatisticBasedCase,EMFResourceInitialization
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9566624,BasicXform,1,2,Memory,StatisticBasedCase,EMFResourceInitialization
