Tool,MetricName,Iteration,Sequence,RunIndex,CaseName,Size,Scenario,MetricValue,PhaseName
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,1,6,5,StatisticBasedCase,2,BasicXform,496549933,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,1,6,5,StatisticBasedCase,2,BasicXform,854690840,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,2,7,5,StatisticBasedCase,2,BasicXform,190952,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,2,7,5,StatisticBasedCase,2,BasicXform,12007624,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,2,8,5,StatisticBasedCase,2,BasicXform,1375824758,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,2,8,5,StatisticBasedCase,2,BasicXform,12026792,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,2,8,5,StatisticBasedCase,2,BasicXform,866440760,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,2,8,5,StatisticBasedCase,2,BasicXform,505217373,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,9,5,StatisticBasedCase,2,BasicXform,139354,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,9,5,StatisticBasedCase,2,BasicXform,12026608,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,10,5,StatisticBasedCase,2,BasicXform,1388859083,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,10,5,StatisticBasedCase,2,BasicXform,12028704,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,3,10,5,StatisticBasedCase,2,BasicXform,508803197,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,3,10,5,StatisticBasedCase,2,BasicXform,902859712,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,11,5,StatisticBasedCase,2,BasicXform,105222,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,11,5,StatisticBasedCase,2,BasicXform,12028520,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,12,5,StatisticBasedCase,2,BasicXform,1393074160,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,12,5,StatisticBasedCase,2,BasicXform,12030792,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,4,12,5,StatisticBasedCase,2,BasicXform,513654554,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,4,12,5,StatisticBasedCase,2,BasicXform,877847888,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,13,5,StatisticBasedCase,2,BasicXform,100219,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,13,5,StatisticBasedCase,2,BasicXform,12030584,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,14,5,StatisticBasedCase,2,BasicXform,1412905486,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,14,5,StatisticBasedCase,2,BasicXform,12034064,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,5,14,5,StatisticBasedCase,2,BasicXform,519159672,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,5,14,5,StatisticBasedCase,2,BasicXform,896078968,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,1,4,StatisticBasedCase,16,BasicXform,281786,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,1,4,StatisticBasedCase,16,BasicXform,9759152,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,2,4,StatisticBasedCase,16,BasicXform,4158282362,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,2,4,StatisticBasedCase,16,BasicXform,102765888,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,3,4,StatisticBasedCase,16,BasicXform,95707324,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,3,4,StatisticBasedCase,16,BasicXform,14306960,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,1,3,4,StatisticBasedCase,16,BasicXform,68336944,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,1,3,4,StatisticBasedCase,16,BasicXform,61357604,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,4,4,StatisticBasedCase,16,BasicXform,124561058451,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,4,4,StatisticBasedCase,16,BasicXform,16910496,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,1,4,4,StatisticBasedCase,16,BasicXform,3099722256,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,1,4,4,StatisticBasedCase,16,BasicXform,1087851349,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,5,4,StatisticBasedCase,16,BasicXform,646543,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,5,4,StatisticBasedCase,16,BasicXform,16910304,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,6,4,StatisticBasedCase,16,BasicXform,126580322898,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,6,4,StatisticBasedCase,16,BasicXform,16914336,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,1,6,4,StatisticBasedCase,16,BasicXform,1132754832,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,1,6,4,StatisticBasedCase,16,BasicXform,3048412104,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,2,7,4,StatisticBasedCase,16,BasicXform,213222,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,2,7,4,StatisticBasedCase,16,BasicXform,16914112,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,2,8,4,StatisticBasedCase,16,BasicXform,123613648570,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,2,8,4,StatisticBasedCase,16,BasicXform,16917072,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,2,8,4,StatisticBasedCase,16,BasicXform,1114979639,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,2,8,4,StatisticBasedCase,16,BasicXform,3037399488,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,9,4,StatisticBasedCase,16,BasicXform,179442,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,9,4,StatisticBasedCase,16,BasicXform,16916880,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,10,4,StatisticBasedCase,16,BasicXform,125167519198,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,10,4,StatisticBasedCase,16,BasicXform,16920496,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,3,10,4,StatisticBasedCase,16,BasicXform,3033273488,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,3,10,4,StatisticBasedCase,16,BasicXform,1103634833,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,11,4,StatisticBasedCase,16,BasicXform,236429,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,11,4,StatisticBasedCase,16,BasicXform,16920296,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,12,4,StatisticBasedCase,16,BasicXform,125397493799,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,12,4,StatisticBasedCase,16,BasicXform,16923184,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,4,12,4,StatisticBasedCase,16,BasicXform,3027051040,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,4,12,4,StatisticBasedCase,16,BasicXform,1113088647,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,13,4,StatisticBasedCase,16,BasicXform,216186,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,13,4,StatisticBasedCase,16,BasicXform,16922984,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,14,4,StatisticBasedCase,16,BasicXform,124892775224,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,14,4,StatisticBasedCase,16,BasicXform,16925456,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,5,14,4,StatisticBasedCase,16,BasicXform,3022894248,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,5,14,4,StatisticBasedCase,16,BasicXform,1088645286,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,1,1,2,StatisticBasedCase,16,BasicXform,464947,EMFResourceInitialization
BATCH_OPTIMIZED-TEMPLATE,Memory,1,1,2,StatisticBasedCase,16,BasicXform,9484072,EMFResourceInitialization
BATCH_OPTIMIZED-TEMPLATE,Time,1,2,2,StatisticBasedCase,16,BasicXform,3811214801,Generation
BATCH_OPTIMIZED-TEMPLATE,Memory,1,2,2,StatisticBasedCase,16,BasicXform,99623216,Generation
BATCH_OPTIMIZED-TEMPLATE,Time,1,3,2,StatisticBasedCase,16,BasicXform,15110,Initialization
BATCH_OPTIMIZED-TEMPLATE,Memory,1,3,2,StatisticBasedCase,16,BasicXform,12223536,Initialization
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,16,BasicXform,53839800,Initialization
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,16,BasicXform,33031768,Initialization
BATCH_OPTIMIZED-TEMPLATE,Time,1,4,2,StatisticBasedCase,16,BasicXform,30559830772,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,Memory,1,4,2,StatisticBasedCase,16,BasicXform,16123632,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,16,BasicXform,989513987,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,16,BasicXform,3103790568,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,Time,1,5,2,StatisticBasedCase,16,BasicXform,374636,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,1,5,2,StatisticBasedCase,16,BasicXform,16123752,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,1,6,2,StatisticBasedCase,16,BasicXform,30344552703,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,1,6,2,StatisticBasedCase,16,BasicXform,17167672,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,16,BasicXform,3052960248,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,16,BasicXform,1075533402,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,2,7,2,StatisticBasedCase,16,BasicXform,212158,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,2,7,2,StatisticBasedCase,16,BasicXform,17167760,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,2,8,2,StatisticBasedCase,16,BasicXform,30485877523,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,2,8,2,StatisticBasedCase,16,BasicXform,18114856,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,16,BasicXform,3041773552,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,16,BasicXform,965557364,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,3,9,2,StatisticBasedCase,16,BasicXform,144204,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,3,9,2,StatisticBasedCase,16,BasicXform,18114944,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,3,10,2,StatisticBasedCase,16,BasicXform,30584735773,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,3,10,2,StatisticBasedCase,16,BasicXform,19260272,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,16,BasicXform,1091573016,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,16,BasicXform,3042434064,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,4,11,2,StatisticBasedCase,16,BasicXform,204612,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,4,11,2,StatisticBasedCase,16,BasicXform,19260384,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,4,12,2,StatisticBasedCase,16,BasicXform,30614343548,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,4,12,2,StatisticBasedCase,16,BasicXform,20211216,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,4,12,2,StatisticBasedCase,16,BasicXform,3030218328,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,4,12,2,StatisticBasedCase,16,BasicXform,1120405808,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,5,13,2,StatisticBasedCase,16,BasicXform,174750,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,5,13,2,StatisticBasedCase,16,BasicXform,20211328,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,5,14,2,StatisticBasedCase,16,BasicXform,30628417003,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,5,14,2,StatisticBasedCase,16,BasicXform,21163104,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,5,14,2,StatisticBasedCase,16,BasicXform,999088326,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,5,14,2,StatisticBasedCase,16,BasicXform,3023812832,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,1,4,StatisticBasedCase,1,BasicXform,697740,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,1,4,StatisticBasedCase,1,BasicXform,9538416,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,2,4,StatisticBasedCase,1,BasicXform,65214576,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,2,4,StatisticBasedCase,1,BasicXform,10636864,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,3,4,StatisticBasedCase,1,BasicXform,30928898,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,3,4,StatisticBasedCase,1,BasicXform,10691120,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,3,4,StatisticBasedCase,1,BasicXform,63329704,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,3,4,StatisticBasedCase,1,BasicXform,41854840,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,4,4,StatisticBasedCase,1,BasicXform,15952882,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,4,4,StatisticBasedCase,1,BasicXform,11238472,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,4,4,StatisticBasedCase,1,BasicXform,32166472,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,4,4,StatisticBasedCase,1,BasicXform,32166472,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,5,4,StatisticBasedCase,1,BasicXform,244222,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,5,4,StatisticBasedCase,1,BasicXform,11242720,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,6,4,StatisticBasedCase,1,BasicXform,15374857,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,6,4,StatisticBasedCase,1,BasicXform,11400064,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,6,4,StatisticBasedCase,1,BasicXform,32718400,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,6,4,StatisticBasedCase,1,BasicXform,32718400,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,7,4,StatisticBasedCase,1,BasicXform,245112,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,7,4,StatisticBasedCase,1,BasicXform,11402744,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,8,4,StatisticBasedCase,1,BasicXform,15272402,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,8,4,StatisticBasedCase,1,BasicXform,11551136,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,2,8,4,StatisticBasedCase,1,BasicXform,32878424,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,2,8,4,StatisticBasedCase,1,BasicXform,32878424,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,9,4,StatisticBasedCase,1,BasicXform,233435,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,9,4,StatisticBasedCase,1,BasicXform,11553624,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,10,4,StatisticBasedCase,1,BasicXform,16522153,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,10,4,StatisticBasedCase,1,BasicXform,11713816,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,3,10,4,StatisticBasedCase,1,BasicXform,33029304,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,3,10,4,StatisticBasedCase,1,BasicXform,33029304,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,11,4,StatisticBasedCase,1,BasicXform,232239,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,11,4,StatisticBasedCase,1,BasicXform,11716152,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,12,4,StatisticBasedCase,1,BasicXform,16104376,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,12,4,StatisticBasedCase,1,BasicXform,11885712,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,4,12,4,StatisticBasedCase,1,BasicXform,33191856,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,4,12,4,StatisticBasedCase,1,BasicXform,33191856,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,13,4,StatisticBasedCase,1,BasicXform,295656,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,13,4,StatisticBasedCase,1,BasicXform,11888200,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,14,4,StatisticBasedCase,1,BasicXform,16475352,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,14,4,StatisticBasedCase,1,BasicXform,12040680,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,5,14,4,StatisticBasedCase,1,BasicXform,33363880,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,5,14,4,StatisticBasedCase,1,BasicXform,33363880,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,1,2,StatisticBasedCase,64,BasicXform,270220,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,1,2,StatisticBasedCase,64,BasicXform,10284208,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,2,2,StatisticBasedCase,64,BasicXform,69011450244,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,2,2,StatisticBasedCase,64,BasicXform,1721463640,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,3,2,StatisticBasedCase,64,BasicXform,1878499586,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,3,2,StatisticBasedCase,64,BasicXform,203909296,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,64,BasicXform,273655901,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,64,BasicXform,501962024,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,4,2,StatisticBasedCase,64,BasicXform,2410273063,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,4,2,StatisticBasedCase,64,BasicXform,329904736,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,64,BasicXform,698323314,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,64,BasicXform,1167533112,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,5,2,StatisticBasedCase,64,BasicXform,2214678,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,5,2,StatisticBasedCase,64,BasicXform,329905392,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,6,2,StatisticBasedCase,64,BasicXform,1175454908,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,6,2,StatisticBasedCase,64,BasicXform,329900688,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,64,BasicXform,1103512832,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,64,BasicXform,808813034,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,7,2,StatisticBasedCase,64,BasicXform,629584,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,7,2,StatisticBasedCase,64,BasicXform,329900096,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,8,2,StatisticBasedCase,64,BasicXform,1110909029,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,8,2,StatisticBasedCase,64,BasicXform,329905376,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,64,BasicXform,1103350800,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,64,BasicXform,820980221,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,9,2,StatisticBasedCase,64,BasicXform,562279,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,9,2,StatisticBasedCase,64,BasicXform,329905808,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,10,2,StatisticBasedCase,64,BasicXform,1087906701,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,10,2,StatisticBasedCase,64,BasicXform,329918032,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,64,BasicXform,1103356264,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,64,BasicXform,833262696,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,4,11,2,StatisticBasedCase,64,BasicXform,637856,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,4,11,2,StatisticBasedCase,64,BasicXform,329918456,Modification
