MetricName,Sequence,Tool,Iteration,RunIndex,MetricValue,Scenario,CaseName,Size,PhaseName
AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,122596360,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,1871581,BasicXform,StatisticBasedCase,16,Modification
Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,80114632,BasicXform,StatisticBasedCase,16,Modification
Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,18833,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,80115504,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,122631864,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,122631864,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,1863314,BasicXform,StatisticBasedCase,16,Modification
Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,80150592,BasicXform,StatisticBasedCase,16,Modification
Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,18367,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,80151488,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,122667848,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,101409768,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,1828965,BasicXform,StatisticBasedCase,16,Modification
Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,80186040,BasicXform,StatisticBasedCase,16,Modification
Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,19801,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,80186912,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,122703272,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,122703272,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,167355,BasicXform,StatisticBasedCase,8,EMFResourceInitialization
Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,9671072,BasicXform,StatisticBasedCase,8,EMFResourceInitialization
Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,770184851,BasicXform,StatisticBasedCase,8,Generation
Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,33889288,BasicXform,StatisticBasedCase,8,Generation
Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,160902074,BasicXform,StatisticBasedCase,8,Initialization
Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,27917200,BasicXform,StatisticBasedCase,8,Initialization
AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,75196288,BasicXform,StatisticBasedCase,8,Initialization
PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,118146008,BasicXform,StatisticBasedCase,8,Initialization
Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,148511922,BasicXform,StatisticBasedCase,8,M2MTransformation1
Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,34772152,BasicXform,StatisticBasedCase,8,M2MTransformation1
PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,113817424,BasicXform,StatisticBasedCase,8,M2MTransformation1
AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,81605028,BasicXform,StatisticBasedCase,8,M2MTransformation1
Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,3459606,BasicXform,StatisticBasedCase,8,Modification
Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,35321600,BasicXform,StatisticBasedCase,8,Modification
Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,16826,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,35322472,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,56797232,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,46059952,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1775903,BasicXform,StatisticBasedCase,8,Modification
Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,35371928,BasicXform,StatisticBasedCase,8,Modification
Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,19776,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,35372800,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,46110280,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,56847560,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,1620641,BasicXform,StatisticBasedCase,8,Modification
Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,35403216,BasicXform,StatisticBasedCase,8,Modification
Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,16186,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,35404088,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,56878848,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,46141568,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,1741622,BasicXform,StatisticBasedCase,8,Modification
Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,35434504,BasicXform,StatisticBasedCase,8,Modification
Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,14810,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,35435400,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,46172880,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,56910160,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,1676657,BasicXform,StatisticBasedCase,8,Modification
Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,35465832,BasicXform,StatisticBasedCase,8,Modification
Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,17204,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,35466704,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,56941464,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,56941464,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,196332,BasicXform,StatisticBasedCase,2,EMFResourceInitialization
Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,9605312,BasicXform,StatisticBasedCase,2,EMFResourceInitialization
Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,81985525,BasicXform,StatisticBasedCase,2,Generation
Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,12204136,BasicXform,StatisticBasedCase,2,Generation
Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,55643627,BasicXform,StatisticBasedCase,2,Initialization
Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,13638560,BasicXform,StatisticBasedCase,2,Initialization
PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,95749432,BasicXform,StatisticBasedCase,2,Initialization
AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,63537140,BasicXform,StatisticBasedCase,2,Initialization
Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,46090543,BasicXform,StatisticBasedCase,2,M2MTransformation1
Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,15222080,BasicXform,StatisticBasedCase,2,M2MTransformation1
PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,45851472,BasicXform,StatisticBasedCase,2,M2MTransformation1
AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,35114032,BasicXform,StatisticBasedCase,2,M2MTransformation1
Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,2899071,BasicXform,StatisticBasedCase,2,Modification
Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,15369552,BasicXform,StatisticBasedCase,2,Modification
Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,18982,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,15370424,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,36845232,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,26107928,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,2476867,BasicXform,StatisticBasedCase,2,Modification
Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15400416,BasicXform,StatisticBasedCase,2,Modification
Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,14175,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15401288,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36876096,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36876096,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,2139633,BasicXform,StatisticBasedCase,2,Modification
Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,15424536,BasicXform,StatisticBasedCase,2,Modification
Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,25179,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,15425408,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,36900216,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,36900216,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,2576859,BasicXform,StatisticBasedCase,2,Modification
Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,15449872,BasicXform,StatisticBasedCase,2,Modification
Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,44311,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,15450768,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,58400432,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,36925576,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,3829454,BasicXform,StatisticBasedCase,2,Modification
Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,15474080,BasicXform,StatisticBasedCase,2,Modification
Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,25870,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,15474952,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,36949760,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,36949760,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,160006,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,9518904,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,58064680,BasicXform,StatisticBasedCase,1,Generation
Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,10762784,BasicXform,StatisticBasedCase,1,Generation
Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,49661599,BasicXform,StatisticBasedCase,1,Initialization
Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12221064,BasicXform,StatisticBasedCase,1,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,95523360,BasicXform,StatisticBasedCase,1,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,74048520,BasicXform,StatisticBasedCase,1,Initialization
Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,21780344,BasicXform,StatisticBasedCase,1,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12694792,BasicXform,StatisticBasedCase,1,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,33696496,BasicXform,StatisticBasedCase,1,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,33696496,BasicXform,StatisticBasedCase,1,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,227167,BasicXform,StatisticBasedCase,1,Modification
Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12695152,BasicXform,StatisticBasedCase,1,Modification
Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,22151310,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12702704,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,34170784,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,34170784,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,149745,BasicXform,StatisticBasedCase,1,Modification
Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,12703064,BasicXform,StatisticBasedCase,1,Modification
Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,22487966,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,12709168,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,55653552,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,34178696,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,143839,BasicXform,StatisticBasedCase,1,Modification
Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,12709656,BasicXform,StatisticBasedCase,1,Modification
Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,23173414,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,12719152,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,34185288,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,34185288,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,150182,BasicXform,StatisticBasedCase,1,Modification
Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,12719336,BasicXform,StatisticBasedCase,1,Modification
Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,21952040,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,12726680,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,34194992,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,34194992,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,146497,BasicXform,StatisticBasedCase,1,Modification
Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,12727328,BasicXform,StatisticBasedCase,1,Modification
Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,22729594,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,12734144,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,34202960,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,34202960,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,527640,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,9649752,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,3147380221,BasicXform,StatisticBasedCase,16,Generation
Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,101334512,BasicXform,StatisticBasedCase,16,Generation
Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,373837535,BasicXform,StatisticBasedCase,16,Initialization
Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,53695040,BasicXform,StatisticBasedCase,16,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,130463796,BasicXform,StatisticBasedCase,16,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,206029024,BasicXform,StatisticBasedCase,16,Initialization
Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,142391723,BasicXform,StatisticBasedCase,16,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,65138296,BasicXform,StatisticBasedCase,16,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,117474856,BasicXform,StatisticBasedCase,16,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,138734584,BasicXform,StatisticBasedCase,16,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,398829,BasicXform,StatisticBasedCase,16,Modification
Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,65151168,BasicXform,StatisticBasedCase,16,Modification
Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,150943677,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,65359440,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,128931172,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,193140608,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,342629,BasicXform,StatisticBasedCase,16,Modification
Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,65362672,BasicXform,StatisticBasedCase,16,Modification
Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,139096421,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,65368000,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,150402416,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,129142676,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,276185,BasicXform,StatisticBasedCase,16,Modification
Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,65371440,BasicXform,StatisticBasedCase,16,Modification
Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,130125510,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,65644392,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,150411240,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,129151472,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,314536,BasicXform,StatisticBasedCase,16,Modification
Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,65646952,BasicXform,StatisticBasedCase,16,Modification
Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,130233408,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,65789776,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,129426984,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,193636424,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,407411,BasicXform,StatisticBasedCase,16,Modification
Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,65793624,BasicXform,StatisticBasedCase,16,Modification
Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,161819754,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,65805736,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,150833560,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,129573724,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,213217,BasicXform,StatisticBasedCase,2,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,9519176,BasicXform,StatisticBasedCase,2,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,95431497,BasicXform,StatisticBasedCase,2,Generation
Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,11606104,BasicXform,StatisticBasedCase,2,Generation
Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,64269055,BasicXform,StatisticBasedCase,2,Initialization
Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,12128216,BasicXform,StatisticBasedCase,2,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,95656776,BasicXform,StatisticBasedCase,2,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,74181920,BasicXform,StatisticBasedCase,2,Initialization
Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,43924313,BasicXform,StatisticBasedCase,2,M2MTransformation1
