Size,RunIndex,Tool,PhaseName,MetricName,Sequence,MetricValue,Scenario,Iteration,CaseName
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,10,116417,ToolChainPerformance,2,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,10,596132976,ToolChainPerformance,2,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,11,7400853147,ToolChainPerformance,2,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,11,621056064,ToolChainPerformance,2,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,12,3110718768,ToolChainPerformance,2,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,12,1450057952,ToolChainPerformance,2,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,116511,ToolChainPerformance,3,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,1450057952,ToolChainPerformance,3,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,7450306872,ToolChainPerformance,3,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,676896936,ToolChainPerformance,3,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,15,2471724830,ToolChainPerformance,3,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,15,1423266592,ToolChainPerformance,3,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,16,116284,ToolChainPerformance,4,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,16,1423266592,ToolChainPerformance,4,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,17,7458806685,ToolChainPerformance,4,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,17,355993984,ToolChainPerformance,4,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,18,6276961971,ToolChainPerformance,4,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,18,1112520696,ToolChainPerformance,4,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,19,116530,ToolChainPerformance,5,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,19,1112520696,ToolChainPerformance,5,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,20,7466876670,ToolChainPerformance,5,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,20,1648413808,ToolChainPerformance,5,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,21,2206067932,ToolChainPerformance,5,StatisticBasedCase
8,5,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,21,994995952,ToolChainPerformance,5,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,EMFResourceInitialization,Time,1,244156,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,EMFResourceInitialization,Memory,1,53747504,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Generation,Time,2,259639971,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Generation,Memory,2,93280528,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Initialization,Time,3,33899,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation1,Time,4,2738386240,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation1,Memory,4,278257120,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation1,Time,5,631045721,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation1,Memory,5,437568888,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,EmptyChangeMonitorInitialization,Time,6,373,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,EmptyChangeMonitorInitialization,Memory,6,437568888,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Time,7,61943,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Memory,7,437568888,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Time,8,2756914684,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Memory,8,805623328,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Time,9,641646166,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Memory,9,952501792,ToolChainPerformance,1,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Time,10,72442,ToolChainPerformance,2,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Memory,10,952501792,ToolChainPerformance,2,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Time,11,2742841807,ToolChainPerformance,2,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Memory,11,176754952,ToolChainPerformance,2,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Time,12,629589227,ToolChainPerformance,2,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Memory,12,341987592,ToolChainPerformance,2,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Time,13,81521,ToolChainPerformance,3,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Memory,13,341987592,ToolChainPerformance,3,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Time,14,2973304531,ToolChainPerformance,3,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Memory,14,341811424,ToolChainPerformance,3,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Time,15,641358705,ToolChainPerformance,3,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Memory,15,505006464,ToolChainPerformance,3,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Time,16,57547,ToolChainPerformance,4,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Memory,16,505006464,ToolChainPerformance,4,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Time,17,3007171049,ToolChainPerformance,4,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Memory,17,499755000,ToolChainPerformance,4,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Time,18,625049490,ToolChainPerformance,4,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Memory,18,658401624,ToolChainPerformance,4,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Time,19,60630,ToolChainPerformance,5,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,Modification,Memory,19,658401624,ToolChainPerformance,5,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Time,20,3017996511,ToolChainPerformance,5,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2MTransformation2,Memory,20,687121952,ToolChainPerformance,5,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Time,21,627931007,ToolChainPerformance,5,StatisticBasedCase
2,5,BATCH_SIMPLE-TEMPLATE,M2TTransformation2,Memory,21,844992344,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,EMFResourceInitialization,Time,1,400328,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,EMFResourceInitialization,Memory,1,58653144,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Generation,Time,2,421180154,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Generation,Memory,2,166445072,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Initialization,Time,3,169347,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation1,Time,4,13432313236,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation1,Memory,4,917581344,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation1,Time,5,1223189974,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation1,Memory,5,1236469056,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,EmptyChangeMonitorInitialization,Time,6,276,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,EmptyChangeMonitorInitialization,Memory,6,1236469056,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Time,7,174609,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Memory,7,1236469056,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Time,8,14241826239,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Memory,8,1016058552,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Time,9,1258610037,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Memory,9,1332399464,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Time,10,107583,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Memory,10,1332399464,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Time,11,14259715693,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Memory,11,1183556080,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Time,12,1210173277,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Memory,12,126228928,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Time,13,111281,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Memory,13,126228928,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Time,14,14545196470,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Memory,14,1458880352,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Time,15,1149626083,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Memory,15,407970808,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Time,16,132202,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Memory,16,407970808,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Time,17,14814042768,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Memory,17,615753496,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Time,18,1116752058,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Memory,18,962230680,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Time,19,100426,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,Modification,Memory,19,962230680,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Time,20,15079978315,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2MTransformation2,Memory,20,1281025128,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Time,21,1116510615,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,M2TTransformation2,Memory,21,219511264,ToolChainPerformance,5,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,EMFResourceInitialization,Time,1,663826,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,EMFResourceInitialization,Memory,1,51294072,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Generation,Time,2,428871507,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Generation,Memory,2,158720896,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Initialization,Time,3,106168590,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation1,Time,4,214436182,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation1,Memory,4,223177176,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation1,Time,5,1489141862,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation1,Memory,5,566943816,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,ChangeMonitorInitialization,Time,6,32142172,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,ChangeMonitorInitialization,Memory,6,566943816,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Time,7,4067837,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Memory,7,566943816,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Time,8,1935,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Memory,8,566943816,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Time,9,11430964,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Memory,9,588429152,ToolChainPerformance,1,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Time,10,3115073,ToolChainPerformance,2,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Memory,10,588429152,ToolChainPerformance,2,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Time,11,1629,ToolChainPerformance,2,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Memory,11,588429152,ToolChainPerformance,2,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Time,12,19924244,ToolChainPerformance,2,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Memory,12,588429152,ToolChainPerformance,2,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Time,13,3229342,ToolChainPerformance,3,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Memory,13,588429152,ToolChainPerformance,3,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Time,14,1650,ToolChainPerformance,3,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Memory,14,588429152,ToolChainPerformance,3,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Time,15,28135924,ToolChainPerformance,3,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Memory,15,588429152,ToolChainPerformance,3,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Time,16,3309409,ToolChainPerformance,4,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Memory,16,588429152,ToolChainPerformance,4,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Time,17,1953,ToolChainPerformance,4,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Memory,17,588429152,ToolChainPerformance,4,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Time,18,39376229,ToolChainPerformance,4,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Memory,18,588429152,ToolChainPerformance,4,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Time,19,3360851,ToolChainPerformance,5,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,Modification,Memory,19,588429152,ToolChainPerformance,5,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Time,20,1990,ToolChainPerformance,5,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2MTransformation2,Memory,20,588429152,ToolChainPerformance,5,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Time,21,45082903,ToolChainPerformance,5,StatisticBasedCase
4,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,M2TTransformation2,Memory,21,609914496,ToolChainPerformance,5,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,EMFResourceInitialization,Time,1,393644,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,EMFResourceInitialization,Memory,1,41895416,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Generation,Time,2,1605632961,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Generation,Memory,2,818264968,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Initialization,Time,3,372859472,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation1,Time,4,342867161,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation1,Memory,4,171198688,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation1,Time,5,5892373708,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation1,Memory,5,892179552,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,ChangeMonitorInitialization,Time,6,119494024,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,ChangeMonitorInitialization,Memory,6,953946888,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,7,612988,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,7,953946888,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,8,93217267,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,8,1019334648,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,9,36619862,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,9,1034816296,ToolChainPerformance,1,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,10,519686,ToolChainPerformance,2,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,10,1034816296,ToolChainPerformance,2,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,11,87161173,ToolChainPerformance,2,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,11,1074419776,ToolChainPerformance,2,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,12,42240635,ToolChainPerformance,2,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,12,1074419776,ToolChainPerformance,2,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,13,472096,ToolChainPerformance,3,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,13,1074419776,ToolChainPerformance,3,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,14,77570236,ToolChainPerformance,3,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,14,1114023264,ToolChainPerformance,3,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,15,53220936,ToolChainPerformance,3,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,15,1119174320,ToolChainPerformance,3,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,16,473893,ToolChainPerformance,4,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,16,1119174320,ToolChainPerformance,4,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,17,76991058,ToolChainPerformance,4,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,17,1158777824,ToolChainPerformance,4,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,18,53556684,ToolChainPerformance,4,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,18,1158777824,ToolChainPerformance,4,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,19,428210,ToolChainPerformance,5,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,19,1158777824,ToolChainPerformance,5,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,20,77689115,ToolChainPerformance,5,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,20,1198381312,ToolChainPerformance,5,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,21,61688680,ToolChainPerformance,5,StatisticBasedCase
16,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,21,1198381312,ToolChainPerformance,5,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Time,1,950935,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Memory,1,53308656,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,Generation,Time,2,13346315185,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,Generation,Memory,2,3269025016,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,Initialization,Time,3,1167404690,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Time,4,380906516,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Memory,4,1535052296,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Time,5,13663406787,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Memory,5,3470580672,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_TRANSFORMATION-JDT,EmptyChangeMonitorInitialization,Time,6,441,ToolChainPerformance,1,StatisticBasedCase
