RunIndex,MetricValue,PhaseName,Sequence,MetricName,Iteration,Tool,Scenario,Size,CaseName
3,97134567,M2MTransformation2,10,Time,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,9716888,M2MTransformation2,10,Memory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,267357320,M2MTransformation2,10,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,149244048,M2MTransformation2,10,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,53779,Modification,11,Time,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,9717000,Modification,11,Memory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,98185785,M2MTransformation2,12,Time,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,9795352,M2MTransformation2,12,Memory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,267419664,M2MTransformation2,12,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,149306160,M2MTransformation2,12,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,123041,Modification,13,Time,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,9795440,Modification,13,Memory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,99407006,M2MTransformation2,14,Time,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,9861224,M2MTransformation2,14,Memory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,160122612,M2MTransformation2,14,AverageMemory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
3,288974152,M2MTransformation2,14,PeakMemory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,StatisticBasedCase
2,438655,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,9715536,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,14645197256,Generation,2,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,385731736,Generation,2,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,1875412092,Initialization,3,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,187137992,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,776095864,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,428091488,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,305434278,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,202838952,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,313080136,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,376050952,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,923636,Modification,5,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,202846312,Modification,5,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,315153147,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,203254736,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,328788528,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,391759232,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,489216,Modification,7,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,203273160,Modification,7,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,314733582,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,203279864,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,329215420,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,392186168,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,435258,Modification,9,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,203284984,Modification,9,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,300745564,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,203817376,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,329227304,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,392198112,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,430220,Modification,11,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,203823048,Modification,11,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,285717126,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,204095264,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,392736184,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,329765384,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,481896,Modification,13,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,204100984,Modification,13,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,280488429,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,204103240,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,330043228,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,393013960,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,32,StatisticBasedCase
2,323219,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,9479872,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,337122592,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,16069664,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,67332297,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,13406280,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,85135128,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,52922840,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,109296911,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15563464,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,56356592,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,45619152,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,152423,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15563856,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,97751678,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15573280,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,47776900,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,79989168,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,228535,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15573792,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,90632082,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15578432,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,47786836,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,58524248,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,259577,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15578800,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,95031150,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15595840,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,47791856,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,80004136,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,196051,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15596288,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,84883532,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15615624,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,58546832,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,47809388,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,158275,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15615992,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,85311327,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15624720,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,80041328,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
2,58566476,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,4,StatisticBasedCase
3,358178,EMFResourceInitialization,1,Time,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,9569224,EMFResourceInitialization,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,14699418421,Generation,2,Time,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,385547448,Generation,2,Memory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,12471,Initialization,3,Time,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,17453856,Initialization,3,Memory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,80379064,Initialization,3,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,80379064,Initialization,3,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,127598772431,M2MTransformation1,4,Time,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,26200776,M2MTransformation1,4,Memory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,3332719944,M2MTransformation1,4,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,1118941980,M2MTransformation1,4,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,452124,Modification,5,Time,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,26200896,Modification,5,Memory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,128732144333,M2MTransformation2,6,Time,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,28292568,M2MTransformation2,6,Memory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,1036745401,M2MTransformation2,6,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,2740891112,M2MTransformation2,6,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,368458,Modification,7,Time,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,28291704,Modification,7,Memory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,129611874415,M2MTransformation2,8,Time,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,30187096,M2MTransformation2,8,Memory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,1007220779,M2MTransformation2,8,AverageMemory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,2717463792,M2MTransformation2,8,PeakMemory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,315101,Modification,9,Time,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,30187184,Modification,9,Memory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,129875850352,M2MTransformation2,10,Time,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,32477472,M2MTransformation2,10,Memory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,2697535832,M2MTransformation2,10,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,894191628,M2MTransformation2,10,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,334394,Modification,11,Time,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,32477584,Modification,11,Memory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,129244090716,M2MTransformation2,12,Time,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,34376768,M2MTransformation2,12,Memory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,2681730080,M2MTransformation2,12,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,1064436306,M2MTransformation2,12,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,322692,Modification,13,Time,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,34376880,Modification,13,Memory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,130152621024,M2MTransformation2,14,Time,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,36276808,M2MTransformation2,14,Memory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,1086230480,M2MTransformation2,14,AverageMemory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
3,2668973864,M2MTransformation2,14,PeakMemory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32,StatisticBasedCase
2,271275,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,9398424,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,266849503,Generation,2,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,16056000,Generation,2,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,53948587,Initialization,3,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,13594304,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,42102424,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,52839848,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,48371116,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15078232,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,35069736,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,35069736,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,199504,Modification,5,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15080784,Modification,5,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,45059394,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15143984,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,36556416,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,36556416,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,204333,Modification,7,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15147064,Modification,7,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,43843136,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15151576,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,58097552,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,36622696,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,289387,Modification,9,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15152808,Modification,9,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,42382197,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15158072,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,36628440,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,58103296,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,545286,Modification,11,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15159592,Modification,11,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,49496887,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15295912,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,58110104,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,36635248,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,255845,Modification,13,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15297520,Modification,13,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,42890127,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,15305288,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,36773152,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
2,36773152,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,4,StatisticBasedCase
1,411106,EMFResourceInitialization,1,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,9854720,EMFResourceInitialization,1,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,15460327088,Generation,2,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,402714008,Generation,2,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,2012762141,Initialization,3,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,203206904,Initialization,3,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,529594070,Initialization,3,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,837688064,Initialization,3,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,602536522,M2MTransformation1,4,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,225437912,M2MTransformation1,4,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,476775152,M2MTransformation1,4,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,371570032,M2MTransformation1,4,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,7762697,Modification,5,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,226213800,Modification,5,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,39406,M2MTransformation2,6,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,226214680,M2MTransformation2,6,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
1,321584264,M2MTransformation2,6,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32,StatisticBasedCase
