PhaseName,MetricName,Size,MetricValue,Sequence,Scenario,RunIndex,Tool,Iteration,CaseName
Modification,Time,16,364170,7,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Memory,16,28208096,7,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,16,328010545,8,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,16,28215600,8,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,16,328780272,8,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,16,199963848,8,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Time,16,353349,9,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Memory,16,28216368,9,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,16,269987158,10,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,16,28223272,10,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,16,199972084,10,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,16,328788472,10,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Time,16,334094,11,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Memory,16,28224104,11,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,16,263350278,12,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,16,28231416,12,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,16,328796248,12,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,16,199979852,12,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Time,16,246272,13,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
Modification,Memory,16,28232184,13,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,16,263560066,14,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,16,28239064,14,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,16,199987940,14,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,16,371775032,14,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,1,181694,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,1,10971104,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Time,1,174317863,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Memory,1,12631304,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Time,1,19923,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,1,11086560,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,1,21829640,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,1,32572520,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,1,166626991,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,1,11276784,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,1,311883920,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,1,172228168,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,1,94049,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Memory,1,11277168,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,1,112375419,6,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,1,11336560,6,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,1,172419284,6,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,1,312075520,6,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,1,52954,7,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Memory,1,11336944,7,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,1,113503882,8,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,1,11400920,8,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,1,183221024,8,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,1,333619224,8,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Time,1,50547,9,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Memory,1,11401304,9,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,1,113447112,10,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,1,11461232,10,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,1,333685176,10,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,1,183286180,10,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Time,1,51022,11,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Memory,1,11461640,11,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,1,113947524,12,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,1,11538272,12,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,1,333744384,12,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,1,183345964,12,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Time,1,88303,13,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
Modification,Memory,1,11538656,13,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,1,115281084,14,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,1,11602576,14,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,1,183423616,14,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,1,333822696,14,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,8,1035588,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,8,11202256,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Time,8,981865699,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Memory,8,57256656,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Time,8,200099785,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,8,15881720,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,8,55258008,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,8,76743360,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,8,329750073,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,8,18910984,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,8,166279640,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,8,101823612,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,8,267564,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Memory,8,18911016,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,8,203391976,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,8,18940512,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104852948,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169309000,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,8,181755,7,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Memory,8,18941280,7,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,8,169552879,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,8,18956360,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104883172,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169339184,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Time,8,171481,9,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Memory,8,18957128,9,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,8,162783031,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,8,18964352,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169355192,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104899100,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Time,8,163434,11,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Memory,8,18965144,11,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,8,157131091,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,8,18972160,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104907292,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,8,190848880,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Time,8,165236,13,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
Modification,Memory,8,18972952,13,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,8,160611043,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,8,18980384,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104914960,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169371088,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,4,237855,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,4,11158008,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Time,4,397022579,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Memory,4,23616792,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Time,4,132844350,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,4,14237368,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,4,76104840,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,4,43876820,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,4,204555760,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,4,15650848,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,4,67951256,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,4,100179280,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,168079,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Memory,4,15650824,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,4,116490158,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,4,15664128,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,4,69364840,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,4,101592976,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,123190,7,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Memory,4,15664888,7,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,4,98469056,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,4,15672056,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,4,69378812,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,4,101606856,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Time,4,131670,9,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Memory,4,15672808,9,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,4,89268567,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,4,15679648,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,4,101614944,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,4,69386816,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Time,4,104731,11,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Memory,4,15680424,11,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,4,86449683,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,4,15687552,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,4,69394348,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,4,101622368,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Time,4,104399,13,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
Modification,Memory,4,15688328,13,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,4,86005322,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,4,15699272,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,4,69402252,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,4,101630296,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,4,482946,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,4,11122416,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Time,4,455112015,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Memory,4,22595176,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Time,4,125066099,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,4,18042680,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,4,54571248,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,4,33085904,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,4,107031205,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,4,21482720,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,4,50271224,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,4,61013904,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,264714,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Memory,4,21488200,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,4,87972069,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,4,21512448,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,4,53716776,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,4,64459472,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,241689,7,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Memory,4,21516560,7,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,4,80009168,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,4,21531872,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,4,64487832,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,4,53745136,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Time,4,169024,9,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Memory,4,21537136,9,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,4,54439119,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,4,21551312,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,4,64508408,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,4,53765712,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Time,4,179915,11,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Memory,4,21556888,11,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
