Size,Tool,PhaseName,MetricName,Sequence,RunIndex,CaseName,MetricValue,Iteration,Scenario
64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,18838,5,BasicXform
64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,1827778696,5,BasicXform
64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,1854201544,5,BasicXform
64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,1854201544,5,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,247064,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11317592,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,288774561,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,22494016,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,96743280,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,21637952,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,65488212,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,108437944,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,109185557,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,26244624,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,96800568,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,64588276,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,3462986,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,26663368,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,24222,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,26664208,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,37401712,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,48139016,1,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,1838156,2,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,26695784,2,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,20271,2,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,26696624,2,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,37434128,2,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,48171432,2,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,1400504,3,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,26728760,3,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,19185,3,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,26729600,3,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,48204408,3,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,37467104,3,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,1603152,4,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,26761936,4,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,17796,4,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,26763600,4,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,48237608,4,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,37500304,4,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,1472336,5,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,26797016,5,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,14728,5,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,26798656,5,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,1,StatisticBasedCase,48272664,5,BasicXform
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,37535360,5,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,305355,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11288352,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,804628945,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,31642776,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,93507449,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,16152488,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,55303500,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,76778336,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,248221984,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,19128480,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,102052476,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,166477032,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,222465,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,19128880,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,176645515,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,19145760,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,105029068,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,169453656,1,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,262233,2,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,19145936,2,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,183423223,2,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,19155064,2,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,190945544,2,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,105046112,2,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,171701,3,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,19155240,3,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,162284362,3,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,19162632,3,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,105055572,3,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,169480304,3,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,209919,4,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,19162832,4,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,152020852,4,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,19170712,4,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,105063152,4,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,169487848,4,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,140010,5,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,19170912,5,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,136003860,5,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,19180552,5,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,105072104,5,BasicXform
8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,14,1,StatisticBasedCase,169496656,5,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Time,1,2,StatisticBasedCase,339115,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Memory,1,2,StatisticBasedCase,11560136,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Time,2,2,StatisticBasedCase,20142680416,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Memory,2,2,StatisticBasedCase,755862104,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Time,3,2,StatisticBasedCase,478449547,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Memory,3,2,StatisticBasedCase,50278400,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,PeakMemory,3,2,StatisticBasedCase,263132832,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,AverageMemory,3,2,StatisticBasedCase,169426760,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Time,4,2,StatisticBasedCase,676163759,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Memory,4,2,StatisticBasedCase,65204984,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,PeakMemory,4,2,StatisticBasedCase,651493184,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,AverageMemory,4,2,StatisticBasedCase,380946340,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,5,2,StatisticBasedCase,464588,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,5,2,StatisticBasedCase,65203360,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,6,2,StatisticBasedCase,650232276,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,6,2,StatisticBasedCase,65215624,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,416878892,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,6,2,StatisticBasedCase,769037344,1,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,381366,2,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,65215784,2,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,631201278,2,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,65222928,2,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,8,2,StatisticBasedCase,416891296,2,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,8,2,StatisticBasedCase,704625200,2,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,9,2,StatisticBasedCase,252410,3,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,9,2,StatisticBasedCase,65223088,3,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,10,2,StatisticBasedCase,560260544,3,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,10,2,StatisticBasedCase,65230560,3,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,10,2,StatisticBasedCase,769057048,3,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,10,2,StatisticBasedCase,416898608,3,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,11,2,StatisticBasedCase,267442,4,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,11,2,StatisticBasedCase,65230744,4,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,12,2,StatisticBasedCase,552505843,4,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,12,2,StatisticBasedCase,65237976,4,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,12,2,StatisticBasedCase,416906312,4,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,12,2,StatisticBasedCase,704640248,4,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,13,2,StatisticBasedCase,275876,5,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,13,2,StatisticBasedCase,65238160,5,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,551265193,5,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,65245104,5,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,704647592,5,BasicXform
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,416913680,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,141069,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11097944,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,293031945,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,23488736,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,14210,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,11591792,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,33066392,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,22328792,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,2072419522,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,12413880,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,1086250368,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,342389752,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,231986,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,12414000,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,2040995021,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,12655240,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,855497655,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,1441205688,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,121805,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,12655360,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,2055339349,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,12910112,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,1443656840,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,857985540,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,73618,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,12910272,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,2047425355,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,13142776,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,1444526072,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,878562501,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,71909,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,13142920,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,2378103044,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,13435032,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,573840816,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,1444873496,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,62803,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,13435152,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,2075799606,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,13671776,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,14,1,StatisticBasedCase,1445067336,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,865089957,5,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,224133,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11224496,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,110909310,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,15478680,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,54457915,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,13934048,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,75890392,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,54415556,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,46721268,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,14653264,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,46146908,1,BasicXform
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,56884336,1,BasicXform
