MetricValue,CaseName,RunIndex,PhaseName,Sequence,MetricName,Scenario,Iteration,Tool,Size
191163,StatisticBasedCase,1,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18695584,StatisticBasedCase,1,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
396286340,StatisticBasedCase,1,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18704656,StatisticBasedCase,1,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
170011,StatisticBasedCase,1,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18705488,StatisticBasedCase,1,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
392457731,StatisticBasedCase,1,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18716488,StatisticBasedCase,1,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
173989,StatisticBasedCase,1,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18717344,StatisticBasedCase,1,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
394721645,StatisticBasedCase,1,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18726616,StatisticBasedCase,1,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
171045,StatisticBasedCase,1,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18727472,StatisticBasedCase,1,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
476703759,StatisticBasedCase,1,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18736328,StatisticBasedCase,1,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
968917,StatisticBasedCase,5,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
11677808,StatisticBasedCase,5,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
14186802474,StatisticBasedCase,5,Generation,2,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
794663416,StatisticBasedCase,5,Generation,2,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
1565734647,StatisticBasedCase,5,Initialization,3,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
2998737104,StatisticBasedCase,5,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924068496,StatisticBasedCase,5,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
1830813,StatisticBasedCase,5,Modification,5,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924205224,StatisticBasedCase,5,Modification,5,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
2287,StatisticBasedCase,5,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924205496,StatisticBasedCase,5,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
2337899,StatisticBasedCase,5,Modification,7,Time,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924758456,StatisticBasedCase,5,Modification,7,Memory,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
2393,StatisticBasedCase,5,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924758696,StatisticBasedCase,5,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
1694206,StatisticBasedCase,5,Modification,9,Time,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924867216,StatisticBasedCase,5,Modification,9,Memory,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
2606,StatisticBasedCase,5,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924867488,StatisticBasedCase,5,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
1697430,StatisticBasedCase,5,Modification,11,Time,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924977688,StatisticBasedCase,5,Modification,11,Memory,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
4225,StatisticBasedCase,5,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
924977984,StatisticBasedCase,5,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
1846245,StatisticBasedCase,5,Modification,13,Time,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
925089336,StatisticBasedCase,5,Modification,13,Memory,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
2323,StatisticBasedCase,5,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
925089608,StatisticBasedCase,5,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,32
307746,StatisticBasedCase,1,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
11051464,StatisticBasedCase,1,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
104085795,StatisticBasedCase,1,Generation,2,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13146296,StatisticBasedCase,1,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
36709817,StatisticBasedCase,1,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
47809066,StatisticBasedCase,1,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13745208,StatisticBasedCase,1,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
436392,StatisticBasedCase,1,Modification,5,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13760528,StatisticBasedCase,1,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
41623553,StatisticBasedCase,1,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13774528,StatisticBasedCase,1,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
317658,StatisticBasedCase,1,Modification,7,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13789088,StatisticBasedCase,1,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
37830138,StatisticBasedCase,1,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13802864,StatisticBasedCase,1,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
307690,StatisticBasedCase,1,Modification,9,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13819536,StatisticBasedCase,1,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
31447577,StatisticBasedCase,1,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13834776,StatisticBasedCase,1,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
281382,StatisticBasedCase,1,Modification,11,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13851728,StatisticBasedCase,1,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
30596604,StatisticBasedCase,1,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13865384,StatisticBasedCase,1,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
292959,StatisticBasedCase,1,Modification,13,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13884872,StatisticBasedCase,1,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
30228153,StatisticBasedCase,1,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13900992,StatisticBasedCase,1,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
988877,StatisticBasedCase,3,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
11864400,StatisticBasedCase,3,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
90837029656,StatisticBasedCase,3,Generation,2,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
3449295808,StatisticBasedCase,3,Generation,2,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
11174303915,StatisticBasedCase,3,Initialization,3,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
3029577071,StatisticBasedCase,3,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1921067456,StatisticBasedCase,3,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1840535,StatisticBasedCase,3,Modification,5,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1921157984,StatisticBasedCase,3,Modification,5,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
114127983,StatisticBasedCase,3,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1925553512,StatisticBasedCase,3,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1429295,StatisticBasedCase,3,Modification,7,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1925586120,StatisticBasedCase,3,Modification,7,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
218246451,StatisticBasedCase,3,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1926519320,StatisticBasedCase,3,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1375090,StatisticBasedCase,3,Modification,9,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1926552040,StatisticBasedCase,3,Modification,9,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
116170141,StatisticBasedCase,3,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1926590616,StatisticBasedCase,3,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1381052,StatisticBasedCase,3,Modification,11,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1926623520,StatisticBasedCase,3,Modification,11,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
119088269,StatisticBasedCase,3,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1926663008,StatisticBasedCase,3,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1477244,StatisticBasedCase,3,Modification,13,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1926696040,StatisticBasedCase,3,Modification,13,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
120348615,StatisticBasedCase,3,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1926734648,StatisticBasedCase,3,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
253402,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
11416640,StatisticBasedCase,2,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
14559249830,StatisticBasedCase,2,Generation,2,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
793148784,StatisticBasedCase,2,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
544993312,StatisticBasedCase,2,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
218712445,StatisticBasedCase,2,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185227232,StatisticBasedCase,2,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
602649,StatisticBasedCase,2,Modification,5,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185240856,StatisticBasedCase,2,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
314072823,StatisticBasedCase,2,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185290040,StatisticBasedCase,2,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
528687,StatisticBasedCase,2,Modification,7,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185301696,StatisticBasedCase,2,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
316725581,StatisticBasedCase,2,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185313960,StatisticBasedCase,2,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
527610,StatisticBasedCase,2,Modification,9,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185325744,StatisticBasedCase,2,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
422379225,StatisticBasedCase,2,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185338664,StatisticBasedCase,2,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
624508,StatisticBasedCase,2,Modification,11,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185350344,StatisticBasedCase,2,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
314861619,StatisticBasedCase,2,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185363040,StatisticBasedCase,2,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
517690,StatisticBasedCase,2,Modification,13,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185374720,StatisticBasedCase,2,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
317177601,StatisticBasedCase,2,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
185387152,StatisticBasedCase,2,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
482845,StatisticBasedCase,3,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
11497032,StatisticBasedCase,3,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
13136900079,StatisticBasedCase,3,Generation,2,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
793217024,StatisticBasedCase,3,Generation,2,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
1616626432,StatisticBasedCase,3,Initialization,3,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
497812538,StatisticBasedCase,3,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
432029200,StatisticBasedCase,3,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
852416,StatisticBasedCase,3,Modification,5,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
432076704,StatisticBasedCase,3,Modification,5,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
55763067,StatisticBasedCase,3,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434208008,StatisticBasedCase,3,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
1069608,StatisticBasedCase,3,Modification,7,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434226208,StatisticBasedCase,3,Modification,7,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
46105364,StatisticBasedCase,3,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434703984,StatisticBasedCase,3,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
780379,StatisticBasedCase,3,Modification,9,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434722360,StatisticBasedCase,3,Modification,9,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
46266107,StatisticBasedCase,3,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434754248,StatisticBasedCase,3,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
809168,StatisticBasedCase,3,Modification,11,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434772808,StatisticBasedCase,3,Modification,11,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
49617436,StatisticBasedCase,3,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434805200,StatisticBasedCase,3,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
797211,StatisticBasedCase,3,Modification,13,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434823920,StatisticBasedCase,3,Modification,13,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
46288828,StatisticBasedCase,3,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
434855784,StatisticBasedCase,3,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
296307,StatisticBasedCase,3,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
11490440,StatisticBasedCase,3,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
2947529283,StatisticBasedCase,3,Generation,2,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
203089976,StatisticBasedCase,3,Generation,2,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
366929472,StatisticBasedCase,3,Initialization,3,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
1097339961,StatisticBasedCase,3,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
378440888,StatisticBasedCase,3,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
1679243,StatisticBasedCase,3,Modification,5,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
378636736,StatisticBasedCase,3,Modification,5,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
2369,StatisticBasedCase,3,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
378637008,StatisticBasedCase,3,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
3188124,StatisticBasedCase,3,Modification,7,Time,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
378968152,StatisticBasedCase,3,Modification,7,Memory,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
2686,StatisticBasedCase,3,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
378968424,StatisticBasedCase,3,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
1417334,StatisticBasedCase,3,Modification,9,Time,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
379077304,StatisticBasedCase,3,Modification,9,Memory,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
2699,StatisticBasedCase,3,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
379077576,StatisticBasedCase,3,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
1360651,StatisticBasedCase,3,Modification,11,Time,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
379188528,StatisticBasedCase,3,Modification,11,Memory,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
2525,StatisticBasedCase,3,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
379188824,StatisticBasedCase,3,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
1396728,StatisticBasedCase,3,Modification,13,Time,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
379301272,StatisticBasedCase,3,Modification,13,Memory,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
2207,StatisticBasedCase,3,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
379301512,StatisticBasedCase,3,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16
496783,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
11417632,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
13591074012,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
808381048,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
686067985,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
223752472,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335014136,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
563444,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335028704,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
320002252,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335098928,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
546163,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335111600,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
317837828,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335124400,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
595013,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335137072,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
321721388,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335149480,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
579823,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335162176,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
311945625,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335174872,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
533784,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
335187568,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32
