Tool,Size,RunIndex,MetricValue,Iteration,Scenario,Sequence,MetricName,PhaseName,CaseName
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,77168280,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,171977,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,12749080,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,58110679,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,12755848,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,55699536,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,44962124,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,385735,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,9859984,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,13640388213,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,388969528,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,580682387,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,37650344,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,231127032,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,156507324,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,683101748,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,49997776,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,550855616,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,326328140,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,485978,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,49996840,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,591830571,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50000832,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,338675888,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,563203448,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,385162,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50000616,2,BasicXform,7,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,561188625,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50003656,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,627631760,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,338679668,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,461852,3,BasicXform,9,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50003440,3,BasicXform,9,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,523427109,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50012392,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,563209952,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,338682440,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,363871,4,BasicXform,11,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50012200,4,BasicXform,11,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,510874561,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50019968,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,563218952,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,338691332,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,348558,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50019776,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,509080300,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50025056,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,338698752,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,563226240,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,141034,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,9763904,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,1591904299,1,BasicXform,2,Time,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,52262376,1,BasicXform,2,Memory,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,360957154,1,BasicXform,3,Time,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,48492848,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,186960592,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,109935712,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,323518583,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,63081056,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,202280984,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,130236356,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,4848580,1,BasicXform,5,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64220184,1,BasicXform,5,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,18333,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64221256,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,74438976,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84656696,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,1506463,2,BasicXform,7,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64242408,2,BasicXform,7,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,16220,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64243280,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84678920,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84678920,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,1560003,3,BasicXform,9,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64265128,3,BasicXform,9,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,20105,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64266000,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84701640,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84701640,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,1351467,4,BasicXform,11,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64288464,4,BasicXform,11,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,15845,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64289360,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84725000,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,74507280,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,1248873,5,BasicXform,13,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64311656,5,BasicXform,13,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,17426,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64312528,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84748168,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,84748168,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,273346,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,9674968,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,840457232,1,BasicXform,2,Time,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,33518920,1,BasicXform,2,Memory,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,158246539,1,BasicXform,3,Time,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,27892448,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,118148576,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,75198836,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,202401122,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,34742888,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,124529840,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,81580164,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,3159213,1,BasicXform,5,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35286608,1,BasicXform,5,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,17246,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35287480,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56762288,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56762288,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,1657237,2,BasicXform,7,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35325856,2,BasicXform,7,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,18682,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35326928,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56801536,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,78276392,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,1269770,3,BasicXform,9,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35345904,3,BasicXform,9,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,17766,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35346776,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56821584,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56821584,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,1410586,4,BasicXform,11,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35366472,4,BasicXform,11,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,18237,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35367368,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,46104872,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56842176,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,1370081,5,BasicXform,13,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35386928,5,BasicXform,13,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,16444,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35387800,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56862608,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56862608,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,142034,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,9604928,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,91039311,1,BasicXform,2,Time,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,12272920,1,BasicXform,2,Memory,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,104182585,1,BasicXform,3,Time,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,13584728,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,95745360,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,52795668,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,92061168,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15162960,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,45797592,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,40428872,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,4318043,1,BasicXform,5,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15305168,1,BasicXform,5,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,48474,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15306240,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36780800,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36780800,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,3552533,2,BasicXform,7,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15334128,2,BasicXform,7,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,17643,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15335000,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36809760,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36809760,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1955987,3,BasicXform,9,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15364984,3,BasicXform,9,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,17441,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15365856,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36840616,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36840616,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1911609,4,BasicXform,11,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15390216,4,BasicXform,11,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,16745,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15391112,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36865872,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36865872,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1892969,5,BasicXform,13,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15415624,5,BasicXform,13,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,20308,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15416496,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36891256,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36891256,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,303003,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,9513728,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,58170325,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,10796768,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,49819290,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12277304,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,95526992,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,52577300,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,26632895,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12796328,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,33752784,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,33752784,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,122735,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12796688,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,25235648,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12804968,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,34272368,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,34272368,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,248411,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12805328,2,BasicXform,7,Memory,Modification,StatisticBasedCase
