MetricName,MetricValue,Tool,PhaseName,Scenario,Sequence,RunIndex,CaseName,Iteration,Size
Time,20622,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
Memory,20752424,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
PeakMemory,63702040,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
AverageMemory,42227184,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
Time,1166438,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,4
Memory,20770368,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,4
Time,20823,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
Memory,20771240,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
PeakMemory,42246000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
AverageMemory,42246000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
Time,1325490,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,4
Memory,20799872,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,4
Time,26300,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
Memory,20800768,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
AverageMemory,42275528,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
PeakMemory,63750384,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
Time,1225208,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,4
Memory,20828296,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,4
Time,26796,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
Memory,20829168,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
PeakMemory,63778784,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
AverageMemory,21151964,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
Time,142414,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,16
Memory,9760928,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,16
Time,1616522832,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,16
Memory,52228928,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,16
Time,410089959,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,16
Memory,49152872,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,16
AverageMemory,98976760,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,16
PeakMemory,175942256,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,16
Time,364744217,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,16
Memory,63781080,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,16
AverageMemory,115380420,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,16
PeakMemory,172058736,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,16
Time,5274543,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,5,2,StatisticBasedCase,1,16
Memory,64915728,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,5,2,StatisticBasedCase,1,16
Time,15358,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,16
Memory,64916600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,16
AverageMemory,85202600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,16
PeakMemory,85202600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,16
Time,2421133,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,7,2,StatisticBasedCase,2,16
Memory,64938096,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,7,2,StatisticBasedCase,2,16
Time,15643,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,16
Memory,64938968,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,16
PeakMemory,85224968,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,16
AverageMemory,75082068,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,16
Time,1544448,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,2,StatisticBasedCase,3,16
Memory,64960800,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,2,StatisticBasedCase,3,16
Time,27881,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,16
Memory,64961672,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,16
AverageMemory,85247672,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,16
PeakMemory,85247672,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,16
Time,1583230,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,2,StatisticBasedCase,4,16
Memory,64984312,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,2,StatisticBasedCase,4,16
Time,15878,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,16
Memory,86460384,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,16
AverageMemory,75128308,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,16
PeakMemory,85271208,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,16
Time,1623232,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,2,StatisticBasedCase,5,16
Memory,65047088,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,2,StatisticBasedCase,5,16
Time,20854,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,16
Memory,65047960,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,16
AverageMemory,85333960,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,16
PeakMemory,85333960,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,16
Time,180885,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,8
Memory,9590128,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,8
Time,546187719,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,8
Memory,20901576,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,8
Time,69277316,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,8
Memory,15352792,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,8
PeakMemory,96554000,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,8
AverageMemory,53604308,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,8
Time,131007719,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,8
Memory,19945168,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,8
PeakMemory,90515400,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,8
AverageMemory,58303116,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,8
Time,298697,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,8
Memory,19945752,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,8
Time,118502462,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,8
Memory,19956328,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,8
AverageMemory,73633788,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,8
PeakMemory,105846144,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,8
Time,428526,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,8
Memory,19956696,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,8
Time,111448051,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,8
Memory,19962016,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,8
PeakMemory,84382240,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,8
AverageMemory,62907308,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,8
Time,172080,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,8
Memory,19962376,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,8
Time,114455628,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,8
Memory,19971632,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,8
PeakMemory,105862872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,8
AverageMemory,62913036,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,8
Time,283845,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,8
Memory,19972024,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,8
Time,107579400,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,8
Memory,19978624,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,8
PeakMemory,84397624,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,8
AverageMemory,62922676,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,8
Time,275774,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,8
Memory,19977848,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,8
Time,99573600,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,8
Memory,19984576,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,8
PeakMemory,84403280,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,8
AverageMemory,62928404,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,8
Time,198930,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,2
Memory,9363616,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,2
Time,105164289,BATCH_OPTIMIZED-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,2
Memory,11963872,BATCH_OPTIMIZED-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,2
Time,14533,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,2
Memory,9605904,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,2
PeakMemory,31080296,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,2
AverageMemory,20343200,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,2
Time,735021230,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,2
Memory,10017704,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,2
PeakMemory,1083806528,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,2
AverageMemory,192372780,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,2
Time,98307,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,2
Memory,10017816,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,2
Time,576049517,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,2
Memory,10141176,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,2
PeakMemory,1084218768,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,2
AverageMemory,192784844,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,2
Time,77593,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,2
Memory,10141264,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,2
Time,629916528,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,2
Memory,10272256,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,2
AverageMemory,192924352,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,2
PeakMemory,1084374984,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,2
Time,104102,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,2
Memory,10272344,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,2
Time,563894705,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,2
Memory,10396792,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,2
AverageMemory,203776876,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,2
PeakMemory,1084473296,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,2
Time,135789,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,2
Memory,10396904,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,2
Time,520796745,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,2
Memory,10543304,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,2
PeakMemory,1084638872,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,2
AverageMemory,220303024,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,2
Time,87120,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,2
Memory,10543392,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,2
Time,795343169,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,2
Memory,10666376,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,2
PeakMemory,1441292952,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,2
AverageMemory,39229768,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,2
Time,361689,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,16
Memory,9520320,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,16
Time,4423329678,BATCH_OPTIMIZED-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,16
Memory,102603240,BATCH_OPTIMIZED-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,16
Time,12583,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,16
Memory,12237528,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,16
PeakMemory,54755336,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,16
AverageMemory,33496532,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,16
Time,38308903228,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,16
Memory,16136656,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,16
AverageMemory,1234310027,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,16
PeakMemory,3418412208,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,16
Time,254606,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,16
Memory,16136776,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,16
Time,36301197387,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,16
Memory,17180352,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,16
PeakMemory,3398472952,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,16
AverageMemory,1284545510,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,16
Time,209865,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,16
Memory,17180440,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,16
Time,35914073138,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,16
Memory,18128328,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,16
PeakMemory,3392053656,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,16
AverageMemory,1418634715,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,16
Time,146477,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,16
Memory,18127464,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,16
Time,36289150154,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,16
Memory,19272760,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,16
PeakMemory,3387026680,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,16
AverageMemory,1288413786,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,16
Time,158869,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,16
Memory,19272872,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,16
Time,36022409478,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,16
Memory,20223208,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,16
PeakMemory,3380553504,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,16
AverageMemory,957963988,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,16
Time,202098,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,16
Memory,20223320,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,16
Time,36323188664,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,16
Memory,21175008,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,16
PeakMemory,3381979064,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,16
AverageMemory,1131258047,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,16
Time,816876,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,4
Memory,9543472,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,4
Time,217171301,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,4
Memory,13469960,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,4
