RunIndex,Scenario,Iteration,MetricValue,PhaseName,Sequence,MetricName,Tool,Size,CaseName
2,BasicXform,1,75816176,Initialization,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,43603896,Initialization,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,33576053,M2MTransformation1,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,15418480,M2MTransformation1,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,51902488,M2MTransformation1,4,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,68008632,M2MTransformation1,4,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,2659817,Modification,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,15554712,Modification,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,20188,M2MTransformation2,6,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,15556352,M2MTransformation2,6,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,37030312,M2MTransformation2,6,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,26293032,M2MTransformation2,6,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,1925659,Modification,7,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,15599600,Modification,7,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,16349,M2MTransformation2,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,15600640,M2MTransformation2,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,26337920,M2MTransformation2,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,37075200,M2MTransformation2,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,2684830,Modification,9,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,15648120,Modification,9,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,26134,M2MTransformation2,10,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,15648960,M2MTransformation2,10,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,37123720,M2MTransformation2,10,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,26386440,M2MTransformation2,10,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,2106429,Modification,11,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,15694144,Modification,11,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,24008,M2MTransformation2,12,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,15695008,M2MTransformation2,12,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,18584884,M2MTransformation2,12,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,58644624,M2MTransformation2,12,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,2069605,Modification,13,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,15737424,Modification,13,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,21250,M2MTransformation2,14,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,15738264,M2MTransformation2,14,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,37213024,M2MTransformation2,14,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,26475744,M2MTransformation2,14,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,178559,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,11374280,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,3244827464,Generation,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,193960720,Generation,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,170397298,Initialization,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,21918880,Initialization,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,87349856,Initialization,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,118935320,Initialization,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,340280407,M2MTransformation1,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,28543064,M2MTransformation1,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,188703456,M2MTransformation1,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,335266560,M2MTransformation1,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,384131,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,28543360,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,334603436,M2MTransformation2,6,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,28552320,M2MTransformation2,6,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,195328456,M2MTransformation2,6,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,320416728,M2MTransformation2,6,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,413351,Modification,7,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,28551496,Modification,7,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,392578786,M2MTransformation2,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,28559176,M2MTransformation2,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,195336568,M2MTransformation2,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,320424816,M2MTransformation2,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,307129,Modification,9,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,28559344,Modification,9,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,284375357,M2MTransformation2,10,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,28567056,M2MTransformation2,10,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,320432656,M2MTransformation2,10,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,195344412,M2MTransformation2,10,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,180809,Modification,11,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,28567256,Modification,11,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,271255587,M2MTransformation2,12,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,28575320,M2MTransformation2,12,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,320440792,M2MTransformation2,12,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,195352448,M2MTransformation2,12,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,5,168771,Modification,13,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,5,28575520,Modification,13,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,5,266636737,M2MTransformation2,14,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,5,28583944,M2MTransformation2,14,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,5,195360632,M2MTransformation2,14,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
2,BasicXform,5,320448920,M2MTransformation2,14,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,StatisticBasedCase
3,BasicXform,1,550940,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,11209336,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,308014096,Generation,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,22325712,Generation,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,49289948,Initialization,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,18244216,Initialization,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,76112056,Initialization,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,54637180,Initialization,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,40521911,M2MTransformation1,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,21736576,M2MTransformation1,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,39719648,M2MTransformation1,4,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,39719648,M2MTransformation1,4,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,212722,Modification,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,21741064,Modification,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,52678139,M2MTransformation2,6,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,21756192,M2MTransformation2,6,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,64691504,M2MTransformation2,6,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,53954084,M2MTransformation2,6,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,2,187422,Modification,7,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,2,21760304,Modification,7,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,2,46314379,M2MTransformation2,8,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,2,21776456,M2MTransformation2,8,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,2,53974464,M2MTransformation2,8,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,2,64711984,M2MTransformation2,8,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,3,243681,Modification,9,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,3,21780728,Modification,9,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,3,41888904,M2MTransformation2,10,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,3,21798192,M2MTransformation2,10,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,3,64731200,M2MTransformation2,10,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,3,53993764,M2MTransformation2,10,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,4,193589,Modification,11,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,4,21802648,Modification,11,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,4,38845828,M2MTransformation2,12,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,4,21817920,M2MTransformation2,12,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,4,64753112,M2MTransformation2,12,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,4,54015692,M2MTransformation2,12,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,5,257479,Modification,13,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,5,21822664,Modification,13,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,5,37551799,M2MTransformation2,14,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,5,21839448,M2MTransformation2,14,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,5,54035676,M2MTransformation2,14,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,5,64773088,M2MTransformation2,14,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
2,BasicXform,1,707072,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,11523016,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,14229488967,Generation,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,755464456,Generation,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,1377069533,Initialization,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,325386024,Initialization,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,1118626736,Initialization,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,646922746,Initialization,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,353656543,M2MTransformation1,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,363139032,M2MTransformation1,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,610340304,M2MTransformation1,4,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,483341792,M2MTransformation1,4,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,589898,Modification,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,363181712,Modification,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,327539664,M2MTransformation2,6,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,363197144,M2MTransformation2,6,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,615858536,M2MTransformation2,6,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,521104964,M2MTransformation2,6,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,405077,Modification,7,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,363209792,Modification,7,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,297963032,M2MTransformation2,8,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,363223864,M2MTransformation2,8,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,521133048,M2MTransformation2,8,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,615886624,M2MTransformation2,8,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,3,326841,Modification,9,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,3,363237664,Modification,9,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,3,381949086,M2MTransformation2,10,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,3,363251504,M2MTransformation2,10,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,3,615914320,M2MTransformation2,10,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,3,521160832,M2MTransformation2,10,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,4,386077,Modification,11,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,4,363265488,Modification,11,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,4,280880868,M2MTransformation2,12,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,4,363279432,M2MTransformation2,12,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,4,521188672,M2MTransformation2,12,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,4,615942152,M2MTransformation2,12,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,5,353264,Modification,13,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,5,363293576,Modification,13,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,5,283853902,M2MTransformation2,14,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,5,363307224,M2MTransformation2,14,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,5,521216728,M2MTransformation2,14,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,5,615970200,M2MTransformation2,14,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,160760,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,11342840,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,3144245109,Generation,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,166246440,Generation,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,328497271,Initialization,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,78031840,Initialization,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,288914944,Initialization,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,172513208,Initialization,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,141703033,M2MTransformation1,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,94424632,M2MTransformation1,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,225791376,M2MTransformation1,4,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,162221832,M2MTransformation1,4,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,522178,Modification,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,94434672,Modification,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,182381273,M2MTransformation2,6,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,94453448,M2MTransformation2,6,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,220719896,M2MTransformation2,6,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,178625008,M2MTransformation2,6,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,432799,Modification,7,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,94462792,Modification,7,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,164487754,M2MTransformation2,8,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,94477824,M2MTransformation2,8,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,220748016,M2MTransformation2,8,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,2,178653128,M2MTransformation2,8,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,278795,Modification,9,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,94487200,Modification,9,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,151754941,M2MTransformation2,10,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,94633136,M2MTransformation2,10,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,220772064,M2MTransformation2,10,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,3,178677356,M2MTransformation2,10,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,243845,Modification,11,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,94643080,Modification,11,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,4,140878228,M2MTransformation2,12,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
