Sequence,CaseName,Scenario,Size,PhaseName,Tool,Iteration,RunIndex,MetricValue,MetricName
7,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1785048,Time
7,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,49403776,Memory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,19847,Time
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,49404616,Memory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,70879376,PeakMemory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,70879376,AverageMemory
9,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,1395953,Time
9,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,49437080,Memory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,22637,Time
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,49437920,Memory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,70912680,AverageMemory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,92387536,PeakMemory
11,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,1330379,Time
11,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,49470840,Memory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,16840,Time
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,49471704,Memory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,70946464,AverageMemory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,70946464,PeakMemory
13,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,1426661,Time
13,StatisticBasedCase,BasicXform,8,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,49504200,Memory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,19690,Time
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,49505040,Memory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,70979800,AverageMemory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,70979800,PeakMemory
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,254400,Time
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,11270040,Memory
2,StatisticBasedCase,BasicXform,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,101038328,Time
2,StatisticBasedCase,BasicXform,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,14182704,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,44302415,Time
3,StatisticBasedCase,BasicXform,2,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,15559784,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,65185704,PeakMemory
3,StatisticBasedCase,BasicXform,2,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,43710840,AverageMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,45278733,Time
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,17742904,Memory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,37035256,AverageMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,47772696,PeakMemory
5,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,1416153,Time
5,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,17947944,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,22721,Time
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,17948784,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,39423592,PeakMemory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,39423592,AverageMemory
7,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,918736,Time
7,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,17967496,Memory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,20396,Time
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,17968336,Memory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,39443144,AverageMemory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,60918000,PeakMemory
9,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,964648,Time
9,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,17987256,Memory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,26244,Time
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,17988096,Memory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,39462904,PeakMemory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,39462904,AverageMemory
11,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,968049,Time
11,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,18023664,Memory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,23526,Time
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,18024528,Memory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,39499336,AverageMemory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,39499336,PeakMemory
13,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,1194774,Time
13,StatisticBasedCase,BasicXform,2,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,18043688,Memory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,19214,Time
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,18044528,Memory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,39519336,PeakMemory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,2,28782032,AverageMemory
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,399477,Time
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,11331320,Memory
2,StatisticBasedCase,BasicXform,16,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,3025090468,Time
2,StatisticBasedCase,BasicXform,16,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,193639896,Memory
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,309629857,Time
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,84465984,Memory
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,151772664,AverageMemory
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,247184424,PeakMemory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,144681473,Time
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,101283664,Memory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,190615760,AverageMemory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,275902624,PeakMemory
5,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,464933,Time
5,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,101306480,Memory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,167489279,Time
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,101324704,Memory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,185981684,AverageMemory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,228318968,PeakMemory
7,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,353123,Time
7,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,101332840,Memory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,142884030,Time
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,101348872,Memory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,228345088,PeakMemory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,186007924,AverageMemory
9,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,250542,Time
9,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,101356160,Memory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,138679031,Time
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,101370960,Memory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,228368416,PeakMemory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,186031248,AverageMemory
11,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,281565,Time
11,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,101379432,Memory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,135125197,Time
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,101394664,Memory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,228391888,PeakMemory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,186054632,AverageMemory
13,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,234112,Time
13,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,101403296,Memory
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,131047508,Time
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,101419000,Memory
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,186078432,AverageMemory
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,228415600,PeakMemory
1,StatisticBasedCase,BasicXform,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,2,175540,Time
1,StatisticBasedCase,BasicXform,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,2,11040080,Memory
2,StatisticBasedCase,BasicXform,1,Generation,BATCH_OPTIMIZED-TEMPLATE,1,2,44038054,Time
2,StatisticBasedCase,BasicXform,1,Generation,BATCH_OPTIMIZED-TEMPLATE,1,2,12744040,Memory
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,15310,Time
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,11154752,Memory
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,21892048,AverageMemory
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,32629144,PeakMemory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,120627927,Time
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,11348656,Memory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,193693048,AverageMemory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,354756040,PeakMemory
5,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,1,2,99195,Time
5,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,1,2,11348776,Memory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,117123784,Time
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,11409912,Memory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,354950488,PeakMemory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,193887432,AverageMemory
7,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,2,2,65843,Time
7,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,2,2,11410032,Memory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,119574894,Time
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,11476040,Memory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,355011552,PeakMemory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,193948592,AverageMemory
9,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,3,2,64889,Time
9,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,3,2,11476160,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,120983493,Time
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,11540656,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,355077456,PeakMemory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,194014608,AverageMemory
11,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,4,2,63121,Time
11,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,4,2,11540800,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,120535742,Time
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,11617712,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,194079204,AverageMemory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,355141984,PeakMemory
13,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,5,2,80543,Time
13,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,5,2,11617832,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,123772632,Time
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,11684152,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,355219560,PeakMemory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,194156496,AverageMemory
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,2,136561,Time
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,2,11054152,Memory
2,StatisticBasedCase,BasicXform,2,Generation,BATCH_OPTIMIZED-TEMPLATE,1,2,133607852,Time
2,StatisticBasedCase,BasicXform,2,Generation,BATCH_OPTIMIZED-TEMPLATE,1,2,15142816,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,20028,Time
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,11296768,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,22034064,AverageMemory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,32771160,PeakMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,531359924,Time
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,11708424,Memory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,1085497392,PeakMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,194063812,AverageMemory
5,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,1,2,74641,Time
5,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,1,2,11708544,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,641107559,Time
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,11831920,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,1085942232,PeakMemory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,194491744,AverageMemory
7,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,2,2,70804,Time
7,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,2,2,11832040,Memory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,642079539,Time
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,11963216,Memory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,1086098496,PeakMemory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,194631300,AverageMemory
9,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,3,2,100033,Time
9,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,3,2,11963360,Memory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,512726769,Time
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,12088120,Memory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,1086197048,PeakMemory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,2,205484808,AverageMemory
11,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,4,2,89839,Time
11,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,4,2,12088264,Memory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,523998775,Time
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,12235560,Memory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,222014404,AverageMemory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,2,1086371176,PeakMemory
13,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,5,2,54637,Time
13,StatisticBasedCase,BasicXform,2,Modification,BATCH_OPTIMIZED-TEMPLATE,5,2,12235680,Memory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,532500043,Time
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,12359944,Memory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,40921936,AverageMemory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,2,1442985208,PeakMemory
1,StatisticBasedCase,BasicXform,32,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,2,314451,Time
1,StatisticBasedCase,BasicXform,32,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,2,11393552,Memory
2,StatisticBasedCase,BasicXform,32,Generation,BATCH_OPTIMIZED-TEMPLATE,1,2,14625497932,Time
2,StatisticBasedCase,BasicXform,32,Generation,BATCH_OPTIMIZED-TEMPLATE,1,2,809170160,Memory
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,11787,Time
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,19230888,Memory
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,75067656,PeakMemory
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,2,39547096,AverageMemory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,149078183582,Time
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,27975840,Memory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,1108637287,AverageMemory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,2,3249816072,PeakMemory
5,StatisticBasedCase,BasicXform,32,Modification,BATCH_OPTIMIZED-TEMPLATE,1,2,426294,Time
5,StatisticBasedCase,BasicXform,32,Modification,BATCH_OPTIMIZED-TEMPLATE,1,2,27975992,Memory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,149333802016,Time
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,30065480,Memory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,2576163776,PeakMemory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,2,983030120,AverageMemory
7,StatisticBasedCase,BasicXform,32,Modification,BATCH_OPTIMIZED-TEMPLATE,2,2,209024,Time
7,StatisticBasedCase,BasicXform,32,Modification,BATCH_OPTIMIZED-TEMPLATE,2,2,30064648,Memory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,149591679548,Time
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,31957856,Memory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,2,2550506080,PeakMemory
