Size,MetricName,Sequence,Iteration,Tool,Scenario,PhaseName,RunIndex,MetricValue,CaseName
1,AverageMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,36688208,StatisticBasedCase
1,PeakMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,58173552,StatisticBasedCase
1,Time,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,7590496,StatisticBasedCase
1,Memory,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,15247656,StatisticBasedCase
1,Time,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,27416,StatisticBasedCase
1,Memory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,15248216,StatisticBasedCase
1,AverageMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,36733536,StatisticBasedCase
1,PeakMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,36733536,StatisticBasedCase
1,Time,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,7779379,StatisticBasedCase
1,Memory,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,15294096,StatisticBasedCase
1,Time,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,26431,StatisticBasedCase
1,Memory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,15294680,StatisticBasedCase
1,AverageMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,36780000,StatisticBasedCase
1,PeakMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,36780000,StatisticBasedCase
1,Time,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,8121634,StatisticBasedCase
1,Memory,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,15338328,StatisticBasedCase
1,Time,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,26275,StatisticBasedCase
1,Memory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,15338888,StatisticBasedCase
1,PeakMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,36824208,StatisticBasedCase
1,AverageMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,36824208,StatisticBasedCase
16,Time,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,EMFResourceInitialization,2,1008245,StatisticBasedCase
16,Memory,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,EMFResourceInitialization,2,11253424,StatisticBasedCase
16,Time,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Generation,2,3541220742,StatisticBasedCase
16,Memory,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Generation,2,202844976,StatisticBasedCase
16,Time,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Initialization,2,165199610,StatisticBasedCase
16,Memory,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Initialization,2,21888392,StatisticBasedCase
16,AverageMemory,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Initialization,2,77127800,StatisticBasedCase
16,PeakMemory,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Initialization,2,98192016,StatisticBasedCase
16,Time,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation1,2,1290004731,StatisticBasedCase
16,Memory,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation1,2,30644704,StatisticBasedCase
16,AverageMemory,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation1,2,794249605,StatisticBasedCase
16,PeakMemory,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation1,2,1327880520,StatisticBasedCase
16,Time,5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,314031,StatisticBasedCase
16,Memory,5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,30645720,StatisticBasedCase
16,Time,6,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1243146590,StatisticBasedCase
16,Memory,6,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,30653016,StatisticBasedCase
16,AverageMemory,6,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,827584573,StatisticBasedCase
16,PeakMemory,6,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1330913792,StatisticBasedCase
16,Time,7,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,302098,StatisticBasedCase
16,Memory,7,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,30653808,StatisticBasedCase
16,Time,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1236111904,StatisticBasedCase
16,Memory,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,30660864,StatisticBasedCase
16,AverageMemory,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,825282245,StatisticBasedCase
16,PeakMemory,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1327151560,StatisticBasedCase
16,Time,9,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,280259,StatisticBasedCase
16,Memory,9,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,30661656,StatisticBasedCase
16,Time,10,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1242871823,StatisticBasedCase
16,Memory,10,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,30668784,StatisticBasedCase
16,AverageMemory,10,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,837665341,StatisticBasedCase
16,PeakMemory,10,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1366391512,StatisticBasedCase
16,Time,11,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,311396,StatisticBasedCase
16,Memory,11,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,30669600,StatisticBasedCase
16,Time,12,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1225156191,StatisticBasedCase
16,Memory,12,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,30676968,StatisticBasedCase
16,AverageMemory,12,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,850835330,StatisticBasedCase
16,PeakMemory,12,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1365177320,StatisticBasedCase
16,Time,13,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,246326,StatisticBasedCase
16,Memory,13,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,Modification,2,30677784,StatisticBasedCase
16,Time,14,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1230658665,StatisticBasedCase
16,Memory,14,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,30684864,StatisticBasedCase
16,PeakMemory,14,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,1364353648,StatisticBasedCase
16,AverageMemory,14,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,M2MTransformation2,2,850332944,StatisticBasedCase
4,Time,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,3,328613,StatisticBasedCase
4,Memory,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,3,11080856,StatisticBasedCase
4,Time,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,3,318122521,StatisticBasedCase
4,Memory,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,3,24182176,StatisticBasedCase
4,Time,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,62117646,StatisticBasedCase
4,Memory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,18761048,StatisticBasedCase
4,PeakMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,33040136,StatisticBasedCase
4,AverageMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,33040136,StatisticBasedCase
4,Time,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,63846631,StatisticBasedCase
4,Memory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,23641368,StatisticBasedCase
4,AverageMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,50989568,StatisticBasedCase
4,PeakMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,61732232,StatisticBasedCase
4,Time,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,276367,StatisticBasedCase
4,Memory,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,23669056,StatisticBasedCase
4,Time,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,57502522,StatisticBasedCase
4,Memory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,23690376,StatisticBasedCase
4,AverageMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,55897604,StatisticBasedCase
4,PeakMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,66640272,StatisticBasedCase
4,Time,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,278536,StatisticBasedCase
4,Memory,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,23718032,StatisticBasedCase
4,Time,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,49325523,StatisticBasedCase
4,Memory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,23733240,StatisticBasedCase
4,AverageMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,55946584,StatisticBasedCase
4,PeakMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,66689256,StatisticBasedCase
4,Time,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,258006,StatisticBasedCase
4,Memory,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,23761056,StatisticBasedCase
4,Time,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,48198104,StatisticBasedCase
4,Memory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,23776616,StatisticBasedCase
4,AverageMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,55989600,StatisticBasedCase
4,PeakMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,66732264,StatisticBasedCase
4,Time,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,246299,StatisticBasedCase
4,Memory,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,23804616,StatisticBasedCase
4,Time,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,46947319,StatisticBasedCase
4,Memory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,23820304,StatisticBasedCase
4,AverageMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,56033284,StatisticBasedCase
4,PeakMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,66776048,StatisticBasedCase
4,Time,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,234240,StatisticBasedCase
4,Memory,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,23848440,StatisticBasedCase
4,Time,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,45533134,StatisticBasedCase
4,Memory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,23863648,StatisticBasedCase
4,PeakMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,66819680,StatisticBasedCase
4,AverageMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,56077000,StatisticBasedCase
32,Time,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,2,236036,StatisticBasedCase
32,Memory,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,2,11406224,StatisticBasedCase
32,Time,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,2,14196336616,StatisticBasedCase
32,Memory,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,2,805055368,StatisticBasedCase
32,Time,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,1173177068,StatisticBasedCase
32,Memory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,338497576,StatisticBasedCase
32,PeakMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,909359832,StatisticBasedCase
32,AverageMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,593051034,StatisticBasedCase
32,Time,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,263041549,StatisticBasedCase
32,Memory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,391638472,StatisticBasedCase
32,PeakMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,632782496,StatisticBasedCase
32,AverageMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,515068744,StatisticBasedCase
32,Time,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,561811,StatisticBasedCase
32,Memory,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,391685536,StatisticBasedCase
32,Time,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,340742772,StatisticBasedCase
32,Memory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,391756512,StatisticBasedCase
32,AverageMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,587439608,StatisticBasedCase
32,PeakMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,717941968,StatisticBasedCase
32,Time,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,765632,StatisticBasedCase
32,Memory,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,391774328,StatisticBasedCase
32,Time,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,336821808,StatisticBasedCase
32,Memory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,391788360,StatisticBasedCase
32,AverageMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,587936604,StatisticBasedCase
32,PeakMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,718711120,StatisticBasedCase
32,Time,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,626402,StatisticBasedCase
32,Memory,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,391806320,StatisticBasedCase
32,Time,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,343285179,StatisticBasedCase
32,Memory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,391820328,StatisticBasedCase
32,AverageMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,587968536,StatisticBasedCase
32,PeakMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,718742992,StatisticBasedCase
32,Time,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,552679,StatisticBasedCase
32,Memory,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,391838472,StatisticBasedCase
32,Time,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,336196501,StatisticBasedCase
32,Memory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,391852816,StatisticBasedCase
32,PeakMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,718775336,StatisticBasedCase
32,AverageMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,588000796,StatisticBasedCase
32,Time,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,910115,StatisticBasedCase
32,Memory,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,391871120,StatisticBasedCase
32,Time,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,336968172,StatisticBasedCase
32,Memory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,391885152,StatisticBasedCase
32,AverageMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,588033316,StatisticBasedCase
32,PeakMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,718807752,StatisticBasedCase
16,Time,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,2,920599,StatisticBasedCase
16,Memory,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,2,11223824,StatisticBasedCase
16,Time,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,2,2980564966,StatisticBasedCase
16,Memory,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,2,202987760,StatisticBasedCase
16,Time,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,244720265,StatisticBasedCase
16,Memory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,89750656,StatisticBasedCase
16,AverageMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,142135280,StatisticBasedCase
16,PeakMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,2,227622112,StatisticBasedCase
16,Time,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,142155470,StatisticBasedCase
16,Memory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,113246616,StatisticBasedCase
16,AverageMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,175238028,StatisticBasedCase
16,PeakMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,2,217981440,StatisticBasedCase
16,Time,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,342444,StatisticBasedCase
16,Memory,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,113272304,StatisticBasedCase
16,Time,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,167350284,StatisticBasedCase
16,Memory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,113315904,StatisticBasedCase
16,AverageMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,220131412,StatisticBasedCase
16,PeakMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,284246552,StatisticBasedCase
16,Time,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,311795,StatisticBasedCase
16,Memory,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,113326664,StatisticBasedCase
16,Time,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,163773855,StatisticBasedCase
16,Memory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,113341672,StatisticBasedCase
16,PeakMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,284301072,StatisticBasedCase
16,AverageMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,220185852,StatisticBasedCase
16,Time,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,331559,StatisticBasedCase
16,Memory,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,113352576,StatisticBasedCase
16,Time,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,155761705,StatisticBasedCase
16,Memory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,113367560,StatisticBasedCase
16,PeakMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,284326848,StatisticBasedCase
16,AverageMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,220211696,StatisticBasedCase
16,Time,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,328443,StatisticBasedCase
16,Memory,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,113378648,StatisticBasedCase
16,Time,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,151343319,StatisticBasedCase
16,Memory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,113393992,StatisticBasedCase
16,PeakMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,284353112,StatisticBasedCase
16,AverageMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,220237876,StatisticBasedCase
16,Time,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,316717,StatisticBasedCase
16,Memory,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,2,113405240,StatisticBasedCase
16,Time,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,150556818,StatisticBasedCase
16,Memory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,113420248,StatisticBasedCase
16,AverageMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,220264344,StatisticBasedCase
16,PeakMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,2,284379480,StatisticBasedCase
64,Time,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,3,525086,StatisticBasedCase
64,Memory,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,3,11771200,StatisticBasedCase
64,Time,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,3,94780583039,StatisticBasedCase
64,Memory,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,3,3445743864,StatisticBasedCase
64,Time,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,8472636162,StatisticBasedCase
64,Memory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,1688425048,StatisticBasedCase
