Iteration,Tool,Size,Scenario,RunIndex,PhaseName,Sequence,MetricValue,CaseName,MetricName
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,Modification,7,690971624,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,8,9605251853,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,8,690982032,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,8,4299706840,LowSynchCase,PeakMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,8,2273428066,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,Modification,9,67718,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,Modification,9,690982840,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,10,9506946642,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,10,690993168,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,10,2317056650,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,10,4355648768,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,Modification,11,69727,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,Modification,11,690994000,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,12,9582351080,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,12,691004280,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,12,2276688528,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,12,4345997656,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,Modification,13,56420,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,Modification,13,691005128,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,14,9445638649,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,14,691016048,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,14,4339504312,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,256,BasicXform,1,M2MTransformation2,14,2047195854,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,EMFResourceInitialization,1,581244,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,EMFResourceInitialization,1,11173368,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Generation,2,606716878,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Generation,2,49756672,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Initialization,3,292473288,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Initialization,3,78061040,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Initialization,3,90188432,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Initialization,3,143901800,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation1,4,690199815,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation1,4,124022112,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation1,4,228737172,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation1,4,357944160,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,5,8558664,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,5,127677536,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,6,24797,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,6,127678104,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,6,170648768,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,6,74581712,LowSynchCase,AverageMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,7,1310666,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,7,127726872,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,8,13236,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,8,127727440,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,8,149212760,LowSynchCase,AverageMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,8,149212760,LowSynchCase,PeakMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,9,1277890,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,9,127776448,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,10,12679,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,10,127777016,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,10,138519776,LowSynchCase,AverageMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,10,149262336,LowSynchCase,PeakMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,11,1958337,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,11,127826808,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,12,16155,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,12,127827400,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,12,138570160,LowSynchCase,AverageMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,12,149312720,LowSynchCase,PeakMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,13,1374662,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,Modification,13,127876600,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,14,12671,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,14,127877168,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,14,138619928,LowSynchCase,AverageMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,1,M2MTransformation2,14,149362488,LowSynchCase,PeakMemory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,EMFResourceInitialization,1,273436,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,EMFResourceInitialization,1,10965240,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Generation,2,894643999,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Generation,2,48693424,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Initialization,3,16536,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Initialization,3,14780912,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Initialization,3,36265864,LowSynchCase,PeakMemory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Initialization,3,25523488,LowSynchCase,AverageMemory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,10302295537,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,21086624,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,1437404208,LowSynchCase,PeakMemory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,477984492,LowSynchCase,AverageMemory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,5,44029,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,5,21087008,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,11513573188,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,22079600,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,1455900008,LowSynchCase,PeakMemory
1,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,404377505,LowSynchCase,AverageMemory
2,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,7,28163,LowSynchCase,Time
2,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,7,22079984,LowSynchCase,Memory
2,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,10810320016,LowSynchCase,Time
2,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,23086328,LowSynchCase,Memory
2,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,541246451,LowSynchCase,AverageMemory
2,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,1457425464,LowSynchCase,PeakMemory
3,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,9,36666,LowSynchCase,Time
3,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,9,23086736,LowSynchCase,Memory
3,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,10220360473,LowSynchCase,Time
3,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,24070160,LowSynchCase,Memory
3,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,490230322,LowSynchCase,AverageMemory
3,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,1459456168,LowSynchCase,PeakMemory
4,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,11,40713,LowSynchCase,Time
4,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,11,24070544,LowSynchCase,Memory
4,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,10067502618,LowSynchCase,Time
4,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,25055840,LowSynchCase,Memory
4,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,578987276,LowSynchCase,AverageMemory
4,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,1460964288,LowSynchCase,PeakMemory
5,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,13,28903,LowSynchCase,Time
5,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,Modification,13,25056264,LowSynchCase,Memory
5,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,11202657495,LowSynchCase,Time
5,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,26091648,LowSynchCase,Memory
5,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,694451829,LowSynchCase,AverageMemory
5,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,1462040144,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,EMFResourceInitialization,1,275137,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,EMFResourceInitialization,1,11119936,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Generation,2,946882394,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Generation,2,81314912,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Initialization,3,230414581,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Initialization,3,32468688,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Initialization,3,103962216,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Initialization,3,71670348,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation1,4,686243986,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation1,4,54280368,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation1,4,719963096,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation1,4,386957752,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,5,104483,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,5,54281232,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,6,565137630,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,6,54301728,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,6,415711504,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,6,755884536,LowSynchCase,PeakMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,7,79663,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,7,54302528,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,8,546387651,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,8,54312768,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,8,413205872,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,8,750996776,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,9,57125,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,9,54313568,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,10,543588741,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,10,54323936,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,10,411614264,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,10,747896800,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,11,47311,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,11,54324760,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,12,543412066,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,12,54335168,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,12,766808096,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,12,421044388,LowSynchCase,AverageMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,13,46616,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,Modification,13,54335968,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,14,543591243,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,14,54346688,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,14,765640992,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,BasicXform,3,M2MTransformation2,14,420449100,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,EMFResourceInitialization,1,264379,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,EMFResourceInitialization,1,11200824,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Generation,2,7792046626,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Generation,2,673396064,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Initialization,3,3019489713,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Initialization,3,1027180848,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Initialization,3,1220668628,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Initialization,3,1877905648,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation1,4,32765000693,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation1,4,1747571840,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation1,4,4826802784,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation1,4,2601525701,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,5,108491121,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,5,1804358856,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,6,37682,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,6,1804359400,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,6,1912021712,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,6,929025744,LowSynchCase,AverageMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,7,1130234,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,7,1804406056,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,8,14203,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,8,1804406624,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,8,1867821040,LowSynchCase,PeakMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,8,1843453964,LowSynchCase,AverageMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,9,1077785,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,9,1804452944,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,10,13602,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,10,1804453512,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,10,1868556424,LowSynchCase,AverageMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,10,1868556424,LowSynchCase,PeakMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,11,1168900,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,11,1804500544,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,12,12223,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,12,1804501336,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,12,1868604048,LowSynchCase,PeakMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,12,1882235644,LowSynchCase,AverageMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,13,1126778,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,Modification,13,1804548544,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,14,19934,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,14,1804549144,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,14,1868652056,LowSynchCase,PeakMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,128,BasicXform,3,M2MTransformation2,14,1868652056,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,BasicXform,3,EMFResourceInitialization,1,391729,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,BasicXform,3,EMFResourceInitialization,1,11123344,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,BasicXform,3,Generation,2,1584033418,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,BasicXform,3,Generation,2,162346880,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,BasicXform,3,Initialization,3,411257597,LowSynchCase,Time
