Sequence,Iteration,Scenario,Tool,RunIndex,CaseName,PhaseName,MetricName,Size,MetricValue
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,353768016
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,289343488
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,1916790
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,226477280
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,18248
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,226478160
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,289378792
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,289378792
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,1799789
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,226498184
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,15806
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,226499064
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,257949480
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,289399696
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,1682791
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,226519408
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,13108
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,226520312
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,289420944
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,257970728
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,1599978
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,226541056
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,13468
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,226541936
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,257992352
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,289442568
1,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Time,8,266728
1,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Memory,8,9298784
2,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Generation,Time,8,1003017261
2,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Generation,Memory,8,32695720
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Initialization,Time,8,28842
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Initialization,Memory,8,10393944
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Initialization,PeakMemory,8,31868384
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Initialization,AverageMemory,8,31868384
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Time,8,7496859872
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Memory,8,12177608
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,AverageMemory,8,788787940
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,PeakMemory,8,1438093240
5,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,226378
5,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,12178200
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,7114538322
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,12669832
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1443998352
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,677187300
7,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,148801
7,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,12669928
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,7184635841
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,13187480
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1444350800
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,778886940
9,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,118538
9,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,13187576
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,7222224016
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,13657976
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,747837552
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1445826864
11,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,151692
11,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,13658096
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,7216055303
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,14228376
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,755074689
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1446502256
13,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,109378
13,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,14228472
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,7210130937
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,14701824
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,619032149
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1446908720
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Time,2,241653
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Memory,2,9466288
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Generation,Time,2,113867584
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Generation,Memory,2,11866440
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,Time,2,99051420
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,Memory,2,12332680
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,AverageMemory,2,52660636
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,PeakMemory,2,84872912
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Time,2,56879550
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Memory,2,12922320
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,PeakMemory,2,33808112
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,AverageMemory,2,33808112
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,2,220467
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,2,12922288
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,2,60100090
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,2,12927856
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45135332
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,2,55872744
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,2,167343
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,2,12927984
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,2,60329979
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,2,12935304
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,2,55878440
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45141028
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,2,158389
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,2,12935304
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,2,58820856
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,2,12947544
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45148388
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,2,55885840
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,2,159958
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,2,12947576
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,2,56084480
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,2,12953480
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,2,55898080
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45160656
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,2,126610
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,2,12953448
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,2,53115037
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,2,12960944
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,2,55903928
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45166504
1,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Time,8,415006
1,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Memory,8,9584616
2,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Generation,Time,8,947213057
2,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Generation,Memory,8,30837640
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Initialization,Time,8,158873002
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Initialization,Memory,8,24532000
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Initialization,PeakMemory,8,96563616
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Initialization,AverageMemory,8,64351340
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Time,8,178381804
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Memory,8,29177112
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,PeakMemory,8,121169480
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,AverageMemory,8,78219756
5,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,2780359
5,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,29357848
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,18118
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,29358720
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50833528
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,40096224
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,1436603
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,29374760
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,19531
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,29375632
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50850440
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,50850440
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,1205567
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,29391528
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,54410
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,29392400
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,72342064
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,50867208
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,1258547
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,29408640
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,17489
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,29409536
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50884344
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,40147040
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,1475990
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,29425160
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,18575
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,29426032
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50900840
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,40163536
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Time,32,177518
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Memory,32,9797864
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Generation,Time,32,14440908172
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Generation,Memory,32,394274936
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,Time,32,386353240
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,Memory,32,46835448
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,PeakMemory,32,176919976
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,AverageMemory,32,129049204
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Time,32,686535853
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Memory,32,69191688
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,PeakMemory,32,428008664
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,AverageMemory,32,269186748
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,617409
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,69192408
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,594822996
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,69195896
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,291544036
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,450366104
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,417932
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,69196256
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,568296393
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,69209000
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,323760224
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,514794632
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,433162
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,69209360
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,548924795
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,69213392
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,450382920
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,291560920
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,376145
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,69213776
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,537265155
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,69218136
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,291565340
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,450387320
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,32,328546
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,32,69218616
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,32,526138898
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,32,69228616
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,32,291570148
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,32,450392120
1,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Time,32,463076
