Tool,MetricName,CaseName,RunIndex,PhaseName,Sequence,MetricValue,Size,Scenario,Iteration
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,Modification,5,10706624,4,BasicXform,1
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,6,2342897593,4,BasicXform,1
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,6,10946320,4,BasicXform,1
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,1440561224,4,BasicXform,1
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,418416911,4,BasicXform,1
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,Modification,7,273331,4,BasicXform,2
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,Modification,7,10946408,4,BasicXform,2
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,8,2254236893,4,BasicXform,2
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,8,11200440,4,BasicXform,2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,1441923328,4,BasicXform,2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,530217634,4,BasicXform,2
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,Modification,9,87842,4,BasicXform,3
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,Modification,9,11200528,4,BasicXform,3
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,10,1971805656,4,BasicXform,3
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,10,11431736,4,BasicXform,3
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,1442824552,4,BasicXform,3
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,833186602,4,BasicXform,3
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,Modification,11,84275,4,BasicXform,4
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,Modification,11,11431848,4,BasicXform,4
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,12,1969184143,4,BasicXform,4
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,12,11721984,4,BasicXform,4
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,1443172728,4,BasicXform,4
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,842857914,4,BasicXform,4
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,Modification,13,105481,4,BasicXform,5
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,Modification,13,11722096,4,BasicXform,5
BATCH_OPTIMIZED-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,14,1990484484,4,BasicXform,5
BATCH_OPTIMIZED-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,14,11956264,4,BasicXform,5
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,1443346120,4,BasicXform,5
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,843252858,4,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,EMFResourceInitialization,1,218324,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,9685336,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,Generation,2,3533285643,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,Generation,2,100154008,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,Initialization,3,167663025,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,Initialization,3,21328736,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,3,Initialization,3,140648704,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,StatisticBasedCase,3,Initialization,3,97846360,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation1,4,504247773,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation1,4,31473792,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,191949376,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,319914408,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,Modification,5,403596,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,Modification,5,31474384,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,6,370580890,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,6,31486248,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,330060240,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,202095208,16,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,Modification,7,237370,16,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,Modification,7,31485664,16,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,8,308320656,16,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,8,31493560,16,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,202106516,16,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,330071576,16,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,Modification,9,269900,16,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,Modification,9,31493936,16,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,10,298295274,16,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,10,31499744,16,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,330079960,16,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,202114844,16,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,Modification,11,281856,16,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,Modification,11,31500240,16,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,12,278922018,16,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,12,31524032,16,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,330086248,16,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,202121152,16,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,Modification,13,244299,16,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,Modification,13,31524528,16,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,14,265272357,16,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,14,31529200,16,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,330110408,16,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,202145364,16,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,EMFResourceInitialization,1,283056,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,9512072,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Generation,2,61750450,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Generation,2,10752904,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Initialization,3,53805184,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Initialization,3,11978032,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,Initialization,3,52575864,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,Initialization,3,95525576,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation1,4,24975047,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation1,4,12258880,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,33453464,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,33453464,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,5,250413,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,5,12258704,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,6,26099825,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,6,12264816,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,55209192,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,33734336,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,7,152832,1,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,7,12264600,1,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,8,23986060,1,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,8,12271392,1,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,33740232,1,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,33740232,1,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,9,107615,1,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,9,12271176,1,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,10,25067716,1,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,10,12279224,1,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,33746808,1,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,33746808,1,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,11,105813,1,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,11,12279032,1,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,12,26394112,1,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,12,12284880,1,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,33754688,1,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,33754688,1,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,13,262179,1,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,13,12284664,1,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,14,28532143,1,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,14,12290704,1,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,33760296,1,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,33760296,1,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,EMFResourceInitialization,1,188637,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,9595496,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Generation,2,55096994,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Generation,2,10859688,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Initialization,3,54226086,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Initialization,3,11810008,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,Initialization,3,52660296,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,Initialization,3,41922872,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation1,4,30089878,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation1,4,12355136,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,65497720,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,44022856,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,5,3241080,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,5,12403696,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,6,17989,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,6,12404568,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,33879328,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,33879328,1,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,7,1953675,1,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,7,12429880,1,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,8,18008,1,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,8,12430752,1,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,33905512,1,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,33905512,1,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,9,2035756,1,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,9,12457120,1,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,10,16398,1,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,10,12457992,1,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,33932752,1,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,33932752,1,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,11,1894532,1,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,11,12480920,1,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,12,17360,1,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,12,12481816,1,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,33956576,1,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,33956576,1,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,13,2157630,1,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,13,12508856,1,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,14,15269,1,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,14,12509728,1,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,33984488,1,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,33984488,1,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,EMFResourceInitialization,1,442094,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,9480520,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,Generation,2,48733789,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,Generation,2,10713384,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,Initialization,3,29712192,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,Initialization,3,10819888,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,2,Initialization,3,63281312,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,2,Initialization,3,41806448,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation1,4,10197181,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation1,4,11219936,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,32295320,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,43032760,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,Modification,5,204090,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,Modification,5,11224368,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,6,11014421,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,6,11247256,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,32700000,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,32700000,1,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,Modification,7,395871,1,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,Modification,7,11250504,1,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,8,12691775,1,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,8,11258432,1,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,32726136,1,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,32726136,1,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,Modification,9,277688,1,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,Modification,9,11261968,1,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,10,11106240,1,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,10,11270056,1,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,32737600,1,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,32737600,1,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,Modification,11,238096,1,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,Modification,11,11273440,1,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,12,11067221,1,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,12,11310768,1,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,32749096,1,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,32749096,1,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,Modification,13,214907,1,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,2,Modification,13,11314240,1,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,14,10727121,1,BasicXform,5
