Tool,CaseName,Size,Sequence,MetricName,Iteration,Scenario,RunIndex,PhaseName,MetricValue
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,11,Time,4,BasicXform,2,Modification,320787
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,11,Memory,4,BasicXform,2,Modification,59555152
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,12,Time,4,BasicXform,2,M2MTransformation2,604534331
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,12,Memory,4,BasicXform,2,M2MTransformation2,59562448
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,12,AverageMemory,4,BasicXform,2,M2MTransformation2,434611964
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,12,PeakMemory,4,BasicXform,2,M2MTransformation2,747158664
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,13,Time,5,BasicXform,2,Modification,320043
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,13,Memory,5,BasicXform,2,Modification,59562288
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,14,Time,5,BasicXform,2,M2MTransformation2,604318880
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,14,Memory,5,BasicXform,2,M2MTransformation2,59569368
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,14,AverageMemory,5,BasicXform,2,M2MTransformation2,434618964
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,32,14,PeakMemory,5,BasicXform,2,M2MTransformation2,747165552
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,1,Time,1,BasicXform,1,EMFResourceInitialization,200563
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,1,Memory,1,BasicXform,1,EMFResourceInitialization,8784368
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,2,Time,1,BasicXform,1,Generation,297733110
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,2,Memory,1,BasicXform,1,Generation,19048056
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,3,Time,1,BasicXform,1,Initialization,13919
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,3,Memory,1,BasicXform,1,Initialization,9277808
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,3,PeakMemory,1,BasicXform,1,Initialization,30753008
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,3,AverageMemory,1,BasicXform,1,Initialization,20015408
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,4,Time,1,BasicXform,1,M2MTransformation1,1975701002
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,4,Memory,1,BasicXform,1,M2MTransformation1,10101768
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,4,AverageMemory,1,BasicXform,1,M2MTransformation1,207850870
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,4,PeakMemory,1,BasicXform,1,M2MTransformation1,1083936984
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,5,Time,1,BasicXform,1,Modification,138431
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,5,Memory,1,BasicXform,1,Modification,10101888
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,6,Time,1,BasicXform,1,M2MTransformation2,2027175810
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,6,Memory,1,BasicXform,1,M2MTransformation2,10342456
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,6,PeakMemory,1,BasicXform,1,M2MTransformation2,1439989256
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,6,AverageMemory,1,BasicXform,1,M2MTransformation2,874846319
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,7,Time,2,BasicXform,1,Modification,111059
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,7,Memory,2,BasicXform,1,Modification,10342544
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,8,Time,2,BasicXform,1,M2MTransformation2,1975980179
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,8,Memory,2,BasicXform,1,M2MTransformation2,10596264
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,8,PeakMemory,2,BasicXform,1,M2MTransformation2,1441335864
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,8,AverageMemory,2,BasicXform,1,M2MTransformation2,843018605
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,9,Time,3,BasicXform,1,Modification,87464
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,9,Memory,3,BasicXform,1,Modification,10596352
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,10,Time,3,BasicXform,1,M2MTransformation2,2001957497
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,10,Memory,3,BasicXform,1,M2MTransformation2,10827352
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,10,PeakMemory,3,BasicXform,1,M2MTransformation2,1442236760
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,10,AverageMemory,3,BasicXform,1,M2MTransformation2,940251679
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,11,Time,4,BasicXform,1,Modification,115754
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,11,Memory,4,BasicXform,1,Modification,10827464
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,12,Time,4,BasicXform,1,M2MTransformation2,2003743907
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,12,Memory,4,BasicXform,1,M2MTransformation2,11117592
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,12,AverageMemory,4,BasicXform,1,M2MTransformation2,947496699
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,12,PeakMemory,4,BasicXform,1,M2MTransformation2,1442560168
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,13,Time,5,BasicXform,1,Modification,86896
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,13,Memory,5,BasicXform,1,Modification,11117704
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,14,Time,5,BasicXform,1,M2MTransformation2,2312624523
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,14,Memory,5,BasicXform,1,M2MTransformation2,11351936
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,14,AverageMemory,5,BasicXform,1,M2MTransformation2,756213404
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,14,PeakMemory,5,BasicXform,1,M2MTransformation2,1442733536
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,1,Time,1,BasicXform,1,EMFResourceInitialization,297527
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,1,Memory,1,BasicXform,1,EMFResourceInitialization,8924832
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,2,Time,1,BasicXform,1,Generation,94954699
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,2,Memory,1,BasicXform,1,Generation,12524472
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,Time,1,BasicXform,1,Initialization,52736348
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,Memory,1,BasicXform,1,Initialization,11555400
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,PeakMemory,1,BasicXform,1,Initialization,73587992
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,AverageMemory,1,BasicXform,1,Initialization,52113156
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,Time,1,BasicXform,1,M2MTransformation1,54184507
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,Memory,1,BasicXform,1,M2MTransformation1,12336272
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,AverageMemory,1,BasicXform,1,M2MTransformation1,43768244
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,PeakMemory,1,BasicXform,1,M2MTransformation1,54505656
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,5,Time,1,BasicXform,1,Modification,177135
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,5,Memory,1,BasicXform,1,Modification,12335880
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,6,Time,1,BasicXform,1,M2MTransformation2,57916238
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,6,Memory,1,BasicXform,1,M2MTransformation2,12343608
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,6,PeakMemory,1,BasicXform,1,M2MTransformation2,76761224
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,6,AverageMemory,1,BasicXform,1,M2MTransformation2,44548940
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,7,Time,2,BasicXform,1,Modification,213935
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,7,Memory,2,BasicXform,1,Modification,12343416
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,8,Time,2,BasicXform,1,M2MTransformation2,62025729
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,8,Memory,2,BasicXform,1,M2MTransformation2,12354456
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,8,PeakMemory,2,BasicXform,1,M2MTransformation2,76768728
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,8,AverageMemory,2,BasicXform,1,M2MTransformation2,44556460
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,9,Time,3,BasicXform,1,Modification,168640
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,9,Memory,3,BasicXform,1,Modification,12354304
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,10,Time,3,BasicXform,1,M2MTransformation2,57618749
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,10,Memory,3,BasicXform,1,M2MTransformation2,12363024
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,10,AverageMemory,3,BasicXform,1,M2MTransformation2,44567356
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,10,PeakMemory,3,BasicXform,1,M2MTransformation2,55304776
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,11,Time,4,BasicXform,1,Modification,132577
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,11,Memory,4,BasicXform,1,Modification,12361832
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,12,Time,4,BasicXform,1,M2MTransformation2,52586724
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,12,Memory,4,BasicXform,1,M2MTransformation2,12369328
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,12,PeakMemory,4,BasicXform,1,M2MTransformation2,55312360
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,12,AverageMemory,4,BasicXform,1,M2MTransformation2,44574924
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,13,Time,5,BasicXform,1,Modification,167221
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,13,Memory,5,BasicXform,1,Modification,12369200
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,14,Time,5,BasicXform,1,M2MTransformation2,53055012
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,14,Memory,5,BasicXform,1,M2MTransformation2,12384424
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,14,PeakMemory,5,BasicXform,1,M2MTransformation2,55319688
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,14,AverageMemory,5,BasicXform,1,M2MTransformation2,44582260
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,1,Time,1,BasicXform,1,EMFResourceInitialization,254136
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,1,Memory,1,BasicXform,1,EMFResourceInitialization,8993312
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,2,Time,1,BasicXform,1,Generation,48102386
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,2,Memory,1,BasicXform,1,Generation,10740184
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,Time,1,BasicXform,1,Initialization,46863567
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,Memory,1,BasicXform,1,Initialization,11943048
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,AverageMemory,1,BasicXform,1,Initialization,41319312
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,PeakMemory,1,BasicXform,1,Initialization,62794176
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,Time,1,BasicXform,1,M2MTransformation1,25329130
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,Memory,1,BasicXform,1,M2MTransformation1,12937248
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,PeakMemory,1,BasicXform,1,M2MTransformation1,65630760
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,AverageMemory,1,BasicXform,1,M2MTransformation1,54893320
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,5,Time,1,BasicXform,1,Modification,2603361
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,5,Memory,1,BasicXform,1,Modification,13060504
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,Time,1,BasicXform,1,M2MTransformation2,19172
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,Memory,1,BasicXform,1,M2MTransformation2,13061376
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,AverageMemory,1,BasicXform,1,M2MTransformation2,34536136
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,PeakMemory,1,BasicXform,1,M2MTransformation2,34536136
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,7,Time,2,BasicXform,1,Modification,1836814
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,7,Memory,2,BasicXform,1,Modification,13100000
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,Time,2,BasicXform,1,M2MTransformation2,20524
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,Memory,2,BasicXform,1,M2MTransformation2,13100872
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,AverageMemory,2,BasicXform,1,M2MTransformation2,34575632
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,PeakMemory,2,BasicXform,1,M2MTransformation2,56050488
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,9,Time,3,BasicXform,1,Modification,1949700
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,9,Memory,3,BasicXform,1,Modification,13143464
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,Time,3,BasicXform,1,M2MTransformation2,21951
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,Memory,3,BasicXform,1,M2MTransformation2,13144336
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,PeakMemory,3,BasicXform,1,M2MTransformation2,34619096
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,AverageMemory,3,BasicXform,1,M2MTransformation2,34619096
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,11,Time,4,BasicXform,1,Modification,1954708
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,11,Memory,4,BasicXform,1,Modification,13183736
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,Time,4,BasicXform,1,M2MTransformation2,19621
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,Memory,4,BasicXform,1,M2MTransformation2,13184632
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,AverageMemory,4,BasicXform,1,M2MTransformation2,34659392
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,PeakMemory,4,BasicXform,1,M2MTransformation2,56134248
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,13,Time,5,BasicXform,1,Modification,1975126
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,13,Memory,5,BasicXform,1,Modification,13221736
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,Time,5,BasicXform,1,M2MTransformation2,20058
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,Memory,5,BasicXform,1,M2MTransformation2,13222608
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,PeakMemory,5,BasicXform,1,M2MTransformation2,34697368
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,AverageMemory,5,BasicXform,1,M2MTransformation2,34697368
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,1,Time,1,BasicXform,2,EMFResourceInitialization,192590
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,1,Memory,1,BasicXform,2,EMFResourceInitialization,8878008
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,2,Time,1,BasicXform,2,Generation,41442998
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,2,Memory,1,BasicXform,2,Generation,10592984
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,3,Time,1,BasicXform,2,Initialization,27568715
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,3,Memory,1,BasicXform,2,Initialization,10698376
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,3,PeakMemory,1,BasicXform,2,Initialization,51940448
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,3,AverageMemory,1,BasicXform,2,Initialization,41203024
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,4,Time,1,BasicXform,2,M2MTransformation1,11763431
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,4,Memory,1,BasicXform,2,M2MTransformation1,11485568
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,4,PeakMemory,1,BasicXform,2,M2MTransformation1,32173808
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,4,AverageMemory,1,BasicXform,2,M2MTransformation1,32173808
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,5,Time,1,BasicXform,2,Modification,177452
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,5,Memory,1,BasicXform,2,Modification,11493664
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,6,Time,1,BasicXform,2,M2MTransformation2,13949464
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,6,Memory,1,BasicXform,2,M2MTransformation2,11507616
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,6,PeakMemory,1,BasicXform,2,M2MTransformation2,32969296
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,6,AverageMemory,1,BasicXform,2,M2MTransformation2,32969296
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,7,Time,2,BasicXform,2,Modification,190184
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,7,Memory,2,BasicXform,2,Modification,11515760
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,8,Time,2,BasicXform,2,M2MTransformation2,13469410
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,8,Memory,2,BasicXform,2,M2MTransformation2,11529448
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,8,PeakMemory,2,BasicXform,2,M2MTransformation2,54466248
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,8,AverageMemory,2,BasicXform,2,M2MTransformation2,32991392
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,9,Time,3,BasicXform,2,Modification,182898
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,9,Memory,3,BasicXform,2,Modification,11538728
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,10,Time,3,BasicXform,2,M2MTransformation2,14153871
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,10,Memory,3,BasicXform,2,M2MTransformation2,11554512
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,10,AverageMemory,3,BasicXform,2,M2MTransformation2,33014360
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,10,PeakMemory,3,BasicXform,2,M2MTransformation2,33014360
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,11,Time,4,BasicXform,2,Modification,204605
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,11,Memory,4,BasicXform,2,Modification,11562904
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,12,Time,4,BasicXform,2,M2MTransformation2,14698442
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,12,Memory,4,BasicXform,2,M2MTransformation2,11581200
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,12,PeakMemory,4,BasicXform,2,M2MTransformation2,33038560
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,12,AverageMemory,4,BasicXform,2,M2MTransformation2,33038560
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,13,Time,5,BasicXform,2,Modification,218748
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,13,Memory,5,BasicXform,2,Modification,11589528
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,14,Time,5,BasicXform,2,M2MTransformation2,14771558
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,14,Memory,5,BasicXform,2,M2MTransformation2,11604360
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,14,PeakMemory,5,BasicXform,2,M2MTransformation2,33065160
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,14,AverageMemory,5,BasicXform,2,M2MTransformation2,33065160
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,1,Time,1,BasicXform,2,EMFResourceInitialization,386811
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,1,Memory,1,BasicXform,2,EMFResourceInitialization,8924704
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,2,Time,1,BasicXform,2,Generation,94030472
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,2,Memory,1,BasicXform,2,Generation,12530416
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,Time,1,BasicXform,2,Initialization,56988635
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,Memory,1,BasicXform,2,Initialization,11561344
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,PeakMemory,1,BasicXform,2,Initialization,95068792
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,3,AverageMemory,1,BasicXform,2,Initialization,52119100
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,Time,1,BasicXform,2,M2MTransformation1,57281722
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,Memory,1,BasicXform,2,M2MTransformation1,12336232
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,AverageMemory,1,BasicXform,2,M2MTransformation1,43774188
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2,4,PeakMemory,1,BasicXform,2,M2MTransformation1,54511600
