Iteration,Scenario,MetricName,Size,CaseName,RunIndex,Sequence,PhaseName,Tool,MetricValue
1,BasicXform,AverageMemory,8,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,57161568
2,BasicXform,Time,8,StatisticBasedCase,2,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1728582
2,BasicXform,Memory,8,StatisticBasedCase,2,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46488456
2,BasicXform,Time,8,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13822
2,BasicXform,Memory,8,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46489328
2,BasicXform,AverageMemory,8,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,57226808
2,BasicXform,PeakMemory,8,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,67964088
3,BasicXform,Time,8,StatisticBasedCase,2,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1555577
3,BasicXform,Memory,8,StatisticBasedCase,2,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46521264
3,BasicXform,Time,8,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19708
3,BasicXform,Memory,8,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46522136
3,BasicXform,AverageMemory,8,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,67996896
3,BasicXform,PeakMemory,8,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,67996896
4,BasicXform,Time,8,StatisticBasedCase,2,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1397322
4,BasicXform,Memory,8,StatisticBasedCase,2,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46554416
4,BasicXform,Time,8,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17090
4,BasicXform,Memory,8,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46555312
4,BasicXform,PeakMemory,8,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68030072
4,BasicXform,AverageMemory,8,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68030072
5,BasicXform,Time,8,StatisticBasedCase,2,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1612712
5,BasicXform,Memory,8,StatisticBasedCase,2,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46587120
5,BasicXform,Time,8,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15055
5,BasicXform,Memory,8,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46587992
5,BasicXform,PeakMemory,8,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68062752
5,BasicXform,AverageMemory,8,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68062752
1,BasicXform,Time,2,StatisticBasedCase,2,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,268006
1,BasicXform,Memory,2,StatisticBasedCase,2,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11490152
1,BasicXform,Time,2,StatisticBasedCase,2,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,84412787
1,BasicXform,Memory,2,StatisticBasedCase,2,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14227840
1,BasicXform,Time,2,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,53223696
1,BasicXform,Memory,2,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16284592
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,86881352
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54669060
1,BasicXform,Time,2,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,50987059
1,BasicXform,Memory,2,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18317232
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69972352
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,48497488
1,BasicXform,Time,2,StatisticBasedCase,2,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1715153
1,BasicXform,Memory,2,StatisticBasedCase,2,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18513072
1,BasicXform,Time,2,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24244
1,BasicXform,Memory,2,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18513944
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,39988752
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,39988752
2,BasicXform,Time,2,StatisticBasedCase,2,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1323040
2,BasicXform,Memory,2,StatisticBasedCase,2,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18538344
2,BasicXform,Time,2,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24580
2,BasicXform,Memory,2,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18539216
2,BasicXform,PeakMemory,2,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40014024
2,BasicXform,AverageMemory,2,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40014024
3,BasicXform,Time,2,StatisticBasedCase,2,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1443927
3,BasicXform,Memory,2,StatisticBasedCase,2,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18580144
3,BasicXform,Time,2,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22162
3,BasicXform,Memory,2,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18581016
3,BasicXform,AverageMemory,2,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40055824
3,BasicXform,PeakMemory,2,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,61530680
4,BasicXform,Time,2,StatisticBasedCase,2,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1221635
4,BasicXform,Memory,2,StatisticBasedCase,2,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18606032
4,BasicXform,Time,2,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22828
4,BasicXform,Memory,2,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18606928
4,BasicXform,PeakMemory,2,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,61556592
4,BasicXform,AverageMemory,2,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40081736
5,BasicXform,Time,2,StatisticBasedCase,2,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1214164
5,BasicXform,Memory,2,StatisticBasedCase,2,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18631648
5,BasicXform,Time,2,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22610
5,BasicXform,Memory,2,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18632520
5,BasicXform,PeakMemory,2,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,61582184
5,BasicXform,AverageMemory,2,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40107328
1,BasicXform,Time,16,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,511076
1,BasicXform,Memory,16,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11534856
1,BasicXform,Time,16,StatisticBasedCase,1,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3206352292
1,BasicXform,Memory,16,StatisticBasedCase,1,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,155322704
1,BasicXform,Time,16,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,452027161
1,BasicXform,Memory,16,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,75118320
1,BasicXform,PeakMemory,16,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,248306280
1,BasicXform,AverageMemory,16,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,152528472
1,BasicXform,Time,16,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,143868446
1,BasicXform,Memory,16,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90735824
1,BasicXform,PeakMemory,16,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,267103960
1,BasicXform,AverageMemory,16,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,181634096
1,BasicXform,Time,16,StatisticBasedCase,1,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,478159
1,BasicXform,Memory,16,StatisticBasedCase,1,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90758560
1,BasicXform,Time,16,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,166879047
1,BasicXform,Memory,16,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90774256
1,BasicXform,PeakMemory,16,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,218319848
1,BasicXform,AverageMemory,16,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,175799676
2,BasicXform,Time,16,StatisticBasedCase,1,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,332061
2,BasicXform,Memory,16,StatisticBasedCase,1,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90782416
2,BasicXform,Time,16,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150637028
2,BasicXform,Memory,16,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90796488
2,BasicXform,PeakMemory,16,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,261293416
2,BasicXform,AverageMemory,16,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,175823540
3,BasicXform,Time,16,StatisticBasedCase,1,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,230225
3,BasicXform,Memory,16,StatisticBasedCase,1,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90805696
3,BasicXform,Time,16,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,144919515
3,BasicXform,Memory,16,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90819560
3,BasicXform,AverageMemory,16,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,175846832
3,BasicXform,PeakMemory,16,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,218367024
4,BasicXform,Time,16,StatisticBasedCase,1,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,258748
4,BasicXform,Memory,16,StatisticBasedCase,1,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90828968
4,BasicXform,Time,16,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,140543674
4,BasicXform,Memory,16,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90843320
4,BasicXform,PeakMemory,16,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,218390288
4,BasicXform,AverageMemory,16,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,175870112
5,BasicXform,Time,16,StatisticBasedCase,1,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,264552
5,BasicXform,Memory,16,StatisticBasedCase,1,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90853160
5,BasicXform,Time,16,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,137378177
5,BasicXform,Memory,16,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90867208
5,BasicXform,AverageMemory,16,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,175894264
5,BasicXform,PeakMemory,16,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,218414424
1,BasicXform,Time,1,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,177859
1,BasicXform,Memory,1,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,11235328
1,BasicXform,Time,1,StatisticBasedCase,2,2,Generation,BATCH_OPTIMIZED-TEMPLATE,52804455
1,BasicXform,Memory,1,StatisticBasedCase,2,2,Generation,BATCH_OPTIMIZED-TEMPLATE,12947224
1,BasicXform,Time,1,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,24277
1,BasicXform,Memory,1,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,11348960
1,BasicXform,PeakMemory,1,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,32823400
1,BasicXform,AverageMemory,1,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,32823400
1,BasicXform,Time,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,125737258
1,BasicXform,Memory,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,11541648
1,BasicXform,PeakMemory,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,333473936
1,BasicXform,AverageMemory,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,183149124
1,BasicXform,Time,1,StatisticBasedCase,2,5,Modification,BATCH_OPTIMIZED-TEMPLATE,102308
1,BasicXform,Memory,1,StatisticBasedCase,2,5,Modification,BATCH_OPTIMIZED-TEMPLATE,11541736
1,BasicXform,Time,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,122503577
1,BasicXform,Memory,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11601992
1,BasicXform,PeakMemory,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,333667304
1,BasicXform,AverageMemory,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,183342360
2,BasicXform,Time,1,StatisticBasedCase,2,7,Modification,BATCH_OPTIMIZED-TEMPLATE,64820
2,BasicXform,Memory,1,StatisticBasedCase,2,7,Modification,BATCH_OPTIMIZED-TEMPLATE,11602080
2,BasicXform,Time,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,124450135
2,BasicXform,Memory,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11667208
2,BasicXform,PeakMemory,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,376678456
2,BasicXform,AverageMemory,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,194140680
3,BasicXform,Time,1,StatisticBasedCase,2,9,Modification,BATCH_OPTIMIZED-TEMPLATE,51950
3,BasicXform,Memory,1,StatisticBasedCase,2,9,Modification,BATCH_OPTIMIZED-TEMPLATE,11667296
3,BasicXform,Time,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,125273688
3,BasicXform,Memory,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11728400
3,BasicXform,AverageMemory,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,194205820
3,BasicXform,PeakMemory,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,376743520
4,BasicXform,Time,1,StatisticBasedCase,2,11,Modification,BATCH_OPTIMIZED-TEMPLATE,54921
4,BasicXform,Memory,1,StatisticBasedCase,2,11,Modification,BATCH_OPTIMIZED-TEMPLATE,11728512
4,BasicXform,Time,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,126992219
4,BasicXform,Memory,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11806232
4,BasicXform,PeakMemory,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,355330280
4,BasicXform,AverageMemory,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,194267248
5,BasicXform,Time,1,StatisticBasedCase,2,13,Modification,BATCH_OPTIMIZED-TEMPLATE,54710
5,BasicXform,Memory,1,StatisticBasedCase,2,13,Modification,BATCH_OPTIMIZED-TEMPLATE,11806320
5,BasicXform,Time,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,128612979
5,BasicXform,Memory,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11871296
5,BasicXform,PeakMemory,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,355407808
5,BasicXform,AverageMemory,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,194344904
1,BasicXform,Time,2,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,203226
1,BasicXform,Memory,2,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,11244488
1,BasicXform,Time,2,StatisticBasedCase,2,2,Generation,BATCH_OPTIMIZED-TEMPLATE,99138126
1,BasicXform,Memory,2,StatisticBasedCase,2,2,Generation,BATCH_OPTIMIZED-TEMPLATE,14760120
1,BasicXform,Time,2,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,14249
1,BasicXform,Memory,2,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,11488072
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,22225392
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,32962512
1,BasicXform,Time,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,541985889
1,BasicXform,Memory,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,11900784
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,194287660
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1085754232
1,BasicXform,Time,2,StatisticBasedCase,2,5,Modification,BATCH_OPTIMIZED-TEMPLATE,58545
1,BasicXform,Memory,2,StatisticBasedCase,2,5,Modification,BATCH_OPTIMIZED-TEMPLATE,11900896
1,BasicXform,Time,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,531742213
1,BasicXform,Memory,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12024312
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1086134616
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,205421980
2,BasicXform,Time,2,StatisticBasedCase,2,7,Modification,BATCH_OPTIMIZED-TEMPLATE,50939
2,BasicXform,Memory,2,StatisticBasedCase,2,7,Modification,BATCH_OPTIMIZED-TEMPLATE,12024400
2,BasicXform,Time,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,520275732
2,BasicXform,Memory,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12155696
2,BasicXform,PeakMemory,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1086258120
2,BasicXform,AverageMemory,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,205544660
3,BasicXform,Time,2,StatisticBasedCase,2,9,Modification,BATCH_OPTIMIZED-TEMPLATE,88784
3,BasicXform,Memory,2,StatisticBasedCase,2,9,Modification,BATCH_OPTIMIZED-TEMPLATE,12155784
3,BasicXform,Time,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,557034628
3,BasicXform,Memory,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12304664
3,BasicXform,AverageMemory,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,205693088
3,BasicXform,PeakMemory,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1086422304
4,BasicXform,Time,2,StatisticBasedCase,2,11,Modification,BATCH_OPTIMIZED-TEMPLATE,124934
4,BasicXform,Memory,2,StatisticBasedCase,2,11,Modification,BATCH_OPTIMIZED-TEMPLATE,12304776
4,BasicXform,Time,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,596534620
4,BasicXform,Memory,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12426600
4,BasicXform,PeakMemory,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1086538520
4,BasicXform,AverageMemory,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,211089196
5,BasicXform,Time,2,StatisticBasedCase,2,13,Modification,BATCH_OPTIMIZED-TEMPLATE,65601
5,BasicXform,Memory,2,StatisticBasedCase,2,13,Modification,BATCH_OPTIMIZED-TEMPLATE,12426688
5,BasicXform,Time,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,802164719
5,BasicXform,Memory,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12550880
5,BasicXform,PeakMemory,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1443210168
5,BasicXform,AverageMemory,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,41295980
1,BasicXform,Time,4,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,163070
1,BasicXform,Memory,4,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,11268296
1,BasicXform,Time,4,StatisticBasedCase,3,2,Generation,BATCH_OPTIMIZED-TEMPLATE,239917222
1,BasicXform,Memory,4,StatisticBasedCase,3,2,Generation,BATCH_OPTIMIZED-TEMPLATE,21551352
1,BasicXform,Time,4,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,13857
1,BasicXform,Memory,4,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,11761184
1,BasicXform,AverageMemory,4,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,22498504
1,BasicXform,PeakMemory,4,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,33235624
1,BasicXform,Time,4,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,2131924795
1,BasicXform,Memory,4,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,12585336
1,BasicXform,AverageMemory,4,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,305859422
1,BasicXform,PeakMemory,4,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1086420560
1,BasicXform,Time,4,StatisticBasedCase,3,5,Modification,BATCH_OPTIMIZED-TEMPLATE,82091
1,BasicXform,Memory,4,StatisticBasedCase,3,5,Modification,BATCH_OPTIMIZED-TEMPLATE,12585456
1,BasicXform,Time,4,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2241643106
1,BasicXform,Memory,4,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12825528
1,BasicXform,AverageMemory,4,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,634521698
1,BasicXform,PeakMemory,4,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1442448248
2,BasicXform,Time,4,StatisticBasedCase,3,7,Modification,BATCH_OPTIMIZED-TEMPLATE,103565
2,BasicXform,Memory,4,StatisticBasedCase,3,7,Modification,BATCH_OPTIMIZED-TEMPLATE,12825616
2,BasicXform,Time,4,StatisticBasedCase,3,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2590942448
2,BasicXform,Memory,4,StatisticBasedCase,3,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,13078440
