RunIndex,MetricName,Sequence,CaseName,PhaseName,Scenario,Size,Tool,MetricValue,Iteration
1,Memory,11,StatisticBasedCase,Modification,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,19277040,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,158750267,4
1,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,19286280,4
1,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,169601768,4
1,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,105177216,4
1,Time,13,StatisticBasedCase,Modification,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,138311,5
1,Memory,13,StatisticBasedCase,Modification,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,19286480,5
1,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,139010929,5
1,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,19294432,5
1,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,105186648,5
1,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,169611216,5
2,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,798345,1
2,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11566512,1
2,Time,2,StatisticBasedCase,Generation,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14782403676,1
2,Memory,2,StatisticBasedCase,Generation,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,792550384,1
2,Time,3,StatisticBasedCase,Initialization,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,676191075,1
2,Memory,3,StatisticBasedCase,Initialization,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,50279552,1
2,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,157313548,1
2,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,295928936,1
2,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,724285089,1
2,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65212768,1
2,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,400750476,1
2,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,687498944,1
2,Time,5,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,696149,1
2,Memory,5,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65211144,1
2,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,607792140,1
2,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65219096,1
2,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,702430480,1
2,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,415682112,1
2,Time,7,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,268541,2
2,Memory,7,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65219256,2
2,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,612686245,2
2,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65227408,2
2,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,702438616,2
2,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,415690236,2
2,Time,9,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,290133,3
2,Memory,9,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65226616,3
2,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,544726599,3
2,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65234256,3
2,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,702445984,3
2,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,415697600,3
2,Time,11,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275813,4
2,Memory,11,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65234440,4
2,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,534946048,4
2,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65241648,4
2,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,415705536,4
2,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,702454008,4
2,Time,13,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,231793,5
2,Memory,13,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65241832,5
2,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,531618916,5
2,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,65248776,5
2,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,415712892,5
2,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,766885880,5
1,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,208874,1
1,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,11098096,1
1,Time,2,StatisticBasedCase,Generation,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,192001914,1
1,Memory,2,StatisticBasedCase,Generation,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,17664664,1
1,Time,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,15334,1
1,Memory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,11577824,1
1,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,22315624,1
1,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,33053224,1
1,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1823295564,1
1,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12373072,1
1,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1086204432,1
1,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,284173314,1
1,Time,5,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,147501,1
1,Memory,5,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12373224,1
1,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1827043136,1
1,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12604160,1
1,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,553303093,1
1,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1441418816,1
1,Time,7,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,149219,2
1,Memory,7,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12604280,2
1,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1819475438,2
1,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12848512,2
1,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1442999536,2
1,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,560729955,2
1,Time,9,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,76234,3
1,Memory,9,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12848632,3
1,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1826940945,3
1,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,13070144,3
1,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1443678000,3
1,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,564717166,3
1,Time,11,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,72115,4
1,Memory,11,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,13070288,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1833218929,4
1,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,13342968,4
1,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,556713803,4
1,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1444727136,4
1,Time,13,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,122484,5
1,Memory,13,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,13343112,5
1,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,2233534933,5
1,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,13567856,5
1,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1444942528,5
1,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,335751492,5
1,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,284200,1
1,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11237440,1
1,Time,2,StatisticBasedCase,Generation,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,99640635,1
1,Memory,2,StatisticBasedCase,Generation,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14410440,1
1,Time,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,54457380,1
1,Memory,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13927744,1
1,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,75892232,1
1,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,54417396,1
1,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,45808439,1
1,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14609272,1
1,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,56878040,1
1,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46140608,1
1,Time,5,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,117956,1
1,Memory,5,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14609424,1
1,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47468990,1
1,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14616280,1
1,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57559880,1
1,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46822452,1
1,Time,7,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,131562,2
1,Memory,7,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14616456,2
1,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47447516,2
1,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14623144,2
1,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57566880,2
1,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46829468,2
1,Time,9,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,129407,3
1,Memory,9,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14623296,3
1,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,48202269,3
1,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14631464,3
1,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57573752,3
1,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46836324,3
1,Time,11,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,153348,4
1,Memory,11,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14630616,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,45605300,4
1,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14638264,4
1,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57581112,4
1,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46843676,4
1,Time,13,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,155486,5
1,Memory,13,StatisticBasedCase,Modification,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14638416,5
1,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,43259898,5
1,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14645440,5
1,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57588872,5
1,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46851444,5
1,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,306413,1
1,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11282432,1
1,Time,2,StatisticBasedCase,Generation,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45451623,1
1,Memory,2,StatisticBasedCase,Generation,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13238904,1
1,Time,3,StatisticBasedCase,Initialization,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,39468264,1
1,Memory,3,StatisticBasedCase,Initialization,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14376232,1
1,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54346600,1
1,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,43609176,1
1,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,28127296,1
1,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15473552,1
1,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35851656,1
1,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35851656,1
1,Time,5,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2867437,1
1,Memory,5,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15609096,1
1,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26367,1
1,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15609936,1
1,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37084696,1
1,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37084696,1
1,Time,7,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2154826,2
1,Memory,7,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15652640,2
1,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24629,2
1,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15653480,2
1,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58603096,2
1,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37128240,2
1,Time,9,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2236460,3
1,Memory,9,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15702032,3
1,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21422,3
1,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15702872,3
1,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37177632,3
1,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37177632,3
1,Time,11,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2544208,4
1,Memory,11,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15747128,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25016,4
1,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15747992,4
1,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37222752,4
1,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26485472,4
1,Time,13,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2287412,5
1,Memory,13,StatisticBasedCase,Modification,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15789768,5
1,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20619,5
1,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15790808,5
1,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37265368,5
1,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37265368,5
2,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,329714,1
2,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11179344,1
2,Time,2,StatisticBasedCase,Generation,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,55899792,1
2,Memory,2,StatisticBasedCase,Generation,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13095064,1
2,Time,3,StatisticBasedCase,Initialization,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,27595270,1
2,Memory,3,StatisticBasedCase,Initialization,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12983256,1
