CaseName,PhaseName,Tool,Scenario,MetricValue,MetricName,Sequence,Iteration,Size,RunIndex
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,365147,Time,11,4,2,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12836424,Memory,11,4,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,25321407,Time,12,4,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13022688,Memory,12,4,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34312080,PeakMemory,12,4,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34312080,AverageMemory,12,4,2,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,288857,Time,13,5,2,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13028320,Memory,13,5,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,24734222,Time,14,5,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13184600,Memory,14,5,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34503952,AverageMemory,14,5,2,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34503952,PeakMemory,14,5,2,5
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,600402,Time,1,1,2,3
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,9524904,Memory,1,1,2,3
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,131544289,Time,2,1,2,3
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,11928376,Memory,2,1,2,3
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,54237148,Time,3,1,2,3
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13232248,Memory,3,1,2,3
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,63457680,PeakMemory,3,1,2,3
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,41982816,AverageMemory,3,1,2,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,50851370,Time,4,1,2,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13821456,Memory,4,1,2,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,34707680,AverageMemory,4,1,2,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,34707680,PeakMemory,4,1,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,527532,Time,5,1,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13821584,Memory,5,1,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,53461265,Time,6,1,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13826936,Memory,6,1,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,46034668,AverageMemory,6,1,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,56772120,PeakMemory,6,1,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,220779,Time,7,2,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13826904,Memory,7,2,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,53373258,Time,8,2,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13833856,Memory,8,2,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,56777360,PeakMemory,8,2,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,46039948,AverageMemory,8,2,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,299859,Time,9,3,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13833880,Memory,9,3,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,51148821,Time,10,3,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13845048,Memory,10,3,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,46046940,AverageMemory,10,3,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,56784368,PeakMemory,10,3,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,247815,Time,11,4,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13845040,Memory,11,4,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,46435014,Time,12,4,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13851864,Memory,12,4,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,46058128,AverageMemory,12,4,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,56795560,PeakMemory,12,4,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,130811,Time,13,5,2,3
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13851864,Memory,13,5,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,52481144,Time,14,5,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,13858608,Memory,14,5,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,78277176,PeakMemory,14,5,2,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,46064908,AverageMemory,14,5,2,3
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,291266,Time,1,1,64,5
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,10263536,Memory,1,1,64,5
StatisticBasedCase,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,74505854570,Time,2,1,64,5
StatisticBasedCase,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1813160912,Memory,2,1,64,5
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12392547620,Time,3,1,64,5
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1011254640,Memory,3,1,64,5
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2773190928,PeakMemory,3,1,64,5
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1109765763,AverageMemory,3,1,64,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1665184999,Time,4,1,64,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1064984736,Memory,4,1,64,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1552862808,PeakMemory,4,1,64,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1312206594,AverageMemory,4,1,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,28575154,Time,5,1,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066813152,Memory,5,1,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,48622,Time,6,1,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066814344,Memory,6,1,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1106136460,AverageMemory,6,1,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1111904256,PeakMemory,6,1,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2716126,Time,7,2,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066870176,Memory,7,2,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,51475,Time,8,2,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066871056,Memory,8,2,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1157815528,PeakMemory,8,2,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1134888404,AverageMemory,8,2,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2129038,Time,9,3,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066897872,Memory,9,3,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,18890,Time,10,3,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066898752,Memory,10,3,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1111988976,PeakMemory,10,3,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1111988976,AverageMemory,10,3,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2475300,Time,11,4,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066926648,Memory,11,4,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16687,Time,12,4,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066927552,Memory,12,4,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1112017776,PeakMemory,12,4,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1097599228,AverageMemory,12,4,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1550280,Time,13,5,64,5
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066955760,Memory,13,5,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,17232,Time,14,5,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1066956640,Memory,14,5,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1112046864,AverageMemory,14,5,64,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1112046864,PeakMemory,14,5,64,5
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,570216,Time,1,1,1,5
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,9565152,Memory,1,1,1,5
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,49231023,Time,2,1,1,5
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,10738312,Memory,2,1,1,5
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,48712651,Time,3,1,1,5
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,11302584,Memory,3,1,1,5
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,41894184,AverageMemory,3,1,1,5
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,74106464,PeakMemory,3,1,1,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,35392960,Time,4,1,1,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12186592,Memory,4,1,1,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,64990352,PeakMemory,4,1,1,5
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,43515488,AverageMemory,4,1,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2983511,Time,5,1,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12236352,Memory,5,1,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4930,Time,6,1,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12237224,Memory,6,1,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33712032,PeakMemory,6,1,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,22974728,AverageMemory,6,1,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2342913,Time,7,2,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12264312,Memory,7,2,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4677,Time,8,2,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12265184,Memory,8,2,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33739992,PeakMemory,8,2,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,23002688,AverageMemory,8,2,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2449834,Time,9,3,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12291328,Memory,9,3,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4200,Time,10,3,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12292200,Memory,10,3,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33767008,PeakMemory,10,3,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,23029704,AverageMemory,10,3,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2390230,Time,11,4,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12315032,Memory,11,4,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,3999,Time,12,4,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12315928,Memory,12,4,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,23053432,AverageMemory,12,4,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33790736,PeakMemory,12,4,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2717412,Time,13,5,1,5
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12342656,Memory,13,5,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,5460,Time,14,5,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12343528,Memory,14,5,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33818336,PeakMemory,14,5,1,5
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,23081032,AverageMemory,14,5,1,5
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,478851,Time,1,1,8,3
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,9644472,Memory,1,1,8,3
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,1019355993,Time,2,1,8,3
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,32800728,Memory,2,1,8,3
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,147160923,Time,3,1,8,3
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,22370144,Memory,3,1,8,3
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,64949028,AverageMemory,3,1,8,3
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,97685592,PeakMemory,3,1,8,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,205343852,Time,4,1,8,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,29829112,Memory,4,1,8,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,76057896,AverageMemory,4,1,8,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,108270168,PeakMemory,4,1,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,3874597,Time,5,1,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30032040,Memory,5,1,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4847,Time,6,1,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30032912,Memory,6,1,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51507720,PeakMemory,6,1,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40770416,AverageMemory,6,1,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2244343,Time,7,2,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30087528,Memory,7,2,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4628,Time,8,2,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30088400,Memory,8,2,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40825904,AverageMemory,8,2,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51563208,PeakMemory,8,2,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2321702,Time,9,3,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30123416,Memory,9,3,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,5250,Time,10,3,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30124288,Memory,10,3,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40861792,AverageMemory,10,3,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51599096,PeakMemory,10,3,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2416389,Time,11,4,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30161112,Memory,11,4,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,5847,Time,12,4,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30162008,Memory,12,4,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40899512,AverageMemory,12,4,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51636816,PeakMemory,12,4,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2097281,Time,13,5,8,3
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30198304,Memory,13,5,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4434,Time,14,5,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30199176,Memory,14,5,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40936680,AverageMemory,14,5,8,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51673984,PeakMemory,14,5,8,3
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,627000,Time,1,1,64,4
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,10518776,Memory,1,1,64,4
StatisticBasedCase,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,72238061563,Time,2,1,64,4
StatisticBasedCase,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,1783478976,Memory,2,1,64,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,12462150365,Time,3,1,64,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,1070254136,Memory,3,1,64,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,1098370257,AverageMemory,3,1,64,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,2920098032,PeakMemory,3,1,64,4
