PhaseName,Sequence,Size,Scenario,RunIndex,CaseName,MetricValue,Iteration,Tool,MetricName
M2MTransformation2,14,32,BasicXform,2,StatisticBasedCase,396021040,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,14,32,BasicXform,2,StatisticBasedCase,332490388,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
EMFResourceInitialization,1,32,BasicXform,3,StatisticBasedCase,566868,1,BATCH_OPTIMIZED-TEMPLATE,Time
EMFResourceInitialization,1,32,BasicXform,3,StatisticBasedCase,9574800,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Generation,2,32,BasicXform,3,StatisticBasedCase,14972004581,1,BATCH_OPTIMIZED-TEMPLATE,Time
Generation,2,32,BasicXform,3,StatisticBasedCase,402393160,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,32,BasicXform,3,StatisticBasedCase,13517,1,BATCH_OPTIMIZED-TEMPLATE,Time
Initialization,3,32,BasicXform,3,StatisticBasedCase,17456896,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,32,BasicXform,3,StatisticBasedCase,80358296,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Initialization,3,32,BasicXform,3,StatisticBasedCase,80358296,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,125891894127,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,26202568,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,3328749864,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,1073843771,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,5,32,BasicXform,3,StatisticBasedCase,488146,1,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,5,32,BasicXform,3,StatisticBasedCase,26202688,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,126189826238,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,28291256,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,2728817896,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,1026722278,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,7,32,BasicXform,3,StatisticBasedCase,334320,2,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,7,32,BasicXform,3,StatisticBasedCase,28291344,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,126696046359,2,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,30184328,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,2704331656,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,1032127620,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,9,32,BasicXform,3,StatisticBasedCase,295189,3,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,9,32,BasicXform,3,StatisticBasedCase,30184416,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,126681683975,3,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,32472296,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,2690078344,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,982002695,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,11,32,BasicXform,3,StatisticBasedCase,282957,4,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,11,32,BasicXform,3,StatisticBasedCase,32472408,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,126937490588,4,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,34368688,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,2675769320,4,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,1028814667,4,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,13,32,BasicXform,3,StatisticBasedCase,279922,5,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,13,32,BasicXform,3,StatisticBasedCase,34368800,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,127272927106,5,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,36266320,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,2648428440,5,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,987259059,5,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
EMFResourceInitialization,1,4,BasicXform,2,StatisticBasedCase,343128,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
EMFResourceInitialization,1,4,BasicXform,2,StatisticBasedCase,9402272,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Generation,2,4,BasicXform,2,StatisticBasedCase,358902502,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Generation,2,4,BasicXform,2,StatisticBasedCase,15751336,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,4,BasicXform,2,StatisticBasedCase,67273365,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Initialization,3,4,BasicXform,2,StatisticBasedCase,13443664,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,4,BasicXform,2,StatisticBasedCase,52831640,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Initialization,3,4,BasicXform,2,StatisticBasedCase,42094216,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,52903899,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,14886888,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,34919096,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,34919096,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,5,4,BasicXform,2,StatisticBasedCase,435931,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,5,4,BasicXform,2,StatisticBasedCase,14895216,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,56027241,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,14954048,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,36370848,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,36370848,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,7,4,BasicXform,2,StatisticBasedCase,482383,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,7,4,BasicXform,2,StatisticBasedCase,14960672,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,47336947,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,14966936,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,57911160,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,36436304,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,9,4,BasicXform,2,StatisticBasedCase,392022,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,9,4,BasicXform,2,StatisticBasedCase,14975008,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,42795431,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,14986984,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,36450640,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,36450640,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,11,4,BasicXform,2,StatisticBasedCase,426141,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,11,4,BasicXform,2,StatisticBasedCase,14995368,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,37339352,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,15100056,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,36471024,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,36471024,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,13,4,BasicXform,2,StatisticBasedCase,343520,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,13,4,BasicXform,2,StatisticBasedCase,15108496,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,36569357,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,15118976,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,36584128,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,36584128,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
EMFResourceInitialization,1,32,BasicXform,1,StatisticBasedCase,172169,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
EMFResourceInitialization,1,32,BasicXform,1,StatisticBasedCase,9858416,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Generation,2,32,BasicXform,1,StatisticBasedCase,15046604754,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Generation,2,32,BasicXform,1,StatisticBasedCase,385673856,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Initialization,3,32,BasicXform,1,StatisticBasedCase,2184985593,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Initialization,3,32,BasicXform,1,StatisticBasedCase,204030168,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Initialization,3,32,BasicXform,1,StatisticBasedCase,864184312,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Initialization,3,32,BasicXform,1,StatisticBasedCase,515798843,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation1,4,32,BasicXform,1,StatisticBasedCase,590155227,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation1,4,32,BasicXform,1,StatisticBasedCase,226259400,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation1,4,32,BasicXform,1,StatisticBasedCase,378148316,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation1,4,32,BasicXform,1,StatisticBasedCase,489061320,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Modification,5,32,BasicXform,1,StatisticBasedCase,6965949,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,5,32,BasicXform,1,StatisticBasedCase,227037736,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,1,StatisticBasedCase,53812,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,6,32,BasicXform,1,StatisticBasedCase,227038616,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,1,StatisticBasedCase,354667600,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,6,32,BasicXform,1,StatisticBasedCase,290243072,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,7,32,BasicXform,1,StatisticBasedCase,1741522,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,7,32,BasicXform,1,StatisticBasedCase,227074600,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,1,StatisticBasedCase,14697,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,8,32,BasicXform,1,StatisticBasedCase,227075480,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,1,StatisticBasedCase,290279936,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,8,32,BasicXform,1,StatisticBasedCase,258677808,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,9,32,BasicXform,1,StatisticBasedCase,1331979,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,9,32,BasicXform,1,StatisticBasedCase,227096776,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,1,StatisticBasedCase,16162,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,10,32,BasicXform,1,StatisticBasedCase,227097656,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,1,StatisticBasedCase,258699984,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation2,10,32,BasicXform,1,StatisticBasedCase,290302112,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Modification,11,32,BasicXform,1,StatisticBasedCase,1488680,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,11,32,BasicXform,1,StatisticBasedCase,227118824,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,1,StatisticBasedCase,14947,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,12,32,BasicXform,1,StatisticBasedCase,227119728,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,1,StatisticBasedCase,290324184,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,12,32,BasicXform,1,StatisticBasedCase,258722056,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,13,32,BasicXform,1,StatisticBasedCase,1236751,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,13,32,BasicXform,1,StatisticBasedCase,227141200,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,14,32,BasicXform,1,StatisticBasedCase,16441,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,14,32,BasicXform,1,StatisticBasedCase,227142080,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,14,32,BasicXform,1,StatisticBasedCase,258744408,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation2,14,32,BasicXform,1,StatisticBasedCase,290346536,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
EMFResourceInitialization,1,8,BasicXform,1,StatisticBasedCase,231744,1,BATCH_OPTIMIZED-TEMPLATE,Time
EMFResourceInitialization,1,8,BasicXform,1,StatisticBasedCase,9300888,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Generation,2,8,BasicXform,1,StatisticBasedCase,1052291425,1,BATCH_OPTIMIZED-TEMPLATE,Time
Generation,2,8,BasicXform,1,StatisticBasedCase,32661512,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,8,BasicXform,1,StatisticBasedCase,29703,1,BATCH_OPTIMIZED-TEMPLATE,Time
Initialization,3,8,BasicXform,1,StatisticBasedCase,10396592,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,8,BasicXform,1,StatisticBasedCase,31871032,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Initialization,3,8,BasicXform,1,StatisticBasedCase,31871032,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,7391026675,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,12179752,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,759479235,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,1438087696,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Modification,5,8,BasicXform,1,StatisticBasedCase,174364,1,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,5,8,BasicXform,1,StatisticBasedCase,12179880,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,7238047725,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,12671032,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,1444008224,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,807152880,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,7,8,BasicXform,1,StatisticBasedCase,136348,2,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,7,8,BasicXform,1,StatisticBasedCase,12671128,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,7269392056,2,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,13188984,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,804319457,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,1444352000,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Modification,9,8,BasicXform,1,StatisticBasedCase,103672,3,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,9,8,BasicXform,1,StatisticBasedCase,13189080,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,7287602930,3,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,13659552,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,798617355,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,1445811984,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Modification,11,8,BasicXform,1,StatisticBasedCase,92702,4,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,11,8,BasicXform,1,StatisticBasedCase,13659672,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,7298066256,4,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,14229936,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,1446503832,4,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,779665765,4,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,13,8,BasicXform,1,StatisticBasedCase,118152,5,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,13,8,BasicXform,1,StatisticBasedCase,14230056,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,7327212541,5,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,14703416,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,1446885728,5,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,764410797,5,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
EMFResourceInitialization,1,2,BasicXform,2,StatisticBasedCase,620313,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
EMFResourceInitialization,1,2,BasicXform,2,StatisticBasedCase,9473880,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Generation,2,2,BasicXform,2,StatisticBasedCase,121739721,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Generation,2,2,BasicXform,2,StatisticBasedCase,11844656,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Initialization,3,2,BasicXform,2,StatisticBasedCase,70658111,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Initialization,3,2,BasicXform,2,StatisticBasedCase,12160584,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Initialization,3,2,BasicXform,2,StatisticBasedCase,52667828,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Initialization,3,2,BasicXform,2,StatisticBasedCase,95617560,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,53840688,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,12750864,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,33636064,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,33636064,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
Modification,5,2,BasicXform,2,StatisticBasedCase,139345,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,5,2,BasicXform,2,StatisticBasedCase,12750664,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,54881177,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,12755104,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,55701208,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,44963776,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,7,2,BasicXform,2,StatisticBasedCase,136529,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,7,2,BasicXform,2,StatisticBasedCase,12754880,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,53522489,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,12761976,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,77180448,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,44968076,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,9,2,BasicXform,2,StatisticBasedCase,188740,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,9,2,BasicXform,2,StatisticBasedCase,12761752,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,55427087,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,12773152,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,44974860,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,55712288,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
Modification,11,2,BasicXform,2,StatisticBasedCase,173032,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,11,2,BasicXform,2,StatisticBasedCase,12772952,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,52903214,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,12778912,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,55723512,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,44986084,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,13,2,BasicXform,2,StatisticBasedCase,179460,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,13,2,BasicXform,2,StatisticBasedCase,12778816,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
