Tool,Size,PhaseName,Scenario,RunIndex,CaseName,MetricName,MetricValue,Sequence,Iteration
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,435672392,10,3
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,9570888,10,3
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,460544128,10,3
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,245794040,10,3
BATCH_SIMPLE-TEMPLATE,1,Modification,BasicXform,3,StatisticBasedCase,Time,103897,11,4
BATCH_SIMPLE-TEMPLATE,1,Modification,BasicXform,3,StatisticBasedCase,Memory,9571016,11,4
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,458297121,12,4
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,9573848,12,4
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,482022432,12,4
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,256534552,12,4
BATCH_SIMPLE-TEMPLATE,1,Modification,BasicXform,3,StatisticBasedCase,Time,82268,13,5
BATCH_SIMPLE-TEMPLATE,1,Modification,BasicXform,3,StatisticBasedCase,Memory,9573752,13,5
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,481514356,14,5
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,9576168,14,5
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,256536080,14,5
BATCH_SIMPLE-TEMPLATE,1,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,482022776,14,5
BATCH_OPTIMIZED-TEMPLATE,4,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,Time,207211,1,1
BATCH_OPTIMIZED-TEMPLATE,4,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,Memory,9387608,1,1
BATCH_OPTIMIZED-TEMPLATE,4,Generation,BasicXform,1,StatisticBasedCase,Time,269982537,2,1
BATCH_OPTIMIZED-TEMPLATE,4,Generation,BasicXform,1,StatisticBasedCase,Memory,16102664,2,1
BATCH_OPTIMIZED-TEMPLATE,4,Initialization,BasicXform,1,StatisticBasedCase,Time,13843,3,1
BATCH_OPTIMIZED-TEMPLATE,4,Initialization,BasicXform,1,StatisticBasedCase,Memory,9885008,3,1
BATCH_OPTIMIZED-TEMPLATE,4,Initialization,BasicXform,1,StatisticBasedCase,AverageMemory,31359448,3,1
BATCH_OPTIMIZED-TEMPLATE,4,Initialization,BasicXform,1,StatisticBasedCase,PeakMemory,31359448,3,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,BasicXform,1,StatisticBasedCase,Time,2557187216,4,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,BasicXform,1,StatisticBasedCase,Memory,10708424,4,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,BasicXform,1,StatisticBasedCase,PeakMemory,1084544384,4,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,BasicXform,1,StatisticBasedCase,AverageMemory,222588194,4,1
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Time,183119,5,1
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Memory,10708512,5,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,2274398436,6,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,10948344,6,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,1440571304,6,1
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,554115825,6,1
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Time,106437,7,2
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Memory,10948432,7,2
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,2074035795,8,2
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11201912,8,2
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,1441960200,8,2
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,835001077,8,2
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Time,86819,9,3
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Memory,11202000,9,3
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,2101134388,10,3
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11432808,10,3
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,1442819912,10,3
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,830753153,10,3
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Time,128290,11,4
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Memory,11432920,11,4
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,2214944297,12,4
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11723064,12,4
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,1443147192,12,4
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,762877107,12,4
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Time,83194,13,5
BATCH_OPTIMIZED-TEMPLATE,4,Modification,BasicXform,1,StatisticBasedCase,Memory,11723152,13,5
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,2148061895,14,5
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11957448,14,5
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,1443349256,14,5
BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,771239327,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Time,158042,1,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Memory,9684224,1,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Generation,BasicXform,3,StatisticBasedCase,Time,3498505264,2,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Generation,BasicXform,3,StatisticBasedCase,Memory,100153608,2,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,Time,117257777,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,Memory,21357792,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,AverageMemory,86900300,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,PeakMemory,140370864,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,Time,322472911,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,Memory,31497576,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,PeakMemory,191424504,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,AverageMemory,127649704,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,467734,5,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,31498168,5,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,296264362,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,31524696,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,244514728,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,137790248,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,454327,7,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,31525064,7,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,245110524,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,31536856,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,244541608,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,137817136,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,272850,9,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,31537224,9,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,218823770,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,31543984,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,201604096,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,137829308,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,214307,11,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,31544480,11,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,208092148,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,31551824,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,137836580,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,201611360,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,230971,13,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,31551368,13,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,209329799,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,31555600,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,137843460,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,201618256,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Time,147797,1,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Memory,9893848,1,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Generation,BasicXform,4,StatisticBasedCase,Time,806741714,2,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Generation,BasicXform,4,StatisticBasedCase,Memory,33204840,2,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Initialization,BasicXform,4,StatisticBasedCase,Time,196522757,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Initialization,BasicXform,4,StatisticBasedCase,Memory,26277696,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Initialization,BasicXform,4,StatisticBasedCase,AverageMemory,75408120,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Initialization,BasicXform,4,StatisticBasedCase,PeakMemory,118358336,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation1,BasicXform,4,StatisticBasedCase,Time,449228971,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation1,BasicXform,4,StatisticBasedCase,Memory,51288400,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation1,BasicXform,4,StatisticBasedCase,PeakMemory,155659880,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation1,BasicXform,4,StatisticBasedCase,AverageMemory,101706508,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Time,3985521,5,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Memory,51430648,5,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,3248,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,51431520,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,62169000,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,72906280,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Time,3455302,7,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Memory,51612856,7,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,3545,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,51613728,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,62351208,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,73088488,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Time,2863044,9,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Memory,51713208,9,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,3667,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,51714080,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,73188840,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,62451560,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Time,3316542,11,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Memory,51819792,11,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,3546,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,51820688,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,62558168,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,73295448,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Time,6494674,13,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,Modification,BasicXform,4,StatisticBasedCase,Memory,52638520,13,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,3918,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,52640192,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,74114152,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,63376872,14,5
BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Time,609340,1,1
BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Memory,9354048,1,1
BATCH_OPTIMIZED-TEMPLATE,1,Generation,BasicXform,4,StatisticBasedCase,Time,67733929,2,1
BATCH_OPTIMIZED-TEMPLATE,1,Generation,BasicXform,4,StatisticBasedCase,Memory,10601768,2,1
BATCH_OPTIMIZED-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,Time,13522,3,1
BATCH_OPTIMIZED-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,Memory,9470776,3,1
BATCH_OPTIMIZED-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,PeakMemory,30945016,3,1
BATCH_OPTIMIZED-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,AverageMemory,30945016,3,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,Time,151634034,4,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,Memory,9663192,4,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,AverageMemory,181271432,4,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,PeakMemory,331596480,4,1
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Time,66572,5,1
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Memory,9663280,5,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,117299020,6,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,9723448,6,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,331789168,6,1
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,181464064,6,1
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Time,70366,7,2
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Memory,9723536,7,2
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,115425436,8,2
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,9788592,8,2
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,353323648,8,2
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,192261432,8,2
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Time,73516,9,3
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Memory,9788680,9,3
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,118025107,10,3
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,9849848,10,3
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,353390936,10,3
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,192327648,10,3
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Time,73119,11,4
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Memory,9849960,11,4
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,162044883,12,4
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,9927472,12,4
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,374926160,12,4
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,192388484,12,4
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Time,149815,13,5
BATCH_OPTIMIZED-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Memory,9927560,13,5
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,159972492,14,5
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,9992352,14,5
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,AverageMemory,192466272,14,5
BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,375004160,14,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Time,347778,1,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Memory,9592640,1,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Generation,BasicXform,4,StatisticBasedCase,Time,44544895,2,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Generation,BasicXform,4,StatisticBasedCase,Memory,10845544,2,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,Time,48468075,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,Memory,11806392,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,AverageMemory,41920816,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Initialization,BasicXform,4,StatisticBasedCase,PeakMemory,52658240,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,Time,23877670,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,Memory,12353352,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,AverageMemory,44019288,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation1,BasicXform,4,StatisticBasedCase,PeakMemory,54756712,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Time,2218679,5,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,4,StatisticBasedCase,Memory,12401120,5,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Time,20665,6,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,Memory,12401992,6,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,4,StatisticBasedCase,PeakMemory,33876800,6,1
