PhaseName,RunIndex,Size,MetricName,Sequence,Tool,Iteration,CaseName,Scenario,MetricValue
M2MTransformation1,2,64,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1606736277
M2MTransformation1,2,64,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,275268688
M2MTransformation1,2,64,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1636309264
M2MTransformation1,2,64,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,937428453
Modification,2,64,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,953073
Modification,2,64,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,275268712
M2MTransformation2,2,64,Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1185973882
M2MTransformation2,2,64,Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,275403080
M2MTransformation2,2,64,PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1704847128
M2MTransformation2,2,64,AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1138167645
Modification,2,64,Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,883743
Modification,2,64,Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,275403888
M2MTransformation2,2,64,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,1092830608
M2MTransformation2,2,64,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,275410672
M2MTransformation2,2,64,AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,1187097520
M2MTransformation2,2,64,PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,1700727432
Modification,2,64,Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,884220
Modification,2,64,Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,275411480
M2MTransformation2,2,64,Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,1064890299
M2MTransformation2,2,64,Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,275418312
M2MTransformation2,2,64,PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,1697930064
M2MTransformation2,2,64,AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,1198126434
Modification,2,64,Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,868835
Modification,2,64,Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,275419144
M2MTransformation2,2,64,Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,1060352192
M2MTransformation2,2,64,Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,275426184
M2MTransformation2,2,64,PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,1696088152
M2MTransformation2,2,64,AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,1196934386
Modification,2,64,Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,875731
Modification,2,64,Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,275427016
M2MTransformation2,2,64,Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,1079915851
M2MTransformation2,2,64,Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,275433832
M2MTransformation2,2,64,AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,1196151181
M2MTransformation2,2,64,PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,1694876464
EMFResourceInitialization,1,2,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,766368
EMFResourceInitialization,1,2,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,11061056
Generation,1,2,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,158560017
Generation,1,2,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,15962216
Initialization,1,2,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,48308408
Initialization,1,2,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,14428392
Initialization,1,2,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,32784128
Initialization,1,2,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,32784128
M2MTransformation1,1,2,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,62585628
M2MTransformation1,1,2,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,16207528
M2MTransformation1,1,2,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,35914248
M2MTransformation1,1,2,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,35914248
Modification,1,2,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,190589
Modification,1,2,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,16217144
M2MTransformation2,1,2,Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,59382767
M2MTransformation2,1,2,Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,16233352
M2MTransformation2,1,2,AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,37703024
M2MTransformation2,1,2,PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,37703024
Modification,1,2,Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,350570
Modification,1,2,Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,16243064
M2MTransformation2,1,2,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,59373087
M2MTransformation2,1,2,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,16257456
M2MTransformation2,1,2,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,48471616
M2MTransformation2,1,2,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,59214288
Modification,1,2,Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,351011
Modification,1,2,Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,16268448
M2MTransformation2,1,2,Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,47511721
M2MTransformation2,1,2,Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,16294688
M2MTransformation2,1,2,AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,48497000
M2MTransformation2,1,2,PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,59239672
Modification,1,2,Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,324280
Modification,1,2,Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,16337512
M2MTransformation2,1,2,Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,31013874
M2MTransformation2,1,2,Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,16351152
M2MTransformation2,1,2,AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,37823416
M2MTransformation2,1,2,PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,37823416
Modification,1,2,Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,194838
Modification,1,2,Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,16361344
M2MTransformation2,1,2,Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,29966014
M2MTransformation2,1,2,Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,16374664
M2MTransformation2,1,2,AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,37847224
M2MTransformation2,1,2,PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,37847224
EMFResourceInitialization,3,16,Time,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,597315
EMFResourceInitialization,3,16,Memory,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11107240
Generation,3,16,Time,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,3368846405
Generation,3,16,Memory,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,202379728
Initialization,3,16,Time,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,14183
Initialization,3,16,Memory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,13806512
Initialization,3,16,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,35260600
Initialization,3,16,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,56714488
M2MTransformation1,3,16,Time,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,34768385536
M2MTransformation1,3,16,Memory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,17705168
M2MTransformation1,3,16,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,3243597448
M2MTransformation1,3,16,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,1374852368
Modification,3,16,Time,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,391254
Modification,3,16,Memory,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,17705584
M2MTransformation2,3,16,Time,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,35720965797
M2MTransformation2,3,16,Memory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,18749352
M2MTransformation2,3,16,PeakMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,3085583664
M2MTransformation2,3,16,AverageMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,1370531503
Modification,3,16,Time,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,343742
Modification,3,16,Memory,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,18749736
M2MTransformation2,3,16,Time,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,34686235588
M2MTransformation2,3,16,Memory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,19696760
M2MTransformation2,3,16,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,1093780362
M2MTransformation2,3,16,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,3078632344
Modification,3,16,Time,9,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,277079
Modification,3,16,Memory,9,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,19697144
M2MTransformation2,3,16,Time,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,35050951686
M2MTransformation2,3,16,Memory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,20842600
M2MTransformation2,3,16,AverageMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,1102829456
M2MTransformation2,3,16,PeakMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,3072057464
Modification,3,16,Time,11,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,258964
Modification,3,16,Memory,11,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,20843008
M2MTransformation2,3,16,Time,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,35330077081
M2MTransformation2,3,16,Memory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,21793656
M2MTransformation2,3,16,AverageMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,1166482401
M2MTransformation2,3,16,PeakMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,3066561672
Modification,3,16,Time,13,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,258536
Modification,3,16,Memory,13,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,21794064
M2MTransformation2,3,16,Time,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,35438902089
M2MTransformation2,3,16,Memory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,22746064
M2MTransformation2,3,16,PeakMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,3060719456
M2MTransformation2,3,16,AverageMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,1109860160
EMFResourceInitialization,1,8,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,225476
EMFResourceInitialization,1,8,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,11215280
Generation,1,8,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,1013010464
Generation,1,8,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,55432312
Initialization,1,8,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,203355775
Initialization,1,8,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,40390208
Initialization,1,8,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,55265092
Initialization,1,8,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,76750432
M2MTransformation1,1,8,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,371501406
M2MTransformation1,1,8,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,50339144
M2MTransformation1,1,8,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,104846768
M2MTransformation1,1,8,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,147817464
Modification,1,8,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,3021639
Modification,1,8,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,51228488
M2MTransformation2,1,8,Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,18954
M2MTransformation2,1,8,Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,51229048
M2MTransformation2,1,8,AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,61971808
M2MTransformation2,1,8,PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,72714368
Modification,1,8,Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,1547003
Modification,1,8,Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,51262720
M2MTransformation2,1,8,Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,18813
M2MTransformation2,1,8,Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,51263848
M2MTransformation2,1,8,PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,72748600
M2MTransformation2,1,8,AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,62006040
Modification,1,8,Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,1838485
Modification,1,8,Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,51297368
M2MTransformation2,1,8,Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,19707
M2MTransformation2,1,8,Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,51297928
M2MTransformation2,1,8,PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,72783248
M2MTransformation2,1,8,AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,72783248
Modification,1,8,Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,1754838
Modification,1,8,Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,51336584
M2MTransformation2,1,8,Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,18167
M2MTransformation2,1,8,Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,51337168
M2MTransformation2,1,8,AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,62079928
M2MTransformation2,1,8,PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,72822488
Modification,1,8,Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,1672640
Modification,1,8,Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,51371352
M2MTransformation2,1,8,Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,19104
M2MTransformation2,1,8,Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,51371912
M2MTransformation2,1,8,AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,72857232
M2MTransformation2,1,8,PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,72857232
EMFResourceInitialization,3,16,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,309188
EMFResourceInitialization,3,16,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,11255368
Generation,3,16,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,2998089671
Generation,3,16,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,202623288
Initialization,3,16,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,183717560
Initialization,3,16,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,21646688
Initialization,3,16,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,99744400
Initialization,3,16,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,78296228
M2MTransformation1,3,16,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,463665766
M2MTransformation1,3,16,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,28228472
M2MTransformation1,3,16,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,214679760
M2MTransformation1,3,16,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,364816992
Modification,3,16,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,356400
Modification,3,16,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,28228504
M2MTransformation2,3,16,Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,344536679
M2MTransformation2,3,16,Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,28280808
M2MTransformation2,3,16,PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,371399664
M2MTransformation2,3,16,AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,221262516
Modification,3,16,Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,309107
Modification,3,16,Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,28281608
M2MTransformation2,3,16,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,328607820
M2MTransformation2,3,16,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,28289248
M2MTransformation2,3,16,AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,221315620
M2MTransformation2,3,16,PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,371452768
Modification,3,16,Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,334303
Modification,3,16,Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,28290048
M2MTransformation2,3,16,Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,272739584
M2MTransformation2,3,16,Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,28296824
M2MTransformation2,3,16,PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,371461296
M2MTransformation2,3,16,AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,221324104
Modification,3,16,Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,309046
Modification,3,16,Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,28297648
