MetricName,PhaseName,Scenario,Tool,Size,RunIndex,Sequence,Iteration,MetricValue,CaseName
AverageMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,4,1,60158584,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,4,1,92370880,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,5,1,2477871,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,5,1,20561184,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,6,1,19694,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,6,1,20562056,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,6,1,42036816,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,6,1,42036816,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,7,2,1514323,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,7,2,20581168,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,8,2,20392,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,8,2,20582040,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,8,2,63531656,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,8,2,42056800,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,9,3,1572345,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,9,3,20601968,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,10,3,18494,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,10,3,20602840,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,10,3,42077600,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,10,3,42077600,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,11,4,1305525,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,11,4,20623384,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,12,4,21203,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,12,4,20624280,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,12,4,42099040,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,12,4,42099040,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,13,5,1365014,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,13,5,20645208,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,14,5,19578,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,14,5,20646080,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,14,5,42120840,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,14,5,63595696,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,1,1,330869,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,1,1,9383512,StatisticBasedCase
Time,Generation,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,2,1,200569752,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,2,1,13365896,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,3,1,15658,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,3,1,9860984,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,3,1,20598280,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,3,1,31335376,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,4,1,1734217412,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,4,1,10640128,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,4,1,1084487592,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,4,1,146437368,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,5,1,144383,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,5,1,10640248,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,6,1,1950111421,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,6,1,10863672,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,6,1,427784160,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,6,1,1439685872,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,7,2,108098,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,7,2,10863760,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,8,2,1807985630,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,8,2,11100392,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,8,2,1441760856,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,8,2,415482275,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,9,3,121354,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,9,3,11100480,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,10,3,1823256056,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,10,3,11314240,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,10,3,1442142872,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,10,3,343983240,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,11,4,73913,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,11,4,11314352,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,12,4,1735217268,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,12,4,11578904,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,12,4,1442954864,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,12,4,430999230,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,13,5,134665,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,13,5,11579016,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,14,5,1749556659,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,14,5,11795752,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,14,5,422042558,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,1,14,5,1443172352,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,1,1,211415,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,1,1,9684568,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,2,1,1906827149,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,2,1,52157584,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,3,1,115007079,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,3,1,21233056,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,3,1,58482468,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,3,1,94956304,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,4,1,351274603,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,4,1,31174072,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,4,1,306381672,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,4,1,173991532,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,5,1,304887,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,5,1,31173704,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,6,1,301676869,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,6,1,31181920,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,6,1,183932584,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,6,1,316322936,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,7,2,262400,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,7,2,31182288,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,8,2,285361760,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,8,2,31189848,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,8,2,316331040,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,8,2,183940928,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,9,3,256207,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,9,3,31190248,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,10,3,284905470,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,10,3,31194920,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,10,3,337814016,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,10,3,183948968,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,11,4,339415,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,11,4,31194424,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,12,4,275438928,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,12,4,31202960,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,12,4,183953236,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,12,4,316343496,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,13,5,308554,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,13,5,31203456,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,14,5,275350389,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,14,5,31210416,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,14,5,183962080,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,3,14,5,316352176,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,1,1,181274,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,1,1,9510064,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,2,1,56406024,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,2,1,10806360,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,3,1,52025145,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,3,1,11975376,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,3,1,84785464,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,3,1,63310584,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,4,1,21793256,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,4,1,12251256,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,4,1,33450808,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,4,1,33450808,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,5,1,134498,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,5,1,12251040,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,6,1,24349945,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,6,1,12257216,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,6,1,33726672,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,6,1,33726672,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,7,2,113907,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,7,2,12257000,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,8,2,23969971,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,8,2,12263160,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,8,2,33732632,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,8,2,55207488,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,9,3,106735,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,9,3,12262944,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,10,3,25090976,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,10,3,12271008,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,10,3,33738576,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,10,3,33738576,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,11,4,102646,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,11,4,12270816,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,12,4,28604217,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,12,4,12277608,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,12,4,33746472,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,12,4,33746472,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,13,5,145139,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,13,5,12277392,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,14,5,27830997,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,14,5,12283880,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,14,5,33753024,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,2,14,5,33753024,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,1,1,325465,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,1,1,9593864,StatisticBasedCase
Time,Generation,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,2,1,40555295,StatisticBasedCase
Memory,Generation,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,2,1,10900920,StatisticBasedCase
Time,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,3,1,44858786,StatisticBasedCase
Memory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,3,1,12034032,StatisticBasedCase
AverageMemory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,3,1,41919040,StatisticBasedCase
PeakMemory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,3,1,74131320,StatisticBasedCase
Time,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,4,1,22612545,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,4,1,12772112,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,4,1,33508480,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,4,1,33508480,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,5,1,2370860,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,5,1,12854360,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,6,1,21636,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,6,1,12855232,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,6,1,34329992,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,6,1,34329992,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,7,2,2052610,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,7,2,12883176,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,8,2,17856,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,8,2,12884048,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,8,2,55833664,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,8,2,34358808,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,9,3,1968877,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,9,3,12911856,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,10,3,18303,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,10,3,12912728,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,10,3,34387488,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,10,3,34387488,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,11,4,2097882,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,11,4,12936888,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,12,4,18969,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,12,4,12937784,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,12,4,34412544,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,12,4,34412544,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,13,5,1948857,StatisticBasedCase
