MetricValue,Iteration,Scenario,RunIndex,Tool,Size,Sequence,MetricName,CaseName,PhaseName
812766,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,Time,StatisticBasedCase,EMFResourceInitialization
11199832,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,Memory,StatisticBasedCase,EMFResourceInitialization
1068201551,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,Time,StatisticBasedCase,Generation
61788272,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,Memory,StatisticBasedCase,Generation
212832343,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,Time,StatisticBasedCase,Initialization
41707952,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,Memory,StatisticBasedCase,Initialization
98228152,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,PeakMemory,StatisticBasedCase,Initialization
66000144,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,AverageMemory,StatisticBasedCase,Initialization
376927699,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,Time,StatisticBasedCase,M2MTransformation1
51773120,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,Memory,StatisticBasedCase,M2MTransformation1
106164508,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,AverageMemory,StatisticBasedCase,M2MTransformation1
149135200,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,PeakMemory,StatisticBasedCase,M2MTransformation1
3142101,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,Time,StatisticBasedCase,Modification
52691384,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,Memory,StatisticBasedCase,Modification
17445,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,6,Time,StatisticBasedCase,M2MTransformation2
52691944,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,6,Memory,StatisticBasedCase,M2MTransformation2
63434704,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,6,AverageMemory,StatisticBasedCase,M2MTransformation2
74177264,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,6,PeakMemory,StatisticBasedCase,M2MTransformation2
1743688,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,7,Time,StatisticBasedCase,Modification
52769728,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,7,Memory,StatisticBasedCase,Modification
16722,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,Time,StatisticBasedCase,M2MTransformation2
52770288,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,Memory,StatisticBasedCase,M2MTransformation2
74255608,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,AverageMemory,StatisticBasedCase,M2MTransformation2
74255608,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,PeakMemory,StatisticBasedCase,M2MTransformation2
1685919,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,9,Time,StatisticBasedCase,Modification
52811672,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,9,Memory,StatisticBasedCase,Modification
16797,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,Time,StatisticBasedCase,M2MTransformation2
52812232,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,Memory,StatisticBasedCase,M2MTransformation2
74297552,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,PeakMemory,StatisticBasedCase,M2MTransformation2
63554992,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,AverageMemory,StatisticBasedCase,M2MTransformation2
1735082,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,11,Time,StatisticBasedCase,Modification
52853960,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,11,Memory,StatisticBasedCase,Modification
18159,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,Time,StatisticBasedCase,M2MTransformation2
52854544,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,Memory,StatisticBasedCase,M2MTransformation2
74339864,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,PeakMemory,StatisticBasedCase,M2MTransformation2
63597304,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,AverageMemory,StatisticBasedCase,M2MTransformation2
1810681,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,13,Time,StatisticBasedCase,Modification
52895768,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,13,Memory,StatisticBasedCase,Modification
16514,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,Time,StatisticBasedCase,M2MTransformation2
52896328,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,Memory,StatisticBasedCase,M2MTransformation2
74381648,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,AverageMemory,StatisticBasedCase,M2MTransformation2
74381648,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,PeakMemory,StatisticBasedCase,M2MTransformation2
358019,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,1,Time,StatisticBasedCase,EMFResourceInitialization
11240264,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,1,Memory,StatisticBasedCase,EMFResourceInitialization
1653687277,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,2,Time,StatisticBasedCase,Generation
96527464,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,2,Memory,StatisticBasedCase,Generation
273113013,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,3,Time,StatisticBasedCase,Initialization
21613520,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,3,Memory,StatisticBasedCase,Initialization
99858656,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,3,PeakMemory,StatisticBasedCase,Initialization
56888376,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,3,AverageMemory,StatisticBasedCase,Initialization
600767073,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,4,Time,StatisticBasedCase,M2MTransformation1
28129328,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,4,Memory,StatisticBasedCase,M2MTransformation1
322401736,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,4,PeakMemory,StatisticBasedCase,M2MTransformation1
182749832,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,4,AverageMemory,StatisticBasedCase,M2MTransformation1
351841,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,5,Time,StatisticBasedCase,Modification
28129352,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,5,Memory,StatisticBasedCase,Modification
344853633,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,6,Time,StatisticBasedCase,M2MTransformation2
28153496,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,6,Memory,StatisticBasedCase,M2MTransformation2
200009216,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,6,AverageMemory,StatisticBasedCase,M2MTransformation2
350403648,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,6,PeakMemory,StatisticBasedCase,M2MTransformation2
328400,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,7,Time,StatisticBasedCase,Modification
28154288,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,7,Memory,StatisticBasedCase,Modification
330201799,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,8,Time,StatisticBasedCase,M2MTransformation2
28161896,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,8,Memory,StatisticBasedCase,M2MTransformation2
350428824,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,8,PeakMemory,StatisticBasedCase,M2MTransformation2
200034272,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,8,AverageMemory,StatisticBasedCase,M2MTransformation2
323561,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,9,Time,StatisticBasedCase,Modification
28162688,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,9,Memory,StatisticBasedCase,Modification
275915601,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,10,Time,StatisticBasedCase,M2MTransformation2
28169416,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,10,Memory,StatisticBasedCase,M2MTransformation2
200042468,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,10,AverageMemory,StatisticBasedCase,M2MTransformation2
350436816,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,10,PeakMemory,StatisticBasedCase,M2MTransformation2
342551,4,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,11,Time,StatisticBasedCase,Modification
28170232,4,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,11,Memory,StatisticBasedCase,Modification
266196886,4,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,12,Time,StatisticBasedCase,M2MTransformation2
28193728,4,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,12,Memory,StatisticBasedCase,M2MTransformation2
200050068,4,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,12,AverageMemory,StatisticBasedCase,M2MTransformation2
350444448,4,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,12,PeakMemory,StatisticBasedCase,M2MTransformation2
251874,5,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,13,Time,StatisticBasedCase,Modification
28194544,5,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,13,Memory,StatisticBasedCase,Modification
266522213,5,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,14,Time,StatisticBasedCase,M2MTransformation2
28201344,5,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,14,Memory,StatisticBasedCase,M2MTransformation2
200074360,5,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,14,AverageMemory,StatisticBasedCase,M2MTransformation2
350468744,5,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16,14,PeakMemory,StatisticBasedCase,M2MTransformation2
238383,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,1,Time,StatisticBasedCase,EMFResourceInitialization
10921928,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,1,Memory,StatisticBasedCase,EMFResourceInitialization
181601406,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,2,Time,StatisticBasedCase,Generation
13104048,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,2,Memory,StatisticBasedCase,Generation
26982,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,3,Time,StatisticBasedCase,Initialization
11034232,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,3,Memory,StatisticBasedCase,Initialization
32519184,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,3,AverageMemory,StatisticBasedCase,Initialization
32519184,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,3,PeakMemory,StatisticBasedCase,Initialization
213632147,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,4,Time,StatisticBasedCase,M2MTransformation1
11226880,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,4,Memory,StatisticBasedCase,M2MTransformation1
193661384,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,4,AverageMemory,StatisticBasedCase,M2MTransformation1
354802680,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,4,PeakMemory,StatisticBasedCase,M2MTransformation1
71166,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,5,Time,StatisticBasedCase,Modification
11227296,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,5,Memory,StatisticBasedCase,Modification
154194100,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,6,Time,StatisticBasedCase,M2MTransformation2
11287392,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,6,Memory,StatisticBasedCase,M2MTransformation2
183112112,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,6,AverageMemory,StatisticBasedCase,M2MTransformation2
333511048,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,6,PeakMemory,StatisticBasedCase,M2MTransformation2
98311,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,7,Time,StatisticBasedCase,Modification
11287768,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,7,Memory,StatisticBasedCase,Modification
119255817,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,8,Time,StatisticBasedCase,M2MTransformation2
11352304,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,8,Memory,StatisticBasedCase,M2MTransformation2
183172840,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,8,AverageMemory,StatisticBasedCase,M2MTransformation2
333572032,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,8,PeakMemory,StatisticBasedCase,M2MTransformation2
51449,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,9,Time,StatisticBasedCase,Modification
11352680,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,9,Memory,StatisticBasedCase,Modification
118692364,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,10,Time,StatisticBasedCase,M2MTransformation2
11413000,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,10,Memory,StatisticBasedCase,M2MTransformation2
333635352,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,10,PeakMemory,StatisticBasedCase,M2MTransformation2
183236956,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,10,AverageMemory,StatisticBasedCase,M2MTransformation2
72133,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,11,Time,StatisticBasedCase,Modification
11413400,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,11,Memory,StatisticBasedCase,Modification
119646282,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,12,Time,StatisticBasedCase,M2MTransformation2
11491168,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,12,Memory,StatisticBasedCase,M2MTransformation2
333698240,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,12,PeakMemory,StatisticBasedCase,M2MTransformation2
183298772,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,12,AverageMemory,StatisticBasedCase,M2MTransformation2
65202,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,13,Time,StatisticBasedCase,Modification
11491544,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,13,Memory,StatisticBasedCase,Modification
121403032,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,14,Time,StatisticBasedCase,M2MTransformation2
11555448,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,14,Memory,StatisticBasedCase,M2MTransformation2
355259352,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,14,PeakMemory,StatisticBasedCase,M2MTransformation2
194118388,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1,14,AverageMemory,StatisticBasedCase,M2MTransformation2
549203,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,1,Time,StatisticBasedCase,EMFResourceInitialization
11148032,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,1,Memory,StatisticBasedCase,EMFResourceInitialization
1046290025,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,2,Time,StatisticBasedCase,Generation
63439160,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,2,Memory,StatisticBasedCase,Generation
148452286,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,Time,StatisticBasedCase,Initialization
15858784,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,Memory,StatisticBasedCase,Initialization
44454584,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,AverageMemory,StatisticBasedCase,Initialization
55195928,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,PeakMemory,StatisticBasedCase,Initialization
289277944,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,Time,StatisticBasedCase,M2MTransformation1
18889576,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,Memory,StatisticBasedCase,M2MTransformation1
101789236,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,AverageMemory,StatisticBasedCase,M2MTransformation1
166237472,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,PeakMemory,StatisticBasedCase,M2MTransformation1
209195,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,5,Time,StatisticBasedCase,Modification
18889584,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,5,Memory,StatisticBasedCase,Modification
189756335,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,Time,StatisticBasedCase,M2MTransformation2
18898384,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,Memory,StatisticBasedCase,M2MTransformation2
115566420,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,AverageMemory,StatisticBasedCase,M2MTransformation2
190760016,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,PeakMemory,StatisticBasedCase,M2MTransformation2
184681,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,7,Time,StatisticBasedCase,Modification
18899176,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,7,Memory,StatisticBasedCase,Modification
174733937,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,Time,StatisticBasedCase,M2MTransformation2
18914280,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,Memory,StatisticBasedCase,M2MTransformation2
115571928,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,AverageMemory,StatisticBasedCase,M2MTransformation2
190761440,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,PeakMemory,StatisticBasedCase,M2MTransformation2
177568,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,9,Time,StatisticBasedCase,Modification
18915072,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,9,Memory,StatisticBasedCase,Modification
166749055,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,Time,StatisticBasedCase,M2MTransformation2
18922216,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,Memory,StatisticBasedCase,M2MTransformation2
115587812,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,AverageMemory,StatisticBasedCase,M2MTransformation2
190777312,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,PeakMemory,StatisticBasedCase,M2MTransformation2
165189,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,11,Time,StatisticBasedCase,Modification
18923032,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,11,Memory,StatisticBasedCase,Modification
160277837,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,Time,StatisticBasedCase,M2MTransformation2
18930160,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,Memory,StatisticBasedCase,M2MTransformation2
190785456,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,PeakMemory,StatisticBasedCase,M2MTransformation2
115595876,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,AverageMemory,StatisticBasedCase,M2MTransformation2
171700,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,13,Time,StatisticBasedCase,Modification
18930976,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,13,Memory,StatisticBasedCase,Modification
162911113,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,Time,StatisticBasedCase,M2MTransformation2
18938576,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,Memory,StatisticBasedCase,M2MTransformation2
115603836,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,AverageMemory,StatisticBasedCase,M2MTransformation2
190793456,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,PeakMemory,StatisticBasedCase,M2MTransformation2
568865,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,Time,StatisticBasedCase,EMFResourceInitialization
11102776,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,Memory,StatisticBasedCase,EMFResourceInitialization
395955980,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,Time,StatisticBasedCase,Generation
25521064,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,Memory,StatisticBasedCase,Generation
113768538,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,Time,StatisticBasedCase,Initialization
14196744,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,Memory,StatisticBasedCase,Initialization
43820912,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,AverageMemory,StatisticBasedCase,Initialization
54563584,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,PeakMemory,StatisticBasedCase,Initialization
194478542,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,4,Time,StatisticBasedCase,M2MTransformation1
15608056,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,4,Memory,StatisticBasedCase,M2MTransformation1
100138632,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,4,PeakMemory,StatisticBasedCase,M2MTransformation1
67910620,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,4,AverageMemory,StatisticBasedCase,M2MTransformation1
174768,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,5,Time,StatisticBasedCase,Modification
15608064,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,5,Memory,StatisticBasedCase,Modification
125493274,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,6,Time,StatisticBasedCase,M2MTransformation2
15625800,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,6,Memory,StatisticBasedCase,M2MTransformation2
